n_harmonics,base_freq,magnitudes,instruments
8,2.6601004707300184,"[ 1.25754827 -0.29123654 -0.30080901  0.20464037  1.13347296 -0.76575233
 -2.2592035   0.05760181]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9969546555635174,-0.9962912357073312
-2.99440759272464,-1.1329825273332539
-2.9914011934392706,-1.2858586355735122
-2.9870940607067746,-1.491496645407409
-2.9791304881559997,-1.8271918207560447
-2.9776680003299623,-1.8874347420460862
-2.977241760994879,-1.901889613398478
-2.9761881123324976,-1.9404014707827146
-2.9748045665047647,-1.9913409658604948
-2.974348937471696,-2.005791599201223
-2.9717722743166,-2.0928039855725875
-2.96901541941756,-2.177811396828801
-2.956440193050967,-2.4627465916308626
-2.9444996160740837,-2.5838530928655983
-2.9389506441209416,-2.5888357999106932
-2.9388066294214545,-2.5876978255685117
-2.9373325316017604,-2.585618370695617
-2.9350782359863032,-2.578891246229085
-2.9347964905419346,-2.5760968633589116
-2.9256495197250008,-2.484653682253981
-2.9129649389027863,-2.238997507403204
-2.9125140043419218,-2.222379738745276
-2.9099497684225533,-2.1586228905573073
-2.896977460696838,-1.763225211607295
-2.8897264404680127,-1.5010786802460059
-2.8891896803776254,-1.4847664252345087
-2.888797056507369,-1.4665062910897508
-2.8745480530000695,-0.9094329213051893
-2.87390828877592,-0.878840320341258
-2.8736946297369763,-0.8727704393989252
-2.8722616613636953,-0.8156189454161916
-2.8671141486973646,-0.6022136519770662
-2.866988961433962,-0.6005317964058343
-2.8597921539223945,-0.30704868387886897
-2.853996918591416,-0.0824157183080092
-2.852696455599996,-0.030864272437128998
-2.848785133666202,0.11610321140619519
-2.8471229078122295,0.1784604321185482
-2.8423651118286246,0.34779585948433905
-2.8308869999268187,0.7093001142986508
-2.830483735858322,0.7221865026236581
-2.8291440002900976,0.7627424822875362
-2.8291372554864993,0.7584364190810514
-2.826763178408955,0.820333586116077
-2.820198756265879,0.9829081439600634
-2.816413882022297,1.0629049689778782
-2.8138691289048605,1.1064613767345088
-2.8087480118520585,1.1888852380750252
-2.8032160806329705,1.25217751793384
-2.7971097927985498,1.2972646393711067
-2.7961259196245747,1.3048937811685235
-2.7835452566815793,1.3034780990248689
-2.7793706403609577,1.2743044884579546
-2.778738049396003,1.2696664455458546
-2.7528606052950373,0.8461289029056945
-2.7519223380834283,0.826606489962275
-2.7487642388455753,0.7495382352867817
-2.74788320425765,0.7226955424148602
-2.7471304255928874,0.7093481920064862
-2.7454543817110957,0.6680040355617614
-2.738168246328313,0.46794265689797715
-2.7362614461581494,0.41769119242860814
-2.735485192371425,0.3952570420644615
-2.732505074696628,0.3057961913899493
-2.7310458300060123,0.26226528258671183
-2.7218202576533352,-0.005756605346681624
-2.719559687035359,-0.07611898396402018
-2.7175770947994797,-0.13404533643881014
