n_harmonics,base_freq,magnitudes,instruments
7,2.9023512768563884,"[ 0.67532963 -0.60540639  1.66418738  0.58227605  0.08654206 -0.77438923
 -0.93680506]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.988250057561432,0.3501000254889383
-2.978762024082318,0.3691690546398142
-2.9680569139595594,0.3918345458018158
-2.9647599412466135,0.4114812225503948
-2.9608397174812726,0.35298095794196654
-2.9590184466962004,0.3630032112217589
-2.9579950920356852,0.40953827715996627
-2.94671941822752,0.4480089374569174
-2.9353298559905556,0.5118209660809019
-2.9340466770393983,0.4497417993432707
-2.9231150057847253,0.515978083192717
-2.9177514771780464,0.5703397037849001
-2.916726047129666,0.5667270006284304
-2.9115143261901215,0.5819596747946522
-2.9113988659837657,0.5952363043669565
-2.902402944814078,0.6349278897619886
-2.899175644283777,0.6777028530194538
-2.895092090755366,0.6776655782909795
-2.880282055541489,0.7803476962489329
-2.8694581145994644,0.8168394260664873
-2.865554956200963,0.8253410942963876
-2.8655341075917558,0.8727607960801919
-2.865063361674723,0.8535139293065108
-2.8560714309909354,0.9224557997087366
-2.8550929272989,0.9098601119734674
-2.853540384197701,0.9377979677022086
-2.8471976662423293,0.9989302040423654
-2.8416239434421118,1.0277457103828915
-2.837998942733792,1.070994028739174
-2.8374698422394102,1.059364642900144
-2.8300532221503043,1.1669797303122458
-2.827131729028547,1.175046992238938
-2.8215679166528806,1.2425038097741186
-2.8153848022738375,1.259217472165658
-2.8153556872124263,1.2275640680820146
-2.813007491071717,1.2534693356606026
-2.804726175078815,1.3259473624629816
-2.7929889662567717,1.394318395842293
-2.791172623852017,1.4485676181469318
-2.7909889285750697,1.452642764222961
-2.788225453743683,1.4574014370748765
-2.784761335904933,1.454994903059985
-2.7782386846191285,1.5646345984558332
-2.776725259535274,1.5932869832856513
-2.77305808948919,1.649552633470962
-2.772975978130979,1.6059994274109857
-2.7714688166140915,1.573479920953576
-2.756018043210381,1.693323096814976
-2.7514315722272653,1.7828931297141308
-2.725723207051302,1.929534403830109
-2.72542536832544,1.8948038473040756
-2.7097069123975217,2.000088812763343
-2.702167673723131,1.954054467634083
-2.7006791951824374,1.9921194713624601
-2.684006270837388,1.8875084565375275
-2.6705614294491973,1.7491723122745029
-2.66867008653874,1.7038118730883753
-2.6594451119508338,1.5687164174034915
-2.650187496144138,1.4071481892462887
-2.6437622717640794,1.3692411483260878
-2.642575430863457,1.337093237379735
-2.6289042139128163,0.9975005773272414
-2.622068385479269,0.7407412401369283
-2.621460140589129,0.7664669959313536
-2.6100926513069407,0.44491924061718136
-2.6073180638615185,0.3786047271915162
-2.6055748595670076,0.273671681156637
-2.591525136490757,-0.16291297537202426
-2.589889765730734,-0.20596602765299155
-2.5712113599966946,-0.7395461196989823
-2.5711879076589925,-0.6982776112205461
-2.5614912283210125,-1.0148503016229504
-2.5599532795108684,-1.1048791682689962
-2.5566859469370002,-1.1830990298128876
-2.552192205866385,-1.3219508673421791
-2.5452418698451225,-1.4554346812413113
-2.5415901396526692,-1.570204502918538
-2.5404957342264005,-1.567224588346516
-2.53521329318196,-1.6829549119011777
-2.524815783354872,-1.9017346088240814
-2.5237537348436954,-1.9286019449262621
-2.5199134029868393,-2.0573013085514806
-2.5197715846071267,-1.91502442302374
-2.5133840116548694,-2.0500037638543445
-2.51082444401772,-2.1054549080625526
-2.5084336386473765,-2.150469413991769
-2.502857546246501,-2.1740715966297204
-2.502445683337998,-2.1453381498194557
-2.5021157052818,-2.2341116519063418
-2.4948994428727183,-2.172172549994378
-2.4922711030870026,-2.2326111278292653
-2.4911031218315616,-2.2322149593000815
-2.4853243492926786,-2.166307758709002
-2.4837000617986495,-2.1649963646537964
-2.474129584949462,-2.1310480583959217
-2.4739517654868024,-2.169256647934145
-2.4673417006928355,-2.052829975527947
-2.4537307645512874,-1.7927225663322308
-2.439404594956807,-1.4236513414726124
-2.4391238869340635,-1.5526858548083762
-2.4273254497177263,-1.2177606854528422
