n_harmonics,base_freq,magnitudes,instruments
7,1.1030005944024195,"[-0.98640557  2.41190528  0.60381366 -2.09333985  0.00583679 -2.03860152
 -0.7490271 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.991784905981553,3.290134387866535
-2.982379976218994,3.405653864529431
-2.9797450610411933,3.4514377716906237
-2.9753998552455565,3.501190602027119
-2.9687238684462423,3.5599066538054327
-2.9651392412425412,3.6110690620956647
-2.9629416400386557,3.6391305075653433
-2.9569499593466757,3.7010536015169073
-2.9538790125019414,3.747070113462675
-2.93697907796395,3.9124528653095054
-2.925737556972054,4.014800411616292
-2.921162226576815,4.04957435208697
-2.9180660994420107,4.077813708754364
-2.9162569876687825,4.104442289299551
-2.915812633179869,4.1096869377902445
-2.9110594705719803,4.1477950362645855
-2.908360228086547,4.158799184884208
-2.9076022616999326,4.185010910023499
-2.890519161575093,4.30945173429009
-2.8825231673400156,4.361212364917767
-2.8610677564813285,4.484955228526292
-2.8582125206563966,4.514411922271898
-2.8472254329272983,4.55860606325936
-2.8419607099890367,4.552218937876843
-2.8384787416875605,4.570521612718214
-2.836889354947487,4.578856744378684
-2.8330373110187494,4.597494788056974
-2.8310857567756713,4.621044369071007
-2.818892781469451,4.63193245851963
-2.8142038267127623,4.631199602341513
-2.813303321858233,4.619840965468999
-2.782849939097039,4.621223952809939
-2.781335286066496,4.611224484686377
-2.773970649850453,4.603221889533057
-2.770334052602318,4.592013484273526
-2.766804349472577,4.589343157384853
-2.7580539804728184,4.555663654471986
-2.7579979094835507,4.555197498339173
-2.75363569862857,4.532693368798073
-2.7513673310006768,4.516953120146278
-2.751214160112217,4.53153867159483
-2.7506799002588895,4.526786106309629
-2.749985047852354,4.537545266204417
-2.739783376864984,4.469635847508069
-2.7326323149230616,4.431573083732497
-2.729896631642507,4.412659711465574
-2.725246986363496,4.375336629907452
-2.7248588896049517,4.393883521602305
-2.723762327557335,4.372307998710038
-2.6848554851888826,4.077881226604389
-2.67666344523343,3.967608115469118
-2.673722983356992,3.9655657887389597
-2.6683673258697462,3.8943858605742063
-2.6655185475959406,3.864276974794159
-2.661259671400088,3.8212517616562516
-2.653439981631452,3.7329760470750792
-2.651826807488124,3.6876963202164705
-2.6414836764101377,3.5942333263568402
-2.635699805197106,3.519968876593866
-2.6305935339817115,3.4307452468223265
-2.6222661718213267,3.33158230162596
-2.614348496832874,3.2287862367170406
-2.6110594842947696,3.2013699098555017
-2.5819886437058437,2.7714175305397153
-2.58132656819818,2.7578450691698713
-2.5591944582071395,2.419865679516706
-2.5572349224348767,2.35740430035146
-2.5554825739200253,2.360154876715142
-2.546093829333633,2.199065744706718
-2.545090024290752,2.1946719631136773
-2.5406773565581133,2.117637412658736
-2.537046808247144,2.0916846853684863
-2.5347314981422664,2.0218351043347256
-2.5144214992889293,1.7056250381691986
-2.5078310272021307,1.578604566229144
-2.4980368479316133,1.463076447024689
-2.4949822819956426,1.4124205445188671
-2.4946023277023404,1.3934725468809526
-2.486630808133027,1.2525692381326354
-2.4842911261744085,1.2232466554377863
-2.4823600791933043,1.2000990832983143
-2.4817515978851064,1.1686403273836181
-2.4810097274151843,1.1445862704333134
-2.4804711674122215,1.1449538753094985
-2.479723964911985,1.1466155514406033
-2.4755227894737173,1.0834116524691226
-2.4609154930362274,0.8636127447201971
-2.456799976848266,0.8025754615269417
-2.4528487999107185,0.7196393511836158
-2.4406165431418767,0.5332841419690524
-2.4370703902789637,0.5024254420742232
-2.4363912342548644,0.5102002737295837
-2.4317563958449044,0.42276761457659895
-2.42181769608651,0.27640590965624684
-2.4106663248254785,0.13408877954722187
-2.409097867799032,0.07033701774842693
-2.4078811516105283,0.06624475395909496
-2.407600962363655,0.07751133289762879
-2.4061732544711196,0.056874257880624626
-2.404512964150917,0.027551336823713
-2.4021147138720114,-0.013795287577791773
-2.399740679361109,-0.03578705885286372
-2.3871430353374126,-0.2122100894882761
-2.382388224089431,-0.24981226299318268
-2.3803270904520195,-0.30022356571975395
-2.3615632250887257,-0.4983011886203835
-2.3556608932339116,-0.5853512541813983
-2.3354238666209666,-0.8061704618547213
-2.333620796876814,-0.8135805568060229
-2.3327774985025007,-0.8506652112477516
-2.3322223380094362,-0.8708373206329004
-2.3275937731261296,-0.9070842209152905
-2.3266393272813035,-0.8897631191420496
-2.318363558987828,-0.9676481480490193
-2.314896636219382,-1.0206128436121942
-2.300071720830098,-1.157778853853947
-2.275900667452592,-1.3472404964659914
-2.2737303660747736,-1.3671381813277088
-2.265514053099731,-1.436038221850547
-2.258065649916056,-1.4695955984215123
-2.2552986164484587,-1.4846128715629217
-2.2531330673978225,-1.5073755851240327
-2.2491061424412315,-1.534243407422939
-2.244428571972699,-1.5591151022013277
-2.243045958704672,-1.5473037684100917
-2.2430260728384583,-1.5730128065126403
-2.2421942303792886,-1.5714074708831505
-2.2315484845537026,-1.6419663252871957
-2.230028547795956,-1.6571328489628672
-2.2286439636831443,-1.6341116416793067
-2.226329943750877,-1.6273782925615794
-2.2057947618313536,-1.7539100199914985
-2.2041940842325425,-1.760056062152391
-2.202080378989431,-1.7737121786524779
-2.201759261486776,-1.7567477498409234
-2.199968282282549,-1.7623599535436651
-2.195251711188946,-1.7963768812068683
-2.179349306878229,-1.8546405073690662
-2.17250907635783,-1.8641573731515106
-2.161115207773637,-1.8884882915882084
-2.1463775792825883,-1.925367952163355
-2.1389141186523153,-1.953571900183807
-2.13457146399341,-1.9258408443477562
-2.1343699806579473,-1.9612515174114573
-2.126986488234856,-1.9472601687469706
-2.1251135332755418,-1.9453567587162615
-2.122246134533474,-1.9801419474144377
-2.121380683536989,-1.9559989419885353
-2.1210076765074417,-1.948888409070177
-2.119394229898078,-1.9698696815237327
-2.1143293948741,-1.9720524869939622
-2.110840314212028,-1.9885834011929864
-2.0985274814229458,-2.0111987652342997
-2.0955747910610527,-1.9882933547718953
-2.0937878506833716,-1.9933550154658257
-2.0932223005684607,-1.9800720999797876
-2.0766612328059724,-1.9810156451562002
-2.0731025994762944,-1.9945928708522294
-2.069612379968631,-1.9981986815279518
-2.065977489923137,-2.003450642271383
-2.064786721794031,-1.975615594966313
-2.0554376074845986,-1.9869515232755928
-2.0509054108133906,-1.9926829261501655
-2.030400111800251,-1.968610770610806
-2.0272880620202693,-1.9806731110404658
-2.0188555735096907,-1.9799150724212706
-2.007048827471947,-1.962797638394959
-1.9983082997583497,-1.9448442741046037
-1.9777219298120357,-1.9064193915867784
-1.9684065891194165,-1.9160869798162083
-1.9516244857456546,-1.8782349452199154
-1.9461526699688565,-1.886524185622462
-1.9429353714370698,-1.8735794470553442
-1.9222205070536493,-1.8511095474277717
-1.92064321770536,-1.8262036753498676
-1.91660642660202,-1.8497901103884786
-1.9111857684359095,-1.8225234376518398
-1.9088469011946896,-1.804921638151663
-1.9065577495326085,-1.8178288165606553
-1.9004442411276172,-1.794893898981939
-1.8914627120287162,-1.79642141540413
-1.8790644645955825,-1.7520289316020545
-1.8789543891740774,-1.7384432075914569
-1.8654947265820767,-1.7226594770322305
-1.8621306234239947,-1.7325208778565884
-1.8584109634611488,-1.6947622849768342
-1.8567387620119502,-1.6931839591229765
-1.8560734178882377,-1.7114572482453903
-1.8559272822022508,-1.7228077053549191
-1.8455803744464756,-1.6757730711808205
-1.8333804234974083,-1.6709434666991139
-1.8316617040442795,-1.6419488505417894
-1.827809900296665,-1.6473819443798277
-1.8266774155130914,-1.6243294730772533
-1.804872552424783,-1.5640152389447504
-1.8035962135495194,-1.5638832948890984
-1.7979294688976966,-1.5406280852631449
-1.7942206756279033,-1.540043917442745
-1.7843860837088052,-1.5128875278220897
-1.7841473294881534,-1.4881830729745678
-1.7812366713755992,-1.478378882218682
-1.7765080767817016,-1.4942351991421947
-1.7693810014531992,-1.454065407758585
-1.7556917204591362,-1.393226598345983
-1.7553817738412596,-1.3709715590624305
-1.7504257670254824,-1.377147879048667
-1.7483606421339963,-1.3526278271839287
-1.7451605933921608,-1.348963235930697
-1.744149494525288,-1.3781270467527778
-1.7429469047579969,-1.3322352922452756
-1.715937547750194,-1.2489892622166157
-1.7023010105134626,-1.1528658122034552
-1.6879812301464951,-1.1076846671314562
-1.6858408139194023,-1.0784677055352605
-1.6674142404447203,-1.0027799732114342
-1.6652790246730511,-0.9928954519138949
-1.658097833363934,-0.9469934694586696
-1.6533594660455708,-0.9170870125172879
-1.652598311955421,-0.9029475445355423
-1.6510778294611719,-0.9076396054768286
-1.650922469634591,-0.9207315938738234
-1.6465751522152388,-0.8922844259607617
-1.6418559250969278,-0.834167331663574
-1.637957452592479,-0.8561279825481868
-1.6332091427539026,-0.8242624678326448
-1.6286821056433034,-0.7928651928369016
-1.6182236526360314,-0.7255368789355549
-1.6022142363524836,-0.6216250394954864
-1.600455770142579,-0.6254847767007804
-1.59934361818949,-0.6157536348725239
-1.591673536784038,-0.5612136873296725
-1.5836997945954567,-0.5194049230419953
-1.5825953655310863,-0.5126856755797222
-1.5758887173610998,-0.4816051285964627
-1.5708397644989125,-0.42948829820453255
-1.5703585173588541,-0.46160386854029317
-1.569787970200545,-0.4512601581989479
-1.5667051835919903,-0.44975805207146335
-1.56328519138346,-0.42496918993191113
-1.5375567115792819,-0.26431563860025814
-1.5371078564626697,-0.2753437470020325
-1.532571591455493,-0.23375604284866647
-1.5325267284154087,-0.23812663987219496
-1.529862037262388,-0.22943170022108056
-1.5235133673706538,-0.18584635438377822
-1.5115771869918608,-0.12966852834092282
-1.5022606587065148,-0.08017126909954753
-1.4884976082617705,-0.03549094089386928
-1.484967023221705,-0.019218804527053487
-1.4849662108212074,-0.0355080114114094
-1.4835251164360375,-0.021887598852214307
-1.4630660006294431,0.0552043689747477
-1.4592412716657155,0.07542163378727612
-1.4398664723842876,0.1416258765383172
-1.4375869268057537,0.1249482333014211
-1.4362161521274253,0.13846105461570338
-1.4325383025232405,0.15659492800318983
-1.4305920521650901,0.1634799443076576
-1.4244914591076543,0.1724921866268262
-1.418299441389256,0.19697267348868483
-1.4182198221318723,0.1885883390386155
-1.4007362032243114,0.21858978044075222
-1.3939864043708552,0.21929584039438127
-1.3774793660409448,0.21121873111883085
-1.3741722351686305,0.22367192677664338
-1.373852781619579,0.20117082010161885
-1.3672063518146915,0.17977245974777753
-1.3618949433417018,0.17815346627381098
-1.3598082134334815,0.19039073616726793
-1.359429163917966,0.19167338983788282
-1.3569787125699864,0.17215560921276019
-1.3527682799031804,0.19577399628823983
-1.3380709675939786,0.13462660037232568
-1.3323710881714645,0.11422699386427856
-1.3248502846059684,0.12276881945068906
-1.3153352438613544,0.05387713855959358
-1.3089532583617145,0.029413816435623515
-1.3048333152533202,0.006362689876534546
