n_harmonics,base_freq,magnitudes,instruments
9,3.771187496788352,"[ 0.96218638  1.37938202  2.13341747 -0.94836792  1.96987426  0.10536949
 -1.76253983 -0.20410113 -0.1414902 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995334597471146,-3.2169767305172936
-2.970383648640774,-1.4566682546779552
-2.970118313172378,-1.43929877302605
-2.965336330380416,-1.0682494107189275
-2.9623333594331873,-0.8299059453085142
-2.951911493684574,-0.042400905630406244
-2.9494359851630443,0.1363510913569704
-2.945104593767839,0.45454930180077624
-2.9368419276676248,1.0329840492329032
-2.9250820534474045,1.7382316112303167
-2.9246931428471212,1.7519039098279392
-2.920672689156789,1.9666759656271127
-2.9178347727248846,2.097183468608752
-2.9090284802807798,2.4161092554156456
-2.9075200256969866,2.466570556459649
-2.8999271447348063,2.6301853527531103
-2.8991850481195134,2.6403828354951577
-2.8957064789941347,2.6823025238933607
-2.880027327715734,2.5784358487116865
-2.8733683832807575,2.427420845332291
-2.8575949001950494,1.788546460048812
-2.849765158607408,1.3814876845148796
-2.842300425750688,0.9357443681805496
-2.8360807951889653,0.562866223482381
-2.8328325541032306,0.3611448884296915
-2.8327755417958933,0.3708231235547588
-2.828211076956128,0.08751683599390303
-2.8158489231135535,-0.6062309613895703
-2.8155607988493108,-0.6216421270825343
-2.8070563539068347,-1.027296158214738
-2.8003158223735154,-1.2897031829349526
-2.7984391821768173,-1.3604109756610072
-2.7918775503348563,-1.5376785197822143
-2.790255208266018,-1.5694653859934624
-2.789616975317224,-1.5915602700651483
-2.7837809427111355,-1.6680703751960653
-2.780261581207508,-1.6992079362560673
-2.7796579245847144,-1.695960994426282
-2.775316029178911,-1.717147828496466
-2.7707887802706566,-1.6838298065932817
-2.7703643851046555,-1.6829733361572796
-2.76869492634279,-1.6690393339750877
-2.7659597273296264,-1.6265143026971007
-2.7635016894055067,-1.5842190213338272
-2.756858247482551,-1.4310755314771215
-2.755938871409649,-1.41393897608312
-2.7444457059896763,-1.0371609895597427
-2.7431470753167853,-0.9836671611776501
-2.7395248545322244,-0.8516100369254134
-2.7288711372403722,-0.39526139998741205
-2.728100242929136,-0.3613421054109397
-2.72771015972103,-0.34448747333041646
-2.721613237375074,-0.06844703259843653
-2.720164985542776,0.00039821413218506935
-2.697755092380019,0.8796819264991144
-2.6961908978266873,0.9267342762467534
-2.6936154557139,1.0115296300249608
-2.6920481650598376,1.055328191621548
-2.6880646533007244,1.1639202215985225
-2.6843539372935155,1.247089486736943
-2.6834485837786355,1.269895006021114
-2.6822612990554804,1.2962423024217322
-2.673264859400869,1.4503312652549083
-2.6712381430040333,1.481862729427955
-2.6609987867893747,1.5708922288985712
-2.6572611444361884,1.5746322261783539
-2.656524844635366,1.5736405473194832
-2.656445428065434,1.5839757718431255
-2.6417687956384492,1.5417445246266104
-2.63602926855788,1.5021295592684734
-2.63202568322113,1.4751777062908624
-2.6263801987487905,1.4211366039510975
-2.614767368303326,1.3107923729233337
-2.613062532515208,1.296571899731521
-2.6099119063785974,1.2680505331953744
-2.608409648562956,1.2523274482621813
-2.608398702815686,1.2511846277139993
-2.606283905401914,1.2380481019652831
-2.5968584954684575,1.148018002201039
-2.592607517537784,1.1034458513176322
-2.5871189642848984,1.0551266314488297
-2.586528777819872,1.0598431798615422
-2.5817159085395844,1.0059945458814659
-2.5751932595253377,0.9453181992034684
-2.56879306984068,0.8931665111462733
-2.5642872831248344,0.8337116235095263
-2.5568843635408327,0.735565319284559
-2.556286484412467,0.7297132723253892
-2.556031056265084,0.72051931822879
-2.549844207035319,0.6205844414313058
-2.5357877784099934,0.3207622299251732
-2.533997713793889,0.2782101417698305
-2.5321193809888927,0.23492212108181848
-2.528927604751903,0.1405637257080132
-2.521457408909198,-0.07454787622607717
-2.5193114130191447,-0.14999590202304494
-2.4979116653121887,-0.9054231796898455
-2.4960852796908997,-0.9833169013275352
-2.495403495399199,-0.998816067374976
-2.485910698329117,-1.3308730547633747
-2.4832762791426903,-1.4109451347934088
-2.483043000914398,-1.4307050036766118
