n_harmonics,base_freq,magnitudes,instruments
8,1.174897291414506,"[ 0.25236527 -1.62964006 -0.16609291  0.67879173 -0.08953275  0.13090352
 -1.47652223  0.35658298]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.992075767071803,-3.609959397077187
-2.9762177445404863,-3.5246170430111587
-2.970425043912587,-3.481115648037117
-2.9684718751604002,-3.4750509389671977
-2.9668441136957653,-3.445738016959567
-2.966106843328401,-3.4440531270056267
-2.953297819744655,-3.3444448855372206
-2.9525630545314394,-3.3317487921228275
-2.948387108223742,-3.2838388816266497
-2.9475080713484596,-3.243051920659293
-2.9450061428941803,-3.255598420435934
-2.92803432042569,-3.055112269195573
-2.923194464958478,-2.9766984548955167
-2.9192997170932626,-2.9222403928176175
-2.9013089365456697,-2.6285710542351555
-2.8889846205777214,-2.430450378902874
-2.8879738045612116,-2.4043917389304363
-2.879735633846564,-2.249917384274708
-2.876503533547417,-2.172674199405061
-2.876263916978046,-2.1728441461305623
-2.8708488705351725,-2.091097382510463
-2.8644397506439336,-1.9581038671376019
-2.8381299983590944,-1.4096882041903616
-2.837871574716533,-1.3715794842314313
-2.826601722170127,-1.146729766718798
-2.802269323735491,-0.5660051360206187
-2.800507758738545,-0.5586938091642275
-2.7971474830044842,-0.4293065989195565
-2.7712712109639304,0.18713535267528836
-2.7659780289535076,0.2768500947303127
-2.759949680325646,0.4457980981753024
-2.759421126956379,0.4547692643843721
-2.7530229531056514,0.5966320449368656
-2.713350537705055,1.5120860079330014
-2.70881136990678,1.5899256416953098
-2.6835313156034286,2.089654049364948
-2.6819276533242666,2.103898640527352
-2.680403063279898,2.1052031102985547
-2.678241360652013,2.1663259308168175
-2.6659795996930233,2.3502251868869366
-2.665425208095496,2.3815226480512686
-2.6617485042090965,2.4290449175537776
-2.6597470687453715,2.4501367854409177
-2.655285239018606,2.5107967780273093
-2.6549896762862604,2.5128365981160026
-2.6541495648491242,2.5240297853145113
-2.6435629365242406,2.6791256297087913
-2.64212226953633,2.6673570994992186
-2.633245112888135,2.7562662823937774
-2.6272053333312453,2.830728946269031
-2.6255926291983895,2.8556782026113083
-2.6238901179213237,2.8640807251615565
-2.620924469065889,2.8681705272781555
-2.600600210583841,2.9826578033864264
-2.59190377207928,3.0464251796648525
-2.5918883951633704,3.041584919808215
-2.5899563193134387,3.035035087353321
-2.589349786738505,3.000160136947337
-2.587564149304581,3.027782800590137
-2.5836810624098554,3.0433214281086824
-2.574024408576097,3.053906312355117
-2.5706399867781773,3.0400249695354353
-2.5676752873945397,3.0095402955578066
-2.5648385742175552,3.0086798765790554
-2.5555095566246733,2.9929419977820384
-2.5525898021227436,2.9731207389454544
-2.552255350485671,2.9970541592957805
-2.5380310600537968,2.89076076298731
-2.5352268275740757,2.896299026822351
-2.5207204533879057,2.7107842017934733
-2.5016561422768726,2.4764665519489446
-2.5012538509835096,2.504198590902466
-2.4994212281978943,2.4458741751397923
-2.4908289286964154,2.3326115825195908
-2.479306394316754,2.1251874513969797
-2.4746696471671665,2.0620021041926058
-2.473003985458183,2.030562082565419
-2.46543472160889,1.8954150450451832
-2.4528670171068265,1.646359542560668
-2.4516822268857377,1.6265194323691294
-2.443860448422596,1.4372235910504654
-2.4410944225511715,1.4105797884039313
-2.4372389119877145,1.3302032022817576
-2.4351707536446803,1.2769390880513627
-2.426845011531452,1.0820974479014647
-2.421542858555207,0.9808156395687954
-2.4186444362669755,0.921611103356238
-2.415779593497284,0.8279111817520994
-2.4095174223658757,0.6993525598983337
-2.407876885371726,0.6732596185326887
-2.406146957374058,0.61384910067368
-2.4029562507422226,0.5480753006632972
-2.40054544143024,0.4821314896442894
-2.3963915005491856,0.39866774962800744
-2.393892567342345,0.3192212054830792
-2.3915267763575985,0.3003601681183331
-2.3884627546020023,0.2198953221274868
-2.3797162443275295,0.029607231460814558
-2.3786383827992017,0.006298743746829627
-2.3779195887777465,-0.04486542714225016
-2.3670040434400126,-0.27204916002535734
-2.3603398726449747,-0.4182596408882901
-2.337652761142907,-0.9285909292534688
-2.333103711927901,-1.034947974601453
-2.329217720408862,-1.125059703659563
-2.3246156947810612,-1.191416948252478
-2.3067460197090917,-1.550864714430827
-2.3049392918909577,-1.5815761682191618
-2.3010562458423767,-1.6227545210617393
-2.2845619277520766,-1.9197990233576174
-2.2772743853614026,-2.029749116491854
-2.275237237127852,-2.0735189295717147
-2.2333690211584885,-2.534793053775677
-2.222456610099103,-2.5716747249292555
-2.219673479464645,-2.6049159915757967
-2.2096882124114785,-2.6423658469198132
-2.205302515138637,-2.6494978389230504
-2.1996259538001306,-2.666313356592952
-2.195963266986792,-2.6710991158508692
-2.191625437578489,-2.6903734414899394
-2.1792255019438684,-2.660582280535767
-2.178670907920703,-2.675984797941914
-2.177490381470422,-2.66159673111164
-2.172615478492555,-2.636437929421489
-2.172311777040231,-2.6457588859123558
-2.1712526674062254,-2.6407615575596632
-2.1615641473566587,-2.6326048316371042
-2.158053570559292,-2.58226970785546
-2.156377972574829,-2.5877445596411355
-2.1439397212844,-2.5322333510387227
-2.1392128860118125,-2.4742601109674047
-2.1320808263704523,-2.395811098191137
-2.130149279796536,-2.3873722968735507
-2.1200188986207587,-2.283001999873988
-2.088269765586078,-1.8417563809447177
-2.081840687572825,-1.7887793294183885
-2.0764613420029425,-1.7045462137664118
-2.068382692170826,-1.5379775844690942
-2.0639130286300347,-1.49060222482534
-2.043575566973219,-1.1202562088587467
-2.0384271001396157,-1.0784951027854661
-2.037360892014941,-1.033231376531498
-2.0370183389596423,-1.0325491933381894
-2.0269951500281174,-0.8415353969552605
-2.022971483116107,-0.7824209236517948
-2.011510948805327,-0.5692330733312808
-2.0111486282122923,-0.5824602720956041
-2.004939755834542,-0.5157131191565321
-1.994272864016376,-0.2594959493332022
-1.9737281007090948,0.04178166943465938
-1.9686801139871126,0.1027386532112532
-1.9632240103609164,0.2295234496242401
-1.961024261796505,0.2612105847636221
-1.9603747064776893,0.2942423004730687
-1.94233625386499,0.5201339221142922
-1.9403369372961778,0.5740076045950522
-1.9360890218404005,0.6147712983361129
-1.9352542948440687,0.6597178474624741
-1.933430753327285,0.661990581144701
-1.9309278588015129,0.7037937320362536
-1.9289773927909086,0.7203733146973709
-1.9219182256591507,0.793835657108006
-1.910082430277502,0.9168876927887586
-1.9095838327950794,0.931705346998398
-1.9074283242353576,0.9421937722448971
-1.888754922280526,1.1072946660752974
-1.8860390880805238,1.164185391898863
-1.880605371651866,1.173783463539029
-1.8769628500419153,1.1860900771480702
-1.8730704318056253,1.241277926471923
-1.8679423451773247,1.2398004336981996
-1.8658293728384585,1.2588399480168737
-1.8602412959754648,1.27027254513109
-1.8598099631698215,1.2928282396693536
-1.8571705485265027,1.2949731960414923
-1.857097483068488,1.2751259484023236
-1.8557975041928851,1.3205732466369102
-1.8550044512027046,1.298141364821185
-1.8418546266235996,1.322447660064787
-1.8087455805368835,1.312934510557551
-1.7959993028828494,1.2482348865979631
-1.7864550303777225,1.2001724265342568
-1.7836506822088019,1.2038236574562997
-1.7791197019863783,1.1814952976663429
-1.7779804251682125,1.1329207393750333
-1.7701434069422908,1.101664050314988
-1.770047707127516,1.0897397215615667
-1.767953754475733,1.109933963962543
-1.7607750336170283,1.063174170588555
-1.750678891442352,0.977300791093601
-1.7501025289554715,0.9472217858356758
-1.7465429130605765,0.9194183499793502
-1.7357610580956881,0.8245374005817083
-1.7245110746198338,0.6964893531880777
-1.721566218704552,0.6716795433095906
-1.7168577690168716,0.6209753674536534
-1.7064119751500255,0.5158378931479252
-1.7033463087738139,0.48027497357355325
-1.6980456234819785,0.4624623083064323
-1.6950409607999997,0.39996238367665893
-1.6824038908815941,0.22680306801536465
-1.6751613765587854,0.16166444294274926
-1.6744212779127645,0.1339524260903404
-1.661469105036554,0.008704828867764181
-1.6556102053981294,-0.06323066574209524
-1.6539774374170184,-0.07314712161490829
-1.6522806097624836,-0.07945019699587218
-1.630572173953859,-0.3166541677865174
-1.627646951421308,-0.3496332480975851
-1.619459837669668,-0.3943493545513789
-1.6188482874983148,-0.3850380371184182
-1.611071045524765,-0.4646433008321728
-1.610332395803954,-0.4467523979919516
-1.6051454762757915,-0.4979413390566737
-1.602969960330558,-0.5395501584172967
-1.5867099811907803,-0.6414894032262644
-1.5858111173124685,-0.6274611368379401
-1.5852530107773664,-0.625404743053945
-1.5814713430354577,-0.6688582436867097
-1.5806391385185952,-0.6750597287760729
-1.5773222399233877,-0.683712522806606
-1.5772900522497366,-0.675023776469758
-1.5686121421943278,-0.6811137959952788
-1.559626534601796,-0.7185569183056849
-1.5400738183425942,-0.7814774489206724
-1.5207492059783443,-0.6929049141193513
-1.5178816209973343,-0.7020519302236282
-1.5143372393340342,-0.6963959469736668
-1.5138442831630656,-0.696320481693151
-1.5101595230637548,-0.6936418450547485
-1.5048045522431945,-0.6725339782145426
-1.4994344865648666,-0.6362891905312352
-1.4947864415198373,-0.593648694371377
-1.490248569812467,-0.5426188474648491
-1.4899391477997956,-0.5568157532972825
-1.4875113752876246,-0.5591346939309763
-1.4803513591247666,-0.4938670809830539
