n_harmonics,base_freq,magnitudes,instruments
8,4.988255417597603,"[ 0.08830207  1.60857702 -1.38124595  1.1055803   1.5781737  -1.44458843
  0.43122102  0.48116875]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997875773323309,0.07294175431534426
-2.9941403792149375,-0.0011623479594795375
-2.990123679742582,-0.07476751903901563
-2.9881550353050925,-0.11138379803531498
-2.9847730233955865,-0.1631022671399297
-2.971062806970025,-0.27786453617516166
-2.970959652250704,-0.2770650254567845
-2.9671346705045023,-0.27156292733378934
-2.9660546291523167,-0.26811870121954107
-2.9629402974597125,-0.23714010192083704
-2.9615369992328935,-0.22034265421418958
-2.9510891288342993,-0.008449792079936161
-2.950747463358631,-0.0003554927899635592
-2.9503258415540388,0.01381440759263629
-2.933608919447506,0.6291984791066184
-2.9308898289696748,0.7458572484391204
-2.9288010687262958,0.8369458539700152
-2.9189558560263165,1.2600385368779972
-2.909397941339887,1.598123601676818
-2.9041122650457916,1.737676240023631
-2.9002764701341617,1.8096845570224664
-2.897803347843547,1.8440609770845853
-2.8770156716419635,1.631802481911053
-2.869808855115255,1.3507621189582
-2.862720667439156,0.9904768050823716
-2.86034686058987,0.8555299430930874
-2.8519997670099526,0.34226286382374993
-2.850466808263061,0.2415381467568086
-2.846697626126118,-0.0023866618142831435
-2.8445580468579994,-0.13995283141956177
-2.839389400931463,-0.46094016702434293
-2.8377314705289254,-0.5662533094873639
-2.830132841495067,-0.9805560210083211
-2.8211009015763167,-1.3465499952300666
-2.8205893913346465,-1.361387473654177
-2.8190660633578135,-1.4060635637322083
-2.8124427918203656,-1.5200046800994798
-2.8077478839459094,-1.5337254976954375
-2.8054432403069303,-1.5165176646087233
-2.7996239746951206,-1.4063403715759863
-2.7961873608216052,-1.2979426591671908
-2.7938880388237806,-1.2024882881357581
-2.7641877269401993,1.0126572901667896
-2.75996335047201,1.4102320461200037
-2.7570770242598996,1.684684927499915
-2.7527269280778808,2.0885789915227266
-2.7513622805707407,2.209954301254451
-2.716756988555147,4.153536869707774
-2.710006479564769,4.162191063309582
-2.698523765943265,3.8725313225840137
-2.6973359286249945,3.81812425444234
-2.686179683964093,3.2156124230685967
-2.684473259601539,3.102103178470731
