n_harmonics,base_freq,magnitudes,instruments
9,4.669175563960347,"[ 0.95488204 -1.3770701  -1.91580731  0.18445319  0.03935638 -1.28522245
 -0.8267808   2.30778201 -0.52550857]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9985230807429932,-2.2545201471683582
-2.996268609959866,-2.241623956917491
-2.9945421420949163,-2.2513804628902068
-2.993131571147866,-2.2568937659148047
-2.9887875100951113,-2.243181382622987
-2.9852610238687998,-2.2762188924918916
-2.9607167154485685,-2.3492013720417733
-2.9569989092772335,-2.3742597414704942
-2.9516335528688473,-2.318306823110003
-2.9443052991728567,-2.2137006792979075
-2.9398817377815947,-2.1469431931859164
-2.9365596392639697,-2.0770044002022248
-2.91319766776709,-1.0674843281973185
-2.91311811438788,-1.0503392290844598
-2.9057332920527723,-0.5613778372804877
-2.8959949711025335,0.21725174359102392
-2.894121986965366,0.37110434835762307
-2.8870626064164897,1.0188131172318928
-2.884742586049412,1.1791214349619834
-2.8730942504501065,2.1497016865435294
-2.8730618251454443,2.121750811146956
-2.8618762057180787,2.8223460669581826
-2.841695795486376,3.169599640369554
-2.8397807520639726,3.113305076465008
-2.839270424559941,3.0818104794813506
-2.837668235143032,3.0521927100032804
-2.83257517268244,2.792651826225588
-2.830710314356599,2.6650992357034906
-2.8259401182754256,2.319100594071476
-2.819915654618795,1.69355933765522
-2.8140535836296325,1.047434793724373
-2.809845583484618,0.48743969914484836
-2.79805883928759,-1.2778304753726868
-2.7958790933391464,-1.6201906196530225
-2.795352241425441,-1.689451075882539
-2.7941820890656626,-1.9058979225288264
-2.7927394795410265,-2.1462518933386994
-2.7919609770162133,-2.2598354658657986
-2.77437084770698,-4.849018849400276
-2.7743447364880955,-4.837233587735981
-2.771334370367577,-5.232878577027368
-2.7634767367451145,-6.018999463529018
-2.763189427010441,-6.026660047810212
-2.762106557712757,-6.109322426926163
-2.755524227900884,-6.529879370253915
-2.7425979865468806,-6.6819778835721095
-2.740175120055087,-6.614578650655595
-2.7366225218266607,-6.47128651380766
-2.7298341368501244,-6.00224042333997
-2.728206991190171,-5.836485306169074
-2.7117966216321268,-3.854462350031802
-2.6961140054208332,-1.5289478980387403
-2.676259068101877,1.1126829862175986
-2.6706520117912156,1.6364291004621394
-2.6691712551735334,1.7736981097545552
-2.661317971784827,2.2415226428482105
-2.6611418006564036,2.264693177031888
-2.654337179899912,2.4481137842519898
-2.647310950509732,2.4830998084704214
-2.64722921193893,2.4467612558029286
-2.6430867160709712,2.4074277260622603
-2.6375671681058543,2.220536962311634
-2.6350709749117796,2.0874187183518127
-2.6298286515045897,1.8237078059533942
-2.6286399940710385,1.7247825890105786
-2.627100502165146,1.644809074980332
-2.614676725707678,0.8290260917495895
-2.6113934266827954,0.6253527829784395
-2.6110009368414073,0.6137379949996274
-2.605315952791094,0.2716383571254216
-2.6012232616126303,0.03970703374714807
-2.592355387652085,-0.316375796671514
-2.554898899126883,0.6660866063075734
-2.5548734658472103,0.6389206160458956
-2.553269973524208,0.7573361572130654
-2.551006796307233,0.8949266628336661
-2.5395377683095983,1.7099445622765512
-2.5336525009050774,2.0879412288703594
-2.5304163573523257,2.2868225721828512
-2.5301017984088974,2.2999530605650467
-2.529171692498698,2.3526241088507795
-2.522683344641096,2.6891389924253506
-2.5200446856990784,2.7387643133559747
-2.515736427118954,2.8605055658476233
-2.515567452463653,2.857185845833161
-2.5137942745198862,2.8938010101907534
-2.5081158542013653,2.9405217058299664
-2.505782463915499,2.9268774338744925
-2.4871467205329636,2.2177160595024277
-2.4840998232884495,2.089723372894531
-2.4784019172453577,1.6580251857750914
-2.4740036953683346,1.3541814357309443
-2.4711714003095464,1.1225207523369523
-2.458242692796805,0.151778716008725
-2.457866767812571,0.08163573867209492
-2.4440283888289795,-0.8195872171853628
-2.439607449515734,-0.9742019351393432
-2.435655486807103,-1.1046521800273026
-2.4351744163060536,-1.1179577166194856
-2.4349471303707872,-1.149256350328809
-2.4303450329462635,-1.2455043456530523
-2.4297723993899094,-1.2217028226353204
-2.426137310493516,-1.2365430147720966
-2.4235283179965745,-1.2408064363882305
-2.423323554037517,-1.246597595039937
-2.418452561488932,-1.1524758425226007
-2.417509096362582,-1.1287284285789743
-2.41057453312281,-0.9023637119655737
-2.4073001739812305,-0.7691428247611233
-2.3833643127652966,0.5528120123445627
-2.3779633838283907,0.8414165929157978
-2.3774668139973283,0.8508382920412007
-2.374045851715474,0.9990671148318162
-2.3629083213534923,1.3778300576736575
-2.359777089849313,1.4481704866694487
-2.3567197339619095,1.4483145174787155
-2.3497874016869456,1.437146229295122
-2.347430978853751,1.3918932541173776
-2.3415079876833507,1.23874820277311
-2.340453493445567,1.1764772145861018
-2.3359994162047384,1.005070674501569
-2.332294721243838,0.7680883324797653
-2.3299569042972768,0.6594404707829105
-2.3279017060304152,0.5604035071226344
-2.3278227637094115,0.4962091608952617
-2.327672935575591,0.5368981225905924
-2.323898314282542,0.24929609878727385
-2.3154680071071176,-0.3661727491810662
-2.314976336547095,-0.32812528347354175
-2.308233538337687,-0.9173937715122269
-2.302901627606499,-1.3028404532581317
-2.2915126715723044,-2.045337324511882
-2.2688946535322687,-2.7515756969918046
-2.2611677454457295,-2.707809071585345
-2.25764632756187,-2.616784123912627
-2.2544662279753513,-2.496729497824769
-2.2510454055718645,-2.4204246368441216
-2.2474855900419817,-2.295681292394864
-2.2354266013121467,-1.6242531238131421
-2.235180606439621,-1.64721286112598
-2.2305048557677605,-1.3304285327133427
-2.229629900059808,-1.257381112939519
-2.2294379348089315,-1.2603696829551985
-2.2211519154827086,-0.7364356253022055
-2.219930975260376,-0.6601170613648357
-2.2142642540438873,-0.34444909363693393
-2.207683302748994,0.04462063892543568
-2.205419948002006,0.13461257118741818
-2.2035940040669946,0.2371068127984789
-2.2010816038220016,0.3664289867262558
-2.19761683166504,0.5065276669905838
-2.1949952190743804,0.5949628203775991
-2.1779771850050706,1.0499717537169737
-2.176579452180187,1.0956230389519344
-2.1754857649214907,1.1027510953253168
