n_harmonics,base_freq,magnitudes,instruments
7,3.9468872200468184,"[ 0.38630874 -1.80553196 -0.06955148 -1.02951543 -1.74871024  0.50925803
  1.48073068]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9881312264263276,-3.2709878135672454
-2.974896792598752,-3.4471789493356035
-2.9728473515880385,-3.463627993139274
-2.9724433672008344,-3.4682472315839186
-2.9690565951412182,-3.4862186456893114
-2.963569414457208,-3.4965051924160915
-2.9617089314157576,-3.4925746261813324
-2.960839653891103,-3.48938901309099
-2.951989224051932,-3.419928564328849
-2.9450503630181757,-3.3074055270262166
-2.942053598751082,-3.242562220255092
-2.9380017190813894,-3.1365720834886557
-2.9367972810932113,-3.1043459312545094
-2.9308059040847168,-2.9113872535085297
-2.9303795073129955,-2.896820763067688
-2.9303530951614274,-2.8947494772340874
-2.9282712085002163,-2.8174744472249627
-2.927783928361783,-2.7997284512669727
-2.9263530218898954,-2.7424223948185924
-2.913807125605266,-2.171298265957917
-2.912801652299719,-2.1209118965818203
-2.9058179551639927,-1.7437832132128324
-2.8945267173675053,-1.0797037303198322
-2.8815702503235796,-0.2848910440244982
-2.8771824663287617,-0.018727793614866425
-2.862988925562336,0.7876831378981843
-2.8629768328152503,0.7884979342273917
-2.854074318452997,1.2209785387372667
-2.84183712416371,1.683061415537885
-2.8407912900284242,1.7133193679796046
-2.8402667815712412,1.7303680072164593
-2.8396573474107667,1.7455359398527195
-2.8384011867062298,1.7798759239517075
-2.8366093730110062,1.824778658126109
-2.8310501212573413,1.9332639054955443
-2.8264003926088748,1.9905608762378506
-2.815738017190735,2.0066055440198984
-2.8149301556142574,2.0010292848998854
-2.806974963241608,1.8934179645088747
-2.803551181337359,1.8211388990097026
-2.8030020828344613,1.805957202261541
-2.790220824151092,1.3943336039310876
-2.787392557825666,1.2773191863541655
-2.76380442781403,0.04913761921496799
-2.742920855664908,-1.1688738020804645
-2.7370265531541618,-1.4891207342805137
-2.721572267371866,-2.204451112513229
-2.7214250298135374,-2.2114558439422254
-2.7203132995098844,-2.252839466553829
-2.701641730419149,-2.7418366056559242
-2.696222120476452,-2.7945390638988394
-2.6907496530431065,-2.808199664971669
-2.685528184205535,-2.783026143955441
-2.681961253369349,-2.741160349638145
-2.6791186888868603,-2.694526256240578
-2.678751631137029,-2.689820103154362
-2.677752264558572,-2.670532005485108
-2.667860054343247,-2.415749872214986
-2.6653333072583076,-2.3327089189590526
-2.6628911718080723,-2.244851459180938
-2.6485639315995186,-1.6119206660654701
-2.644507063869376,-1.4035429176550485
-2.6418807704010976,-1.2615401755734978
-2.6386616529848106,-1.0855009005167078
-2.6224673529287204,-0.15181824682163336
-2.617833538721955,0.11760274233666973
-2.593390097389123,1.3955864086637777
-2.592844656164503,1.4194371685832734
-2.585183493143612,1.7310002769374568
-2.5838216949893527,1.7796289667499765
-2.577760009806627,1.9804872207728625
-2.573523544610695,2.098640131138057
-2.5718341153819093,2.140019242490073
-2.549620512450983,2.4007960060775524
-2.542183323120698,2.372379067171201
-2.5420071725843805,2.371642887510334
-2.533310446778306,2.268889667004564
-2.532186874134081,2.2510663320327664
-2.5308545277396726,2.2274683665696164
-2.5220193914489135,2.0451835500538795
-2.513973390214533,1.831620997274309
-2.5117371858095434,1.76594813150693
-2.5017465486871777,1.4469830269536923
-2.4969778983995212,1.286615261754835
-2.4964233265199782,1.2661260883170644
-2.494567301304246,1.2027936603104112
-2.4936083893024588,1.1701372852434853
-2.477051123748666,0.5871967378233259
-2.468077770776905,0.28520130706242197
-2.4662466460758767,0.22355653615469703
-2.465049889341846,0.18566358902265875
-2.45660135840232,-0.07091758006403075
-2.452000983140347,-0.20200309108994718
-2.44973844938386,-0.26211763675319627
-2.443030405997197,-0.4281552134576027
-2.4302859632544953,-0.6881036847451006
-2.4244510135982313,-0.7830635640962096
-2.4170662965747676,-0.8789068832266927
-2.4066506917748463,-0.9734667520999607
-2.3858583641112032,-1.0365015869242857
-2.3768658113164802,-1.0184496588201473
-2.3755943316106056,-1.0132940352654505
-2.373380437527498,-1.0050911858530114
-2.3700359370572572,-0.9881091367579667
-2.364036486780078,-0.9546676480906239
-2.3625316080163272,-0.9430687953810216
-2.357736619462301,-0.9070657370162
-2.355691932711225,-0.8906497716608496
-2.341965702688049,-0.7514539432388725
-2.323742602042133,-0.5016851403454655
-2.318288468966047,-0.4147265711077953
-2.311174269160812,-0.28839030443561775
-2.3033454855029802,-0.136411845247906
-2.2979168075880194,-0.0222506126152818
-2.2977949889702893,-0.019707491046399232
-2.293268512797942,0.07951428805480412
-2.2918768844398736,0.11071599699087069
-2.2830431413185286,0.32073745040966195
-2.278062755861327,0.44307440755239685
-2.267691277203234,0.7114244386641517
-2.2646909671924593,0.787623126272875
-2.2632930702139005,0.8267715096813953
-2.2615199543803532,0.8734660799607937
-2.2613258454069465,0.8779661286684601
-2.251575544056724,1.1385212155099005
-2.247483740613533,1.244642260070716
-2.244339038893954,1.3260488490776
-2.235745636770961,1.5373709071953496
-2.215945298108422,1.9377568250385513
-2.2095504757347237,2.028028281341034
-2.205299358998218,2.0782916306784345
-2.202277436812645,2.1013506714212733
-2.1934107815414094,2.14799731535921
-2.1876100173421107,2.1474126115287944
-2.181176379131737,2.1166656269971864
-2.1801457888604596,2.108393092291644
-2.1775629557461773,2.084914361047248
-2.1745342310450626,2.0512152024678185
-2.1736917820849664,2.041181522442925
-2.1691770134443162,1.974864066400854
-2.1691713355000166,1.9764266587988988
-2.164538561618942,1.8906450134281096
-2.1614611858469295,1.8273286549185215
-2.1543814024136463,1.6559836234989274
-2.151287927267197,1.5705626870048042
-2.1501765900906253,1.5377369899719378
-2.149288897603118,1.5106231927265303
-2.144502249094425,1.3614308932827548
-2.1361954093909192,1.0746887610276505
-2.134810904491188,1.0246293454412043
-2.123474324127898,0.5902139878716361
-2.1230241058842916,0.5701951477363367
-2.120052416958317,0.45244669011030686
-2.117516648446189,0.352756363728731
