n_harmonics,base_freq,magnitudes,instruments
10,1.2252249698251383,"[ 1.00048822 -1.20501959  1.32746479  0.72397257  0.91672046  1.02843672
 -1.33822114  0.69571668 -1.31225097 -2.38327286]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9994168586063297,-1.418080774307408
-2.994128805874209,-1.4777528706473346
-2.9916215690073154,-1.470916809827137
-2.9881898310066313,-1.533833557723995
-2.9788258962547634,-1.5642716662457132
-2.966045020288832,-1.6562577500935858
-2.964790172120879,-1.6339080077738184
-2.9642641665527103,-1.6231954552975014
-2.955789411916059,-1.7294339621700319
-2.954571409857497,-1.7342009940194032
-2.9545487295676143,-1.729243483660506
-2.953147442619303,-1.7469121100535212
-2.9509026372342806,-1.786239257452395
-2.9407533137038495,-1.8563291272900693
-2.9245141939845904,-2.0465969752624797
-2.9221203648509038,-2.019041062543668
-2.917459857520333,-2.1152276158538186
-2.9140728038788666,-2.182548710730989
-2.908056247088233,-2.2385075485644337
-2.907309977538292,-2.2457645312237617
-2.9069562837291,-2.3016697980190273
-2.906035382536202,-2.2816348699098756
-2.900660619252366,-2.3781360049930687
-2.899981414168096,-2.3676239992020154
-2.8967490914221923,-2.419089824639206
-2.88129754125736,-2.678778383511831
-2.878406695531618,-2.6986702125296804
-2.877903959926526,-2.7500025085894646
-2.8770672902980516,-2.7241848804140165
-2.8705839359708163,-2.8444290626256215
-2.8688858446304577,-2.8449790198146045
-2.861499565092053,-2.9563524262967267
-2.8525257749032193,-3.144082559667988
-2.837003426449442,-3.4078170105988477
-2.8359855816390636,-3.4499355995534944
-2.8334392585570933,-3.4687100863294122
-2.830822397763032,-3.493121178354269
-2.825856547163345,-3.6089218895238364
-2.8237496319647626,-3.6384622954278156
-2.823234505233944,-3.637173921127478
-2.822731124284833,-3.6381468814486895
-2.809073693282363,-3.918042691078735
-2.805549768943143,-3.9389247076345577
-2.804191797900751,-3.9892956471431047
-2.7991693163701017,-4.070961798858306
-2.7957864964536188,-4.120289167891974
-2.7858819746734143,-4.289245820382701
-2.785790664335008,-4.271497961850379
-2.784806190139748,-4.282954355953008
-2.78164390517948,-4.350285800616936
-2.772883940663412,-4.441613940142101
-2.772709327091646,-4.48496706298077
-2.757983867908755,-4.671798451077158
-2.757432569369982,-4.670474638470977
-2.75085898481149,-4.722438650820525
-2.7484187263612556,-4.775560351578682
-2.7451092326641264,-4.811492879389107
-2.731824812388941,-4.9464503221032246
-2.7300512660667002,-4.951745366429881
-2.726762672863635,-4.969773243106077
-2.717391111247945,-5.0309156439558445
-2.7149398337660573,-5.012994038723019
-2.7118172510285117,-5.05392755795334
-2.7086153244447506,-5.068165882842041
-2.7025717607385573,-5.078414196847182
-2.6970919094264145,-5.0965781087477025
-2.6946766339199852,-5.095511685313573
-2.694165585023673,-5.106282430708798
-2.6915871918267884,-5.093497923496585
-2.6895241614967,-5.100387784597314
-2.6780318528812836,-5.099916927729651
-2.6696881067289358,-5.047291080148272
-2.653514855899659,-4.9720656332524795
-2.651150061566526,-4.9576611705759515
-2.6470390422247325,-4.924861366279268
-2.640325100595163,-4.834094465900122
-2.6362330634625932,-4.847997123351767
-2.6314672770682916,-4.740556757010033
-2.6172474672327026,-4.569351055270218
-2.616168198313969,-4.542348234971919
-2.609219017936779,-4.4281400120539915
-2.6051140763981353,-4.351188585437389
-2.604585318743691,-4.343144847816969
-2.602767700070861,-4.33323275327351
-2.6023092853254424,-4.322476659890218
-2.60223579560129,-4.333468044034394
-2.5916784491190716,-4.116040012459832
-2.5876327573271753,-4.045527432473652
-2.5847854694379864,-4.013017878472701
-2.5825743600492563,-3.9250486659465382
-2.5756358448083376,-3.8023576169667814
-2.5721731916719497,-3.731305488280213
-2.568204773305296,-3.643144591205383
-2.553817758827112,-3.32393394492025
-2.550122851728862,-3.218147884682697
-2.5459495133638956,-3.1061120291230235
-2.543079880781959,-3.048723778818534
-2.534255799858119,-2.8177157270691415
-2.531566033566675,-2.751089491534418
-2.5303776501426247,-2.724592145883817
-2.526659184314272,-2.623752479830225
-2.521610836385632,-2.5112505669592875
-2.5058860015775,-2.0612746414278904
-2.500394759210656,-1.940924218647528
-2.494688284518295,-1.7645392341512756
-2.4898674097369504,-1.6368525497554696
-2.489020309141744,-1.60654464023485
-2.4875002922129377,-1.5919794263763611
-2.4805998747995517,-1.401983089347999
-2.4513765112509307,-0.6538303726862795
-2.4437135313972993,-0.483776566331441
-2.435745426885459,-0.30591086752119506
-2.4354771101841477,-0.2897996767004546
-2.4338226353049413,-0.2327415654376872
-2.433409078798527,-0.21832881779245927
-2.4329681383763297,-0.20314387048243893
-2.4315474579084464,-0.18667929827974963
-2.4269992037904107,-0.10284085765213019
-2.425425681975786,-0.02782110793144572
-2.424623619302687,-0.04349426553627488
-2.420188957452779,0.08440059894917576
-2.418174490943275,0.11337324682173368
-2.416912698777039,0.13029498432811543
-2.415561810487736,0.16499797089140297
-2.411714322590231,0.23581252926441623
-2.4114298805473373,0.2708480608945459
-2.4112330444576218,0.2658910498755561
-2.4103248155175248,0.260601582131537
-2.404559532065014,0.37710347008706036
-2.403597571759226,0.428979450984765
-2.3990591375096235,0.4761009921260245
-2.3983555383431607,0.5198598002770611
-2.397169990582658,0.5369728689401322
-2.3719761554078698,0.9911746928703693
-2.3704360601474157,1.0225567963111586
-2.369993889095976,1.0251250321443743
-2.361408212446711,1.1732455127842683
-2.352576379445069,1.2829054085495664
-2.3474826503354667,1.3790111689322324
-2.3424906267305206,1.4585058243660458
-2.3380423570408704,1.4819561731504223
-2.3289103794587707,1.5895572098871333
-2.325948715285257,1.625029353266332
-2.324947484816173,1.671868807255616
-2.322011245464755,1.6572821145510572
-2.3185663471761355,1.708993597697043
-2.316207795138281,1.7306034589286128
-2.309758198131054,1.77908340835491
-2.3058900147630013,1.8458354866812876
-2.301551020720563,1.8435092907974597
-2.2975105131425364,1.8580906751592565
-2.2951780970223687,1.9110981643576617
-2.291468671224509,1.9394520201000218
-2.276557378077176,2.0269754077783593
-2.2715530461573445,2.0616926912983193
-2.271059026981418,2.0519686079259105
-2.263668117632208,2.087719837939324
-2.262000826822119,2.090061342757257
-2.252777407741994,2.1631755871433382
-2.239952481005383,2.199336448694527
-2.2381044305533155,2.211042035870926
-2.2303963962993816,2.2316296423047173
-2.221909220580527,2.269663343326563
-2.2088357943046035,2.2674778914424913
-2.2051883554801694,2.2809594766805863
-2.1903830909600988,2.2997072349850542
-2.1886118876725,2.316459711580203
-2.187325929391621,2.2904823685033993
-2.179712576994233,2.321295112304777
-2.177847381747047,2.3301429241830354
-2.171772111952471,2.3347686884770096
-2.149368750241055,2.3137985672608936
-2.139786700948928,2.345268800277201
-2.137633027170285,2.3158577589624407
-2.137065164749175,2.336798729143456
-2.1347841690353544,2.335455705089497
-2.1234017969821983,2.293126877512014
-2.111930325557923,2.340766855951223
-2.1097652969754357,2.317635101833259
-2.0995234067919872,2.3388320691922493
-2.089661068679295,2.3395421276217707
-2.0870385790588646,2.293175764413821
-2.081115399557078,2.283241021851648
-2.0559306707306013,2.2563564362676902
-2.0547633437913433,2.2416109883063045
-2.0530575468246113,2.22633360204704
-2.050311055870943,2.2279114030048124
-2.046182359161249,2.2160770607600324
-2.038488004692468,2.177794142686891
-2.0379655855297405,2.205254294894086
-2.0302753793202664,2.154896330275226
-2.030193460591865,2.185723097109245
-2.010396430478363,2.0606295195583932
-2.0093677964385477,2.090869182589809
-2.0084766075293734,2.061408957731412
-2.0081015116350613,2.0511097235457987
-2.003970104491008,2.0489795350231894
-1.9977723934126943,2.026015002324885
-1.9973543143740915,2.00291012177195
-1.9939364577827017,1.9940145218021657
-1.990254149979804,1.9632452271322345
-1.9877185722245252,1.937424433474274
-1.9843418997241822,1.9166119043272014
-1.9803288723345462,1.914077037953855
-1.9660665395445096,1.7814703981642364
-1.9659507313049716,1.7896489875254176
-1.9583663243614884,1.6829259393114273
-1.9505316750126405,1.6707476276587836
-1.9461552862109068,1.6022760867980073
-1.9446420623550753,1.5818719821914582
-1.940991516317884,1.5806681015451292
-1.9383549177343458,1.5051213559980987
-1.9309917773477814,1.4841611429480002
-1.9304597720202992,1.463211191275648
-1.9272633963865067,1.418580363683434
-1.924244372006405,1.3818498581407828
-1.896358234189269,1.0692078348483596
-1.8945430781498005,1.0544660651024251
-1.891518087441586,0.9909022359244675
-1.880406475237369,0.8915432299930529
-1.8758806497600915,0.8065528504406031
-1.87456233974196,0.7885193116585467
-1.8737971223478096,0.740182485562032
-1.8726580924314802,0.7670330888689594
-1.864181150793219,0.6449215879510136
-1.85825318039871,0.5935182552270013
-1.834210904929853,0.2904874318339517
-1.8189812676647572,0.0860420699488739
-1.8162289297436884,0.05110076933402976
-1.8148940711053467,0.01665598123514099
-1.8123150493926743,0.02137192700068045
-1.8040285019688136,-0.11236061436887587
-1.7976178975292052,-0.1623184431642037
-1.793806724612557,-0.17642587951670236
-1.7909613162623135,-0.23907637123437966
-1.788981917196896,-0.25395339693718527
-1.7826618236347964,-0.34707919014276256
-1.7762400542432824,-0.3940821339385015
-1.7746888929939735,-0.4120736884498967
-1.7735879252433193,-0.41593165361828166
-1.7674542434052274,-0.4488375703605893
-1.7664249875823592,-0.4914037516769192
-1.762396828912992,-0.5041581319132805
