n_harmonics,base_freq,magnitudes,instruments
8,1.2161388646125055,"[-1.42899232 -0.99800278 -0.9823704   0.49882329  0.33053451  0.14132973
  0.16698598 -0.22307956]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.996350769347426,2.642913119937823
-2.9958168551256397,2.6347220012688823
-2.984664474809028,2.5932227216934582
-2.984250143666708,2.588151027432571
-2.984233608627166,2.5572927219364447
-2.9731771542030963,2.5777312269279467
-2.9654369980351714,2.533128020321224
-2.9542939741536935,2.4798631755312095
-2.938362615575448,2.4474371000738357
-2.92851795353352,2.4076700741671413
-2.9282621539051163,2.41380147246889
-2.9102620093037603,2.263971480113895
-2.8864566921279042,2.1067654876424426
-2.8807079527529575,2.117151330275359
-2.879445180062123,2.0905188803934274
-2.878657464273694,2.077953131635361
-2.8772071085956283,2.088906996186894
-2.876750165722119,2.0940800165749036
-2.8747910194129407,2.040332290863637
-2.866255338111759,2.0525963736787594
-2.8589193000933224,1.9625900015416498
-2.851875795469228,1.9031683345871073
-2.846044238616938,1.8378720884202298
-2.8421278044764264,1.8157316503341092
-2.8411018011244487,1.8312450397487967
-2.818067406922505,1.6758041716567984
-2.8157965333986334,1.6878224877685974
-2.810336169782869,1.673458042882413
-2.80475794005718,1.6633505500240864
-2.794383288817152,1.6054808804499987
-2.7894981261694394,1.5604502027907534
-2.7877913213068313,1.5524724591970338
-2.769855366491534,1.4014000857399718
-2.7672637098096766,1.4473347238929968
-2.7606058681610604,1.3765650403346636
-2.7558651742387155,1.3815416954922521
-2.7553404018856815,1.3761858183361952
-2.747979783372524,1.330972683614021
-2.740214630177336,1.3191998655997674
-2.731169879781942,1.274797142375427
-2.7224161550334216,1.241765215844288
-2.7207722804656376,1.2286253747731786
-2.7196792472358053,1.220405238013261
-2.7123909868957994,1.2095199186503955
-2.7077192292430876,1.1398785728945369
-2.7012135321599815,1.1725067689581243
-2.688909141695188,1.0917302924968375
-2.683011830546973,1.1209425253292642
-2.672411042285803,1.0896786677356844
-2.671014447038072,1.0499229675221275
-2.6703834313916506,1.0466442360403518
-2.6680188209644915,1.0147739390544828
-2.667836336885812,1.0241422347909555
-2.6673179559771065,1.0232134942032673
-2.6618939242288784,1.0090760289927696
-2.657299576006205,1.0185921846549022
-2.64927201334772,0.9847027403737589
-2.645712010415785,0.9576089990327628
-2.637243596094966,0.8648763961221599
-2.635898661159765,0.9096640373767646
-2.633826928572483,0.9105756209883576
-2.6307788054344776,0.8918987672110281
-2.622426321059363,0.8343315145760847
-2.6171444051715875,0.8697859556458809
-2.613864085428145,0.8331001264322254
-2.611372617776983,0.8501172452293335
-2.61036770711088,0.8330297972475385
-2.6064800112261084,0.8067975808911438
-2.602274125581573,0.7808285521071527
-2.594681991056998,0.7284386342372351
-2.5944671426616632,0.7249979847180729
-2.5941865538589086,0.6979569897119824
-2.586642679933343,0.6764080823794021
-2.579706244534839,0.673127564170679
-2.578940537236625,0.6504199613358345
-2.5778588087433323,0.62544987230002
-2.575473533799102,0.5741077685976658
-2.543593359976739,0.3727732713653728
-2.5386739592586727,0.32344740766927543
-2.5369050434734683,0.33747001866587817
-2.535978795181306,0.30881404042437555
-2.533055600460134,0.31701864515619016
-2.4902943946817375,-0.11186879699215105
-2.488748537990693,-0.127352099470554
-2.488704452007142,-0.16322663795473846
-2.48524685269662,-0.17415611821322027
-2.4781244729875653,-0.2669154858747669
-2.4697687157299626,-0.3372600462251086
-2.459039912883494,-0.4578536998538797
-2.4541067837550443,-0.5524625397198597
-2.4510299887695335,-0.5964178673320941
-2.4485665442969022,-0.657138181731949
-2.444805800716499,-0.6781061415703853
-2.4318675234002143,-0.8515306250740151
-2.4273101381839117,-0.9209047078162276
-2.4258782390777043,-0.9492418728782113
-2.425224825314624,-0.9436214620547335
-2.419656483178586,-0.9956790200430602
-2.4105850627423435,-1.1447770364093957
-2.409281428299298,-1.1944993736169391
-2.40843346919165,-1.1778849661548247
-2.4054435807709407,-1.2121432249532256
-2.403143038357331,-1.2896743058009346
-2.400870821887805,-1.3097365193414527
-2.392220470551747,-1.4118622129011853
-2.3919349482282537,-1.3834661870636293
-2.3901645776939016,-1.4295856869331003
-2.385901410843484,-1.5097425867971692
-2.377832648377976,-1.587363768785244
-2.3745047137159503,-1.6504863474626217
-2.3546686552229072,-1.9612664492862646
-2.352774256060078,-1.9429955775439223
-2.3469342139003304,-2.042806359783436
-2.3415145258512484,-2.1570359480081014
-2.3342035469929714,-2.200517182631019
-2.333370477547547,-2.211746599518444
-2.3305496356065944,-2.2548468222483313
-2.329946311186071,-2.223710141764287
-2.315802648462644,-2.436806468756481
-2.314099067314037,-2.4309550724208338
-2.3038645716257182,-2.543589835460201
-2.302969455436508,-2.540298372740658
-2.296678499459425,-2.5828843309776266
-2.2918153635126055,-2.6661382981456168
-2.270815379978298,-2.8557369431156188
-2.2518734985746667,-2.9482489694539202
-2.2507123754233054,-2.9809022576243303
-2.249396596285181,-2.973470105993809
-2.2489686841434544,-2.9646219895298467
-2.2481758185648335,-3.0009008403781197
-2.247658800412669,-2.94447762885732
-2.2472496919348854,-2.954459277246483
-2.243171421964808,-3.0047902234907697
-2.234177824192233,-3.013262141489951
-2.231971672252162,-3.0488012674445772
-2.231735498535017,-3.057206933691297
-2.2315079905731867,-3.0755741719130727
-2.2299301829031135,-3.016414519836807
-2.2208036073653172,-3.0299131548765437
-2.217482446927228,-3.0637929041500214
-2.212821829991184,-3.054856642616618
-2.199916274133857,-3.0616453088376643
-2.1910004405610612,-3.0364029966548536
-2.18352649441106,-2.9902615366939003
-2.1785706523524278,-2.9517539987946684
-2.1669182097933186,-2.8801671762889436
-2.1608676636508077,-2.8680268323190283
