n_harmonics,base_freq,magnitudes,instruments
9,3.3818320252058025,"[-0.67184056  2.16801419 -1.24009777  0.48045163 -1.13150707  1.79535469
  0.85235285 -0.27448201 -0.68027131]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9998273056126887,-4.531367138260475
-2.9983661374294828,-4.394830337648158
-2.9972949043017127,-4.326293408289564
-2.9936199464666036,-4.062554663002395
-2.9892706267599056,-3.6851034881546125
-2.989060603536192,-3.684414722900381
-2.9878191102009346,-3.5543942354233975
-2.9859753327885397,-3.3952680204218733
-2.983074789569434,-3.138487493706782
-2.976933011806694,-2.5829809537956616
-2.970032270509301,-1.8799148740107492
-2.9612496808251434,-1.0400291842097649
-2.94940261796964,0.025625509027400573
-2.94626529355813,0.2813532804886926
-2.9334360170841998,1.2710150354376288
-2.9219159189500234,1.9138048727116541
-2.920656696910983,1.9799022839339744
-2.9120951068925987,2.3219211576641197
-2.911791773577634,2.3264463605386454
-2.908091622954283,2.4191569297659123
-2.895937534740665,2.5784423423856304
-2.8933394464394366,2.581609877954819
-2.891818350467151,2.5877024278005756
-2.8916238481876513,2.60186761401188
-2.876210564013523,2.4282925643918425
-2.8674643791645176,2.2148381901374115
-2.8255322491539197,0.9284288711473141
-2.824791549180774,0.8981721140987861
-2.8240316545707964,0.8841830263125925
-2.807491275024402,0.5221762379223833
-2.8052203827953726,0.48057136173275844
-2.7921790084991898,0.2806660301820871
-2.7851823932565,0.22590986164868085
-2.766816802575274,0.1282322610117578
-2.766516608894237,0.11704304248558835
-2.765022316785824,0.10199676079823888
-2.7648308489943094,0.10055831323402237
-2.7642203475053866,0.1081109118984287
-2.7581977431312588,0.075297737352488
-2.7467942501350984,-0.02464791778544859
-2.7415556117084168,-0.11686609457902523
-2.7377213538960423,-0.15322405602619926
-2.7311823562783717,-0.2447527243382142
-2.7297253898688787,-0.27553179837015557
-2.7073986592976564,-0.8242526684561469
-2.7020003554820953,-0.9629291639471749
-2.697084589724656,-1.1324628907027403
-2.6961061434305664,-1.1815637897028686
-2.6691235307235353,-2.0839167477347775
-2.6686639185446115,-2.086698152647496
-2.662282143975906,-2.3052199516214666
-2.6582803112801816,-2.3879967765499077
-2.656552657642016,-2.457103884812862
-2.651203786922263,-2.5677495775776484
-2.64954194704639,-2.576305297303738
-2.6495354356342276,-2.600652643287739
-2.6477566872292915,-2.6241425973996337
-2.645329341588019,-2.6822411498014196
