n_harmonics,base_freq,magnitudes,instruments
9,3.284930311691395,"[ 0.55670076  1.05064498 -1.37420174  0.78552034 -0.18097283  0.88671406
  0.64565003  0.31884522  3.32036468]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9983170011029237,-1.481397660234347
-2.9832918748712816,-0.9066024341935578
-2.972564448314065,-0.5198361125386635
-2.9676543510401334,-0.3723543045080935
-2.9656512207677146,-0.2917312080284843
-2.9630655016549547,-0.20146833401749561
-2.958499254694717,-0.08794964335459733
-2.9577007639453834,-0.08239607556670582
-2.9572914309917118,-0.04438316137652484
-2.953620758314412,-0.0014655308690343163
-2.9519056174805423,0.0450677111396779
-2.947523651373559,0.1583697075649683
-2.9386863259167457,0.23193161066010756
-2.9344496129068505,0.3089704997562446
-2.933890835202419,0.30163623864344363
-2.920561150262725,0.385930902789215
-2.919653648408967,0.3614704507358057
-2.9172739736238684,0.3733349940196291
-2.9172290543506607,0.37691241873476977
-2.8963703278932225,0.2409468429530472
-2.8879698037305728,0.1492948802254205
-2.877747240340752,-0.06515762597785035
-2.874899126301297,-0.09429051098522494
-2.8726157189853634,-0.14182546876382296
-2.861804669798084,-0.35661630120572335
-2.858706174864454,-0.42187547841214224
-2.858397990137388,-0.4226382049136006
-2.855454186474655,-0.5128196139522476
-2.8545433835430796,-0.4855339635731912
-2.8498284170797987,-0.604099749978773
-2.8442287098373247,-0.7414314502794704
-2.840731971936042,-0.8104390215580303
-2.8404381695061174,-0.8036518175687617
-2.8382036608125323,-0.9002548335724466
-2.8367207690381138,-0.8860548777807298
-2.8341667468954643,-0.9708288336482422
-2.8287727498191884,-1.0593138710009067
-2.8116051311658743,-1.385698494857819
-2.8101649735412115,-1.4304074012115457
-2.8092181055581626,-1.437049154308198
-2.806951272140159,-1.4573590008063326
-2.8039993172251703,-1.5370752432517722
-2.796458493912953,-1.5986376903174286
-2.7879365240502736,-1.7357801771921526
-2.7852993493836617,-1.7973395617932355
-2.783469011654047,-1.8569380337299588
-2.7781046908833664,-1.8274774905645796
-2.770593141867442,-1.956858187251699
-2.770385707599396,-1.8846978610092284
-2.7457975642869226,-1.827629275609086
-2.726984100875131,-1.5852473673543066
-2.72341026938122,-1.4747386446117206
-2.7214034399673057,-1.4078976451040222
-2.7162795039300125,-1.2798770817273075
-2.70649164557464,-0.9311852500347264
-2.706254954400343,-0.9160995958404688
-2.704833432825777,-0.864719542740112
-2.7031179511907686,-0.8534345490838169
-2.686196403229183,-0.028365414852351313
-2.6719453630833865,0.7367729410004578
-2.659054150503456,1.4112051572315893
-2.654529915869835,1.6391629649514377
-2.650467435763759,1.8564075010539813
-2.647970792547544,1.9902795631040104
-2.633471337950904,2.636204966965363
-2.621618157614396,3.1294692896244167
-2.6188827544252202,3.2225685341042953
-2.6111366127296383,3.4113731929881244
-2.5905399852117474,3.6217957355565615
-2.58836428295903,3.576365264905731
-2.5872552817579275,3.6059986581839323
-2.580488346413254,3.5675090858736263
-2.577318596075667,3.514208117383172
-2.5725354269210032,3.427773757669726
-2.568583118308628,3.337081459754616
-2.557763342693674,3.045309428664904
-2.5562665489968426,3.037091441813335
-2.5547274809457745,2.9935366632084643
-2.542319068988868,2.579137126437715
-2.528893725970013,2.121842875770471
-2.5278413519426923,2.1139984134136833
-2.5082002648098216,1.5759931680148598
-2.5056778960908623,1.5019666371424103
-2.4872793595986122,1.4033904031792788
-2.486731081657603,1.3647850641806292
-2.4646691241376915,1.625854752738243
-2.4634595376785344,1.6452436627022409
-2.462551658922883,1.6866480357346283
-2.452302003489282,1.940849459201619
-2.445272572935205,2.211274961826942
-2.4425901420864986,2.249122302007058
-2.4382815603311547,2.4388800499804084
-2.430826773661372,2.67291050483877
-2.4172058132849696,3.0979834783514275
-2.4145430070003933,3.1826297277591387
-2.4097021614351086,3.300395318231992
-2.4076444768861913,3.313390188504276
-2.3990183992557226,3.48359952829087
-2.397467478957555,3.519107404811789
-2.3967857465753903,3.5199378541738877
-2.396044651542203,3.523181925720407
-2.393292312259249,3.522910431168283
-2.3774574417256,3.4484719055709365
-2.3745255929800546,3.3897023544099945
-2.361305959631448,3.023372956567441
-2.3577815045569643,2.850731221980183
-2.3538007557121823,2.676011893172557
-2.3422682531444003,2.044057534504143
-2.3411860342482065,1.9811408726345816
-2.3333743362968127,1.5084640115483388
-2.3327095882406015,1.4538642804990058
-2.3296614130637057,1.2992302729641143
-2.329239396755532,1.2432140172267996
-2.3223863172649652,0.803519016846307
-2.3116098488697863,0.05492012944823875
-2.27971379099749,-1.5173318264588649
-2.27969082175764,-1.4702435715487203
-2.2724114956182735,-1.6395578395736734
-2.2708765732463174,-1.6804408005222238
-2.2672150147284764,-1.6968724135810695
-2.2633758631681156,-1.730639746708049
-2.2548578959124503,-1.7057850677696529
-2.2515688583571127,-1.6664892414255545
-2.238057286294937,-1.2410013553307817
-2.2311090374662452,-0.980909807660813
-2.2294909127499825,-0.8583360143220375
-2.22847430199649,-0.8073641453852951
-2.225810741650175,-0.6611962742832792
-2.2216352767882004,-0.4299749177634167
-2.221219952779567,-0.4045771979979758
-2.2111173964430897,0.19802157706237017
-2.2107403084038197,0.2131974159602956
-2.2086250611654528,0.34649429613888716
-2.203011574058077,0.6991608510341634
-2.2004532758886195,0.8736909188286589
-2.188051628661353,1.5888910626020685
