n_harmonics,base_freq,magnitudes,instruments
7,4.005723493805793,"[-0.71099967  1.17550206  0.02063693 -0.83927159  0.10154109  0.00564513
 -0.32092251]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9942612641427075,-0.8434626086517452
-2.9898136979238537,-0.7363753421758539
-2.988103173453871,-0.695358778155752
-2.9803972163531443,-0.5292423781632577
-2.9742184782371064,-0.4149979497684292
-2.972733521603633,-0.3913143798173107
-2.972633610101295,-0.39626019580952593
-2.9527885579224558,-0.1771330305930037
-2.9270925904294782,-0.16207392976084645
-2.9240759120822473,-0.15581827908741105
-2.919390190475126,-0.17213572625712617
-2.909278768691143,-0.2268458537180218
-2.9088143101701585,-0.2156123405612451
-2.9055540274097864,-0.231699531221526
-2.904482273565585,-0.24132142106925994
-2.888227446486553,-0.25207678609187395
-2.888077123031408,-0.2492729443316275
-2.883441809515734,-0.24604299754898148
-2.8776737635419147,-0.2079464218405642
-2.8767306901113807,-0.21203993166037172
-2.8757673642486674,-0.20156516769390664
-2.867909568180999,-0.13537920882041984
-2.8593441800763078,-0.015201809364755809
-2.849220769083151,0.1602416568384884
-2.8468469378318435,0.2233081535137671
-2.840737197663895,0.36108319880814893
-2.835123907864677,0.5085167836195977
-2.8300409464959175,0.6242444776938187
-2.8275482268853875,0.6947203819565746
-2.808595823486187,1.2224084964619053
-2.808354878788773,1.2237074016814036
-2.7975996193233392,1.4951429273505725
-2.786755605018472,1.7137576481959143
-2.7840134989735805,1.7523320308428185
-2.7765782750591628,1.8473642229076845
-2.7558283136145505,1.8180385573538456
-2.7548814484349258,1.808464630755941
-2.734335365886346,1.3635919720068848
-2.734099529477273,1.3552315225764338
-2.728497130697727,1.139412595646775
-2.725960809466421,1.0485473571529185
-2.7234896441444763,0.9510866056630085
-2.7143084943453633,0.5475950646960211
-2.704638905771994,0.0764739499953859
-2.704610878635705,0.07046736571325891
-2.7007670109975015,-0.12089081571238658
-2.693962760800874,-0.4685717215760654
-2.6857542429792574,-0.896375436969397
-2.684522376157569,-0.9573776728742256
-2.6798988952585834,-1.1901528430949826
-2.6754365953042454,-1.409274858173984
-2.674514707406714,-1.4561307925113611
-2.6703841594211832,-1.6299028103196804
-2.6695384436702922,-1.6745851378008918
-2.6691078246863364,-1.687439296341357
-2.6681299583418054,-1.7257531619186033
-2.664927224712402,-1.8649851423308814
-2.6649061669958236,-1.8649006945063582
-2.6584784621155366,-2.1132791826241224
-2.6567213814046453,-2.1707333192621308
-2.6528790207815964,-2.2894756158373597
-2.6503655294353754,-2.358289206214161
-2.6502037982913547,-2.371754154733286
-2.6417402637492886,-2.5636500518050247
-2.6395487401953845,-2.5962797120306753
-2.639025228838837,-2.6020323948559585
-2.6362955529590373,-2.643655472016482
-2.6061048107274756,-2.5675938587131397
-2.598895542558284,-2.42536727123322
-2.58677177851283,-2.1299589034526223
-2.579824894387519,-1.9279312965956956
-2.571785142111591,-1.7023647281752237
-2.5699165435721842,-1.648225364377394
-2.566599071451108,-1.5504736603385432
-2.5598854516856453,-1.3771432350502397
-2.556182969916512,-1.287134251648071
-2.549725257494469,-1.1442897590316592
-2.548215322632642,-1.1220960654664063
-2.540234983981874,-1.0041594654062918
-2.5399154415298977,-0.9923506192728454
-2.5375917075323184,-0.9678582091974632
-2.5353575919380695,-0.9488683414597775
-2.5350422033068365,-0.9445765394480079
-2.5336520008946244,-0.9362567263199051
-2.5331574728360904,-0.9327517843623826
-2.532104159385029,-0.9302328226275796
-2.5221999546749116,-0.9256643480063302
-2.513708747424533,-0.9882444556952394
-2.50909574590884,-1.0592745477348924
-2.506583836378777,-1.1031562529002823
-2.505717850394174,-1.130973921628291
-2.5043444412777633,-1.149917161491302
-2.4792966601786532,-1.8630913536762983
-2.473364877853812,-2.0782464962721314
-2.464430637616628,-2.406210675528192
-2.4623351891312586,-2.465245355798348
-2.4464389678555674,-2.956905877578489
-2.4461717593473304,-2.9524745268633366
-2.443347688667742,-3.0159593756731295
-2.4407547888364816,-3.082827225847527
-2.4353266003533767,-3.1739580337474664
-2.4350457984283667,-3.180010203705409
-2.43213558309748,-3.2251464973393467
-2.4309950398448534,-3.2354213262372276
-2.4309085408814957,-3.241308919180007
-2.428706389558434,-3.2569885579655424
-2.4041809381230976,-3.0382188211387926
-2.402384129076271,-2.994839220209651
-2.3989688832877842,-2.8926154641787383
-2.3915605400453326,-2.613117352811245
-2.3605946799260114,-0.7851251019428582
-2.3591307220432416,-0.6897693853327264
-2.355842562176078,-0.45150254513020915
-2.3551549142840607,-0.40266737373045614
-2.3315898499718783,1.2834409457916558
-2.3277046723433683,1.5318238378228524
-2.32630739127013,1.6249782163612903
-2.32499661267909,1.6996055292923875
-2.319174292915614,2.046293592789446
-2.3072023973239717,2.6261484674255673
-2.301572629568538,2.8439186293395857
-2.2868205979853533,3.148547383058858
-2.286268688991477,3.155863841639091
-2.286071138755121,3.1458723985895056
-2.2829446946561585,3.174708882722001
-2.2798749111635104,3.184552762691718
-2.260394490447956,2.8501879863353854
-2.255748114788102,2.690995456318456
-2.2549320713823082,2.6673834883265144
-2.218149721356447,0.7909080826023132
-2.214926742101147,0.6056113168497504
-2.212297972142369,0.4794895756083745
-2.210472751022759,0.38198282523992305
-2.1946081821033347,-0.36555405731782037
-2.1831454502492535,-0.7373800846003897
-2.1813220665622364,-0.7790507900677573
-2.1698079927334786,-0.9562095767794523
-2.1628563376263905,-0.9547016334587963
-2.1567297463762074,-0.8939512851874165
-2.1505890924273725,-0.7759829368948361
