n_harmonics,base_freq,magnitudes,instruments
8,4.705583456710908,"[-0.43141988  1.52561872 -0.05300032  1.30004758  0.7595513   0.45349948
 -2.6205584   0.61808588]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9994593166034638,-1.6589686164818738
-2.98098995518229,-1.1933296418056676
-2.970836866122842,-0.9677023979751338
-2.968572280384892,-0.9372162065668443
-2.965976065279112,-0.8777205140928543
-2.950818393198544,-0.6664423030973707
-2.9430686658473135,-0.6253689412669022
-2.926211029792655,-0.6369327347929749
-2.9226371224534295,-0.6217071678370191
-2.884491095065986,-0.5694664763439361
-2.8828363540582753,-0.5034543101230448
-2.8802551986464913,-0.48144853053603204
-2.869098082757488,-0.2982208249736289
-2.862065678458043,-0.1876198044857923
-2.86003794273314,-0.13280725308087174
-2.8519640013619894,0.029198621500047955
-2.839035937539024,0.30027215847030114
-2.8381983667305564,0.3613048983912724
-2.8266569285025627,0.5365037771082408
-2.81437815103671,0.6539670771174406
-2.811663731779417,0.6547849500886815
-2.8038576907556556,0.6532590312182214
-2.7969671122990913,0.6288979662346704
-2.7882323297952034,0.5474218843044252
-2.7875895892180784,0.5331566266796192
-2.7857516542136684,0.528403384696554
-2.78227910575135,0.474726803429631
-2.7814787536825487,0.43736639849789755
-2.768171547561252,0.2572711927941087
-2.767952394855013,0.25236027947701606
-2.762050155500698,0.20629884204354026
-2.759115421778708,0.1576316935456117
-2.7543406856277315,0.08089953259208982
-2.746707822384814,0.09160481144923313
-2.7431689108691173,0.10820611387661422
-2.737973901278446,0.14816193650170723
-2.7377265340702106,0.16368604226055775
-2.7266346387738407,0.37760684239688086
-2.7101662630735075,0.9651446883376129
-2.705428772977477,1.1932724625507916
-2.7024443407797167,1.3875478963381447
-2.7016244389550037,1.4306026540970567
-2.7013744181466377,1.399665448317071
-2.6979911862337875,1.6129151065386986
-2.6977303321605417,1.6466195557245524
-2.6932418144835104,1.8527713150065241
-2.6812559278505264,2.5324408667784306
-2.674561102220295,2.855576957158322
-2.665529184988152,3.2755957670326707
-2.6651996361773733,3.2634542788467575
-2.6645498633451825,3.2977120151324626
-2.6624704015628584,3.344187723626755
-2.6572042751265665,3.507961012598034
-2.6501867677669173,3.639010885821484
-2.647544743736979,3.6364024161245947
-2.646632180504985,3.671114781453887
-2.64396318234144,3.6435445050708823
-2.6437641813611896,3.660290416428908
-2.6416929861675076,3.6490597704675327
-2.6384921193222675,3.6477795174185434
-2.631511893146154,3.506841575250655
-2.6292195962481832,3.442207343710744
-2.6291897026698825,3.4171893118287904
-2.6278845768793224,3.3977978196220584
-2.627105918616312,3.3543383621070872
-2.621050536439704,3.108582082551578
