n_harmonics,base_freq,magnitudes,instruments
8,4.66489865473369,"[ 2.06046378  0.02777541  0.09003334  1.44189329 -0.13711031 -0.61615714
 -2.21743473  1.84337299]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.988913508550692,-1.0177161355906714
-2.985693486219282,-0.7078474892394526
-2.979196714691179,-0.098874471862888
-2.976298356704297,0.18515679813661334
-2.9743659358629575,0.3176958073309586
-2.960236861572108,1.481621512266717
-2.9540587797776436,1.9337261056385169
-2.9526050112211957,1.9892319531957812
-2.925781686389576,2.6839767810547004
-2.9024154063825627,2.048509524679677
-2.9012318669259716,1.993555267314139
-2.9003638884398875,1.9637781024030465
-2.8888447672824222,1.4047843523432033
-2.875952269957545,0.7899963170930259
-2.8757965062946935,0.7964791409673339
-2.875630965357277,0.8176522388695832
-2.869268094323188,0.5349903565054611
-2.868406112847608,0.5314254935124321
-2.868306806588304,0.5138489606799099
-2.8677947854749393,0.4927875931900734
-2.8570967738171196,0.15987900916912237
-2.854418291415353,0.08636565437452857
-2.8421740862172173,-0.11436299838831698
-2.8324529179936064,-0.10450043843553841
-2.8246328013362687,-0.060273886873828765
-2.8245451148584184,-0.0957593955003051
-2.8099037956073305,0.06698647843819483
-2.7934251163340593,0.3735526041761211
-2.7915101273467364,0.38781132649547956
-2.7899475051910585,0.40741799997256084
-2.780459110781238,0.47214155582350525
-2.763222153972455,0.5198374760789828
-2.7604831668748706,0.4949057776369202
-2.748081269232605,0.39994970380310635
-2.747250228975291,0.40322357160848926
-2.743019791023799,0.3488291319297911
-2.7420746345103835,0.3418988257711208
-2.730142851488548,0.20547153467584267
-2.723057287807136,0.14497034085084487
-2.7002473604438366,0.04607379558896031
-2.700085395569099,0.02540584798908011
-2.6986374216863602,0.023630129704012154
-2.696745386979542,0.01637447879651679
-2.685995298978938,0.08446626917013501
-2.681792385517081,0.14127924900122177
-2.6745188586546584,0.1916395682095315
-2.6368745206445334,0.703943540810369
-2.6358138960421966,0.6941640040014814
-2.6350791026485583,0.7004234821437522
-2.6267389214886556,0.7594870353936416
-2.6229183890250534,0.8026485499298863
-2.608200925665305,0.7443539747682284
-2.562586479027706,0.4951672579671379
-2.560759589785075,0.48998777620185385
-2.5569836197584133,0.4973872280388771
-2.5397641930737866,0.5964529053873414
-2.5260367559835117,0.7274921887389616
-2.5239648781175337,0.7515741862467459
-2.4969675402256537,1.0088103179859202
-2.4961002716788356,1.0106698639791525
-2.4927534718802224,1.0168756183720575
-2.4905419345864055,1.0309973992232533
-2.485014066729236,1.0104621271202043
-2.484083269856958,0.9960899608920761
-2.476078252314266,0.9123537729603399
-2.469368348712016,0.7962246862793632
-2.4660249317280476,0.7260069064076692
-2.4519565388711637,0.3763533646551009
-2.4511363922931495,0.3707392721510376
-2.4455032142431197,0.1600522832252445
-2.4430865157863275,0.10083957692848784
-2.442686504619193,0.08225062998629012
-2.4376993410789938,-0.035959270188198465
-2.434866190324384,-0.18590636675571304
-2.4306561308010726,-0.33917012046452
-2.4277946944445974,-0.4078474915558397
