n_harmonics,base_freq,magnitudes,instruments
10,2.01760173118325,"[ 0.72384869 -0.62936223 -2.22560217 -2.41042099  2.00667603  0.97884054
  1.62605023  1.04006243 -0.08766988  0.24523551]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9952197777152114,7.991134083905708
-2.994836713387537,7.980734616570914
-2.9773497902163726,7.267817933579228
-2.977307962138755,7.281145025710986
-2.9711121126547893,6.969104508873352
-2.968150416524635,6.775471377874426
-2.9636359580887577,6.509510990555697
-2.9583991784827397,6.143376726975327
-2.9571770297180846,6.0580345918178775
-2.9547564434027045,5.899139729916499
-2.9523609282019017,5.728211057237002
-2.9496887044660514,5.536364191126727
-2.948768015740808,5.45973008616621
-2.934866522048484,4.397536377581754
-2.9313047868057582,4.103119121891784
-2.930566847148634,4.052143128725187
-2.9268435259252596,3.76353851908731
-2.9266918560662734,3.7375239691321056
-2.9234788316150446,3.4682747962364955
-2.9158853708221546,2.8359104797755252
-2.905507863939781,2.0047370043881894
-2.905138280923098,1.993531055541016
-2.9022497054686798,1.7674883230223193
-2.8899438081765805,0.8089695637173749
-2.888102258336949,0.7096606042291463
-2.879092476647328,0.09961381413730228
-2.876570245354041,-0.05798043499756706
-2.872270461546769,-0.31294890919016066
-2.8701879806210506,-0.43708131893522484
-2.8594383111562642,-1.023630909948132
-2.857106359111979,-1.1341859291984957
-2.856422554387131,-1.1902245898321102
-2.849041348535004,-1.4705254768902614
-2.838463177456,-1.7880905700623437
-2.838106923539102,-1.8134488957136254
-2.8373760432980757,-1.8128093303621327
-2.8364418458418816,-1.8558562834501082
-2.8330549526943063,-1.9261196355156893
-2.8202745556436093,-2.161467474563192
-2.820145268391677,-2.15478238474452
-2.8173368909959464,-2.1820538705852677
-2.8113058008904703,-2.213045696062424
-2.804062390742593,-2.204426333096394
-2.7720994148876397,-1.7024736930158213
-2.7587511571458467,-1.3591315085185787
-2.756822901479766,-1.2683560624956018
-2.7524865132314433,-1.1511688930960025
-2.7504782655302,-1.0935411934999395
-2.7243846210963882,-0.3496466372543193
-2.711837194125089,-0.01109766159250088
-2.702047402051927,0.19025573230449166
-2.7009478935458606,0.2325010442172944
-2.690462754081372,0.40845700050546724
-2.687159526974016,0.45252593124427565
-2.6839018839945163,0.4722194548802354
-2.6667666041223193,0.6478888228835924
-2.661979424998778,0.6454293748687335
-2.659977241482557,0.6420895663704775
-2.6581552801758233,0.6362126334038513
-2.6493962708929724,0.6129831250709955
-2.6371092721564997,0.5181388313098751
-2.634305069856498,0.5254253948766568
-2.610503886918099,0.27933720820269914
-2.608971040152774,0.23395920959176078
