n_harmonics,base_freq,magnitudes,instruments
7,1.8938914340252206,"[ 1.35364732  0.23774003 -2.97306027 -1.0774791   0.49961594  0.25703155
  0.06597403]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9936684472216717,-0.5039286705488066
-2.991993155521363,-0.49543587131052874
-2.9835521537243315,-0.5547706412290835
-2.96570756283806,-0.6686533627134493
-2.9521718276212754,-0.7416934809695944
-2.9459741177691603,-0.7022001554507618
-2.9458873801687466,-0.6985634282133897
-2.9433001182849408,-0.687631483201932
-2.9381928763478014,-0.7352628123391013
-2.935884234801706,-0.7547029334346966
-2.9332327460868077,-0.720543501964526
-2.9062166445011797,-0.7141092674643233
-2.8972336234232943,-0.7099688793068055
-2.892807983783623,-0.6558729833046366
-2.88756233031552,-0.6172254247259745
-2.885717814022693,-0.6112608951355502
-2.8846845974564,-0.6421683760136347
-2.883443849292707,-0.619018016136003
-2.8711837201546206,-0.571630661667193
-2.8639387102521154,-0.5251715354360674
-2.857165567166951,-0.45553170574066837
-2.836789864193472,-0.22268290198982665
-2.8121549155685868,0.029541589590473986
-2.792468615719363,0.2764734953144187
-2.773203798622246,0.5137322647514433
-2.772470809102013,0.5223291321359841
-2.762508889736507,0.6249346745039492
-2.7437207809017257,0.8276194784117484
-2.7412412765887044,0.8964385371353307
-2.7387619468496833,0.9017931062699804
-2.731452603441582,0.977764674433436
-2.731054307480407,0.9688765366372691
-2.7295304599765027,0.9599010704263676
-2.728482085022893,0.9633272398027558
-2.713720666743664,1.0963387298545018
-2.70730204910173,1.1593428438667757
-2.7010106880384637,1.1807167932717566
-2.697863542721862,1.1927994243676052
-2.694081857449053,1.2124852090941851
-2.685372080438178,1.2661304023077584
-2.6844523296696776,1.2745129274624192
-2.6818062620607517,1.289509811143255
-2.6803796626073595,1.2666399388552556
-2.676077906272193,1.259095840369273
-2.675484036101404,1.2991291421787658
-2.6684851121311652,1.3085525155502
-2.6603840986269995,1.3195170428663514
-2.652726472253698,1.3417714701049122
-2.6366727455795416,1.264019847532437
-2.6337354940857107,1.2255431649599913
-2.6307594007069914,1.2494495756574395
-2.630699742766165,1.2717957471382555
-2.629829627849907,1.2616307795576198
-2.6243430416568403,1.2485517779831141
-2.6144124548606262,1.1745908664381033
-2.6088544681741634,1.1598599255084203
-2.595760718051298,1.0960884462412959
-2.5882097682556964,1.0023658289515152
-2.5855723606913337,0.9635015575252801
-2.579142354872667,0.9168527635203638
-2.5682241889601203,0.8299954889853239
-2.561156720374428,0.7356223041042043
-2.5576272431800167,0.7007872858595384
-2.548348132952122,0.6290521961648807
-2.538833683528037,0.4657293450848558
-2.538683046712701,0.5328957717444298
-2.5340105330544533,0.4185747745617514
-2.531751679885394,0.4023952362209601
-2.5309537615025333,0.44223513201006737
-2.5148726317833625,0.2223618648104525
-2.5140812750911254,0.22411559365692374
-2.513695472022534,0.18344726440341047
-2.511695303334122,0.1906817663229917
-2.506760794039658,0.1297730553574084
-2.495590314679133,0.010775285360434868
-2.488390889267617,-0.05415803905884543
-2.48740502563206,-0.03667095519597127
-2.478160790485566,-0.14586151909539974
-2.4630296404330725,-0.30758459215549605
-2.461389069807251,-0.3341843984724907
-2.455620120985379,-0.37539441310113
-2.454096162342876,-0.4022902567394686
-2.446898900359101,-0.47895047607688007
-2.4398416196191968,-0.491307212021281
-2.4327999151026427,-0.557496535013684
-2.4274462004719046,-0.6236683099590369
