n_harmonics,base_freq,magnitudes,instruments
10,3.0441960122983387,"[ 0.99478027 -0.79507258 -0.33421323 -0.55531528 -1.18719042 -0.23851147
 -0.74538207  0.23533434 -0.03484856 -0.83103647]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.991021303535306,0.16590981295552365
-2.9878884593841017,0.28694714792525927
-2.9824050123566423,0.4925688350945694
-2.9692168763909534,0.8789453889820366
-2.957924110012928,1.096290673260374
-2.956707914636504,1.113053267561413
-2.9400057619800157,1.2214390363001952
-2.9377176361086503,1.2167458573630507
-2.9344178499237,1.2110582373417216
-2.9340619118447635,1.2047882215061885
-2.9334919163132014,1.209965821194838
-2.924074768144699,1.1589284758071787
-2.919792611771793,1.1220130138612971
-2.9192297874295017,1.1212310813008652
-2.90187726408586,0.983984049835803
-2.899605097685316,0.9679860593043706
-2.8751551014201056,0.9848431740316038
-2.8719668037223394,1.0149525189743427
-2.86940423456298,1.0448457669469575
-2.8555614587007803,1.2851072108234118
-2.853464481219689,1.3331240034927156
-2.8517221182039534,1.3719822388095075
-2.8448651146834294,1.5520552632336586
-2.8386560240074243,1.7322380444928225
-2.8334135286740985,1.8848323145136248
-2.8151179377009905,2.4256043481643474
-2.8120076811293253,2.504079189034673
-2.802687760706636,2.7064535361561615
-2.792175128298354,2.8305988862385196
-2.7872510830330848,2.84883723467241
-2.7757849504860888,2.7548106881442838
-2.7753760612662113,2.748675107682404
-2.772380189808386,2.6914735684074773
-2.767297375105688,2.5597359823535184
-2.7596327226502995,2.290011763310352
-2.749025022613595,1.7721509497667782
-2.74893698088798,1.7651448359945747
-2.7458915013782437,1.5890349406391175
-2.7383788389964456,1.1052875885834144
-2.735949781835923,0.9341736148084949
-2.7318291462624416,0.6338431668934367
-2.7184898073871273,-0.4137480266624262
-2.711221353220057,-1.008566916006227
-2.7099592413854383,-1.1111936656850099
-2.6977339583957867,-2.075077612562671
-2.6969148053010743,-2.1343116191233245
-2.6824673256432168,-3.1054282198551264
-2.672227693216173,-3.6166630736531866
-2.6680359876092883,-3.776604033952733
-2.6657710921175033,-3.852694503532041
-2.6555170760158533,-4.0648622315982275
-2.6483442790666407,-4.092301076259575
-2.6442858184212925,-4.064498788503477
-2.641637148333449,-4.027516992638104
-2.641537374558151,-4.024430444121671
-2.636866964920336,-3.930063191961117
-2.6347020627070767,-3.8713003568404183
-2.6305149927618636,-3.7393226841076967
-2.6291846611707155,-3.686504120114963
-2.6221300397969305,-3.384679681795553
-2.6196590362383922,-3.261315554720555
-2.6135092261695143,-2.92503541463545
-2.5993996096317487,-2.0306349993999806
-2.5781342793857362,-0.6114259589804035
-2.56191064002077,0.2791474652444657
-2.553927152323852,0.5937896005635152
-2.5511214422407127,0.6840554912191528
-2.5503157900652864,0.7054175265695913
-2.5481326098584147,0.7621529131254058
-2.541807812955402,0.880294389402931
-2.5411093821560806,0.8875474838428675
-2.535301915099118,0.930253249543411
-2.5317586409339996,0.9236567436018325
-2.5237558220663487,0.8329914069443115
-2.5235994573947345,0.8297357500390805
-2.5231209755258748,0.8206724936615455
-2.5228318099496683,0.8145004178850481
-2.521168382534521,0.7833136950400216
-2.5195145536663244,0.7411297363871847
-2.5193851165904144,0.7377499234302177
-2.498689860664225,-0.09085290325539706
-2.494081416854614,-0.34333124949385974
-2.4917324462384887,-0.47896227774265027
-2.4887729246970633,-0.6506063308060619
-2.4882577678122697,-0.6830736231372122
-2.4819350747203757,-1.0726265511986803
-2.473773880478632,-1.5921275669994952
-2.4679511168312165,-1.9583025368499127
-2.4661380986783623,-2.0723865230673884
-2.456195012057388,-2.657313728862084
-2.442915074616745,-3.3176995273382963
-2.442268983409498,-3.343075214080606
-2.4365431266489237,-3.563563904797446
-2.4335602848147606,-3.6597166130336927
-2.432650690128706,-3.6842823914210983
-2.423746864561015,-3.8857339616760234
-2.4061802948446287,-3.9364651664058186
-2.404466952461756,-3.9172337047514576
-2.402085650851852,-3.882807782742471
-2.402006862802564,-3.880390657591949
-2.3811637840543023,-3.259809138755158
-2.3592529722718942,-2.159714360205064
-2.3494813803367096,-1.59079911296646
-2.3375124124126168,-0.8954885478263367
-2.3283643584335074,-0.3837353625133012
-2.3276016328541065,-0.34166485528974033
-2.3274544627363283,-0.33308096078150806
-2.3260438584263428,-0.25843558813511125
-2.324122503445994,-0.15796033661336567
-2.3229193148791327,-0.09654069575160967
-2.3213199073653774,-0.013996533036735039
-2.3203711233564626,0.03419779491929147
-2.318710152357318,0.11837411072200477
-2.306266054088667,0.6690730164732496
-2.3052072173334937,0.7148167053427127
-2.3006399588672712,0.8838869940076602
-2.2912233566729094,1.181326465354421
-2.2843212316465547,1.3494434387144598
-2.281368056045789,1.410977373548892
-2.2582557026810006,1.6329019695660496
-2.2557272876756778,1.6346693442253417
-2.249792815099582,1.6136676986533691
-2.247168942176554,1.5978151786139778
-2.2453028739194183,1.5853908221993254
-2.235117515144393,1.4782727075575701
-2.228718208402718,1.3908015633076294
-2.2273938572298233,1.368730947320893
-2.2235482715447983,1.303865167011162
-2.21536015990113,1.148864031686085
-2.1966282883211097,0.7365834432140981
-2.1961124640667333,0.7268910166675818
