n_harmonics,base_freq,magnitudes,instruments
8,3.7474592412073724,"[ 0.08513434 -1.37891109 -0.72912572  1.62284038  0.35849472 -0.13481352
  1.59625244  0.59342626]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9973977686885633,2.7445728332479
-2.990267547571753,2.8599427382714238
-2.9658999540849513,3.2649688408124913
-2.959380292381073,3.3829926608182763
-2.958050270672584,3.4077655616826714
-2.9547393009868026,3.4697293142143697
-2.95386041846775,3.4865399329533577
-2.953726452179715,3.489094636759045
-2.9476824247221565,3.6057499347215285
-2.9325104173735177,3.9010089997312813
-2.9290119721827197,3.9661533886418927
-2.9182969610101024,4.150076461107847
-2.916898001195208,4.171303161620257
-2.910431108570527,4.258410688549783
-2.8953798417234955,4.365051839143576
-2.8925714826234055,4.366142965303919
-2.892103501903571,4.365566987819486
-2.881229177451771,4.294930062727854
-2.8794004335639576,4.2714009098207
-2.876843993013627,4.232147499649389
-2.8761680631964346,4.220474990990562
-2.871125482253557,4.117876364997511
-2.8668647669004907,4.007678013211871
-2.846922104738222,3.211422511078637
-2.846249409932514,3.1768530364669805
-2.8396523931993567,2.8117015413917654
-2.8296607707679886,2.1831629875573273
-2.816835004930053,1.2801553516910484
-2.8167543986843224,1.2745054540618888
-2.8035130538293878,0.2978012623711723
-2.7995885542396306,0.012711050364363298
-2.792039158485461,-0.5153277710070225
-2.7866237277133603,-0.8696210341895163
-2.780195198436105,-1.2539231250867633
-2.772791004525395,-1.6348743576611875
-2.772159671050284,-1.6638984133364698
-2.7668938450514835,-1.8833423421370594
-2.759678026828607,-2.1109877126698016
-2.7559832859521203,-2.192410210908513
-2.748766459555125,-2.279755816075314
-2.7372555951757347,-2.2161763914083297
-2.7309017238231186,-2.0750617916392318
-2.725893001592782,-1.9135395554983232
-2.7251686715905676,-1.886531854360765
-2.7136199046622407,-1.3491640150087005
-2.7134457589333456,-1.3394302679180612
-2.7070405262014887,-0.9635005930921955
-2.69110313499926,0.12217217373340454
-2.688261063218846,0.32779553132818723
-2.6843008474309356,0.6134433377913974
-2.6786745010983526,1.0146661915781254
-2.6731465918529853,1.3938538606690605
-2.672179633266134,1.4578825538290725
-2.6699601602872955,1.6021135787925922
-2.669526280996645,1.6299959043270662
-2.6688546422138915,1.6724156984726577
-2.666529055922016,1.8155262077191763
-2.6542634282510233,2.4596492664823892
-2.6498453195808978,2.634335811127558
-2.645081075487451,2.7833987252122703
-2.6441035530846246,2.8081894158655927
-2.6350872992695056,2.9478205847490573
-2.6314070799723424,2.9550501015007073
-2.6229075913683455,2.857291832637223
-2.6211703837851568,2.817453451771826
-2.615499078172488,2.6423662201456146
-2.6131162287385936,2.548099202181825
-2.604114874750569,2.0882329808079305
-2.6026942160602538,2.001539446727466
-2.595419334869839,1.5034272380715075
-2.5921135280085696,1.2497057057078598
-2.584487807334015,0.6119458596133943
-2.583737883325005,0.545550654375476
-2.5789345018093313,0.11111136652490992
-2.576271828413775,-0.13682705157148767
-2.5753549757879544,-0.223484813249235
-2.5738464481810386,-0.36559538370024885
-2.569332547766301,-0.7965458493806614
-2.5584741657372776,-1.8290693806885407
-2.555853767590855,-2.071211671952396
-2.5513262058017734,-2.476974346683373
-2.544396284837892,-3.058300737399466
-2.5415580256302768,-3.279161319877925
-2.5295857487023454,-4.068073831240433
-2.528931010840598,-4.103988527358845
-2.5273722625537802,-4.184957411256412
-2.5229358877010615,-4.389948163110108
-2.5207126201549173,-4.477424578727898
-2.5197809248678853,-4.510905858619094
-2.5108558025657075,-4.732485880286243
-2.486508031751267,-4.4269075017966
-2.4851949237029034,-4.374876065741531
-2.482998023367189,-4.280991729846464
-2.4641778442400737,-3.159167520490482
-2.4567851105270453,-2.6067671478287298
-2.4541308018002432,-2.399976362745887
-2.452994734674168,-2.3105900783387465
-2.449993480450728,-2.0714613664179002
-2.447312275730461,-1.8567442210270764
-2.437488116971395,-1.0732321117278174
-2.437332414496667,-1.0609541398526325
-2.422974231014269,-0.00886066342790454
-2.421617482715491,0.08047500829767544
-2.4176455249993714,0.330169024059527
-2.415411544881823,0.4615964252939281
-2.41442539393932,0.5169746604493047
-2.4111197457732,0.6942175219080461
-2.409660722131351,0.7669549548581678
-2.4072510535456764,0.8802378120109774
-2.403958578008411,1.0204521982455368
-2.4014714628726814,1.114412317048928
-2.3996391350956943,1.1770025937407216
-2.3995924902846353,1.1786320612532721
-2.397303680232672,1.2484151080419352
-2.389356176603987,1.4215315712468701
-2.3705354773949097,1.407970096712773
-2.3686795697903276,1.3760440847112265
-2.3673048660561578,1.3501542290625217
-2.3593393374430534,1.1512858798543013
-2.3425341937478663,0.5304498821356766
-2.337713542636739,0.3211190538957028
-2.3271311963097503,-0.14798472889108247
-2.3270418989586155,-0.15237539476722073
-2.323557235272999,-0.30370338761804544
-2.3098913191396324,-0.8440549364812933
-2.2937786693348388,-1.2891206531521064
-2.292793774179077,-1.307345318737759
-2.271367519064639,-1.43273604147314
-2.2703700247747873,-1.4255784344052398
-2.270247538250503,-1.424855720513839
-2.2636352544938294,-1.3506577030819906
-2.262713710783966,-1.3370348608992115
-2.2626181735981206,-1.3354663414149277
-2.256155602430888,-1.2154028129532044
-2.254492222964375,-1.1787767037528922
-2.2534921152510305,-1.1556929646225547
-2.2519309011152324,-1.1183389663797296
-2.2498560013896056,-1.0656017324996028
-2.2467959646058278,-0.9831316038046113
-2.2440240440629022,-0.9031312980953617
-2.231611480687289,-0.5086721064320061
-2.2302340360612867,-0.46238035543712863
-2.217657742766643,-0.04584365221129347
-2.212366557985192,0.11799805978436498
-2.1831992248914953,0.7204215977449695
-2.16266633071594,0.7258609398159102
-2.1617734988994717,0.7176977210615662
-2.155928356375526,0.6524708152392488
-2.147751568530831,0.5238233381404254
-2.146899879691727,0.5083660452786115
-2.1387517670518337,0.34398789313712025
-2.1369310907579666,0.3040412897227847
-2.1368315026792555,0.3022799803829876
-2.133099036166238,0.21763468433203448
-2.1291393916836756,0.12599405053973714
-2.1195379537317365,-0.09874199739512662
-2.1139465579047796,-0.22348361687067328
-2.110124553494996,-0.3042777693954426
-2.0889645767641003,-0.627914633506288
-2.0864619965736995,-0.649184433652511
-2.0840409787015264,-0.6654181278373216
-2.0823823249904945,-0.6747519112116869
-2.081547489135753,-0.6787060525725798
-2.074196115507278,-0.6926021802122029
-2.074084021893805,-0.6921279581250751
-2.0665184264339924,-0.6698660569380076
