n_harmonics,base_freq,magnitudes,instruments
7,3.393157534712765,"[-0.28896787  2.51626758 -0.30690194 -2.09585546  1.71828809  2.31575972
 -1.31479846]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9961607230509424,-0.08502333704129038
-2.9907363559052613,-0.11770287780397383
-2.9902839938405057,-0.12353331757270977
-2.979272507456128,-0.13199712066523883
-2.976527540087994,-0.12565478654461162
-2.974227548134234,-0.15159674608557824
-2.9716291082312463,-0.13966610538578356
-2.9712044608318946,-0.1682868531217856
-2.96802815287096,-0.14087530553979202
-2.9628526415068306,-0.13748245658048003
-2.9594532686024575,-0.12406252961596125
-2.9588995798599065,-0.15937143164010667
-2.9554691109366313,-0.12220554812578792
-2.9552723168811728,-0.18296903589923946
-2.95420559967815,-0.12544216620555576
-2.945455969446411,-0.10710373049123324
-2.9230334501522806,-0.058278193004689685
-2.9229918379886644,-0.058646062349249975
-2.917967185525872,-0.06830054912299313
-2.9023030515791124,-0.006176346514937578
-2.901432467549796,-0.057654884815978656
-2.881437168642622,-0.025821412460454336
-2.880110722920924,-0.04439216269034461
-2.8755731756572254,-0.04931578016082181
-2.8619424819046264,-0.05339988250131122
-2.851920836548846,-0.1420891325005555
-2.84822689797522,-0.10789955421670314
-2.8461988130450586,-0.1472565597945052
-2.8407546597925757,-0.16329649806118185
-2.8353994089985877,-0.17415011152985
-2.831039471213403,-0.2444091637570784
-2.82477038581578,-0.21229702821554322
-2.823493738334815,-0.25282140116705143
-2.820553549828446,-0.2305090821549041
-2.8150548787393093,-0.29338646230946475
-2.811295256343222,-0.2806269499711251
-2.7999804828633965,-0.30764042303594513
-2.7920677671172136,-0.29963375054909896
-2.7867799700336215,-0.2737102052361568
-2.7848955917948195,-0.30292233769222765
-2.7826861502872586,-0.327658221546515
-2.7773891422286923,-0.3109809152386578
-2.7714525417472267,-0.2898688651157382
-2.7663633189029833,-0.3561893716299897
-2.7628532818564553,-0.30679905440124683
-2.7438473725742867,-0.30026532924504923
-2.743011351962168,-0.3100693560654175
-2.7399998566904777,-0.3290089036839927
-2.7178952563334615,-0.3530315501004243
-2.71308273722672,-0.353445511968156
-2.6970764830612213,-0.4183061588601603
-2.69133607025188,-0.42880312009487853
-2.6832179407510024,-0.4689523612787265
-2.6790597563317355,-0.5105607399179397
-2.6715195898508117,-0.5651428712609807
-2.6667707322402303,-0.5720995527899396
-2.6596615978865126,-0.6513870851220175
-2.6387760978987966,-0.808039914867412
-2.629651424293532,-0.8165582051785741
-2.6290232422059434,-0.8237290462006234
-2.6274683476564116,-0.8796716820785616
-2.625535706963588,-0.8578241062929565
-2.6226239562452465,-0.8693601575212977
-2.615974186003843,-0.8487066296994618
-2.6075629419965227,-0.808977167085622
-2.60676998697989,-0.8092391632126217
-2.604225410318653,-0.8024407196848182
-2.6024532376536023,-0.7662209798348453
-2.5992905511152573,-0.7352481461430765
-2.5990451066902294,-0.7351762939473376
-2.5811868876525867,-0.4984116611582822
-2.5758876241442525,-0.38542550899304856
-2.574541820356189,-0.3678404771810532
-2.564920225281152,-0.12798794200630167
-2.5340256401834105,1.092223046860722
-2.5307727308797743,1.232559542629745
-2.5072558747518885,2.388385995773323
-2.4914436402327613,3.1327177544017077
-2.4874655722762293,3.3705535394662762
-2.481297415292555,3.6659224469935694
-2.4637979474637715,4.325186748147163
-2.4526303177624316,4.605249116238607
-2.446419565628593,4.727068821823717
-2.4440276235966434,4.72768081550718
-2.4400852710644223,4.777857480136915
-2.4268322546658965,4.787994522259518
-2.4255139728759465,4.801946585868158
-2.424349682544351,4.777145872977955
-2.4149936453199343,4.599205554048044
-2.4134963868901553,4.577902985264597
-2.398664784932449,4.0496142786796785
-2.392435416572395,3.7373380048420697
-2.388144860840206,3.5138219212663877
-2.3745299292441757,2.6863327001605124
-2.3733370134910414,2.6377481422775775
-2.370114294025143,2.355737580797915
-2.3681782632516124,2.257573654197515
-2.3646810828511953,2.000027581506128
-2.363745901049496,1.9259187631875276
-2.3507190101795867,0.9503680203461207
-2.3486000232811532,0.7506878115057972
-2.3402960796449235,0.08301684245827226
-2.3358183277936413,-0.27124088846865596
-2.333764709392266,-0.42899012427551664
-2.3243215549514535,-1.1874321101347365
-2.3187569681104776,-1.6224479540266679
-2.316519417681474,-1.7331992482507868
-2.3102216919464897,-2.20860885844853
-2.306680131959539,-2.4361856948433807
-2.301692207310167,-2.7519943353261085
-2.2886963114292262,-3.510896873640773
-2.283234266392215,-3.7397444228571257
-2.2683178742757035,-4.182112385293615
-2.2629526799696924,-4.289596139039171
-2.2490470888432874,-4.398622796793114
-2.2478898177140425,-4.364038505422224
-2.241737876097644,-4.338779198837276
-2.225895517319813,-3.975696539265097
-2.219390558976703,-3.794507491772428
-2.218973380431361,-3.818485390596766
-2.212669072546982,-3.523435335291252
-2.2095608980025583,-3.4423917020371895
-2.2009050648707595,-3.0468858182885175
-2.197208359819336,-2.868255025713523
-2.1958481610848466,-2.8337548416776444
-2.1955925629624815,-2.8141436277332414
-2.1856692993127256,-2.2948817839938105
-2.1686896205355657,-1.5004761173823031
-2.1668380431267034,-1.4200140292164682
-2.1414904321408996,-0.4139851427316319
-2.140979472563348,-0.4096158939898805
-2.1363328659490497,-0.2768823128240497
-2.1307036998044313,-0.12642367577592517
-2.124385708836285,8.555296845933884e-05
-2.1200264120596777,0.07976868922439495
-2.1182429328765804,0.0923194079154087
-2.115926435439662,0.0975622306599564
-2.113745342002698,0.10120005095634665
-2.1113774620917845,0.16915605388727045
-2.0974251924348537,0.15334620603315413
-2.0968656121267744,0.17196956391938253
-2.0937931428540404,0.13577274565185132
-2.0910436399002217,0.10592364335822206
-2.0841387570607353,0.003606494333250795
-2.0794784546367486,-0.034865338166506735
-2.0759845264642185,-0.15932969331340002
-2.072218583494792,-0.17627013443640033
-2.0447470661790774,-0.8649322333130884
-2.023049233752211,-1.4111520566140172
-2.015046100369665,-1.5955322194077735
-2.010211355220705,-1.6786026468664694
-2.007516931126359,-1.706873120136263
-2.0039993530854714,-1.7574857781496935
-2.0027563329403666,-1.7703015935173265
-1.998729112650492,-1.796171505953353
-1.9980190586469297,-1.8174200107171736
-1.997406893567458,-1.8239361598732773
-1.986562000001651,-1.882183517753611
-1.9777744872573568,-1.8423304455713188
-1.9735424391875893,-1.819729516694168
-1.9459991548913211,-1.4666166661638795
-1.9210668890241112,-0.8844945266757471
-1.9202424396438043,-0.8928214814210835
-1.9152322163935218,-0.7845083364303543
-1.9088624860519896,-0.5912978587955581
-1.9086037828292322,-0.636494954687801
-1.899347883558094,-0.45651529785420186
-1.885378332616975,-0.2609199532132597
-1.8776388389352383,-0.16522713417571835
-1.869158162416443,-0.13994996943488372
-1.867648900536497,-0.12380351989326506
-1.8561646438121786,-0.17533630920956048
-1.8556226074878386,-0.17788567786874995
-1.8554534367359676,-0.13785891386036186
-1.849882848261318,-0.17752753012753544
-1.844419497275163,-0.2636577050896427
-1.8378575181968275,-0.41146444467200993
-1.8369060828492818,-0.42049902566476666
-1.8171427915579315,-0.9075340974815702
-1.8148983269034,-0.9357698391429352
-1.8093311078183998,-1.0847715659528818
-1.7968557606354816,-1.472754265769992
-1.7954086744278754,-1.5037039581033271
-1.7935286681785987,-1.6004461181805043
-1.790091701580643,-1.6843440155559
-1.7853305346690584,-1.8138492320946953
-1.7844059825252019,-1.804574389339193
-1.7649548962450385,-2.343943075815558
-1.762206981492378,-2.4048712523091296
-1.7572953849491715,-2.459811593371571
-1.756900841129966,-2.524671061938052
-1.7552044517103602,-2.515980854409687
-1.7446128543332928,-2.6291110308284162
-1.7443765507449267,-2.6208111687238604
-1.7412838940115172,-2.6748691235753683
-1.734711995207089,-2.698099188676826
-1.7277774858321109,-2.5810013535210374
-1.7212432099331931,-2.6055521968678894
-1.7188269358825676,-2.6014900332937323
-1.7129042589794996,-2.4872916823657967
-1.7076387987186763,-2.3833544873537287
-1.6992822272093995,-2.174065102747163
-1.6989468083275208,-2.127942445521514
-1.6859219480347531,-1.7338353084524634
-1.6844447692641096,-1.6614308731413785
-1.681710398225085,-1.5526607543674826
-1.677664018373752,-1.367866623694958
-1.6725905836367598,-1.1505351360074367
-1.6449395496028014,0.07582486138531333
-1.6402164915743747,0.2939660246973698
-1.6269611922948133,0.8603769541731854
-1.6091306667218492,1.4692154419936
-1.604402845227658,1.5709318349911374
-1.5923964564863313,1.8359198730349198
-1.590833996727958,1.8544279247809363
-1.590119540956591,1.8603166229812809
-1.572825243005049,1.9680715214765365
-1.568413715638875,1.9554536753766643
-1.5601094066673005,1.931864857497857
-1.5585161111605912,1.9297190949527354
-1.5561986736777704,1.8467394927780363
-1.5559040262462263,1.861088134141129
-1.5502664805642528,1.7730759062875778
-1.5436162371354454,1.6580083127401444
-1.538590482758319,1.5350578055274475
-1.5276287003583635,1.2454776336058775
-1.5168423068728265,0.8815081376124154
-1.5161242617292585,0.9192542083557678
-1.514383037358962,0.8734828237002047
-1.5117306629464713,0.7612734946075528
-1.509109643112792,0.7059780837799522
-1.5087077294825524,0.7321722516667514
-1.5074429824427236,0.7019160389336777
-1.5045223910150949,0.5933120143544649
-1.503419258995079,0.562997812973951
-1.4821713543051531,0.005289865552088931
-1.479020068752638,-0.03805556682594617
-1.478226847470587,-0.08945963411408724
-1.4681189106677586,-0.24221653275279664
-1.4524227735611375,-0.3674419238443126
-1.4520710383176336,-0.37219496944735325
-1.4372184562358905,-0.38500090466968445
-1.4357277541469984,-0.3187877856116316
-1.4239624771799486,-0.1775990528345865
-1.4186876796355876,-0.10366338590138038
-1.4167342638657565,-0.03687896722872438
-1.4147012046136282,-0.012527799967819078
-1.4062999078469112,0.18853897018242854
-1.4000074174501511,0.3774668711488602
-1.3979623722144112,0.4718221886178896
