n_harmonics,base_freq,magnitudes,instruments
9,3.9393654684324004,"[ 1.13787316  2.33650187  0.31950224 -0.78722908  0.51610717 -0.71832395
 -0.78493722  0.90607911 -0.43210138]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9923392784449883,-0.3569839689594802
-2.9889093773523965,-0.4027904017191873
-2.9829782855091485,-0.5193062461087706
-2.9660264029529118,-0.7860123210252111
-2.9467359052869915,-0.9847716895118944
-2.9431182664601927,-0.984578350953483
-2.932682434143832,-0.9540992675711502
-2.932505770325571,-0.9410359040704286
-2.9277776055043203,-0.9039111962510628
-2.922238853145192,-0.7981212348546827
-2.9181150360384525,-0.7384188369039147
-2.9174435997903814,-0.6943208110458585
-2.9150337048646415,-0.6562258643686276
-2.8987315387331885,-0.15579646181343018
-2.8983335057926647,-0.14722952716427967
-2.894435713063642,0.0013140826799160534
-2.8858401346461364,0.34395291677615286
-2.883907742316029,0.4395589900607053
-2.8818284069390994,0.5228360124383833
-2.870655925665525,0.9584821048918728
-2.868586937769005,1.0426560656668544
-2.8547138104706185,1.4849716735550793
-2.8532105647529407,1.5300001856993533
-2.8432756024298778,1.6805561581786173
-2.8351619698739867,1.725674926878069
-2.820904347658818,1.5782121676881458
-2.8161789409907527,1.4491831916614386
-2.810987848101999,1.3068183234667017
-2.8080692991202767,1.2241037003252608
-2.8047823003135304,1.081082386498854
-2.800040790438916,0.8901958802673082
-2.792751715093531,0.5325130397168643
-2.7894345038743515,0.3806013240219682
-2.771687365064973,-0.4923348896096039
-2.749017235610278,-1.274257235047892
-2.742791085242927,-1.3503242995131637
-2.740855157017999,-1.3519333822486317
-2.7391074973212968,-1.351294121887267
-2.7301643167842533,-1.3490055458153423
-2.7243556846095407,-1.1952191623319328
-2.7200260990762257,-1.05792997451526
-2.7182365313842807,-1.0109223378414196
-2.7144445868522644,-0.8738659548986897
-2.712392238597583,-0.8017555798579408
-2.710591266364683,-0.7334900253061946
-2.694101170497556,0.18189330774474266
-2.6936892951367746,0.20078495983614608
-2.6915416882552723,0.33657270900170005
-2.6897245129141627,0.4505090863255559
-2.686870016284782,0.6235079001280547
-2.683926809505134,0.7839729483092192
-2.6820602153334567,0.9035439034941547
-2.6805816052996723,1.0103975034937016
-2.668108385082668,1.7311680236985187
-2.658851959162385,2.152727482815618
-2.6463053684588185,2.5453970984065517
-2.642954333658725,2.627231384940246
-2.627788003491463,2.673919486196448
-2.623263463883975,2.609863409537217
-2.615213298474555,2.4067656348581914
-2.610640028506574,2.286902280708122
-2.589998005631984,1.484731455098696
-2.589149997967903,1.448236680774512
-2.5812225139865044,1.1620582560491635
-2.5807109275894726,1.1472130264683917
-2.5762475710033295,0.9828260833712796
-2.5672300741164022,0.7912905331408653
-2.5656008047125485,0.7598886872299633
-2.55692623495754,0.66532099570973
-2.553191229425216,0.6739417233585215
