n_harmonics,base_freq,magnitudes,instruments
7,2.064183705746169,"[-0.50876494  0.07417762 -0.89514454  0.60385432 -0.43711551 -1.59214969
 -0.30618144]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9931558653622337,-0.2541954623219155
-2.9870182751789986,-0.066756683469229
-2.9835976653490315,0.035663284969929133
-2.9832268753571567,0.04700331122913186
-2.9817991177069354,0.0880277398567056
-2.963594512943528,0.5989723035703286
-2.959881109746177,0.6935586067569048
-2.955253863118301,0.8095657305576263
-2.9248969645853755,1.4601277723258272
-2.917701998680802,1.5861415985776357
-2.892944969605084,1.929296183164507
-2.879768743409572,2.0607135088734565
-2.8774493740033846,2.0798529863056245
-2.8748059718624113,2.1005974811513957
-2.8739257443360744,2.1073483402742927
-2.855463982766805,2.215131123809896
-2.853295875841702,2.2237342232106094
-2.849615983904458,2.238476002901129
-2.8491846377966477,2.2381097974224033
-2.8419631577397526,2.2588758041773134
-2.8325604235850443,2.272351237663094
-2.831167715861377,2.272428590606137
-2.819546731466304,2.273863424679708
-2.8159632511560857,2.272156027452019
-2.809653803818853,2.2628321943976784
-2.8063891245936228,2.257002671615571
-2.804351082135174,2.2527850329847268
-2.80414662399947,2.253164360790652
-2.8037262248271073,2.2527782223522967
-2.797738241887748,2.2373825888850662
-2.7971553731257783,2.2350391890404446
-2.7843295986671537,2.194381512190891
-2.7818316663536535,2.186043947544695
-2.7695715006135533,2.135228358502958
-2.7662301594747993,2.120842729264741
-2.754079412513676,2.0622480836447403
-2.748876186486715,2.0336539355216225
-2.7463745721183903,2.020836700737334
-2.7424766283494555,1.9992638886725642
-2.7379703349311333,1.9735261485428766
-2.722679990873625,1.8839496198242671
-2.7205808732695527,1.8721925438334235
-2.714304561415452,1.833423670740217
-2.7132916205873308,1.8276215105557196
-2.7095135580372816,1.8031888939003293
-2.693935893029079,1.699435521042398
-2.681150454159566,1.6117404892492508
-2.680713886191479,1.6095712225226346
-2.67956121981494,1.6011177840475193
-2.675739925054083,1.575011080191552
-2.6757097165971553,1.5735303399766067
-2.6708188344026222,1.5389162701730523
-2.6705292451106173,1.5360808190112702
-2.669858464868147,1.5308728330396741
-2.6612511243974826,1.4655057474239344
-2.660306826399063,1.4587775160603822
-2.6577237923011516,1.4383806855228831
-2.655572032515625,1.4214647971143934
-2.6549875741651157,1.4184643807207533
-2.6513491682942285,1.3889672102430173
-2.61919847542363,1.1110048882820425
-2.6184489408666485,1.10543906108687
-2.616568354522905,1.0889835116657283
-2.6140257266795266,1.0654873969360674
-2.610146499139389,1.028899014615304
-2.605130828408651,0.9808483164587964
-2.600921441307225,0.9397658332279155
-2.5962252741306595,0.8931592170299691
-2.584356392717985,0.7738824152935172
-2.5801540927395292,0.7295280345930885
-2.5782926638060655,0.7106763014937286
-2.5782095471855726,0.70836526305826
-2.576318619833332,0.6893289707995061
-2.5760636864952375,0.6867990362463996
-2.5667033831864243,0.588606890130774
-2.5451134903004284,0.35458524068599867
-2.5409543146098024,0.30959603879721026
-2.540913412591781,0.3086265455905752
-2.5396700468052105,0.29512940096159185
-2.5374888077222506,0.27107268003587626
-2.537063891811567,0.26635479438638027
-2.5358970408625545,0.2546189013776153
-2.5335947871320634,0.22978337945292548
-2.532065502441023,0.2137561265354102
-2.5213477944044542,0.10022839214890561
-2.5134172343077505,0.018060258391246097
-2.5090546096876833,-0.02595691741006184
-2.507657645137704,-0.04078233426982211
-2.5002241593715038,-0.11233879559070231
-2.500056282441137,-0.11411695516210592
-2.4985535720237064,-0.12936582158801735
-2.4935435668215615,-0.17625767009389182
-2.483712659545297,-0.2626688839107539
-2.4666258211182677,-0.39625875217283185
-2.464121530730127,-0.4137118082607509
-2.4636218962726395,-0.41674482280153347
-2.4584367928114172,-0.4522816371648262
-2.457929325344547,-0.45419660527322997
-2.4471848825397293,-0.5163116196011628
-2.440793371659983,-0.5462075836643833
-2.432653425958846,-0.5778206069434246
-2.4308760303372074,-0.5841959301012701
-2.411304709359791,-0.6240001898043877
-2.406087475254049,-0.6264768836092074
-2.385763832022255,-0.604847201563557
-2.3835109291997476,-0.6007339346811343
-2.3649312581205635,-0.5337309916307127
-2.357014075209925,-0.49561053809477207
