n_harmonics,base_freq,magnitudes,instruments
9,1.434946747657932,"[-0.84323933  0.65367079  0.2012525   1.69036326 -0.02021242 -1.05112581
  1.60848021  0.8453184  -0.22424527]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9979561945543027,0.2133174203905593
-2.992065713757394,0.42590805608558147
-2.980832344624039,0.8574516310134597
-2.9773222762686,0.9439143738565923
-2.973552643298718,1.0890907724388659
-2.9722502230797225,1.1289455037912537
-2.9643183717721935,1.4490962056208412
-2.9597564139486545,1.530642587488882
-2.9588557589264672,1.6589081526515872
-2.94766671130243,1.9588128688186341
-2.9466842809626925,2.027173732641235
-2.9401220918121496,2.253866061822947
-2.9352845217324477,2.4145024648574642
-2.933363233705308,2.502597390066242
-2.923333694677308,2.877248526934992
-2.922120238066859,2.8795781246306116
-2.9115332859343233,3.1900685711153445
-2.9105671556814836,3.2550024835825493
-2.8912423504218943,3.783021261950193
-2.8907708475482163,3.7889722637124112
-2.889066558162527,3.8082768727218026
-2.885157257251217,3.952456974416136
-2.8797615000608996,4.03866969105327
-2.8777806923080433,4.1106515183082495
-2.8718213838866515,4.25071207865694
-2.853509423144431,4.5629841827911415
-2.8519930684636754,4.5957660627171535
-2.8487202513552976,4.664361555031118
-2.8476498279782163,4.637416133945962
-2.8419205467748996,4.722696766876729
-2.83655104180494,4.81743483128659
-2.8285226914887645,4.8160157375923776
-2.827970757036567,4.873915850693456
-2.8272068519036626,4.914919870708114
-2.824713209184745,4.916289820572985
-2.8049284090496536,4.946547622693233
-2.8000350393080335,4.892883274292183
-2.7998775521735344,4.900869394287993
-2.792510413277424,4.8887342753595915
-2.782811219994554,4.858816583154997
-2.779541072978203,4.810082798139534
-2.7785097307100557,4.776354569816738
-2.7745699863660436,4.758542541613812
-2.7635255968168932,4.729856682072519
-2.752220135388497,4.485950556042084
-2.7470430690480145,4.335316813275779
-2.7351321558082193,4.1602359009661285
-2.733429124064893,4.157781656620026
-2.727660728228219,4.011079833908018
-2.7225197405859185,3.9550713001464124
-2.718683726039072,3.851511127005813
-2.695376541754218,3.305851063110668
-2.6922920914652235,3.269689822935973
-2.688425871990724,3.148572857178367
