n_harmonics,base_freq,magnitudes,instruments
10,4.821123967254911,"[ 0.7739787   0.75825154  0.0986827  -0.05783836  1.21081454 -0.46967985
 -1.02954585  0.28176549  0.98164815  0.07356123]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9990298544527842,1.3554319149441894
-2.9905558713408373,0.9236122277476868
-2.989899352762915,0.8289021000476563
-2.988030144913825,0.715716083646394
-2.9818861143055124,0.3978018823482816
-2.9789750523968803,0.20736334724312086
-2.9766375243130567,0.09702698920887796
-2.9764095895615674,0.10834566316768371
-2.9741794635234404,-0.034160107816258674
-2.9719872911235816,-0.13293552165068803
-2.967075621853011,-0.3062419014980032
-2.9666478923060984,-0.35076399047673457
-2.964822230850494,-0.41778046559703086
-2.9604772601920137,-0.4529037483196536
-2.9498695442272327,-0.45446925824244716
-2.930449216928902,0.28426408165108213
-2.9301918854622544,0.28754410391750795
-2.9280973933105763,0.3483881891324061
-2.9237833730197966,0.5503773205937553
-2.9235676251065636,0.5365917835725981
-2.9196504111706423,0.7287433678713316
-2.9085064538000482,0.9134966895503325
-2.9053346355577396,0.9322705277536237
-2.9018809408182187,0.8623083851437757
-2.8930653551413714,0.43300840022413456
-2.89243184743942,0.3722442880758737
-2.8857381161886178,-0.20917022247568565
-2.885352017552323,-0.19025259185497626
-2.869660803321744,-2.2856513771011646
-2.852290094378211,-5.175649374598744
-2.8320066752907946,-7.774912620194959
-2.8313935429040784,-7.788059583282789
-2.8294177035139163,-7.898277118461522
-2.82860229392715,-7.956834463987251
-2.823838514648442,-8.162855090490316
-2.8217872284794367,-8.2027708033142
-2.8157946051677882,-8.196867753511674
-2.8107359210733867,-7.984268159633942
-2.8048142112253496,-7.578526440054978
-2.8023750519962483,-7.298958682634026
-2.7968703196364366,-6.685016413529522
-2.7933967323232345,-6.180615127870475
-2.7906535686064777,-5.785147626977949
-2.789872669566937,-5.660129848431306
-2.7731429015344147,-2.8065804410144164
-2.7648968801115537,-1.371000809623484
-2.75805205542303,-0.37631905765677665
-2.7532528825469376,0.3110054799905149
-2.7436362517802686,1.311452571929991
-2.7374148198311268,1.755133362948766
-2.7349895138630504,1.903291073814697
-2.73234558507297,1.9704078467786292
-2.7266588583395017,2.1639649092028743
-2.726594447276312,2.1684339691777708
-2.712571736641098,2.107912523833467
-2.6977498555412245,1.733010280000537
-2.696938477433191,1.749859555386745
-2.682369499056703,1.3789966855123017
-2.6820632519692893,1.3781807459513853
-2.6804648136277764,1.3761805954442001
-2.6717410372429518,1.2912988717413336
-2.6697347723836105,1.2553471481947014
-2.6646782026525146,1.2364672645357142
-2.6598992880100605,1.228095799566095
-2.6532135034669206,1.2508491205052537
-2.65126841608687,1.2701968349470074
-2.6465186189448344,1.2998846967548365
-2.645456491706765,1.3090092047843747
-2.642904035651495,1.2989620805195514
-2.6420206891291,1.2771049853105925
-2.6354079058657756,1.2764453264495843
-2.6135090034136743,0.8929439433544424
-2.6083381900939018,0.8202994874024229
-2.6081065463791457,0.7771357624708946
-2.606519750151727,0.748248236233958
-2.6063312601507413,0.7359341340879522
-2.595940010337691,0.40839556181333725
-2.595274563401797,0.42415094798750946
-2.581461124952151,0.05187163274740092
-2.5803773313860043,0.019113730134006066
-2.5590349392517737,0.21484964620845518
-2.5552208803889775,0.3126490947861134
-2.5518820826499837,0.44632911235790224
-2.548633421018539,0.6045868475578928
-2.5440213859822474,0.8022771023254974
-2.543629175837503,0.8231333496274293
-2.5344239738282246,1.3215460902833407
-2.5327417554076423,1.401595031674112
-2.5202842897288735,2.005609379362417
-2.5068111066417567,2.342214222023079
