n_harmonics,base_freq,magnitudes,instruments
10,2.0076975077977544,"[ 1.50215334  0.14639641 -0.30768264 -0.09977751 -0.89823079  1.41725498
 -0.58099678 -0.29787696 -1.12150005 -1.1994354 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995362078633641,-0.5184241074121041
-2.9928260778199345,-0.5578030968632279
-2.992298485887926,-0.5588338722754584
-2.98657069407379,-0.6580525643821665
-2.9782400979444814,-0.7441211820951468
-2.977110898913785,-0.7609851128324636
-2.975856714700126,-0.7743129561084517
-2.9741112417842155,-0.7816471085287219
-2.971321052722778,-0.7886445657470815
-2.9706633348783313,-0.7795754631743439
-2.966508065950883,-0.7980871674868429
-2.9464587889661398,-0.6586848619209096
-2.946016408825492,-0.6580453151063298
-2.9298568391845485,-0.3969860940687403
-2.9266548687274683,-0.3322527837383755
-2.9220922809039633,-0.2264886256399995
-2.921320230590171,-0.22098038960190708
-2.920599145599778,-0.19093412064197307
-2.913239533711243,-0.011386221327365746
-2.8962901740094416,0.41666525089661
-2.8897942932774487,0.59671434284374
-2.8800406189962553,0.8653364690037666
-2.8797807070695365,0.8696935107919833
-2.8523258355837875,1.529052216663118
-2.8485031505523337,1.6098519372011488
-2.8434184998943994,1.7160021141346922
-2.8427413702208564,1.7183851920229636
-2.8378789880582214,1.8128744484366175
-2.8332841116085032,1.8869946574884984
-2.816861507052132,2.085105534468846
-2.81520775992969,2.099396855033598
-2.796516305227027,2.1923260192497547
-2.7955430301783535,2.1975980811487545
-2.785165847288617,2.1933679699986737
-2.774905342808113,2.1737779667855657
-2.7660656395738803,2.14422910744407
-2.7655596559576496,2.122861917102989
-2.755934526938507,2.0723331363841235
-2.755030087227685,2.049139471681158
-2.754691978273132,2.056783796866354
-2.7484155359018736,2.0074349627809447
-2.7414159673912266,1.9529093067787704
-2.738856347544501,1.9429023138581438
-2.7332742103799013,1.8863353867397095
-2.7323827017131412,1.8826173996599744
-2.722204231372395,1.7979911921865637
-2.707423807631953,1.658051154388267
-2.707152510949606,1.6474902759178212
-2.7061633712204416,1.6530121802284932
-2.7027463914102983,1.6289631749212314
-2.701839533308707,1.6067170853512334
-2.6987101266984124,1.5814214003507174
-2.6973302859412165,1.5817443210796225
-2.6965587727752953,1.5732935301304032
-2.6959078340708262,1.576294901564587
-2.660876635488623,1.3531969699574757
-2.6472522953330753,1.2713751797061639
-2.6445778150010577,1.2630943014568974
-2.6422163880186456,1.25179585711716
-2.6399941106828466,1.231505345139707
-2.639832902183926,1.2393084781296457
-2.6391901031177785,1.2311024292717951
-2.6381942589418994,1.2304005343857924
-2.6223061437199697,1.1401856593194062
-2.615871905797043,1.097425065821551
-2.6155203381190426,1.0935535236669571
-2.609550757873895,1.0448578354446758
-2.608593911222912,1.0272336150331374
-2.5971742296442644,0.9318979480400137
-2.578741535618984,0.7087386516765481
-2.5765109156694725,0.6709597037656594
-2.5745541811105728,0.6470734576070591
-2.5684463696494437,0.5513949098833427
-2.5664857778753047,0.5217013966836578
-2.5573232873391163,0.36130204864703064
-2.545316806207198,0.11696167028622828
-2.5431408188606492,0.06971088146568978
-2.543133018728872,0.08103922933350106
-2.5342657549031924,-0.12603885707089046
-2.513284326651547,-0.6374249199013513
-2.512906757332355,-0.6357980324098755
-2.5100722094644237,-0.7245967813603922
-2.5099036913118056,-0.727353704536936
-2.509656562436923,-0.7272368228245639
-2.5078303445758054,-0.7828015581380153
-2.4981402140087265,-1.0162028491904138
-2.4963708590615656,-1.061909589193042
-2.494488928727903,-1.115790316439671
-2.490358445252135,-1.2087546570970185
-2.487494812790647,-1.2679426765676558
-2.4783836123642313,-1.4806419131538195
-2.477530401981996,-1.494921587129922
-2.4687771527727227,-1.6797070252274617
-2.466003161206163,-1.7180948850526794
-2.464047490811497,-1.7614885766474428
-2.4607046457419885,-1.8173093661892106
-2.458807936781702,-1.8460297311052183
-2.4452596775724516,-2.0261640269622294
-2.444558695626846,-2.037712802795254
-2.4358123053058875,-2.1060461725586976
-2.4354519545069735,-2.098021498648732
-2.4345647691481602,-2.115997329973604
-2.433228217527599,-2.1182653756167293
-2.4316216177015857,-2.1175509405762805
-2.420710177671875,-2.1235920460833433
-2.4162238928967787,-2.1103981457709367
-2.4159415651064347,-2.102190744384044
-2.412657044438648,-2.080011268285853
-2.3976796883083624,-1.9154636115894403
-2.39155420779295,-1.8106284070196328
-2.385926397779259,-1.6886353684482975
-2.384989135400258,-1.6723902839995908
-2.38128904999578,-1.5935939961320398
-2.373547037382435,-1.388085108720269
-2.370521743354724,-1.3011906204924502
-2.3684206878865655,-1.2449671865492955
-2.3509662666635087,-0.6680823816634505
-2.348068735822052,-0.5608259784023414
-2.347096170116899,-0.5122715465181428
-2.337867436964302,-0.17000517530626313
-2.336018625591701,-0.0969070612853227
-2.3351149758174996,-0.07436677657604131
-2.330552084293152,0.1085467580827498
-2.3281643109319727,0.1995218769725628
-2.322967183327844,0.40126247237737134
-2.3132979188446114,0.7880035079839831
-2.310966862792778,0.8700414512383794
-2.3071095416683836,1.0138823594636046
-2.3051336107845346,1.0915960813516492
-2.285219373015163,1.7461826708059607
-2.2812876083260427,1.861120704874948
-2.2788949042987214,1.934797431485791
-2.2788152842430747,1.9358322537805552
-2.274816522868133,2.0290217255198697
-2.26598535271762,2.2204118577015404
-2.2652818005437085,2.2315580929005274
-2.251057294198019,2.4194232901376713
-2.2432369952743247,2.478283604276899
-2.242451237315915,2.4801211979750897
-2.2402872827265172,2.4820517959921107
-2.2400558443750462,2.475946563905907
-2.234602307448003,2.4804654903990255
-2.222602560109779,2.3818477951925123
-2.2175574845154293,2.3097308441654985
-2.2149851957699216,2.2724061487974074
-2.19652144311163,1.8330008802022508
-2.1846655302115625,1.4365305329665414
-2.177312032111115,1.1531851673021056
-2.1741213534060977,1.0287983703595713
-2.16658954990098,0.7012381135398115
-2.1648539825237734,0.6346053605850459
-2.1561338193590744,0.236431911497713
-2.1555063374698813,0.19983382298147775
-2.1526996193888954,0.0630041571806205
-2.1502845649530054,-0.04863988791161198
-2.1414527140930986,-0.47551392513676555
-2.138489182289439,-0.61706625832877
-2.1188457800188196,-1.5526158275529987
-2.1185982322621397,-1.5848934618349027
-2.1088403899523516,-2.0213970763896105
-2.0763957239363733,-3.189349591760374
-2.074660609915964,-3.23935270449913
-2.060216128706871,-3.5514566134578844
-2.0587507623804555,-3.5833458186009457
-2.0587158545798445,-3.5839928345097567
-2.0584860198287975,-3.592391781973111
-2.0570939815002167,-3.6111848882613997
-2.052403313215999,-3.674640453811517
-2.051699525105111,-3.689437662964054
-2.0311358447169887,-3.804563251692771
-2.027639539786615,-3.7954489884763793
-2.025737285087531,-3.7871350288293812
-2.0209475965942243,-3.7597405048104022
-2.0203171533011126,-3.762098308894934
-2.014212785818672,-3.693794223787744
-2.0141837441714285,-3.701376221531677
-2.0036233528633463,-3.5491728533741305
-1.9901449995227527,-3.3011410115589186
-1.9894662780487873,-3.278899918138639
-1.9883293584856108,-3.2687729223103505
-1.9881621900121023,-3.254091623443605
-1.9823929571499084,-3.1202516814343766
-1.9792381443482292,-3.0343843289538954
-1.94613221369789,-2.097090477260117
-1.938262130763944,-1.8792626960900731
-1.9260369544797094,-1.5451573564875272
-1.9145775579985698,-1.2319202044364577
-1.9055236626478058,-1.0179636112054287
-1.8942911080055425,-0.7779818047945044
-1.890976494239309,-0.7172205548931216
