n_harmonics,base_freq,magnitudes,instruments
7,3.310715249032145,"[ 0.24035529  0.56089616 -0.55130662  0.5157695  -0.91278412 -0.5701983
  0.78543845]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999516977168658,1.4180392190392936
-2.9993344214796878,1.4371681471751387
-2.9916426703659362,1.2379945518577116
-2.988652442153703,1.1619709172381183
-2.9819877446003833,0.9983264055154378
-2.9797533957147717,1.0039035950152606
-2.9743452832151225,0.7791577366877571
-2.9710823736345273,0.6430763402452728
-2.9617792986596942,0.385085878673779
-2.9487076250015978,-0.036403832272838374
-2.9378594441095256,-0.47245073603996113
-2.9358464969521076,-0.4954313324969356
-2.930317402016856,-0.6523953756608958
-2.929100404895994,-0.6576468573869186
-2.9238375256007414,-0.7758156747489626
-2.918980803885174,-0.8522741779058538
-2.911498047617349,-1.0636935095656943
-2.898291292868321,-1.1614406103255008
-2.8920401327601253,-1.2087418414452624
-2.8902242497948776,-1.268211588633007
-2.8879443773621074,-1.2347590375377577
-2.886150949736562,-1.1910737160647238
-2.883666118948563,-1.179556537040579
-2.8792140072551033,-1.1329940491090578
-2.8608817767736228,-0.9079458714550983
-2.8597269324347185,-0.8552260030606518
-2.8412506149175245,-0.4249738301823888
-2.8396622539900074,-0.32261169904376336
-2.8381260518338376,-0.2853118050658497
-2.8219471262849614,0.16289050085446596
-2.814954352238984,0.4185614625598197
-2.8137029690524944,0.5058882853590566
-2.8116113424682934,0.5173347061461482
-2.7956722214036107,0.9851708336541558
-2.795201229515208,0.9653204431948446
-2.7918076461334906,1.1349026883514335
-2.7905434194469243,1.1028108414374866
-2.7893234015659196,1.0990879242649236
-2.787133046612199,1.174552706529369
-2.780788464227504,1.3299551420670115
-2.7795538034125133,1.400195884971231
-2.768712223362157,1.4566381923570926
-2.764553178448691,1.4917281987566382
-2.7522238719401937,1.4855392015071982
-2.741338679946174,1.4339272894280997
-2.7377007168923146,1.3766715435766097
-2.71213923328114,0.8036162396469172
-2.6854919002449193,-0.2014186979495689
-2.6786215168990655,-0.3965470438444991
-2.6743991338821793,-0.5053048562267444
-2.673221697706297,-0.606343730379162
-2.6637985853633093,-0.9560247356608466
-2.662653169763183,-0.8996870155474611
-2.6517088897178356,-1.3172871501298475
-2.6363838270679096,-1.640411253763617
-2.6328050637783242,-1.7429875785307043
-2.625694199184765,-1.8287991629638554
-2.618744617638048,-1.873017541471845
-2.607727496592946,-1.9383163139526074
-2.6055441369934416,-1.890714737540398
-2.5984084898758324,-1.8476427745276065
-2.597521708113586,-1.8208976208702596
-2.582242444833165,-1.4804279984790611
-2.5818408093199374,-1.4802307750547168
-2.5813451623171995,-1.4252788862865136
-2.577170187861077,-1.3813443050587129
-2.57308186084856,-1.2826397902989946
-2.56119948022988,-0.8453341272640352
-2.5610338884403476,-0.8224936134782577
-2.5505171823271193,-0.4587659650453202
-2.5412419593271975,-0.11966987392245182
-2.537180519708118,0.05223461920737699
-2.52621992731775,0.5018282065591548
-2.524943488479254,0.5283154389146363
-2.519796302547362,0.7187777632246675
-2.51836859422311,0.7926381836194775
-2.5147376528078484,0.9536571237718919
-2.510999722869572,1.068486750819608
-2.506372056354464,1.195417637088473
-2.489849825577616,1.6088555223687362
-2.484787448449201,1.686328591063179
-2.4753667159699884,1.7897800328259883
-2.4741865786878443,1.7576438433548833
-2.4702625985455615,1.7575111912072416
-2.4683454804894387,1.7661943243078806
-2.4615245749331205,1.7480682854711402
-2.450358753816783,1.6170366911184422
-2.4482011322079615,1.588205564685345
-2.4451147365194106,1.5615750651789593
-2.442618387142778,1.5204070471471547
-2.441616896092688,1.442887291333088
-2.427994832294628,1.0533740856817857
-2.4232512868548115,0.9422169924642447
-2.4219886809945934,0.8217997552912439
-2.419747916798049,0.7552236505830184
-2.4194451917627067,0.7536132238120229
-2.4164594765965814,0.6365417282110618
-2.415248495859558,0.6546201889427542
-2.3999178775737615,-0.013250487710739514
-2.3991522582152673,-0.060900034346857146
-2.38769406470058,-0.5235075856565152
-2.378063539107267,-0.9669388487770688
-2.377975934756334,-1.015308701290481
-2.360275645201744,-1.7159966693563258
-2.3581965707032104,-1.8331145632730963
-2.3557887597191343,-1.9052752708744427
