n_harmonics,base_freq,magnitudes,instruments
6,1.4494318346162283,[ 0.46941975 -0.4180053   0.50875884 -1.43523397  0.2080175   0.28400626],"[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'>]"
x,y
-2.998813571333514,-0.4195624072703715
-2.995455919145973,-0.42336500562998425
-2.993208516841416,-0.42552623556771957
-2.9920523133857095,-0.43797014126551626
-2.9712367972187006,-0.4382063394213236
-2.9535116922854443,-0.41557920691303013
-2.9526923998237384,-0.4099777588723999
-2.9352844002058633,-0.38306934027753387
-2.9296158378879085,-0.3647807522665513
-2.9269220906522935,-0.3377761832593831
-2.9199193978742253,-0.34675575040278556
-2.918555735730169,-0.31765983742724696
-2.917987666024781,-0.3181317111238888
-2.9168050956308074,-0.30209352858667005
-2.896962028359801,-0.2210324599225936
-2.8965394263402713,-0.233387820231705
-2.888641331548772,-0.21549315934011856
-2.859025965863329,-0.0293512086621913
-2.856944938319945,-0.011167074227066127
-2.8525634141649743,0.0014823823636685631
-2.8469635132900035,0.04876542618675309
-2.840065858455871,0.08322277105873796
-2.835090084318052,0.1101970682141504
-2.830350483044732,0.14783994939024786
-2.8289750774975637,0.1654084858556755
-2.8195157825110337,0.23573219225709377
-2.818198770611101,0.24814849642493392
-2.8079214042926717,0.3117539080587562
-2.79932398948502,0.37496380530800627
-2.798087277150746,0.3869572642072599
-2.7966068698622557,0.38392022330255743
-2.787113119495907,0.4532936997154287
-2.7754436518433385,0.5140824318141377
-2.7673133567465777,0.5723022802849691
-2.7661849858523224,0.589924428854692
-2.763361415274466,0.6073549128808284
-2.761962214155158,0.6121491205694728
-2.7614068358041997,0.6381976887732257
-2.7602505649515665,0.6262794591910977
-2.7497807933267273,0.6995434331919292
-2.7471678014814858,0.7099289288293199
-2.744518195706628,0.7217326975712128
-2.7376410318290114,0.7650362657412366
-2.7350587794472467,0.7654722196325546
-2.7057043947510584,0.8888543740044469
-2.6952994622804676,0.9571214715478223
-2.6880911968765258,0.959293771564417
-2.6875972843744007,0.9617383012645788
-2.6778260926541018,0.9801633193781838
-2.676737639394931,0.9944995497900486
-2.675289531001772,0.9783291552677457
-2.6655341354835143,1.0030670264307069
-2.658584265364696,1.0019507390284272
-2.6317302651297068,0.9626809421571194
-2.631351593532159,0.9727633186460706
-2.627456572485242,0.9615663288936589
-2.6273051764423174,0.9586730019523226
-2.626453280183324,0.9640106534436492
-2.6058168227292926,0.9117621297111832
-2.589889507191746,0.8160111162634383
-2.5851135130023604,0.8011423053915068
-2.5800364745160316,0.7465157116869559
-2.5788876861154284,0.7316091367431521
-2.5757312666323413,0.7370389320973931
-2.572105109851032,0.7145551468339711
-2.564773477506637,0.6658437894280523
-2.5637495578783573,0.6482172860799588
-2.559118472562502,0.6188580485926227
-2.5575745232314047,0.5924903716486022
-2.531746925440177,0.3637733608518962
-2.529560558930414,0.3394189634345735
-2.5283960641179792,0.34890129447404283
-2.5276003761671957,0.34026205641778223
-2.5253914580009575,0.3112975562134396
-2.5179849377957852,0.23417943116497522
-2.5161284443704743,0.21625121890605536
-2.5143547034059925,0.20783371884374321
-2.5119658946435495,0.17457636122238085
-2.507604938879193,0.1283241649576752
-2.5066229766765575,0.12138225239069227
-2.5049070763512598,0.10682473088835083
-2.4907882753653583,-0.07522261146906215
-2.489242577611276,-0.10273555113853369
-2.4841344526012996,-0.1490323417040776
-2.4770805391571957,-0.2226913271101638
-2.4696459544494065,-0.3137210417122946
-2.4685024544243355,-0.337195493731743
-2.4659049128462582,-0.37803938271938475
-2.4525805793103856,-0.5340435470623768
-2.4523383205326645,-0.5505429938259507
-2.4387873337258803,-0.7216482025739127
-2.4382727439776075,-0.6934143118988532
-2.418322683239256,-0.9726365888322219
-2.408606247952102,-1.0726592154802208
-2.396634143090909,-1.2076795243622076
-2.3937049506875154,-1.26485386587312
-2.3879568778296827,-1.3165631881042152
-2.3867004713614555,-1.3373819936386762
-2.3803339433004664,-1.4070999433590219
-2.342753598351539,-1.7713590523370988
-2.3392726317210686,-1.791136928487683
-2.3392301406469507,-1.8194541553894352
-2.3357421598022903,-1.824107867806252
-2.3331245413618995,-1.8503537771494982
-2.329081653056189,-1.8762838587462431
-2.326669188437908,-1.8880891175789924
-2.3250339370542488,-1.9031757255611028
-2.3240839821036285,-1.906421999342497
