n_harmonics,base_freq,magnitudes,instruments
7,4.746377765068161,"[ 1.10949468  0.53973013 -0.44102102  0.90584555 -0.57517445  2.06739293
  1.89588225]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9984411536774784,-0.15272433260269708
-2.9883080177382695,-1.022672658798136
-2.985038339273757,-1.278873714963304
-2.982034975261178,-1.5286343510340574
-2.9757564893667676,-2.028985137138821
-2.9507644904125563,-3.4779602719787914
-2.9505683162258203,-3.451469580920942
-2.9465584985822044,-3.624806346417872
-2.9458431451302447,-3.6172809412151996
-2.9444813486291244,-3.665093627833449
-2.9372800066872635,-3.8011429260918166
-2.936096549569533,-3.813578297878696
-2.9359561698544425,-3.829111124427182
-2.9296467469432335,-3.860198427782597
-2.916278785504759,-3.7547968489192227
-2.90896671392362,-3.62208780074311
-2.9057948672250165,-3.563552888874903
-2.9040895191697738,-3.5525733865348195
-2.8954361914848525,-3.30312243664332
-2.894543191855176,-3.2698818520092567
-2.892307219375355,-3.226694989658239
-2.878521422174778,-2.7969075886633497
-2.871271547359386,-2.61400220869274
-2.8622919635349677,-2.411425905142019
-2.8541884432384443,-2.2679107340470073
-2.850127145131583,-2.2136889628915046
-2.844052642048906,-2.185989407430167
-2.838803000671388,-2.134201481493584
-2.8365198234408204,-2.080289870784107
-2.8325607590252275,-2.0912941483099705
-2.812538836795074,-2.141645406830575
-2.811689910082468,-2.1004821796603586
-2.7983613549668807,-2.10823742591805
-2.795522640310651,-2.1099789620854876
-2.7922112820414355,-2.0876981559611894
-2.789390324035985,-2.0466674677969383
-2.7892966960746994,-2.0491466744405424
-2.78764790769083,-2.0677294622544324
-2.7805905841647607,-1.9683836356199294
-2.7759080101165927,-1.911943915384977
-2.7595831046883315,-1.5894841002012856
-2.7490769918635283,-1.2750588220223058
-2.7378558185195763,-0.8853185328081637
-2.7325238612152543,-0.688124037734584
-2.703080176040663,0.2793924489679206
-2.7008712769656302,0.38542612409278365
-2.692968911634823,0.5098471223023796
-2.6852127524225082,0.6223499726491116
-2.6730382705051317,0.7192802318598561
-2.660909773117802,0.5811711771171344
-2.652450399768661,0.49671647583551465
-2.648732628572972,0.4487235586630365
-2.6480243493789373,0.46099247236030083
-2.645000707567052,0.35250060171534114
-2.644300971920476,0.3595791287831701
-2.6410041574842364,0.29028402315345436
-2.6344401053886983,0.14554370309173556
-2.6328638506000743,0.1074153449928311
-2.6134846064658253,-0.2699298594442624
-2.608884063229019,-0.3680413499377013
-2.6050312629231804,-0.40124956605375606
-2.5936915914144842,-0.5168916018173265
-2.5905530047286964,-0.4687686629676084
-2.579933583049786,-0.4058130494051817
-2.5744343515897463,-0.32711458053294873
-2.5741764621567507,-0.2977005202673927
-2.573962604057461,-0.3318182964730633
-2.563107172667979,-0.058153367179162224
-2.55450431628222,0.22766986387000612
-2.542151390286039,0.7214161957029375
-2.539234600320494,0.8204688873946431
-2.538733477939403,0.8350094398454242
-2.536658155844475,0.9502937135397542
-2.529773437201537,1.200779312697767
-2.526655739278527,1.362958156059995
-2.5227809550273057,1.5267940484515385
-2.520852073443662,1.58392840693415
-2.5195611572848646,1.6429909071454296
-2.5146074336522375,1.83997451998022
-2.4876634915684264,2.516973391237818
-2.479261435495107,2.579597057686571
-2.473341684996636,2.5697846865666314
-2.4708052539647536,2.608749654202621
-2.451341792686164,2.305685878647518
-2.446464529699533,2.175555225425768
-2.443166120799126,2.06268510278681
-2.4359775265737644,1.8520813732539556
-2.4116319999508216,0.9838791033299762
-2.393010121736488,0.35412511132820945
-2.3921571865879105,0.3270123020865487
-2.3920917161862674,0.3010629927282828
-2.3895331877644184,0.22078702164326336
-2.385789461460624,0.11531954526583187
-2.3804475276369086,-0.04071918210111896
-2.3767489897473713,-0.1620563698594246
-2.375665739529545,-0.1794648867110642
-2.3624009829395085,-0.5573691032801403
-2.3592198006149108,-0.6544336291227166
-2.3474183954674985,-0.8890069527812159
-2.3409523178306997,-1.0355109858401792
-2.3395506547424247,-1.0532012948577443
-2.33639730669553,-1.134231430386117
-2.3174812554474937,-1.4627111720619006
-2.3124933935682677,-1.560152814683654
-2.306775647952332,-1.6164709514389408
-2.3037026657466857,-1.6732020173309412
-2.302227349682796,-1.6722618980944257
-2.3012018277775623,-1.7243264465570378
-2.295880318241386,-1.7697571176393487
-2.294428250330686,-1.7671702342527764
