n_harmonics,base_freq,magnitudes,instruments
10,1.8346709697476844,"[-0.13958501  0.19350773 -0.42446786  0.38309198  1.1197304   0.90156861
  0.11744527  0.48881937 -0.23702713 -1.68104332]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9928032536604174,0.2883865695425941
-2.9864717096144417,0.25604287338242776
-2.985089033508706,0.23641959633522763
-2.9833349400619062,0.2603673468689796
-2.983259696157404,0.2383464305930391
-2.980083124156077,0.2663654334401522
-2.9772395745881437,0.30319248204352217
-2.9711625787788907,0.28258676368926483
-2.953186679701998,0.39619500514246864
-2.9509707927043367,0.4476181230823754
-2.9487013048132704,0.47706467504006206
-2.9368521140950667,0.631700015890026
-2.9349134848322973,0.671668721065471
-2.9308236759260686,0.7315831438158944
-2.9274492440923963,0.8424444334838931
-2.909827595538211,1.0918620591000117
-2.904855379168379,1.1883110737637466
-2.890430763934577,1.448913106155768
-2.889644525908242,1.492136237509243
-2.869784521662933,1.79061796120056
-2.8645536275532804,1.871671728260285
-2.8618125963121717,1.954060514358753
-2.861214950119124,1.896739659243452
-2.844799281539726,2.0332390662775057
-2.8383584541154185,2.0517342981415925
-2.835024085246828,2.1060199681749023
-2.8331464024769684,2.125109027343806
-2.8290433677903994,2.066641456905902
-2.8194221845857403,2.0619067464419745
-2.8185966470871833,2.041658316006664
-2.805213802098236,1.9578756230383938
-2.8007749400592687,1.8736305633739598
-2.799637760129921,1.8840337206436344
-2.7986331009165366,1.8689698065300362
-2.797792175401886,1.8534420559348634
-2.797181142378509,1.8466791513582856
-2.7898123877446452,1.696235001463902
-2.7824210364464608,1.611757033299151
-2.778990586798835,1.5216617054150736
-2.768160808213807,1.236831230636355
-2.7590117948850392,0.9776870818612077
-2.751707537376885,0.7855160301091325
-2.7456991414776324,0.6008939532550592
-2.7439088210757943,0.5381610377223501
-2.7379605571019257,0.3751892080183146
-2.736764622893335,0.3173102859512497
