n_harmonics,base_freq,magnitudes,instruments
10,3.881375545119413,"[ 2.1411317   0.29293263 -1.61968138 -0.29967931 -0.84707642  0.06881701
  1.3498116  -1.03982713 -0.29753001 -1.12759625]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9921928282679953,1.8092935807708244
-2.988778931902587,1.696035858077384
-2.986656126621189,1.5956128916772565
-2.9693544514491714,0.2946615544978174
-2.9692184485261635,0.36686443806409935
-2.968410099287163,0.32907054949450737
-2.960991428286388,-0.3680994877001894
-2.949229214876517,-1.5865130478423712
-2.941380810714838,-2.2926015211391584
-2.934506161191412,-2.9276533348673346
-2.9284819848204258,-3.369443775416911
-2.9146722963903606,-3.961570023745404
-2.90576967149922,-4.097423645569394
-2.892279594977514,-3.801098959787352
-2.8891061728538263,-3.6696303243756496
-2.8817975582443225,-3.2550493332781043
-2.877768638373383,-3.0365296894960867
-2.877001819775516,-2.9142912344836605
-2.8665987889546614,-2.1658098055321893
-2.864605159029648,-1.9919225749960097
-2.8607985433793846,-1.6471666392976168
-2.8470873254638343,-0.5656782649727897
-2.842227457248876,-0.24608494544592552
-2.841274596583404,-0.19864947228476876
-2.82507724151847,0.5199667492035341
-2.8194996749451793,0.6165788625133816
-2.811382876086908,0.5798898769844467
-2.7977858553914725,0.34214195422668237
-2.7911710193650343,0.030117924846008417
-2.786230565747634,-0.1393446017307972
-2.7810943000980877,-0.42596346883103053
-2.765304623083877,-1.3262034310521011
-2.7572755912142695,-1.76990702954784
-2.75550167449955,-1.7940887584266045
-2.7536118770678666,-1.9443699967017285
-2.748109799723087,-2.173559910682552
-2.737066930664381,-2.4806619898392968
-2.7351343526625818,-2.4583791755260433
-2.72729454954976,-2.589959559880886
-2.7205359718832227,-2.604897659823508
-2.720207824984173,-2.5734282664730803
-2.7133006437217064,-2.5481427862380253
-2.6999052932183227,-2.3624056624531726
-2.6936435386034683,-2.3130892045043545
-2.6809427653360296,-2.099629243476826
-2.6712917060358174,-2.0909793702767447
-2.6683723344834522,-2.0884427646614503
-2.6662301343584933,-2.0353821969050547
-2.6653678392511466,-2.022177423770731
-2.654505766021911,-2.138516193340229
-2.6531741156395716,-2.099038799629639
-2.6402245876729946,-2.279777325355163
-2.639069633634938,-2.2110928536819303
-2.633742257197242,-2.381088983011792
-2.6189178844142385,-2.4065835408035694
-2.59821815098915,-2.05300520147001
-2.5844657506923085,-1.4716599555074603
-2.579053103730038,-1.0726231716719201
-2.5734183610230295,-0.6867970741750322
-2.5658085721895985,-0.07219707388898362
-2.564235225593503,0.01914988761082495
-2.5609728423509264,0.2933942783903107
-2.5551744090286244,0.7909851251467055
-2.553722221840568,0.9124665415769784
-2.546963193029427,1.471492741305517
-2.519029296062776,3.2564064104529087
-2.502492239810554,3.3021753313751225
-2.500659942070577,3.2508132327918964
-2.49917629543392,3.231217911140549
-2.4956959588682235,3.087575128546801
-2.485788206535693,2.593890082892533
-2.470689385558452,1.5013683599364658
-2.465111402854222,1.0025539171507396
-2.454400814017867,0.0727181187845463
-2.451706915198913,-0.14517690456621718
-2.445866961818502,-0.5565967278280243
-2.4456454831795362,-0.5869879181972404
-2.4426977684049134,-0.8101568793208774
-2.4405963157404225,-0.9559758043509328
-2.440538652624359,-0.9378902163431208
-2.439527748826043,-0.9428885710120105
-2.437966256773149,-1.0408126851599018
-2.436963266338008,-1.1106548227666868
-2.436224814760541,-1.1652773038172557
-2.4349507042551073,-1.2516748083574485
-2.4300761785614724,-1.3970867457764364
-2.4236482165428366,-1.6078857609918185
-2.4127674270460546,-1.5421321385331035
-2.410097173753262,-1.4725121483910528
-2.409442467688852,-1.4481510159128839
-2.40675452492409,-1.3566436388717238
-2.4048305886574104,-1.3201863960227884
-2.403066136306412,-1.1935349262820218
-2.3818067124678177,0.2563789311506812
-2.38054336724125,0.3871092011328489
-2.3686130033079427,1.3936260398558236
-2.3679931559202307,1.414128082457674
-2.36539395005974,1.6662264638202768
-2.352019111754345,2.5817969181937293
-2.351303293389652,2.6513496993443493
-2.341940444228517,3.0104216283519136
-2.327824687948434,3.111096850511776
-2.2990410299320194,1.16068339505279
-2.2897688330274306,0.07512489913927944
-2.2894537610919263,0.09496112130389511
-2.285545168857667,-0.369028185328544
-2.2839408228168496,-0.6499802130142487
-2.2827861321868346,-0.7741763638964961
-2.279532610996025,-1.1831168906271217
-2.2748088952237566,-1.7591880955585397
-2.2716531928031025,-2.2347741397014884
-2.2577008343903033,-3.898531372474674
-2.257367918300942,-3.882063239290244
-2.2476908228920207,-4.828260828246972
-2.241544902261553,-5.27160539086377
-2.2249043755077063,-5.956109177312179
-2.2243767341745087,-5.893336752668132
-2.2212543686862616,-5.916447293047622
-2.2174444977375725,-5.9516130862289645
-2.200058729496595,-5.307298427112046
-2.1716666074816677,-2.925769188424193
-2.168775909117871,-2.6267678815554434
-2.1684733599493677,-2.636731747568142
-2.1622591334957337,-2.093414271526847
