n_harmonics,base_freq,magnitudes,instruments
9,2.3170492109936727,"[ 1.80006911 -1.54895855 -1.56779923  1.6921513  -0.64553923  0.69073419
 -0.33887083 -0.97394118  1.4952129 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995883742330119,-2.771854273095765
-2.9953147957390405,-2.7653556817767893
-2.9920017908390797,-2.69326345189739
-2.9817353436892162,-2.48852890795208
-2.9809952798520163,-2.473842966392688
-2.978335747105609,-2.4142891659285013
-2.9749068018662674,-2.3435843984259437
-2.9717597403400715,-2.282613520343735
-2.966196539708766,-2.180469381546798
-2.9618907913008172,-2.1003120033773985
-2.956192851664804,-2.000010933500746
-2.9522100703999885,-1.9375518027507845
-2.9474537579287183,-1.8704792514478115
-2.945657687059226,-1.8431183248071712
-2.943365854908452,-1.8109007945337632
-2.9283494983711007,-1.657961474117145
-2.9272367048218353,-1.6467763324456548
-2.92342733683166,-1.6250649589511126
-2.917241770386267,-1.5932514161114784
-2.9165689131246095,-1.5922326856683076
-2.911973374036312,-1.5783845069401112
-2.893632028845163,-1.5948186679568344
-2.892517739299474,-1.5998093941253484
-2.8919487963484825,-1.5981960221583857
-2.881354585941984,-1.655847244018135
-2.8763084069345997,-1.6974615786178202
-2.868633194074876,-1.7599370033649449
-2.8685043400972567,-1.76565356512394
-2.8490941719448513,-1.950581155117894
-2.8420957984425304,-2.022273655901453
-2.8408534659352203,-2.035351746651681
-2.839989106956784,-2.0415934818611854
-2.8308501798735803,-2.122212223966149
-2.8119116394054604,-2.240905116558654
-2.8112702980273276,-2.2429944404576028
-2.8076502897824094,-2.2562796399954017
-2.8072563064423326,-2.2587735216051517
-2.789017205785715,-2.2521309904063567
-2.787786763435313,-2.2462792311453628
-2.7875022766085897,-2.2477417309188956
-2.7874093156474498,-2.2479951157133744
-2.7834805143951744,-2.229340975477517
-2.778108630555133,-2.197822845982484
-2.7679069342588574,-2.1021649212425504
-2.764179109202923,-2.055208159256382
-2.762393945267333,-2.029883735619711
-2.7603888307352054,-2.003639398785448
-2.7532259199882962,-1.8974249607522597
-2.7498085199752005,-1.8414107740859755
-2.7490117667401277,-1.8241068472128803
-2.726118025868033,-1.3579542071014281
-2.723637667646315,-1.30024517876111
-2.710094244369305,-0.9770464789304817
-2.7086448217763994,-0.9387862439431387
-2.707645739764522,-0.9119262937330095
-2.7038862515888225,-0.819395095827984
-2.6985600563240792,-0.6955239532184793
-2.6869606402428556,-0.41281517159990194
-2.666844851701912,0.01262663352212094
-2.664060929660854,0.0661986625410736
-2.6624054998281887,0.09545246515309458
-2.6563569640736038,0.19731518706100604
-2.6556382339610445,0.20876202930230978
-2.6542275722296482,0.22677098746460925
-2.6493745762434315,0.29924397763773636
-2.640757975403038,0.39772073554496945
-2.637989446164023,0.4276582610352667
-2.6270869191720836,0.5053210811242775
-2.6246171290008684,0.5173464066555732
-2.6063247188619796,0.5308112153274946
-2.606241177967391,0.5317352506107256
-2.592983667498988,0.4720718447509252
-2.5803124520889416,0.36924880965214546
-2.5745797950568328,0.3093413930702484
-2.567779085629038,0.23576120448499016
-2.5629597735004395,0.17921022557045638
-2.561628097032156,0.16741771127159238
-2.561385892464587,0.1609595384537759
-2.5529464274948412,0.05771664645875114
-2.5507554214660315,0.029333798162781425
-2.55011478117523,0.025333212868093227
-2.5485960456207692,0.00464706439527585
-2.5430647318068837,-0.06453336868370563
-2.528917197166718,-0.2186490620703711
-2.5199087999231606,-0.30778545827732456
-2.4973026307429045,-0.45188276246299425
-2.492475878719586,-0.4666026101573502
-2.491639905240316,-0.4660434997918746
-2.4887218048619886,-0.4756899619255275
-2.488548831487613,-0.4779845931150041
-2.482043968032193,-0.4770312526587935
-2.47115844945691,-0.4631140395483856
-2.468812782700766,-0.4546514299473155
-2.4579715902530874,-0.4075607992482552
-2.455228886867893,-0.3939745676509924
-2.454528183074712,-0.3897399564166744
-2.4535350131736697,-0.3852716761309789
-2.4534422850126676,-0.3810442360461712
-2.4334318234942436,-0.24875464609712392
-2.43327509877044,-0.24580225768555758
-2.4329300459622756,-0.24518969837269117
-2.4194781265385705,-0.1567539004644511
-2.4188322173077856,-0.15422921440059004
-2.401309898765113,-0.0833012679932061
-2.397425524096039,-0.07757305258818724
-2.388192568458549,-0.08513150683532851
-2.3824360978428083,-0.11081306894129958
-2.3797310307363624,-0.12382295442129841
-2.3706757819056383,-0.19902142868419348
-2.3697662752021817,-0.20962228716460593
-2.3549700794088277,-0.41762140696444333
-2.347442238587977,-0.5691815906043648
-2.3471994687583138,-0.5730139130882435
-2.346154751884608,-0.5966832690051743
-2.3381322174006876,-0.7916626496929693
-2.330924598770343,-0.9952025466568063
-2.3231412129790856,-1.2393137495861146
-2.316557416968425,-1.4609862351688734
-2.3110897859418267,-1.6578064804168529
-2.299551768722499,-2.1026752993180966
-2.2925153543067767,-2.381579708477573
-2.2859010029841844,-2.649287461167174
-2.278898214056105,-2.9288926898289835
-2.2758545631948577,-3.0525741217030777
-2.2753909181086245,-3.068407527934999
-2.269306606407466,-3.303946683229507
-2.2606087357985363,-3.6219797479213676
-2.257668071917384,-3.7200521934780872
-2.251243545125075,-3.925898184498111
-2.2505101568699644,-3.9483026237988486
-2.2480737257124517,-4.017977212531266
-2.233900068094247,-4.357808884530341
-2.2249214172115797,-4.498984116027526
-2.2232869816898493,-4.516557546337661
-2.2140754652467023,-4.569394816773407
-2.195668181035435,-4.430959341472274
-2.1878587675905714,-4.262056748718643
-2.1850891118165228,-4.188430021107211
-2.184509308423079,-4.17454052297489
-2.182426460949291,-4.111901171316137
-2.175846702150448,-3.884966474013957
-2.1707026323381005,-3.679185079651067
-2.157410700833495,-3.0241555726286573
-2.1558468400994975,-2.937162064053615
-2.154970082412438,-2.8899522971241534
-2.148036355192424,-2.4721031105379216
-2.127439215364321,-1.0456696841863309
-2.1194622360017252,-0.43038128291222144
-2.1180527841527503,-0.32567309406943323
-2.1162221180965446,-0.18178157460315872
-2.1148607302450064,-0.07384592167743388
-2.1047725784721694,0.7283100885350907
-2.102079492451245,0.9418499614561147
-2.0885791504491134,1.9971902918057727
-2.085870192001803,2.1968066133795734
-2.0777573672653764,2.7933421351296586
-2.075779954095818,2.933568034437243
-2.0719875150967004,3.197064993948827
-2.0682004164202823,3.444489164006087
-2.0625046249882706,3.805413817707499
-2.0599467631388073,3.9566062964581263
-2.055448909414833,4.209945289047755
-2.0505757317136495,4.466846702167636
-2.044631168231443,4.73822358089003
-2.041752696396575,4.863992680817144
-2.0415108159854274,4.8704360856825595
-2.029491766612228,5.277047672231116
-2.0284886557769877,5.300804791679312
-2.019819053458007,5.475076626963999
-2.0125994337586386,5.553733564945341
-2.0036839302564933,5.560833598832369
-2.000785415495412,5.546121089235613
-1.9676758522896558,4.725933955170734
-1.9600558986824128,4.404286375059337
-1.9585831123205732,4.33928586584172
-1.9583966214122726,4.3276537456096955
-1.95216639004874,4.0266141711061945
-1.9508948610267154,3.9645144412774376
-1.9473704687179123,3.7829328664810467
-1.9469977701608714,3.7627127337601127
-1.9367498634314164,3.2105933943160454
