n_harmonics,base_freq,magnitudes,instruments
9,1.058879623651276,"[-0.2376026   0.03113481 -0.59514707 -1.33031651  1.37157796 -1.19698141
 -0.11310643 -0.72552837 -0.07867266]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993920009588696,3.3697258284717186
-2.9740080971548655,2.980542297177827
-2.973223808020261,2.9768078881911477
-2.9661344278056068,2.8321166278109184
-2.9658067547623093,2.8302040895038183
-2.960449921409657,2.7292758127519496
-2.9604118471155516,2.7328839723597134
-2.9546805686854807,2.618725717165384
-2.952409872845548,2.5580936591430574
-2.9523363621825776,2.550171427942237
-2.9485786930587885,2.485382180894661
-2.9432917987377323,2.3732411371253024
-2.93471147880651,2.1812773625956523
-2.9215483790570578,1.9059818846927108
-2.9148416236226526,1.750652530879861
-2.9142348876176527,1.7441063372059267
-2.901043920147054,1.463176196281324
-2.8956462475143248,1.352077929823474
-2.8887219200597887,1.2068504903379829
-2.8832355388403994,1.0943541256488902
-2.876533081690131,0.9654555157846451
-2.871170910066608,0.8481078179743982
-2.8697947863045767,0.8266083326486521
-2.8679081452437334,0.799537883054569
-2.864943940748875,0.7470588417341195
-2.8593971233348747,0.6399358424644032
-2.855519918926048,0.5614634987276237
-2.846733130572174,0.4107626936050718
-2.839993624221327,0.3139927267826266
-2.83783336116868,0.26460809865892676
-2.830695476697495,0.15513317147267022
-2.830159237439302,0.1527746482549871
-2.8282712745232303,0.11568845699193493
-2.819852404380447,0.005546393044038348
-2.8183681836745405,-0.01691093472036218
-2.8180280440443317,-0.02177008836958836
-2.8036169133205817,-0.18794363432550273
-2.802716033418914,-0.2003466549950753
-2.791971909338371,-0.31228660989199625
-2.772454159714229,-0.4444780852802343
-2.7660490736478285,-0.4854004475718326
-2.758731494661647,-0.5197953481427618
-2.753277004686621,-0.5226257910037861
-2.7505844682716227,-0.5369416004015034
-2.74789483962741,-0.5384330749571321
-2.74402268440897,-0.5473601128472126
-2.7405205353733164,-0.5459783566974911
-2.7386464584636565,-0.543309913495466
-2.736287987693463,-0.5496498606472864
-2.732256993061802,-0.528000323998975
-2.7301760905886283,-0.5287887142777398
-2.7263647270934097,-0.5187811373616203
-2.690410961209085,-0.31923532012978884
-2.6874152138705325,-0.2993466993552125
-2.6857516288448435,-0.2728616293833134
-2.684896782297068,-0.2693994484038422
-2.6822533856895037,-0.23816478779430067
-2.6731532329392853,-0.1413329473515273
-2.6671736295796835,-0.07392975173249228
-2.6492500098680147,0.1623887700271699
-2.6491197908435566,0.16274939680641348
-2.6458757739225796,0.21225619419401634
-2.638403113591703,0.3141961084005648
-2.634116991973305,0.37705871021986864
-2.6332706945993682,0.4012588305245371
-2.6316178136901542,0.42159262854937135
-2.6134282238097573,0.7290649558374227
-2.6129778430301416,0.7401124268579238
-2.6110908681824694,0.7693671886399779
-2.6074134380903318,0.8394326701373133
-2.605462178711182,0.8750238463079646
-2.5962942677253635,1.0411840863268254
-2.58265285316973,1.2900362277003259
-2.5721539600761805,1.4952622390807573
-2.5698996787179675,1.53333556605473
-2.5592497945623505,1.7439526336873068
-2.548216088108947,1.9473320275936188
-2.5396117008327677,2.100400082656144
-2.533613290295034,2.217106655906281
-2.533232698418451,2.2297430421924136
-2.5177516766571415,2.49724532008688
-2.512225761006775,2.587487633516909
-2.506489382760927,2.684653036486378
-2.497074817243025,2.8188880206140183
-2.4924930335122104,2.894437753333328
-2.4877183974876846,2.944524475526168
-2.48370827116712,3.012287393884863
-2.48293318210429,3.0279823307431624
-2.4802920297870243,3.061645711147069
-2.480076122615573,3.064425776799497
-2.4727370101963637,3.1675712716399542
