n_harmonics,base_freq,magnitudes,instruments
10,4.9388647319160714,"[-0.0980029  -1.17639678 -1.60304703  0.17221634 -1.31952825  1.11849384
 -0.65517059  0.23582491 -1.30006113  0.19551005]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.991226403634599,1.5206975197519434
-2.9851655722048682,1.3912865469938025
-2.984464488312457,1.3525222089506692
-2.9825160068085252,1.2884903754893122
-2.978490564409057,1.166542303231816
-2.9767079763486146,1.121403816243265
-2.970092450654154,0.8692141016640496
-2.9561287875858686,0.3985694534676909
-2.95330306363519,0.32361540395027827
-2.9500924200539735,0.24469033764807227
-2.948451590442853,0.20549939613425433
-2.9452216559851037,0.14165260967028598
-2.9420222213765213,0.10494312055908664
-2.932599280298641,0.0258144182449941
-2.924051411985143,0.03684682921946348
-2.9092978810972463,0.138739469157454
-2.907688324669248,0.1563740451131112
-2.9041152534997803,0.18613812208392616
-2.8864551521125854,0.268590518640903
-2.8858270584443666,0.29019526771076337
-2.8855858083477193,0.30354302678125733
-2.881106272996064,0.27619067601813513
-2.8782749313279745,0.272932634342811
-2.8771702426350987,0.2786920144295382
-2.8768116543753823,0.2792855339108184
-2.8767397198617326,0.27629664703813134
-2.8758772637813994,0.26502741844500827
-2.8757522300084486,0.2897462288592377
-2.8698403800014027,0.2576537204719903
-2.8677370228553367,0.2542809424380692
-2.867456178520426,0.23290689235829123
-2.8623486070982853,0.21410475070448462
-2.85911964524112,0.18532524838502568
-2.859066388016521,0.18164937494447578
-2.8558624989310113,0.1781180019683293
-2.8524278394031284,0.17244613277926055
-2.849151876783396,0.14607076850386394
-2.8448076368464648,0.15982483591617525
-2.8174930793256765,0.424751787608334
-2.809231370798818,0.5773964466076452
-2.805868244336992,0.6283412736821729
-2.801555054080818,0.7158665181136884
-2.8008449008827068,0.7145713021889517
-2.8001794882061786,0.7322810063034358
-2.7808344947127432,0.843865911980872
-2.774509156858253,0.7734244659738743
-2.7742528539919737,0.7677569309550635
-2.771596464945115,0.7442055572140579
-2.7709772060725384,0.6907788486159407
-2.7601234172615237,0.4614014557647512
-2.749464730076345,0.10707738567833229
-2.746330572551316,0.010459814123454092
-2.7418249861962583,-0.1511639382895011
-2.7211070066455427,-0.6253150113632356
-2.7104062341938207,-0.6250903317355407
-2.6963378461446843,-0.37763435807596907
-2.6851519936748733,-0.08981744570650828
-2.684789574356179,-0.11159537299678421
-2.667018195690274,0.2509758259264294
-2.662733255715205,0.30394691136254537
-2.658670708882933,0.28220398776432987
-2.654292845798283,0.2729953374379762
-2.653568654978084,0.279842237899631
-2.622258242782183,-0.6766230784980082
-2.6209756155841983,-0.7251521942912873
-2.6154996697647563,-0.848592295990193
-2.596061643479789,-0.9123979316122224
-2.581316446216109,-0.24561454332631444
-2.5782801734720966,-0.012739697001001936
-2.5642595547312426,1.1743573201415103
-2.5611489796648366,1.4568872212032786
-2.5512116778560605,2.3818896366831885
-2.5404292365792767,3.0527693969966037
-2.5165253859364123,2.893294830418641
-2.515043716092647,2.8199263614719556
-2.510748525339913,2.4617496668875294
-2.5032145755364876,1.6823311441589068
-2.4711371121029204,-2.73568690251796
-2.470079135255565,-2.8730352503010694
-2.457152793052113,-4.050004907507732
-2.449671750050266,-4.366002090945577
-2.4402640902757415,-4.460897365064954
-2.433388340886894,-4.32821282070435
-2.4332394713296477,-4.310468428080011
-2.432094945120764,-4.301189051922433
-2.4297352944267754,-4.197512221704547
-2.4284078875587882,-4.127952439679679
-2.4228132680711028,-3.8718103902729215
-2.413520199260492,-3.435729055714176
-2.393100195401961,-3.0041893758403324
-2.390037042102513,-3.0496223208817077
-2.3867986154527197,-3.1251257684570253
-2.386586796251537,-3.1307560789240716
-2.3865706926347947,-3.1351728075326055
-2.3832432742199776,-3.2647122846637213
-2.3805464971091217,-3.3653362575202546
-2.37976711147949,-3.4472989975538115
-2.3688366719607155,-4.162082354746335
-2.3686330265059965,-4.166020065576215
-2.364955303319203,-4.465657388914892
-2.357891175110556,-5.03215645730018
-2.3519404676459996,-5.452476418447312
-2.3349750430799334,-5.979240297049967
-2.318861667882034,-4.978675057842973
-2.3102015561598384,-3.783073389519821
-2.294592394998329,-0.815839414687728
-2.2924736871991707,-0.32793659801570907
-2.290876635372964,0.0051316712682219785
-2.287987882375063,0.622015812121231
-2.274651686060802,3.2264602673317464
-2.2733289406578123,3.457814157371246
-2.264045016357483,4.762865675875357
-2.263619861558696,4.800226092979344
-2.2593993670004533,5.171855124847781
-2.2499199531336074,5.527234167265642
-2.246211974348107,5.4699576717755365
-2.244696166466316,5.405193243767157
-2.2410217166744175,5.207342373684428
-2.2407536095393237,5.172569134736648
-2.2339688276308074,4.568515657608712
-2.2309647882854446,4.202128663336811
-2.2295328130622387,3.9651213886074834
-2.2267049965378005,3.5789179712557626
-2.225781576343315,3.4190436337893573
-2.219990264816631,2.485613149048955
-2.2090725340600508,0.5505544628860454
-2.2069399779450194,0.17847955069564914
-2.205190926274558,-0.10055106039441479
-2.2020653645557573,-0.5718386049614639
-2.19577953741521,-1.5295858256430481
-2.1889720522007186,-2.3165585019009187
-2.161090716498824,-2.5730558127076786
-2.1601617551135828,-2.4862913409675698
-2.158474102682945,-2.346426535918609
-2.153224946833987,-1.8448225564680245
-2.150140654427224,-1.5026021719571003
-2.1376284071223424,0.1178284837763918
-2.1309334298489313,0.9601594823679753
-2.1262181422526503,1.5147203915805398
-2.1153497858165755,2.5989006354842163
-2.110206197593209,2.9763027332999226
-2.1095436825091385,2.9941043638502864
-2.109493276216509,3.0033931570439822
-2.1051871677855463,3.214992177205093
-2.102403300659975,3.3199059645790987
-2.0954139643970056,3.4229978119694766
-2.093995540542277,3.4253073907391287
-2.07232158387353,2.6921463075740624
-2.067837567444506,2.4332584766120178
-2.054467106286965,1.6640698709848651
-2.048698084017895,1.3472830084726475
-2.04599115753331,1.1950845780018582
-2.0239961271200575,0.4535614545275891
-2.023224788116565,0.4518787675056472
-2.021063209060273,0.3931430284317302
-2.0155625700400606,0.28799275536712216
-2.0009084554050265,0.07919870722719144
-1.9963318849786913,0.016873416007911996
-1.9952607962956272,-0.0002719294849347388
-1.9890200283832393,-0.07982397991174639
-1.9864610943405743,-0.10243363047333093
-1.986422818681167,-0.1351156962715508
-1.9825243045098315,-0.1679777289487631
-1.9763206701429294,-0.25992144195501216
-1.9598830394470712,-0.3805861353900775
-1.9571122401797068,-0.39131873801340267
-1.955543374332139,-0.4131748231669987
-1.9552545454257133,-0.3891495576653046
-1.9549321369240131,-0.38946327333272207
-1.953279806782919,-0.3763531891903343
-1.9491671996381332,-0.34237788844173517
-1.9460801542095845,-0.2926524396704128
-1.943905998421019,-0.24151535315131364
-1.9425918920904675,-0.20910352232122198
-1.9290091395637678,0.2443321551405952
-1.9248264787800797,0.42558894083697085
-1.9206248987835153,0.6169551741339717
-1.9182525456068535,0.7546324827328496
-1.9169378198457059,0.8195038894239135
-1.911345744375277,1.124125553013448
-1.9057326988701935,1.391229214856808
-1.901705126978788,1.5985792430519592
-1.8982314121763975,1.7555032238990493
-1.8914692959993589,2.01784720972433
-1.8889763876679588,2.0745370644524908
-1.8819503424266646,2.166143519921828
-1.8768795785824182,2.171534025061572
-1.8642613414579816,1.847743196538887
-1.856428809950131,1.4809651053583233
-1.85556488113012,1.4184450480314332
-1.8474796232718276,0.8919002008314372
-1.843559373650387,0.6057810453829634
-1.841754589963967,0.47430785796205527
-1.8416174959769596,0.4564257334092005
-1.8352751292884069,0.01667841279763036
-1.831376547586269,-0.2508604573336386
-1.8306502307444095,-0.2889272083171481
-1.8265997438422557,-0.5643368436094356
-1.8196627375152996,-0.9213530131200001
-1.8171876487368455,-1.0133010687727984
-1.8121841188636076,-1.1732326414048215
-1.8040935634559467,-1.2927667452331835
-1.7967725309107834,-1.2101141909826743
-1.7940203344339303,-1.1915314607878367
-1.7914930401966875,-1.112611602138275
-1.783984616278001,-0.7925859235519741
-1.7801286289542537,-0.5946666178346278
-1.7744821584102302,-0.27137045154253236
-1.7740102462509255,-0.24110322800780676
-1.759532643058966,0.6360723600769718
-1.7566929221063932,0.7946811782507486
-1.7554332786848836,0.8855624305656246
-1.754202152575639,0.9478371664384794
-1.753128365839933,1.0009340163569842
-1.7513120906699269,1.0829964739600921
-1.7381826135931602,1.5233923566858003
-1.7265754035054466,1.61468266480949
-1.7206699364912172,1.5583421604621754
-1.717954923405852,1.5092885359849546
-1.710424304151666,1.30281886997455
-1.7049267720658157,1.1187831011709028
-1.7032280522391692,1.0738652852088144
-1.6839257230534317,0.41785432815513907
-1.6802833510915949,0.3032904627261492
-1.6705737874763775,0.11982878945087876
-1.6698425247805335,0.08177164055397873
-1.6578059902657527,0.032390448720929214
-1.64765807473847,0.049923047498533976
-1.647176496565128,0.06326961866901215
-1.6419947624496156,0.1402218177293769
-1.626853241143103,0.2647426761999742
-1.6250578575865713,0.2391753530535169
-1.6165356009642804,0.28589065919675694
-1.615364948719031,0.2831366312434022
-1.6082667775994022,0.309148145766613
-1.6058994088768892,0.28721237319308557
-1.6015491058710023,0.23645036581952722
-1.597549164535847,0.2463565050495522
-1.5832591271960041,0.1806291501194791
-1.5799263835131048,0.15202307285074926
-1.5581700076091554,0.250095262835434
-1.545272561184743,0.43098231916068286
-1.535805976271635,0.6082653472048238
-1.5327341625384505,0.6313996512391674
-1.5314303492140944,0.6703654928433583
-1.5305036810099941,0.676377604206872
-1.5292594965636372,0.7045749497447324
-1.5282061631714354,0.7305823210798583
