n_harmonics,base_freq,magnitudes,instruments
9,2.6738984495752187,"[ 0.12908048 -1.82765116  0.29591154  1.68126774  0.35955789  1.02296427
  0.44264873 -0.29823017 -0.41432787]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9891270258859497,1.252204650651783
-2.988944457360968,1.2635073496871145
-2.9863003883661614,1.3024923543168112
-2.984079540851088,1.3562083658667907
-2.95748758289226,1.661156044683523
-2.9567708247258766,1.6637910998434005
-2.9493449257655904,1.6723196188931075
-2.9444154710255956,1.710103342780951
-2.940480614140941,1.6709777119539482
-2.939580550783715,1.6766645783280514
-2.937704662229349,1.6696882951497964
-2.9365084852270797,1.6388255460565304
-2.9348791605795452,1.6528990546752338
-2.9330176406576154,1.6239683532671296
-2.928853476323787,1.59163335891538
-2.907883448680005,1.2110509492293073
-2.9065655525853504,1.172117346558447
-2.9039340533775078,1.0920345721088829
-2.9038461010686847,1.1026732665275054
-2.9038151869846205,1.1081232161970456
-2.8969573068870593,0.9075284431513729
-2.896852923530476,0.8882609305081337
-2.895774345964897,0.8826560299742912
-2.8954582421018733,0.8468270282001793
-2.888305412642235,0.6325164673667193
-2.885274581131194,0.5172072705900179
-2.8837443440200143,0.46172791159672066
-2.8790603794529708,0.26726009635579095
-2.862605223735229,-0.3714435296065947
-2.853386792085864,-0.7366734956923607
-2.8354464763477036,-1.4239844034921458
-2.83154308534785,-1.5260426424515585
-2.8092425475960416,-2.1049286264873057
-2.8066503353122334,-2.1380507203983545
-2.7998561845476058,-2.2570495506684165
-2.792124838489314,-2.3116149695753028
-2.7818321827362125,-2.2979195772292553
-2.7806084249400045,-2.297091367272606
-2.7481087930766996,-1.6461595171032144
-2.7436655255337534,-1.4970823294933115
-2.7424934272284816,-1.4431647046000755
-2.7387294524526977,-1.3184211097436835
