n_harmonics,base_freq,magnitudes,instruments
7,4.592122181622688,"[ 0.94515235  0.27246012  0.97241162 -1.84581819  0.31739244 -0.02289565
 -0.16072644]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.989426368502391,-0.8809980155319891
-2.984569429974392,-1.1796222441032718
-2.9764489170028714,-1.6203632195801865
-2.9682758560096527,-1.9878223928273016
-2.9678097079723242,-2.008159875583749
-2.943922157032709,-2.623005094437308
-2.9413035855487673,-2.6541371313093434
-2.937676180331739,-2.6869886205520253
-2.9248324534674564,-2.7055475229557673
-2.923786100809952,-2.7019934535103665
-2.914402313964941,-2.6369813564971003
-2.910493319168103,-2.594171368669235
-2.9077049189278803,-2.562176143260569
-2.903577202502481,-2.503569999800714
-2.894072436362989,-2.3503574058806724
-2.8880359779177747,-2.2361271781908205
-2.8866839973490457,-2.2118634543671654
-2.8783797187681874,-2.0417266057741577
-2.877959363440862,-2.031113072278753
-2.870232778929859,-1.8586668967685407
-2.868724581530275,-1.8235543585148284
-2.8644371943380706,-1.7218681310577073
-2.8632867717681885,-1.6941109785953232
-2.8461152756116053,-1.2494213816189643
-2.8358667916652247,-0.960859015946545
-2.8303888803504673,-0.7978525786903418
-2.8285588731946762,-0.7408834542010779
-2.8221993007832378,-0.5425796448486028
-2.817450169510777,-0.3946565175817925
-2.809757286995617,-0.14503552769366257
-2.803576122642374,0.05592043045901298
-2.798128572071125,0.2293052310341527
-2.7929685849741914,0.3915242550427803
-2.789898609598448,0.4891943819499322
-2.7764887115264347,0.8758523325667086
-2.774261133939861,0.932795865997451
-2.769866792711611,1.039557811347076
-2.7686639593702096,1.0662574259812143
-2.7681068685697485,1.080196871793919
-2.759143583096354,1.2586192791873443
-2.754527912705968,1.3319345084565015
-2.739765254354146,1.4692128244088267
-2.735867858339545,1.4781639601084213
-2.7332009746083767,1.4777430330948955
-2.732523593922364,1.4764559238193011
-2.725566089764412,1.4509324039571068
-2.723275427824189,1.4344683823631057
-2.715368575693229,1.3535055909084093
-2.712659452762119,1.3202401311774592
-2.707661433971536,1.242903160358165
-2.707100767697373,1.2344962996222817
-2.7069530669691706,1.2314181991525885
-2.706092797081876,1.216076465057515
-2.6872810125930755,0.8549158879703432
-2.6750529613220357,0.6175336795604408
-2.6735244909486715,0.5911262784345508
-2.6667753658540247,0.4817919326990179
-2.663162057617159,0.4317109242247622
-2.6605611519332815,0.40051235826681697
-2.6552866417262964,0.3539026741550649
-2.6449551734335497,0.31336996336793604
-2.640495025838706,0.3227089129094601
-2.639241306444733,0.3285641428886195
-2.627442491136797,0.44162375798635145
-2.625921537248063,0.46276096869002564
-2.6212079596350266,0.5419293422793245
-2.6115307858658277,0.7530823604275879
-2.60822695469161,0.8396261972469807
-2.6072373662031416,0.8659770810398346
-2.600487709986322,1.0570550168236306
-2.59973704901027,1.0745730076083486
-2.5841870823205944,1.5364748720523418
-2.5825657000414797,1.5841775620843155
-2.5759148771587874,1.767910400336152
-2.5738999375913227,1.8201927472178017
-2.5656648307093075,2.0101227633074394
-2.557409314909826,2.1503426602236546
-2.551958418270098,2.2092462157263446
-2.5460151858231033,2.2405253703729113
-2.5447910485685323,2.240785826684184
-2.5432862205709696,2.242912028646391
-2.5414540954811713,2.2366863088128723
-2.539952482163306,2.233858602584096
-2.5339572242838635,2.1872362560815466
-2.523884508028244,2.0307078242950025
-2.5233650646016335,2.0196678852649934
-2.520742551148797,1.9609704373234316
-2.5127577130393055,1.7429115706861993
-2.510288587179561,1.6676124827432945
-2.5062558041875307,1.5347710727087218
-2.4996011410534202,1.296855320261059
-2.4980026340357666,1.2371616232782876
-2.4957376745854316,1.1518422684657548
-2.494903447993086,1.1238920839310622
-2.486021873228866,0.773967900367885
-2.4847877271638867,0.7317279168717733
-2.472876528337741,0.3040665278078565
-2.4718570957515134,0.27295088957127167
-2.4692377483028425,0.18722855703854832
-2.464547578500402,0.05301783402020776
-2.456065691545044,-0.139307421339417
-2.4527046210277446,-0.19575132846608803
-2.451209904595001,-0.21501387953776943
-2.4499708435404823,-0.22982240796674952
-2.4492144016376862,-0.24263614674509995
-2.442608149063255,-0.2850812726662435
-2.4398891865352876,-0.28380705759719765
-2.438692867235614,-0.28389102680543893
-2.4367094551066977,-0.2753559943858047
-2.431809524939817,-0.23818694607517105
-2.423146543420608,-0.0968913882333413
-2.4158998064504034,0.08783191407396748
-2.4036772896214877,0.5069622914632784
-2.390841916303841,1.0411771672679027
-2.388665739187182,1.133100005575611
-2.3854605461431504,1.2759036958595045
-2.3813343966930276,1.4539650843816978
-2.37875017466993,1.5594647135567663
-2.3693300369454215,1.925303421924694
-2.3668922321153794,2.0108368795160536
-2.355863681311395,2.32710544659217
-2.3529168562717238,2.3897196861820014
-2.3460541103493577,2.4897912753536264
-2.3388040870132274,2.526694850715561
-2.3196810386981133,2.264346727377253
-2.307380297568462,1.8454512468327755
-2.2900473108464476,1.0365954356962503
-2.2842587073608644,0.7367718851260519
-2.2720128199390506,0.10643425486134112
-2.269647511463033,-0.0075169200018911754
-2.2496473715733294,-0.8103905193927206
-2.240819624193283,-1.032753177308515
-2.225242844774068,-1.180272139510822
-2.2246179764598164,-1.1773244006297956
-2.212404028135719,-1.079312121773455
-2.2107960267006495,-1.0512209009989126
-2.2055320673183356,-0.9569429726983809
-2.1928753496731996,-0.6435179044286313
-2.1858228596010463,-0.44424153883797873
-2.182840875806252,-0.36271008715078273
-2.1786388540226094,-0.24354400098312076
-2.17123360170969,-0.0521824360339534
-2.1665946891647305,0.054085093642664166
-2.1653270199764245,0.07404658842881844
-2.162464371971426,0.13025918596481298
-2.1608079513980822,0.15621901056117443
-2.1529932835947174,0.24945286850548587
-2.126924909743563,0.02196707400609869
-2.1254285574522003,-0.015466336069179834
-2.1150610243906973,-0.35776406986209935
-2.115046187941316,-0.3575860319669025
-2.1143350105206338,-0.38603270085636904
-2.1071530985896008,-0.687807784083651
-2.0998100581093615,-1.0326165946850445
-2.082368433665551,-1.9112530652830115
-2.0686767216614044,-2.53161918352084
-2.054308766883696,-2.9968311584311884
-2.050114259695054,-3.0809206884254956
-2.04303444852578,-3.164175107103751
-2.040805913167031,-3.173900598663117
-2.0275044397729145,-3.075540442996533
-2.0180355047629486,-2.8436942349858003
-2.0161101258937246,-2.7828055653261257
-2.0159676867536724,-2.7756809183089004
-1.9982705992541971,-2.0289636951896015
-1.9944012160442595,-1.8377718457854528
-1.9904654894667722,-1.6363650785609727
-1.9782218516893513,-1.0174240136451504
-1.977056656276539,-0.960676347032916
-1.965799595909832,-0.4642256598965418
-1.9657731282711153,-0.4614839275689919
-1.9620538933447327,-0.32654512654098045
-1.96180416559183,-0.31693704871899253
-1.9506952636994932,-0.01773810439880661
-1.9479973014047973,0.02656006420805588
-1.9432041692002269,0.07919335076166203
-1.932343805625462,0.05170340779921466
-1.9243007260200546,-0.09609583464813737
-1.9210454620777326,-0.18486498717873204
-1.9150520001829718,-0.38730638075346846
-1.9060920122922047,-0.7772720900394706
-1.899048340325611,-1.1349255909849247
-1.8983105700716694,-1.1782223329395758
-1.8966662828867815,-1.2677622210133366
-1.894502951521587,-1.3836931369227552
-1.8865592260161221,-1.8371117837414108
-1.8853297029470675,-1.9039823977060102
-1.8715408102399178,-2.6466671147424634
-1.8592311645930133,-3.1590806593696326
-1.8560489520170547,-3.257467945739435
-1.8537361029405455,-3.318670823380716
-1.8443096786924809,-3.4634857076408867
-1.8400430947341284,-3.472688432354355
-1.834262194560686,-3.418199109932396
-1.833458885453911,-3.406033773746441
-1.8325114155351785,-3.388973004561259
-1.8312759005212609,-3.3628643852271547
-1.830049451248651,-3.3322458572234446
-1.8276695571404866,-3.269478891204495
-1.81398073350672,-2.6631354720641016
-1.8092578629252531,-2.3674232139520224
-1.7982928664376117,-1.5324453036694798
-1.7499648199249327,2.9495516219761577
-1.7483568946355335,3.0746915154141337
-1.7437894276184536,3.402648536900457
-1.7430656216340439,3.452471639642473
-1.7402303134586354,3.634625742094499
-1.7377999616259245,3.779298930563958
-1.7287309305671157,4.209261407512376
-1.7266862295294458,4.283916052172879
-1.7101346258920684,4.52663445395735
-1.7074693478768275,4.503886942701388
-1.7051667335314715,4.476283097599006
-1.6943970011666156,4.190417471290714
-1.683841991851892,3.696840096431963
-1.6774774442734492,3.322989435305084
-1.67429535455006,3.1121309755432103
-1.6710378336181568,2.886404086013521
-1.6698534763003392,2.8014306466352945
-1.6647565143064325,2.424185715641713
-1.657966627073894,1.897364177805113
-1.656218762140394,1.7574760404923604
-1.6526081750107176,1.467904338727824
-1.6494288845774874,1.213328231286218
-1.6432284501088297,0.7206393014155114
-1.6430718796903188,0.7051878872081166
-1.641993919480944,0.6209664415408592
-1.6369726335710812,0.23468067233987247
-1.636796551096975,0.22142624961553284
-1.6128218027247025,-1.378524526892679
-1.6049133646170834,-1.7785895111895562
-1.5941172168587576,-2.207425487692532
-1.5935360341741263,-2.2265388561839043
-1.5850208988870789,-2.458014316185871
-1.583423929595891,-2.4947269525328877
-1.575433007276018,-2.6260270935432044
-1.5741579631259262,-2.642121655405993
-1.5719857789667437,-2.6628337756694247
-1.563079483420108,-2.711721317916898
-1.557346731170018,-2.711351299514422
-1.5572091222457618,-2.70807507928545
-1.556399656872061,-2.7054398392746575
-1.5560998174051806,-2.703868493311089
-1.5520474801412842,-2.6840780389548398
-1.546686235907286,-2.6453297555692017
-1.5430334609707528,-2.6053803279679637
-1.5394233845149807,-2.5588047611612117
-1.534076219327176,-2.4847866662197378
-1.5269291812129724,-2.3675478493709914
-1.5256805618088618,-2.347127052672403
-1.5163587363999766,-2.1709097226144185
-1.5105135475516587,-2.049415159020307
-1.5047065400288013,-1.9247553507676185
-1.5001907771272598,-1.819922985964798
-1.4978217531709501,-1.7606924717891297
-1.486801914223597,-1.4884820793499975
-1.4829557000363198,-1.3881844512364319
-1.4778749925089711,-1.250822389959878
-1.4770781846645404,-1.2280543687467869
-1.4740214464289523,-1.1426824625028382
-1.4737109925186636,-1.1352534318378575
-1.4647203367266193,-0.8727703191493139
-1.4629863548432942,-0.8203504102069809
-1.462177884987379,-0.798213739226205
-1.4603786695167154,-0.7429685793439689
-1.4527692634620204,-0.5063295071969612
-1.4526460396676488,-0.5000218318285091
-1.4465557827136775,-0.30798621461140696
-1.4458334526028431,-0.28390617172172666
-1.4423384720649521,-0.17198653098388333
-1.4408569540511624,-0.12392509245023685
-1.4404401793529493,-0.11160814404249629
-1.4273839748882038,0.3089697225188188
-1.4214693303290598,0.4952833071231361
-1.4211529617121659,0.5060239658925783
-1.4191278328478727,0.5664899085896521
-1.4172055533309016,0.6221468983939289
-1.4107304350881396,0.8081683663334194
-1.410404174955033,0.8156856384315606
-1.3988104677220496,1.1027535993410673
-1.3950916169027678,1.1802855180097978
-1.3938564894577625,1.203188941821767
-1.3915321560486678,1.249567417202854
-1.3895310892015447,1.2812768581662122
-1.3879827673245764,1.3067360973414364
-1.3651799588378517,1.477043558220879
-1.3573583233434685,1.4502943557496533
-1.3541101037999714,1.427160559578361
-1.353170464992611,1.4203093992229527
-1.3288537046470337,1.0505407043280601
-1.320965553252386,0.895507377008332
-1.3198231159756388,0.8704732346336628
-1.3177691324470804,0.8295068294223765
-1.3010982177126595,0.5208067915292952
-1.2859776948236117,0.34616082746813454
-1.2811033774477982,0.319073014933811
-1.280769265157098,0.31833690379588603
-1.275249794804015,0.3147814337079702
-1.2720628877701665,0.3230684074138922
-1.2714548413166924,0.3253885857081031
-1.2495081138085513,0.6114655802710149
-1.2393628116638216,0.8548403109104804
-1.2341733262761843,0.9980085074007671
-1.223331608398513,1.3206124695893038
-1.215194658755877,1.560031099244943
-1.1964806339063707,2.0303670267024514
-1.1856231598543283,2.192125737351596
-1.1853982894355666,2.1919717894933677
-1.1791754544103032,2.232852961474382
-1.1684196688258186,2.2126127342306026
-1.1641922591566727,2.1713699075435535
-1.1533866449798458,1.9801329301566688
-1.1333710477371832,1.3740174016814144
-1.1325669923152957,1.342762958927945
-1.1182919757221765,0.7995748606155412
-1.1156921636978412,0.6999806297511587
-1.105980809652982,0.35044443059701375
-1.1028011285076258,0.2455437981138681
-1.1010729415798535,0.1909662277397634
-1.1005061129560367,0.1711043141352917
-1.0857586812601787,-0.17494834973811368
-1.0810981617687483,-0.23751486502058136
-1.079302282835078,-0.25348949320536224
-1.0775403920149107,-0.26761608229076694
-1.0723684007910756,-0.2829612497186003
-1.0689165307246087,-0.2785506390909162
-1.06717089481025,-0.26708295950145544
-1.0651860377105653,-0.252709501785247
-1.062768009259652,-0.22763918734219174
-1.0490536910873018,0.04664755590099551
-1.03771591161738,0.4193546374033198
-1.0365506435158414,0.46272196013126954
-1.034758095188787,0.5333952928203578
-1.026207065798264,0.8840075861415214
-1.0207994635919275,1.120096175325079
-1.0077767942264002,1.6722809804396608
-1.0038524722121074,1.8239848893725998
-1.0008652474936877,1.9341159745243892
-0.9975568290992296,2.0485073270034073
-0.9784845375673359,2.4813443004335856
-0.9784353482651573,2.48197874357729
-0.9775788386798645,2.4904824440362026
-0.973532748955197,2.52043920795618
-0.9708627788944106,2.5233404255106584
-0.9697011126485351,2.523442217390214
-0.9663624806013988,2.511910766625551
-0.9647747376847704,2.500797083873255
-0.9642821624330793,2.49531525061855
-0.9614113482198099,2.465121165422215
-0.9596980840177207,2.4405455554686135
-0.9564332916556593,2.3826105062731275
-0.9540103604056487,2.328938135325585
-0.9373360414892677,1.7743646034618117
-0.9371825688501492,1.7670980863816748
-0.9313053763094965,1.5013920998341828
-0.9279226505978349,1.3410831126573841
-0.9176361177456545,0.8203076157094473
-0.9161474694739145,0.7422839298469686
