n_harmonics,base_freq,magnitudes,instruments
10,4.012970779077783,"[ 0.35580018 -0.51038463  0.70436884 -1.3938948   0.50665722  0.18251035
 -0.37259577  0.66521656 -1.33595783 -1.4558185 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994477427569489,-3.053185566632279
-2.9935912245224228,-3.1270129784740828
-2.9888250541828967,-2.958601552077551
-2.9886237101795703,-2.9490909997087194
-2.9711930912906297,-2.218277549686649
-2.9648303473896025,-1.8922719488948072
-2.9637368948672407,-1.7827273571309332
-2.9585136979738467,-1.539897779876293
-2.955846060859129,-1.3817462974470531
-2.9542381151106114,-1.335641366823468
-2.945048698909946,-0.8937625150500967
-2.9396125447107577,-0.7137599462994838
-2.9383562782514394,-0.7051639628517664
-2.9342596696851526,-0.6424975510740037
-2.907920095522911,-1.0514305897953573
-2.900872502634405,-1.3388871598982843
-2.8876542526631463,-2.158888341011843
-2.8588631007498515,-3.3159138145827387
-2.858258938674738,-3.3562390801280277
-2.857160345220568,-3.3353593433119566
-2.853102533783166,-3.3695716651756764
-2.851934261365532,-3.315769571413288
-2.8431961528530243,-3.1676773220321737
-2.842337513014036,-3.1532911114062294
-2.836612008569812,-2.9081912220263093
-2.8302892287641885,-2.5120331959568527
-2.8274594560541226,-2.3169123229527537
-2.822520776429884,-1.8543502761576185
-2.8188748691456906,-1.5116325659948484
-2.816954937957359,-1.4123734934272123
-2.8116758921169596,-0.8765625630428633
-2.8006737257784726,0.25210403978217805
-2.793178809135662,0.9415269991992776
-2.786915017508995,1.4500241349627343
-2.7819245251822697,1.8017489678860223
-2.7782217347481675,2.0677623116266797
-2.7765419898184094,2.1763095582235903
-2.7749383992217815,2.1623359297799736
-2.769266940419471,2.409250937898937
-2.7682054142184374,2.409476374843109
-2.7616353423873274,2.4672084544418103
-2.757669799794234,2.396876196039887
-2.7536968552164813,2.2919058720829697
-2.7455066987193053,1.8724559604522808
-2.7370982968339335,1.222983113509992
-2.7299750439877633,0.44676239851731053
-2.7292943742461944,0.45059529773114154
-2.7284369444733505,0.31872818011027176
-2.691215023794071,-3.805597375724283
-2.6780038753512,-4.630592378800457
-2.675069898922114,-4.764516524038079
-2.6605195146979685,-4.764349226551843
-2.657348928651432,-4.670639708076475
-2.655806233428576,-4.6047356098464505
-2.6483466658028956,-4.1442226682234935
-2.627187147581786,-2.252248832066889
-2.62660322534532,-2.1510005105771475
-2.612901193192897,-0.6068114823352672
-2.606188889209683,0.14599204366061314
-2.599283529090753,0.9188855704311185
-2.5922601433403516,1.6002976801015263
-2.590589477801205,1.7617329665056078
-2.5894981367596115,1.8567099664779947
-2.57922389278857,2.61391330289896
-2.5592066861431264,3.285933243443676
-2.557066420511692,3.2239238804885324
-2.5506339394681334,3.304857552992248
-2.5445548933950537,3.175594461066339
-2.538131213478625,2.946130090586836
-2.5359803728358488,2.855748817811656
-2.5254294159143607,2.302232728362063
-2.507880678865357,1.1817782271104214
-2.4991148600946635,0.6181706052557797
-2.49718329767522,0.4255071967927932
-2.4951514255615095,0.28152396859340634
-2.4942516754813813,0.3320866143542545
-2.492774234187177,0.1924225080455448
-2.490909599300662,0.05047364214117311
-2.4811399875047466,-0.5586756701823137
-2.4645938163649483,-1.3824945054759237
-2.455440411211912,-1.6876508466540356
-2.4518493290994736,-1.7800844979345563
-2.44454037991218,-1.8091589313327554
-2.4432862703147333,-1.785100944225615
-2.4282401263002495,-1.5676415453083854
-2.4256519358406363,-1.485139446654051
-2.424994562286609,-1.5086953510565895
-2.422689551015793,-1.36708520298312
