n_harmonics,base_freq,magnitudes,instruments
10,4.208117945368759,"[-1.35214257 -1.44634389  0.02981475 -0.79763211  0.78826024  0.49480626
  1.1278034   0.05468714  0.62647929 -2.32360856]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.995239182565662,-1.3111162399450178
-2.994109687672341,-1.3311000558085846
-2.9877967836361856,-1.400059577386292
-2.9789489009406287,-1.6057971217304159
-2.9688000352228556,-1.849009568967779
-2.9662851274115036,-1.902836931098604
-2.9650174437744234,-1.9317530468746749
-2.9581607876367775,-2.1034922429897214
-2.9558606605110604,-2.146717415471673
-2.9428230495469956,-2.304744833249984
-2.9401907932750238,-2.2963332195135875
-2.933720803968864,-2.243768323543965
-2.922380976325294,-1.8620344935154172
-2.9182527065939237,-1.627571536331709
-2.9171954449502158,-1.574222272190014
-2.912517837693736,-1.2531203926036814
-2.908802559769123,-0.9552083622149014
-2.8984804473691153,0.02931689157505378
-2.893024697274741,0.6197003422278595
-2.8786874224721455,2.3379497579527664
-2.8687658318555975,3.447133229156151
-2.8659004295412736,3.770191638628643
-2.8534083802472816,4.8348643182415225
-2.8502505835687026,5.016271219942525
-2.8411650339552446,5.347107130991393
-2.8303709839485123,5.300466949858937
-2.818403289570565,4.6825008118042435
-2.815318674808333,4.426907176501627
-2.808194038380381,3.784274512026594
-2.7992585080589865,2.7778580338878864
-2.7750621661169523,0.018706196776752202
-2.768198991367604,-0.5746381651398632
-2.7499799453042275,-1.4649250754901275
-2.7212114974239805,-0.693354030218316
-2.720979967507959,-0.6878275638097994
-2.7208132905533784,-0.671831958675614
-2.7199325117322632,-0.6287488911233211
-2.71873759618395,-0.5587129705640447
-2.717268795404555,-0.47768232539082495
-2.713563467609797,-0.2334781429542963
-2.71253892712798,-0.19298863467196298
-2.7117637584410166,-0.13684389878917994
-2.6970845272988897,0.6422963865311845
-2.693318438140181,0.8121366932068282
-2.686154613849202,0.9469042055129165
-2.6808106772992817,0.9644788459969227
-2.6745220437310344,0.8969042538266285
-2.6595490684407324,0.2099369981252463
-2.6595385202081534,0.20453674481514342
-2.6564242450453865,-0.011382905906366649
-2.6514426887345004,-0.4247288901987847
-2.6465728082399353,-0.8275082797430318
-2.646037481421642,-0.8719834491533041
-2.6447829818281914,-0.9733552511390152
-2.639364104272504,-1.4462168188788485
-2.6316847724965524,-2.0848934449958514
-2.6307081854534875,-2.1635630295751542
-2.6261796910272164,-2.4950389629354217
-2.616445826701468,-3.0176450943263773
-2.614896008413415,-3.073993405327913
-2.613632995193762,-3.100307417380557
-2.6076210402208773,-3.1929053464597965
-2.5976695688424334,-2.980223974272553
-2.592036016487901,-2.6718456309157865
-2.5903087180250997,-2.5552893833976613
-2.579294176535426,-1.4782868432121172
-2.571375922852451,-0.43009362245641103
-2.570483548266152,-0.29085504388790206
-2.5605932399251863,1.1897031722006235
-2.560554529484189,1.1827477915758497
-2.52961008426334,5.331344864037412
-2.5274433306206365,5.494259369963116
-2.525713039254267,5.624250181240667
-2.524126766159101,5.725575823162407
-2.5225689219022334,5.807907579201305
-2.517892148870494,6.008686065245742
-2.5161593388000703,6.043614462008153
-2.5104781340618167,6.081988530472794
-2.5051645071716386,5.966983650129023
-2.502274068544246,5.823789489389092
-2.497427365231262,5.552291193879636
-2.4694013345122494,2.3357289248498807
-2.4677725461291695,2.1131617361710306
-2.4646677022332626,1.6850788637811027
-2.46314188854882,1.488988438884661
-2.461301649010762,1.2030680226651382
-2.456648378383647,0.6361460134214972
-2.45221663135038,0.10257680670516706
-2.4512561346746438,-0.0013283107591932231
-2.445182044955171,-0.6517394468697902
-2.442599591785138,-0.8924570169499997
-2.441174064504179,-1.0021770017972171
-2.4399514623255874,-1.0974353939322317
-2.4349586808846984,-1.4520531166594468
-2.428377542203145,-1.7504577682884164
-2.4271915679606684,-1.7937018450424378
-2.42465767950272,-1.8452049599815568
-2.415781688801,-1.8634831606757802
-2.412194429911498,-1.8094278369821493
-2.404962304277496,-1.5364915850845855
-2.404200141174554,-1.5231500313002702
-2.4008165747239367,-1.3357683353129766
-2.3757804596286545,0.46329379637823537
-2.3720219138501246,0.72207768658762
-2.3697382676564605,0.9068360345675645
-2.367065853578322,1.077802210341735
-2.3627493864553744,1.333513379682196
-2.3627084081516596,1.3666658411558044
-2.3534788751551696,1.8384541159757841
-2.3533167646173148,1.8384659273017436
-2.344507970808077,2.1134551936830506
-2.3292315761950113,2.2460323953784687
-2.3235888771985245,2.171521226665481
-2.322541122763244,2.1600297565794686
-2.313126079454171,1.9344354995727646
-2.3018219172008756,1.5686954341991735
-2.274683844444601,0.5448042877138662
-2.271405758136232,0.43274128830575775
-2.2711226405484233,0.4306552810041106
-2.2644967808780407,0.20065216648449405
-2.2571834441808196,-0.04668440144612057
-2.254533020850949,-0.1539214611559974
-2.254045323966343,-0.16686932929789625
-2.251275886769584,-0.2563838863168956
-2.247181133084793,-0.3929698344231561
-2.2467275850183537,-0.40155338172751026
-2.2439777570684134,-0.5191555962748783
-2.2388148911220953,-0.6997857899223062
-2.234885517404084,-0.8350994117851089
-2.2323462574707342,-0.9358035574717827
-2.2251727432289456,-1.2391600283864224
-2.2173349581544857,-1.5785588893583635
-2.215096836472906,-1.7055132678729996
-2.21190231463713,-1.843268103578578
-2.2110336700819504,-1.8923178865428734
-2.205299655863713,-2.1558060560499053
-2.1995224199125083,-2.413350321467936
-2.1934844705884107,-2.706387520681652
-2.183669470454914,-3.102509927842987
-2.1825011195350417,-3.1418708034042804
-2.180974143341925,-3.1940326307576936
-2.170708413556096,-3.4752480069125355
-2.1605429425347458,-3.553568418890402
-2.1534699056120203,-3.501390750656335
-2.153340161107745,-3.5045380844848326
-2.1410743078919934,-3.1742307094918587
-2.1365016675295743,-2.977878550026621
-2.1301994690687542,-2.660742608654855
-2.1273342202518615,-2.5210164532879054
-2.1253055174765203,-2.3831688372643454
-2.1128295952026015,-1.6183632218865927
-2.1118932999064506,-1.581874261965213
-2.1042874131609937,-1.1009335610808462
-2.097222448968004,-0.7427189880599099
-2.086853238438725,-0.315982219392297
-2.078776686318821,-0.1334132963774878
-2.073744685289004,-0.14047470321036623
-2.071275024017534,-0.15986806062734443
-2.069253480085624,-0.16421281608985278
-2.0623949523638783,-0.32329438314059256
-2.0608997182625526,-0.3641473693115445
-2.03759809880631,-1.6454947302199987
-2.0221530760397224,-2.717807337020934
-2.013991700076719,-3.2667179219142604
