n_harmonics,base_freq,magnitudes,instruments
9,2.742846887558404,"[ 0.35463145 -1.5112126   0.4799815   1.24205586  0.99020342 -0.99131505
  1.08647758  0.20831348  1.17812981]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.986264761776252,-4.104074057579582
-2.983672475042619,-4.006728537806815
-2.9810433807488357,-3.9580624799900974
-2.9785231417408387,-3.916680045748066
-2.944243660966281,-2.6869928240397916
-2.9343813913696586,-2.292494356166974
-2.9335954426220483,-2.309126222541701
-2.927959294194104,-2.064720720881579
-2.9273707773469617,-2.049682705614827
-2.9265082283421906,-2.0013913939965873
-2.9215191252680244,-1.8131045941557768
-2.9165827120242884,-1.6148049691896942
-2.913069576842572,-1.4941974591071858
-2.895103841289616,-0.7924927189255753
-2.890602558985088,-0.6746767604350857
-2.8888946174729395,-0.5938194631891459
-2.8879417662203437,-0.5694750939678875
-2.8827042466294053,-0.4074035462210517
-2.8749375510810227,-0.13455963895365397
-2.870990707555835,-0.020283158043125887
-2.87058871593048,-0.006244921540171117
-2.8552545601611716,0.4255550936718041
-2.852511405571583,0.495681364661382
-2.8487091078011333,0.5611085700589977
-2.8483210376138737,0.5815216458404123
-2.8464165723758477,0.5605022190214068
-2.8461497261100153,0.5979777061824746
-2.8304536673626943,0.8874552665255437
-2.8222951284453606,0.9912270160954059
-2.8135073611719097,1.0109631059998887
-2.811304842721798,1.004198835828185
-2.8091297425502306,1.0370546131314122
-2.791322146014009,0.9482679278893901
-2.7869727022392663,0.9440080706507845
-2.786107564553614,0.938441555880167
-2.7753648153726402,0.769689554681692
-2.764131639048236,0.5540580951307077
-2.7632611925669863,0.541112240593552
-2.7468716067969368,0.08452614287236726
-2.7438891875546565,-0.017746928765055684
-2.740426396035214,-0.11428285560017916
-2.7183097068883546,-0.8343272197813899
-2.710041016521701,-1.1574570220912697
-2.7053520335795813,-1.3147385141729093
-2.7046054303951608,-1.3058340590184363
-2.7022585984477265,-1.4192864763482866
-2.6987940164166453,-1.5596539036185098
-2.692220324645259,-1.7713049353342605
-2.6885053399781653,-1.8524632006215065
-2.688108381328318,-1.8712488835939207
-2.679794151392649,-2.0568264701988537
-2.6730106279631958,-2.288994726604086
-2.6710983912604926,-2.295665835364215
-2.670013723038282,-2.358793860587317
-2.65834621477559,-2.5490592459666654
-2.6546377657366933,-2.5573127297713416
-2.623557556630102,-2.588942746382754
-2.6226610235020527,-2.546631454599881
-2.6096885363177247,-2.2628588043537965
-2.6091120967321775,-2.2697180439648545
-2.586417857416653,-1.6234217577872427
-2.5842011218040395,-1.5343449420738837
-2.563358142330217,-0.7573267692540692
-2.5581777564161783,-0.5624659514100284
-2.551561631153191,-0.3404456696289397
-2.5494428574457166,-0.2448759346175351
-2.54550926029446,-0.08020627861284396
-2.5365444937810406,0.21142726926701455
-2.5273138543480673,0.5237453712523241
-2.484053410842018,1.1791370963008838
-2.4817396832999137,1.1695772311026253
-2.478636870669714,1.155386721301157
-2.4742354362305923,1.1534367484062125
-2.469073741097047,1.1160090934195435
-2.460469721667038,1.0387169847010982
-2.456116830825878,1.0281049352608747
-2.4541526594834013,0.9665318373350845
-2.4446447000654565,0.8307189878187567
-2.4313081983770926,0.634939041301686
-2.422104937348055,0.4676677132561778
-2.4218068093147864,0.4562217454634137
-2.4103473361602035,0.2785820224979368
-2.405075478372895,0.23046163009832446
-2.399925927979739,0.14598996280886553
-2.3951478851278916,0.09387480074096977
-2.39196743899591,0.06174325856660011
-2.3681122406505706,0.07713953099138912
-2.365960766191715,0.09586838962760381
-2.3578254385503215,0.2246970172783204
-2.3568798264845654,0.21187422701518654
-2.354720203143289,0.21988849041574288
-2.3477429098884777,0.3424892359239845
-2.3426042683147497,0.49045312499760396
-2.3413037218136115,0.5139798984393841
-2.3407916450902166,0.509940263976064
-2.3368760661353907,0.5985901504063702
-2.3359409649704395,0.5861424435610325
-2.3345429978117744,0.6658968003033762
-2.3159519181908594,1.0890235773442176
-2.315168226248412,1.0990262816136216
-2.2802808254066376,1.784230376570813
-2.2752741296677437,1.857976053353254
-2.2616357958433717,1.8538740968231817
-2.2584876766759363,1.8270946994293205
-2.2537682588205366,1.8056439445402948
-2.2530195774514166,1.7483847299288022
-2.249910670769791,1.7280165739478308
-2.245156001902476,1.6515989088386744
-2.244012954962241,1.5936822703234756
-2.2346988218491743,1.3736455300347157
-2.229331449767514,1.182529172792193
-2.2271005183251646,1.1206397139728639
-2.2224559795700394,0.9201889175200111
-2.220807751010735,0.8563048983195212
-2.2089079206142244,0.2608591465191078
-2.205669196647866,0.08878731180985784
-2.20408266745744,0.039955070306511103
-2.2010673497966917,-0.15931547638930305
-2.197494541699945,-0.3612187189595692
-2.194653664414541,-0.5356996038072591
-2.1905013614176445,-0.7868185149693574
-2.178210563815009,-1.5579065920176702
-2.174036636304246,-1.8180311590677718
-2.1670506812476624,-2.238935759585569
-2.1629088470565137,-2.494716049035385
-2.1614970852992803,-2.558231788561744
-2.1450291137421535,-3.433621687815426
-2.1369284072808634,-3.7721703411205194
-2.1362695033616332,-3.83858776693026
-2.1329752428414306,-3.914084949876545
-2.121820204545104,-4.2124608568747
-2.120800640965486,-4.24832789490362
-2.114739389507506,-4.3148725710747335
-2.111702123221523,-4.3288063393763885
-2.103323666323692,-4.321797628395447
-2.103098194592354,-4.30750708459757
-2.0941594714491094,-4.19704207953374
-2.0849045096212695,-3.960412045337811
-2.084023243886409,-3.9417218218657415
-2.0785897810649554,-3.7254628246644312
-2.077914412368302,-3.721336705419871
-2.0775887540790126,-3.700613646551519
-2.0602726688483974,-2.779573550053123
-2.0584915745183103,-2.7206445173996006
-2.0556612037816935,-2.5499667360513327
-2.0532956620184284,-2.369713408491357
-2.0466436901669303,-1.9519045991782786
-2.0465258721988877,-1.9330662021419343
-2.0384965206489594,-1.4648505946247938
-2.0353018736628314,-1.1646856927612181
-2.028687265286832,-0.7412085490444609
-2.025463439672095,-0.4942576404980898
-2.017200550807248,0.0764425886109996
-2.014223075091289,0.2643518240265601
-2.012068316877331,0.4100637917523077
-2.004385316580306,0.8629231706564278
-2.004092950873691,0.8747288996147096
-2.001852102901581,1.073809681078036
-1.9939443809340034,1.4593758692746854
-1.9886098533204297,1.7059484861218548
-1.9709470320431768,2.329322308134339
-1.9641127557731892,2.411082293236893
-1.961185524711867,2.529466244838932
-1.96099352216941,2.458281608055192
-1.9602744860905181,2.511898791863446
-1.958634923725954,2.5172422732143858
-1.9550523128681725,2.4960493823751024
-1.953906353224308,2.4922757171485688
-1.953489665324141,2.5411828982942115
-1.9461285131784185,2.501882371347543
-1.9413319346524411,2.440905167721971
-1.939244085168155,2.4077598410162686
-1.9340919738124536,2.279848737360814
-1.9308897867178352,2.203119662330199
-1.9244644490453378,2.03014243869895
-1.9132619275087848,1.5956290946439933
-1.9130623959735258,1.5873660493454693
-1.9112830201530615,1.5015699847245625
-1.9089300776858982,1.3776872473538677
-1.8909552541080006,0.5140832569306547
-1.8886162595540044,0.467161336208354
-1.8877642340998664,0.43207444149601243
-1.8818268932427886,0.10583450172784423
-1.876264299579516,-0.16571197905648247
-1.8696892860881023,-0.47508441285664726
-1.8659257124210893,-0.6440495226350973
-1.8568036499692409,-0.984544706518426
-1.848709854979644,-1.2763314456425658
-1.844904825953309,-1.3709094284343686
-1.8447040604876248,-1.3781734211024628
-1.833038537451693,-1.6319545696564084
-1.8313873174517172,-1.6315273394532013
-1.8034785422389898,-1.6494159667093742
-1.7742738716207909,-0.921391270422516
-1.7559036216739918,-0.24426716789642702
-1.743750716795521,0.24486380718345468
-1.7266496588705273,0.8464188240944044
-1.724299414321377,0.8877335465069193
-1.721520718329874,1.0153932989719787
-1.7209702572538144,1.031968483012858
-1.7148388304635063,1.2022568893650487
-1.7143731636018893,1.2116877311429297
-1.7111406995748244,1.322415543358079
-1.7105716840998668,1.3035830044976466
-1.6971154022184975,1.5749397839343637
-1.6957440513608362,1.6370030447359059
-1.687756642923259,1.7092664135610323
-1.6850668953152548,1.7006211778374598
-1.677459240361065,1.7433360279419363
-1.6741833165922695,1.7847969294899924
-1.673844750836115,1.7727612804981443
-1.6726134293639332,1.7905656427628704
-1.6669732923911584,1.7979438413543807
-1.65616325863964,1.6738609098581874
-1.6549980858251743,1.7090730079470176
-1.637343599484748,1.5321872309277709
-1.6370101785700777,1.5137910230568368
-1.6362578419340195,1.4731930727636398
-1.6321596339486333,1.46691301799757
-1.631031109578383,1.4434241661278981
-1.6306297246408417,1.4364413643291547
-1.6292878466161305,1.3975842428240464
-1.6279664107463567,1.3610271026232517
-1.6236833314093893,1.3264956967786168
-1.6221459387458133,1.277492214333948
-1.6202391756431622,1.2795967470599177
-1.618476413011494,1.2459060523557899
-1.617820727949601,1.2437226814854663
-1.6149951772514408,1.212722769788314
-1.6104034383098667,1.1237991200989756
-1.6092896249341215,1.1908794832251615
-1.6050316828327298,1.0856723461229671
-1.6047370808339378,1.0894059905877533
-1.6025421119488208,1.0839557348856304
-1.6011341332324953,1.0655703538469767
-1.5870542468410789,0.9859378766784097
-1.578730840529341,0.9670965034618918
-1.5759219181615773,0.9537475291668747
-1.5756454455808988,0.9828042054589787
-1.5721162893605591,0.942842353139246
-1.5506550315876653,1.0428551393827485
-1.542177547060515,1.1620546791134339
-1.5416791664429432,1.1557756248901525
-1.539346547629332,1.1647685746392131
-1.522656585546434,1.3396735893549265
-1.5194277527132054,1.408470786776554
-1.5147571879375645,1.4576357036529815
-1.5135220588611422,1.4895909657046773
-1.5104855288878936,1.4798520638683028
-1.5099209495718182,1.4932737159036524
-1.509417217425367,1.5069721432209018
-1.5066880613860345,1.505345782867498
-1.486568826916343,1.6166959864303632
-1.4829883993993025,1.5808945615098455
-1.4732042207837794,1.5212266285473333
-1.469987703833908,1.4363591237384592
-1.4676385177883857,1.4366069206201628
-1.4614902892664696,1.3395173423036966
-1.4485227612135216,1.0287006040763862
-1.447989782458656,0.9977527459170122
-1.44782840477473,1.0006092351157596
-1.4466163050642866,0.983667305753237
-1.4284377357712124,0.38135817784922327
-1.4178877912860093,0.013063451300595802
-1.4142848071140581,-0.16485176803737278
-1.4142549172974577,-0.1589988552251464
-1.408254239378105,-0.4474244140975217
-1.4049506506333387,-0.597534097411449
-1.400977425143913,-0.7307434475240338
-1.3988573102366588,-0.8449469726185481
-1.397701435162295,-0.8867205069371205
-1.3919726012748839,-1.1321928340691263
-1.3894286381671153,-1.2026778058196517
