n_harmonics,base_freq,magnitudes,instruments
8,2.260527667962758,"[-0.14338305  0.37608512  0.02021892 -1.13839311  0.46034142 -0.53131528
  0.58196092  0.58005936]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9957916115550844,-0.7402797125264668
-2.9929232770197465,-0.5839417409842672
-2.9826103298394764,-0.12541274283096843
-2.9686447210590563,0.408067922979999
-2.9607634805225143,0.7044280857183164
-2.94833366048402,1.1321557044009585
-2.9297218936656284,1.7348306488284195
-2.9292686109561057,1.710212663046401
-2.921561962628477,1.906650580317509
-2.9200346258638556,1.9374174591380986
-2.9185539722426705,1.9305034765656437
-2.906222901263882,2.114675009756897
-2.9061513235605725,2.1768680029676437
-2.905433753282904,2.165787602442019
-2.902582603973099,2.2125330377988766
-2.8999232916836997,2.1626945199650605
-2.8992517414872965,2.2148889081064214
-2.8986244127885312,2.275425883759435
-2.8900328020944306,2.2763479691510424
-2.8860267309551473,2.2869347121771515
-2.884183679432515,2.292930431933832
-2.8841516878693914,2.2686368725257915
-2.8791670294541634,2.268189158346096
-2.863888378041632,2.081912945922118
-2.8626853951711437,2.021256285500634
-2.852005988285274,1.81374686764849
-2.851770270102169,1.7882047422761405
-2.8447705074532834,1.6231851602051133
-2.836280526870511,1.4655937293279124
-2.828992097353421,1.2281182641237898
-2.8288446961199254,1.1980594438443255
-2.828054897741496,1.130931894584415
-2.82391460354615,1.0683854564340391
-2.8160156843558273,0.7570651683614708
-2.8120271822432903,0.5926561486490677
-2.804976231464959,0.3198604117576137
-2.798654282382465,0.0767010517319067
-2.794553902364756,-0.0765515564021137
-2.7938505107629443,-0.11679018974325724
-2.788816130468892,-0.3380513182586921
-2.7850640594569014,-0.48602171296374985
-2.77369001294418,-0.9492710924742102
-2.7697813088112415,-1.0885969964058289
-2.7694997249913076,-1.0893212293052985
-2.763737020344127,-1.3043091227439805
-2.7579465659215487,-1.516692723305784
-2.7484615297699664,-1.7901881082943167
