n_harmonics,base_freq,magnitudes,instruments
10,1.2583690231686777,"[-0.07896649 -0.6565798   0.64375912 -0.50134734 -0.10290803 -0.46989817
 -0.5351418   1.21221275 -0.81697036  0.18371731]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995454106477818,-0.027482749005603345
-2.9888001647823543,-0.05773444837737279
-2.986556760089307,-0.023102692186767883
-2.9864836586578916,-0.056707341138625564
-2.986308872923999,-0.07809662292857428
-2.9829393961644417,-0.042542718136136304
-2.9821180886337535,-0.014779036379479304
-2.9800681555058164,0.009247653712271597
-2.9657983433029447,0.07646189630819486
-2.964237127097678,0.048139008692555905
-2.9451238140562324,0.20031070212665095
-2.9426071363448676,0.2611192873692829
-2.9330341438745675,0.35148428967640816
-2.9298665443638403,0.37489631643036536
-2.9295483964273887,0.3741362733769913
-2.91987662389585,0.5120312557978945
-2.915149660487195,0.5706439927239558
-2.914617580470199,0.6005608555197898
-2.9115964962545147,0.6180020898655871
-2.9067247422301437,0.6537872527935563
-2.9036791505317856,0.677359790946607
-2.8920136996470376,0.851959154960663
-2.882302274245019,0.9948012430199556
-2.878884231723127,1.0853173371947946
-2.8739873438994916,1.0969003779392772
-2.8667871048012135,1.1813647787263306
-2.8607973932727533,1.2930187254374101
-2.8589223400272292,1.2733877596241832
-2.8567986110251162,1.3177079536259226
-2.8516640246863916,1.3829325497323912
-2.8509104180329325,1.367798303899439
-2.8492271832764207,1.4076710180019039
-2.8459938848035193,1.482345436511383
-2.8336544370752725,1.5740403014894555
-2.8294837594469464,1.6192729413209597
-2.8274766400214837,1.6367268198852472
-2.8039552663368443,1.7999329451024273
-2.8029232760447655,1.8049846980501791
-2.8000694554600614,1.8553515954454516
-2.7943379343718435,1.8331290332700747
-2.787574095802822,1.8365830559832075
-2.7868150325560332,1.922777261725314
-2.785234490528034,1.9046973231316568
-2.7849164807077287,1.8759454534292406
-2.7827211601756683,1.8473790092325402
-2.7755901899023137,1.9011475660529091
-2.766529135232153,1.8957916758644004
-2.7434124772898034,1.8287624784451548
-2.74256459153591,1.8637014493994766
-2.7383374588534357,1.8308803499517332
-2.7372279230042356,1.8276431363405492
-2.7355183813023896,1.775190835409591
-2.7307593326448947,1.7701563342613307
-2.7206933647928047,1.6863093189601297
-2.7186138657277183,1.6664723141516251
-2.7117545730647414,1.5602644536977321
-2.7081356059267936,1.5878265082110798
-2.699799818371308,1.4562790441070665
-2.698065998311874,1.4374562684022532
-2.696194091027383,1.4141931802934988
-2.690729914383277,1.4014840756996547
