n_harmonics,base_freq,magnitudes,instruments
8,2.1478245335532695,"[-0.42710966  0.45685794  0.50836032  1.57298643 -0.17283181  0.86870276
  1.2547449  -0.72764008]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9841405921218196,1.6315150590629666
-2.9822791048403148,1.6005781192994588
-2.9796396556022056,1.552856600396147
-2.975443914243944,1.474270933631477
-2.974542116100971,1.460687915360612
-2.9696164422226348,1.3694186469406604
-2.969542546079407,1.368195918050823
-2.966049194824041,1.2956275662651617
-2.962867921528346,1.233824991174002
-2.9625240945104814,1.227602013341908
-2.9581677872988443,1.1397222403751333
-2.957695850806526,1.1293638107570465
-2.9563858268243433,1.1026114821454567
-2.9283045789347657,0.5059702964130277
-2.9219340259606983,0.36915487628870897
-2.9199684611076,0.33092868957612837
-2.915430565833714,0.23425706355962053
-2.899305013952128,-0.07027617146680532
-2.8969589892548644,-0.10872603763282528
-2.8851253779931874,-0.3008171517762683
-2.8830433941613283,-0.3246132230464649
-2.881583455296922,-0.34500778489046824
-2.880875157303819,-0.3554450276018493
-2.875631750357303,-0.4230328337614701
-2.8695874630160234,-0.4883192712072749
-2.865426657923046,-0.5306946470710839
-2.853927909668557,-0.6076408892328172
-2.8489638536377746,-0.62838727090018
-2.8465693075841214,-0.6346690144575722
-2.841971180556693,-0.6437665464357627
-2.838559245137117,-0.6439166891043818
-2.836626265838899,-0.6426103015420315
-2.8342326702962968,-0.6377261271327443
-2.828621650472824,-0.6208171396613469
-2.828226606196081,-0.617857482548719
-2.818995678630875,-0.5680802058051458
-2.810912972111197,-0.4978092685047951
-2.8085324251343753,-0.47271428384434594
-2.800412245961547,-0.37784403305635145
-2.799878691340819,-0.36714948447579665
-2.7815353984786464,-0.08030254150798245
-2.780870114322197,-0.06715879290102515
-2.775065035829858,0.04185790821548295
-2.76567126090002,0.23051934365010487
-2.7632123755464315,0.28104561854802257
-2.7564302482187473,0.4290657607750579
-2.75282224130643,0.5076745217397343
-2.7455521740873383,0.670544909459515
-2.745488677521061,0.6702242095185833
-2.7081732918540915,1.4574427310003433
-2.696254805841426,1.6560816176419515
-2.688170958427594,1.76684793099905
-2.6857908962976804,1.7966874322136117
-2.685121897658314,1.8080983771712313
-2.6816379749986434,1.843166907080212
-2.679505921872796,1.8648850421332706
-2.678567986090456,1.87386952261788
-2.672351510208225,1.9222034426161307
-2.6657948353606327,1.9574216292440654
-2.6422588038464045,1.9252382302030377
-2.636789350832669,1.8804790123356347
-2.6311444136180873,1.8197516909309874
-2.611906711253871,1.4981558029961293
-2.608693842793489,1.4278797149349427
-2.603661127246091,1.3084667391225082
-2.593844513903676,1.0479930805472395
-2.586061515359504,0.8130514620918223
-2.582313205632045,0.6934668116588993
-2.5802011168371486,0.6244982559249547
-2.57956230466626,0.6008090910531227
-2.5718435441182113,0.33130252564615786
-2.56943341763672,0.24411422546910125
-2.568791238927558,0.22232870668215624
-2.5651144142128404,0.08168692183759958
-2.5383662665492572,-0.9895932406283882
-2.5238511826175705,-1.603746600916489
-2.5236089904348384,-1.6150122056434448
-2.5216371369602517,-1.6967454206651151
-2.519329244004625,-1.7928520746988992
-2.518778975470513,-1.81320344732617
-2.5119131994982524,-2.0995114789407716
-2.49614761832673,-2.727974536919855
-2.4910238455827685,-2.922774229977534
-2.4800494141662384,-3.3168685629823584
-2.4764067091327377,-3.4420903191005223
-2.4702687727812664,-3.6399128220201145
-2.4686225357965883,-3.689286791771778
-2.4334956539099766,-4.536942495378946
-2.433219928953058,-4.5442484462166695
-2.4269034235220883,-4.640871402647769
-2.4116191654382995,-4.812811721731449
-2.40859902740068,-4.834373456950701
-2.374137876334948,-4.859007143682331
-2.374098086665443,-4.858985120204681
-2.359644411918638,-4.761017615571078
-2.3544575284048745,-4.711699604925138
-2.348561256047611,-4.649819523454921
-2.331173169522481,-4.434408913566924
-2.3300365749071696,-4.4222719553894665
-2.323643259078904,-4.333207389497631
-2.3214147749322374,-4.299381108681403
-2.3201520634665656,-4.283436332652325
-2.3172834736925974,-4.241277330357761
-2.3167471473826735,-4.233009614100115
-2.3149746323255282,-4.209693444428648
-2.3085664072908996,-4.113036621367408
-2.3077054091186007,-4.100359238752621
-2.3038657280201167,-4.0490023528363785
-2.3028337522961593,-4.032487041105385
-2.301180037082509,-4.005160053247056
-2.296891051166389,-3.9432214745586007
-2.296761021377525,-3.944143212993196
-2.294007871799313,-3.9011785223398294
-2.293193425139807,-3.8926202623238653
-2.292366321657596,-3.8775523318260507
-2.290988541080593,-3.86074076865316
-2.2900769152038123,-3.8435836623295714
-2.287474338255806,-3.8103491994105165
-2.2837434671233976,-3.7538398218375053
-2.27198113870713,-3.5976855300741324
-2.2552849582078247,-3.3830541004646695
-2.2489102138427444,-3.3109619431535524
-2.244385075853919,-3.26597930652063
-2.2422747621742847,-3.2359848291872493
-2.2397275987219563,-3.2116196777147916
-2.2348931440886135,-3.1584025976404817
-2.2281168847999995,-3.089923563793387
-2.2195460060477377,-3.004217006372216
-2.206707565387095,-2.883213490465389
-2.2018048018500505,-2.8317992124669
-2.199026034498565,-2.8062458593983886
-2.1951954785301124,-2.7694232328664303
-2.18609150494846,-2.679092950994706
-2.178357731090823,-2.596475260876176
-2.1678616666470862,-2.477096025724054
-2.1674417230809087,-2.4707051394125403
-2.164606292979979,-2.434476918502258
-2.1432736423571095,-2.1234589589446036
-2.141151644635161,-2.093283884638007
-2.1378795291166166,-2.033801350628893
-2.12878912892215,-1.8649928472879032
-2.127913897798435,-1.8475945228602917
-2.1206330887429115,-1.6996298957012557
-2.1035478910513676,-1.291237306459686
-2.0866233928978315,-0.8210089996551281
-2.079696120559074,-0.6115342303491405
-2.07916142122279,-0.5910643245232453
-2.0785747519527233,-0.5768463232706823
-2.0747820320948307,-0.45585953312099
-2.0699452018532996,-0.296667973453468
-2.0659451695659046,-0.16531530341385947
-2.056927421951265,0.14479220633195095
-2.055284793454957,0.19869656873530794
-2.0422079259546484,0.6670274940697791
-2.0245309730196026,1.3004271061801511
-2.024410583759029,1.3049253838981432
-2.0234315932346822,1.341013403813834
-2.019661068921425,1.4730644602208074
-2.0136607942494966,1.6807499409740267
-2.008703849285161,1.8513614250269201
-1.9991964353221008,2.156848981993233
-1.9960812976388163,2.2564387008886664
-1.9915490726188616,2.3935663562270406
-1.9902305310313178,2.432730527248046
-1.989335146380117,2.4564681160762842
-1.9862879507285804,2.5463807069396904
-1.9843988110446344,2.5958441459679698
-1.9775041458185592,2.7761650960931368
-1.972300467523607,2.897871450889579
-1.9650860704601911,3.0500334098537105
-1.9606940055357922,3.131077900549229
-1.958085622204464,3.1697944501151127
-1.914879580766259,3.3612582435704015
-1.9116506840851548,3.331241502618639
-1.9111396290634395,3.329363973840419
-1.9107273245363896,3.3247515824326785
-1.9101317859280251,3.3181732918962177
-1.9085313593833624,3.2964907521945293
-1.8984995968200673,3.150443373830376
-1.8805613925623899,2.747121285666648
-1.8770348896737732,2.6476416863377272
-1.8759926047653273,2.61508233846887
-1.8732065707745393,2.53348555677871
-1.8335145848385181,1.01076197251058
-1.8302347389219547,0.8632845960642231
-1.8295663346106374,0.8362548939998821
-1.8246019506183064,0.6144786292032842
-1.8086171915126235,-0.10565802190996924
-1.8083005555031448,-0.11868763822773487
-1.8076866377581817,-0.1491421377916696
-1.7980509050695788,-0.5791990496637015
-1.797886815062995,-0.5850449783594588
-1.7960514079885874,-0.6598990432662264
-1.7950920497253822,-0.7026496356564352
-1.794434094227522,-0.7326168339896475
-1.7884759650322415,-0.9811976455895733
-1.7782243550215309,-1.3930893814588938
-1.7700690548807272,-1.6953516924824328
-1.7694729169050123,-1.715748694426436
-1.7684451699510806,-1.7506298953244943
-1.7662959519791115,-1.827005393611756
-1.760591353266945,-2.01072750160329
-1.7562289761056233,-2.139950518801334
-1.755976225433525,-2.146390448359929
-1.7502709224977464,-2.2992990733103786
-1.7403439113685628,-2.526250970137203
-1.737759105474799,-2.572150640765249
-1.727417715386007,-2.728214636553568
-1.7217554885734137,-2.7831063312371387
-1.71853868538666,-2.8032055509270797
-1.718035120129633,-2.804731406162724
-1.7178122332402435,-2.809925429647414
-1.7079762480960141,-2.8265965574356766
-1.6989381857792554,-2.789283302423523
-1.6935733735392104,-2.740090372017243
-1.693157811637843,-2.7360362785235166
-1.6877372176446708,-2.664894237250996
-1.6820687734390596,-2.5714892265799745
-1.68057608468554,-2.5461449956967215
-1.6740702683492894,-2.4065359401500936
-1.672516863033025,-2.372277366981756
-1.671784742476705,-2.3546518005318573
-1.6707133307800384,-2.326515641405929
-1.6703045583071616,-2.317490642406092
-1.6639590041108392,-2.144897194297272
-1.65998785357818,-2.0328063253011464
-1.6570770984978613,-1.9411897868442427
-1.656702305350284,-1.9284379219173633
-1.6522626416645307,-1.7853552045999146
-1.6522157548301317,-1.7861281825188824
-1.650946929368975,-1.7398488515381303
-1.6492118012684533,-1.6790277180673148
-1.6401170075516855,-1.3468717465823423
-1.6329499332867274,-1.0662256828081313
-1.6292971323488292,-0.9170428373045403
-1.6247557183040295,-0.72779484538069
-1.6168815238570688,-0.39450341001064454
-1.6151622629032345,-0.3204782790579366
-1.6149646794850512,-0.31241652867678543
-1.6013928992796091,0.27536181361062895
-1.594642787511121,0.5693642726308339
-1.5920522818909237,0.6779382261578291
-1.5808532041457481,1.1408576502697367
-1.5773780901970116,1.2796769973117579
-1.5661834432611814,1.6950587558137684
-1.55555966581998,2.052939727448772
-1.5553947878766616,2.0551548834629765
-1.5474713340199184,2.2879134132149535
-1.539781656526311,2.4803233194933623
-1.5395199304960812,2.4898348952448055
-1.536805248586163,2.549658128735968
-1.5324856499359354,2.6383501905846987
-1.516497111653036,2.8707903360749003
-1.5113823177300925,2.9150250284116717
-1.5033373062587112,2.950144078983284
-1.5012284504398992,2.9527218663734303
-1.4949696253063036,2.946425690916963
-1.4926437405083888,2.9423219570780708
-1.4901493535635717,2.9277664496991593
-1.4782477723213312,2.81838342411359
-1.466515212120351,2.64248180778786
-1.4596736217088844,2.5074412186538044
-1.4572695588668492,2.454037719442138
-1.4563748351117423,2.4339425870723583
-1.4387284204120372,1.9853315166482335
-1.428086055935772,1.6724101093467978
-1.4278063746102077,1.6622583054589477
-1.426191797282038,1.6141571534563721
-1.4256995101309995,1.5977427159637922
-1.419277341612013,1.3936032642540956
-1.4086636656894858,1.0562981593430145
-1.4025259776342411,0.8606023812495751
-1.400218189852023,0.7875305086305545
-1.3740901523822613,0.010109262993581841
-1.3716167698495298,-0.05331524792769394
-1.3564290308435756,-0.4116545581774917
-1.3561429739090018,-0.4189654674176406
-1.3556203257429793,-0.42656527123793664
-1.348395339084627,-0.5617342427253109
-1.3473600679492894,-0.5830278034322494
-1.3342435703379985,-0.7628559398819613
-1.3228185765186622,-0.8581978436872824
-1.321634815655716,-0.8633843741236371
-1.3147360099009315,-0.8801378958453757
-1.301687498923302,-0.8497491348272744
-1.2929813751149253,-0.7865107285268654
-1.2885940617963025,-0.7359061054546613
-1.2667356152853746,-0.37842512824188346
-1.243724375286598,0.1726156744721754
-1.2387582063917426,0.30623803465808724
-1.2364495798888688,0.36908682938207155
-1.2256670504975757,0.6727167331937293
-1.2253842262782888,0.6806269062727279
-1.2200578733247054,0.8340923053229148
-1.2173082292544777,0.9105000281377265
-1.2152080274953472,0.9740528486808756
-1.2068755028397227,1.2113615442078658
-1.182083685910074,1.850780890285303
-1.167236344504576,2.160572676243425
-1.1528818895801125,2.3765485849607932
-1.1519263120150638,2.386666967977231
-1.150966456150924,2.3999855022684784
-1.1474873838676867,2.4325582702239763
-1.147209837357269,2.4362792781836657
-1.142072122473419,2.479982118041638
-1.1353430144073715,2.5219597586739817
-1.1272540703586102,2.5373482360494424
-1.124187825667839,2.535118251431081
-1.113124099634478,2.4906249329807317
-1.0981913632703515,2.3406331158686537
-1.0932240299539755,2.26785109435838
-1.086354922315785,2.151715480854199
-1.0755556874388497,1.9300502923649796
-1.0743387778376765,1.9016294449290725
-1.0630226674446488,1.6198244666330501
-1.0624324032738057,1.606452470616241
-1.0500498801665135,1.2602656166488815
-1.0494292666559843,1.2437210522319142
-1.0461457553471185,1.147611730818065
-1.0413763176431416,1.0037446502292493
-1.032993914980621,0.7479653158112942
-1.0266425914491457,0.5468912369156596
-0.9987718340546996,-0.2998443849083341
-0.9781800072513223,-0.8384868365717605
-0.9671724605699241,-1.073976806853088
-0.9664721302693433,-1.086079892560814
-0.9566684966535188,-1.25351643341763
-0.9480408391399049,-1.3736233945352332
-0.9459186972841587,-1.3941763964547338
-0.9438934051182213,-1.4137321407665675
-0.9340989000033333,-1.4907313814776117
-0.9258040386579554,-1.5236200262215105
-0.9230486393350978,-1.5224533728392229
-0.9201275856254556,-1.5270195594986986
-0.9115303474005034,-1.5025821646631579
-0.9042162793216679,-1.457078269739675
-0.9039814632337144,-1.453811062208277
-0.9003490621783641,-1.4220364405338548
-0.8794952873144286,-1.140958391251845
-0.8749387223779532,-1.062965958310562
-0.8688082497325009,-0.9421437027403912
-0.8515403498958434,-0.5485666102810608
-0.8497941415917691,-0.5062340531571827
-0.8446014638707791,-0.3751594338748059
-0.8415313704834517,-0.29432340543607416
-0.841336052847554,-0.2921051278739634
-0.8387234974927424,-0.2227303947594659
-0.8289516962000514,0.04258925127530243
-0.82572944193711,0.12967872040630862
-0.8172525746696544,0.363816250209341
-0.8107306564607857,0.5417447192300839
-0.8064104361164643,0.6536428734169745
-0.8031592797786828,0.7427882061773322
-0.793403806799402,0.991886253035301
-0.7912407338873946,1.0486175962724809
-0.7859233388584772,1.1777768459302094
-0.7718643293380127,1.4902375848890541
-0.7707340545713373,1.510775038000838
-0.768530047964175,1.5577467990318574
-0.7659670574993189,1.603035562967425
-0.7576204223560188,1.7553706329607983
-0.7560076995072444,1.7842341885050805
-0.7459599132808017,1.93249037943319
-0.7390575459672752,2.0142535671886823
-0.7212220247291494,2.15459805440843
-0.7195270236266014,2.156967295171552
-0.7154097237771158,2.1705146315137522
-0.7026904115788888,2.1827067175409964
-0.7000009068212116,2.1775717132910195
-0.6983331266834645,2.1747131473979318
-0.6894782913290314,2.1359543249918866
-0.6869637760728446,2.1178369082993376
-0.6855256259311373,2.1119625835809064
-0.6850646281585773,2.1065938376203786
-0.6831306130538488,2.0943368495522643
-0.6817111211468063,2.082704886350153
-0.6792604997184073,2.064731206294102
-0.6752352238146533,2.0269557688983006
-0.6705391275446226,1.9811391158134515
-0.6696444142167604,1.9699133811903666
-0.6691873684424374,1.9616748575546863
-0.653971828788829,1.769416936542178
-0.6510107613617624,1.7271619727934584
-0.6429719860775469,1.5986923539363669
-0.6379578260853327,1.5191098044780045
-0.6323905233398035,1.4212762098895635
-0.6310093568380886,1.39841890028155
-0.6286414005114498,1.354232721237454
-0.6280941867688004,1.3438600274122776
-0.6199022521007693,1.1955123403833248
-0.5970543096076639,0.7553051498884246
-0.5874084836140385,0.5719802287078635
-0.5787480370214384,0.4100153444403608
-0.575644086454016,0.35193901586527593
-0.5755512415712567,0.3503619409240556
-0.5693658205503374,0.23682548708394305
-0.5628201481242869,0.12289346492883273
-0.557412078492316,0.03204044051784467
-0.5535877881104936,-0.029785414672871203
-0.5449408091390202,-0.1679583847354054
-0.5397680757171912,-0.2439225479483811
-0.5226318919824857,-0.4778238061973485
-0.5109165318497189,-0.6100700124698999
-0.5104945358018611,-0.6157352529236317
-0.5095969045963384,-0.6267990064589333
-0.5090503197193059,-0.6304992263665253
-0.5052875861989836,-0.6683806254804754
-0.49805816002761905,-0.7402505319794437
-0.49044461668619155,-0.8004273520446097
-0.45646172631763227,-0.9909915900335109
-0.4524139563931575,-1.006359702892881
-0.4521944203682189,-1.0097196451489754
-0.4370885459604752,-1.0394694439284107
-0.4317326016862171,-1.0462081821697775
-0.4298222544121324,-1.047015548468236
-0.425541971615397,-1.0495926952914838
-0.42460059017461926,-1.044800571558616
-0.4199767991156369,-1.0461771681307575
-0.41704169086743237,-1.0451967378944866
-0.41482581414844777,-1.0440801892968012
-0.4136864509891218,-1.0415293298229178
-0.4059737623222941,-1.0298299457310167
-0.4054962223322738,-1.0304800194957682
-0.3936159091134668,-0.9964574196455516
-0.38691729646294126,-0.974858980702635
-0.3847422282206301,-0.9672730385324582
-0.374586084497909,-0.91983514911856
-0.36280225209005756,-0.8523607154005494
-0.3620810493883333,-0.8450086761205542
-0.36127344321019006,-0.8393811903077054
