n_harmonics,base_freq,magnitudes,instruments
8,3.99667111907479,"[ 0.05850786 -0.37058868 -0.4846523   1.10272118 -0.7543321   0.29771357
 -0.83045967 -0.72582993]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9997357100146305,0.38338956916883105
-2.9996488094736966,0.3792821936339525
-2.996892912555311,0.3789232089834769
-2.964630290757975,0.08565839120719873
-2.956262612674932,0.11980096527057246
-2.94978676735166,0.19691443218787907
-2.945778869920785,0.25280404333301243
-2.9369167288559814,0.36246524720311946
-2.932602655622966,0.4217151026454859
-2.9308521511024868,0.4714709385821404
-2.92212790423645,0.646379576672122
-2.904225797194913,1.005180664944042
-2.9029398110898246,1.0643653544543747
-2.894731169428805,1.1956502805696099
-2.879283605539242,1.3756169564621397
-2.878179961755739,1.4239549086906267
-2.8770250617470072,1.4022321239295723
-2.862868590054522,1.4028150023574801
-2.8511253270009487,1.360314459034119
-2.8503323235931393,1.3365925864947334
-2.8452611505415097,1.249996978530761
-2.8307482619438122,1.0709979003491872
-2.825149510288646,0.9851013376034112
-2.8181624942732824,0.8912327234268917
-2.8157072393693143,0.8614618341377452
-2.7978703242765492,0.6143682205118637
-2.790265150528043,0.5672678636184022
-2.784090536390447,0.5469757658732094
-2.7767358188758826,0.5489024549207214
-2.7589534627086847,0.7376335808767285
-2.7555547519862738,0.7867563954133079
-2.746294099927361,0.9241064250294161
-2.7439837341603184,0.9630373084821406
-2.7346819261544333,1.1714268496384985
-2.730978000196801,1.2434140578029464
-2.719668285996635,1.464875733822929
-2.707033306305077,1.580629728606595
-2.702763719146339,1.636794399875454
-2.700859913418794,1.6332246879567203
-2.6926129721028547,1.6463620300838477
-2.685778030178092,1.6322937981189536
-2.68450763702472,1.6154717229841862
-2.6832552071768143,1.6178728347640279
-2.6733034580195216,1.4426127278478644
-2.667436925265573,1.3301547363634907
-2.6669179444590907,1.3226670057616186
-2.6646916503909375,1.2727319502884247
-2.6629106185234477,1.2288344790517427
-2.656949807671351,1.0253741661562115
-2.64288493866596,0.5162692421101517
-2.6377329109890004,0.3215277962729178
-2.637191841363557,0.2850229400695327
-2.633679742890262,0.14173966473948152
-2.6327268610488392,0.0850370932758517
-2.629993125375808,-0.0092577349623656
-2.6286057745472666,-0.08472122094208526
-2.6281499734030342,-0.08113101273526789
-2.6232495241059652,-0.28866088686773506
-2.612119111865816,-0.7350199484216972
-2.611290208421419,-0.7499706195689502
-2.60715912492605,-0.9139967459070203
-2.583499645499655,-1.530278054967623
-2.577260624898451,-1.5914571798891493
-2.5670306120622497,-1.6532997578836628
-2.5542235084250366,-1.5903495703032153
-2.5488240847273635,-1.5234687208563455
-2.526787183440901,-1.0650994254466712
-2.5265680199386584,-1.045731053964157
-2.5226576349689047,-0.9518483310584277
-2.5183567955707535,-0.8393591337671156
-2.5069104270509905,-0.5251298865799526
-2.5033232063103195,-0.44344499697654005
-2.5028700104873227,-0.46206141878185064
-2.4968668664614615,-0.290587174734067
-2.4912354485131476,-0.18826785231800972
-2.489739182831264,-0.12920967249247045
-2.488013120086589,-0.11432292065874594
-2.4875408758923547,-0.09696658336702586
-2.485971993064615,-0.06588909244193737
-2.4794926243865727,0.07905749341717663
-2.466933060250241,0.2857584354476387
-2.458599518274096,0.36403331550285933
-2.4435545561624146,0.48199607060900385
-2.4241956664362005,0.5354154786441081
-2.402058986978063,0.5961888039887269
-2.3938122504169037,0.6543817055205124
-2.3832685599065258,0.6639980940233132
-2.371609529449483,0.7119026262559681
-2.359889310361533,0.777353693042131
-2.3461288899721193,0.8116974732052916
-2.335651563184652,0.8088666187556748
-2.3266156223303436,0.7793980091831904
-2.3177820734949313,0.7563354630233717
-2.3150423429083,0.7026010298689148
-2.3075099054910804,0.6684661936657178
-2.304608171051017,0.6406838546362426
-2.3028890853342325,0.5937115377443786
-2.300533234334252,0.609604428896564
-2.29490890177335,0.5639556102371154
-2.293201931425279,0.5795701501221452
-2.2908906729077367,0.49836026830647095
-2.2872500029627596,0.48154639076573
-2.280762537939592,0.4154644648793609
-2.2790661430770016,0.447632940721702
-2.278202809227333,0.4249830368953324
-2.2746486815511076,0.39751940010545095
-2.2746369997943017,0.42165272162888306
-2.2712984824010727,0.3843430938991208
-2.2651901158542205,0.359311555576222
-2.2634578351185173,0.39568145528509097
-2.2615404909030294,0.3960765875836815
-2.261139843285284,0.373324729536855
-2.260682346119971,0.3772970235829937
-2.260126632157082,0.40511676405168606
-2.258870929320953,0.41624069814442866
-2.2554121043952247,0.41298288596703897
-2.2526397059792753,0.4293820233376627
-2.2441515891241446,0.6005744161884568
-2.233184618064739,0.8212119482246211
-2.2291302304823817,0.9433705502351402
-2.22481527466603,1.0724411522694761
-2.219789405931561,1.3020342386326627
-2.21873541988949,1.3468504972026132
-2.2142308436566593,1.5438685225787196
-2.202670229004757,2.146331927767371
-2.1991311239179137,2.3475494764421394
-2.19508617832679,2.588203667867718
-2.1871632730975703,3.054997679058302
-2.1755000797744035,3.707918796580059
-2.1603138271479256,4.425282485961418
-2.1377108590310527,4.918780917600436
-2.129680170635894,4.8161350405697085
-2.1268260945284148,4.802122379635592
-2.1184026617974183,4.498110792198949
-2.1088108336138927,3.945379672558394
-2.105405233464608,3.7444686695131026
-2.103857094362829,3.617338220072715
-2.1036221756091757,3.593559420878476
-2.0972257921912227,3.069989842486509
-2.0953529777539197,2.8995109397593524
-2.091542187191737,2.5271470463306867
-2.0793192611835014,1.2488004433644748
-2.0784240857280483,1.0939738069696825
-2.0699094398690825,0.15668644015765149
-2.0633793744954563,-0.6210642527801942
-2.058630694715862,-1.1595355279626722
-2.054711717843086,-1.6414961721264087
-2.053972266477537,-1.6627078085607032
-2.0507515889677603,-2.0238770957319723
-2.04995545727194,-2.1173655666134894
-2.0495198029936796,-2.173281730674411
-2.0470451673199745,-2.4298224699322466
-2.0382403722032922,-3.2701168072774274
-2.0308969580324545,-3.8512786087832067
-2.025978971837792,-4.135045809121904
-2.0253851518537065,-4.1915764048887265
-2.0224954862492215,-4.351936947110793
-2.0201484895946384,-4.47946392263009
-2.018818031722894,-4.518767961125535
-2.018323010587057,-4.540312480395215
-2.0151730874037757,-4.671468633040508
-2.0145689905116084,-4.709550250996005
-2.013235902439574,-4.714702559081841
-2.004849753646563,-4.857757406108062
-2.0026119094434387,-4.840049578162817
-2.0020713428369374,-4.837591982344574
-2.001089681297149,-4.818311194064568
-1.9894589309176332,-4.553215423117561
-1.9885594479567454,-4.521765010374626
-1.9802451967010988,-4.063797609762273
-1.9766181895223631,-3.880634188857008
-1.974759277272794,-3.7108010320771387
-1.964975887749992,-2.9686797430841403
-1.9634988342453847,-2.815575418376641
-1.9570010691038258,-2.277387820413022
-1.9430873590780466,-0.9216690002198364
-1.9327851265087996,0.03249335606969446
-1.9283796234878259,0.4096681013602622
-1.9271458428107684,0.5061333102748665
-1.9198314395997873,1.0500699066044425
-1.9180457832877036,1.1952931148238897
-1.915684296294742,1.3584634139919582
-1.9024658709251074,2.0121864862094334
-1.895234393542116,2.1949995020534403
-1.8950427266199645,2.170052849238451
-1.8873452696935138,2.278865028208774
-1.8867024593013073,2.2692189634517415
-1.8862600070909823,2.298589375042993
-1.8855249435240464,2.2488389549894006
-1.8852639455583113,2.2428625430917486
-1.8852270240084106,2.289563673517179
-1.8842331733311763,2.254876148760817
-1.8824241246539517,2.25734095586043
-1.8808695284955637,2.2409314173313164
-1.879217600396938,2.1982688970973085
-1.8705607936064035,2.0221530184452963
-1.8695001512007572,1.9601200931104612
-1.8676909321095636,1.929721483590073
-1.8636823950939643,1.7393296442001553
-1.8631218900873234,1.7092591626785545
-1.8383059444683842,0.3865646155161078
-1.8259963456643866,-0.3189461202286281
-1.8227752785674,-0.5038000516562151
-1.8159465848228378,-0.7933539818492733
-1.7985221756550707,-1.4001230814728303
-1.796836847903212,-1.4218423673739722
-1.7962825911362048,-1.4276325220514945
-1.7957221138672128,-1.4500301890463712
-1.792862913239631,-1.4788275450128974
-1.7893382131190545,-1.546597331036095
-1.7878609431807881,-1.5377591520244804
-1.7855279849269776,-1.5311446906207953
-1.7854280675761958,-1.5211226501473152
-1.7850176439614311,-1.5564380853078341
-1.780000441481392,-1.516685717658271
-1.7731713240418552,-1.4823139759301622
-1.7701819185024057,-1.3699981113787336
-1.7686121656031546,-1.3894935051488582
-1.7669881410001724,-1.3640343950349607
-1.7651554707454977,-1.3269942663075263
-1.7606976003814168,-1.1762054016739465
-1.751495040026417,-0.929600413489072
-1.7494618974177998,-0.8665169382488318
-1.742667110420538,-0.6270485473828098
-1.7380658514825,-0.49569218699334955
-1.735457788360862,-0.4069019567273531
-1.7350298778354365,-0.434561445800424
-1.7292063367568133,-0.25277561531502635
-1.7286322138548251,-0.26738336012836156
-1.7212667540040647,-0.06169238077905816
-1.7146819963698423,0.03892983479543588
-1.701013040815855,0.02154391447248431
-1.688919492845748,-0.17154098334563112
-1.6826428299946155,-0.36805474875275995
-1.679629129548704,-0.44683920102480734
-1.677456728921508,-0.5393803990530692
-1.6736083128058579,-0.7306225034230577
-1.672748148704521,-0.7687605228696527
-1.6719660743015685,-0.8328040625899389
-1.6718857716930478,-0.8097110400093046
-1.67038818420774,-0.899702172540514
-1.6701177237508142,-0.9068365499175689
-1.665200707007495,-1.1919208341304943
-1.660950938323814,-1.4273517452466966
-1.6581198480925208,-1.5782408438103357
-1.6180975902803112,-3.947964477673499
-1.6134091468501448,-4.148603861818724
-1.6074751717084361,-4.328285991724908
-1.6054387658525677,-4.419285918930513
-1.5946744292807196,-4.588394894654699
-1.5888342613407993,-4.570817217701224
-1.5749048133733556,-4.348326756671058
-1.5519033894626522,-3.3082113416401353
-1.5462542293104544,-3.0048017409164216
-1.543390978242159,-2.8138874232698785
-1.53543789530016,-2.319800657613348
-1.5298015657486241,-1.9557282728787662
-1.515545784584879,-1.032144720574989
-1.5049207228197024,-0.4025615787204588
-1.4999663036158237,-0.22151131282526593
-1.4969141853979626,-0.0964504540665749
-1.492898338817017,0.11102477313950646
-1.4862351700036076,0.3042152280724305
-1.465989513378687,0.6593109674751092
-1.4635343855618046,0.6974939844798063
