n_harmonics,base_freq,magnitudes,instruments
7,3.745733276741926,"[-0.36592442 -0.99759484  1.22547799 -0.07025725  1.68550329  0.53056071
  1.01911548]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9944507947867276,-2.8146823948832687
-2.9915824444032957,-2.8298238126961865
-2.9747103002433497,-2.72186925846155
-2.9736804189413215,-2.655918187315513
-2.973538605996242,-2.670845832992495
-2.9639150296605816,-2.53175532843257
-2.953638632411042,-2.3478537713962058
-2.9365838973072638,-1.9791453269301653
-2.9345083179588967,-1.9139138134618694
-2.9280371713448714,-1.803482607876382
-2.9196432987578707,-1.6569060664920632
-2.9164089040669765,-1.5918816995371807
-2.913555154667345,-1.5543220846762897
-2.911885045034559,-1.530024350657161
-2.905842867304947,-1.422910387643793
-2.8996332180297473,-1.3783963030297626
-2.8984260107203283,-1.3618411468001168
-2.8955261726106567,-1.320967593665675
-2.895524348940792,-1.323893237869781
-2.891230936375731,-1.304029535475222
-2.889877819257349,-1.3071612926756493
-2.8898688422119916,-1.2936577324368879
-2.871911521240019,-1.191065593015157
-2.871550762750996,-1.2395823461251723
-2.870541153400189,-1.2512392737804439
-2.863254877186047,-1.2464565524019802
-2.8575160534983097,-1.2600285762077357
-2.854301538725905,-1.2870834029179574
-2.8399185050181224,-1.3897251736510037
-2.8318161413972085,-1.4095082117191842
-2.8305639370188302,-1.4457876864531285
-2.8302028376269313,-1.4209222106527135
-2.8298270627735898,-1.411574882642247
-2.77936595191003,-1.2070815154946235
-2.7721400815581463,-1.1019456329279267
-2.768439127712281,-1.0561513487630902
-2.7548959387737417,-0.7147264445875273
-2.748486131213075,-0.6100965554270306
-2.748324073826342,-0.6112462596610091
-2.7430495095985625,-0.516209601272387
-2.7194340759719493,0.06724501504241051
-2.7189084431500095,0.07687794446776476
-2.718808000394982,0.1007851949035058
-2.703431615607901,0.36240090414974735
-2.7010902345053873,0.4491719739171991
-2.680044704222775,0.5986732673542284
-2.679846692285847,0.571973032017265
-2.675722294224986,0.632360026353118
-2.668897197961717,0.585907050047105
-2.668789561280815,0.5851903297765206
-2.6680957967558596,0.5480985991836785
-2.6660780207948607,0.5754453715809853
-2.664084795921568,0.5754886897398206
-2.662929354745689,0.5563974697382412
-2.654721514366466,0.4452833550366567
-2.6535966621998863,0.4350075235435233
-2.6317089182059608,0.015300061761086264
-2.6196204845857354,-0.2748739962588002
-2.616023927221531,-0.372667029766051
-2.6142688152515303,-0.44220947311983644
-2.6117650273594686,-0.5145955147792125
-2.604136328361256,-0.7104244164620072
-2.6019731161700808,-0.6810421250268517
-2.595875161527629,-0.859092221809146
-2.5913907251699038,-0.9688573930538745
-2.5730719561181834,-1.2913867518411348
-2.572762578885789,-1.3017879584760106
-2.567429160939173,-1.3731881422155594
-2.567213597084911,-1.33719440011048
-2.558778408894635,-1.4011257895819034
-2.553389231356638,-1.3780686948036023
-2.552067460999793,-1.3997401951773998
-2.5375971721746544,-1.2417189275112814
-2.536086589339546,-1.2357917338891677
-2.5356428281899994,-1.2311061505935301
-2.5311522321183495,-1.117319552966302
-2.530620652666325,-1.117437948252674
-2.5200366040225735,-0.8518885843448928
-2.5111497867280095,-0.5672556128253002
-2.509280566371198,-0.5231008914952348
-2.50461613145355,-0.3187224492957685
-2.4900268276892534,0.2508958383680782
-2.483609729570918,0.513388183821498
-2.4763796945075516,0.8586809084991096
-2.4726150730873915,1.0137271730510116
-2.462663776120473,1.4554705159143653
-2.4557641649049406,1.7312389507114243
-2.4535525868054906,1.8352016449013453
-2.4507159051770566,1.9621382264909424
-2.4425295947912993,2.280150809588235
-2.4411133186105056,2.369703282637975
-2.44107463549588,2.3450404241655805
-2.4382490553619625,2.462646226234585
-2.433349260472175,2.6549132394283563
