n_harmonics,base_freq,magnitudes,instruments
10,1.0131570095550733,"[ 0.81677199 -1.48588905  0.42006901  0.201938    1.57051412 -1.02460646
  0.76408189  0.50198422 -1.24940465  0.30196529]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9897171008379164,-2.964319036027936
-2.9819161119096016,-2.9450648735216847
-2.979267420793577,-2.963081440211939
-2.9715667373544656,-2.8922140024257
-2.971506189644513,-2.8707212348342726
-2.9636687611196093,-2.837369548921649
-2.962193794967929,-2.8131512422483116
-2.960014666880196,-2.787934806616499
-2.958494726644577,-2.760712585049655
-2.956894766736786,-2.7555592840111958
-2.9513848547687394,-2.709473755640672
-2.950309244158487,-2.676328175613455
-2.935558462882588,-2.5503286791519506
-2.9355498950391326,-2.5773513207110175
-2.930329736399554,-2.4956596044534436
-2.9278249917579497,-2.4313533443124826
-2.9173024542822263,-2.334321966987304
-2.9137227813736146,-2.2703987478267056
-2.913415831550746,-2.31364696729036
-2.9074483342989734,-2.1705111101878463
-2.9058386202253965,-2.179635209102958
-2.9049259219511434,-2.1996975562453076
-2.8905388257438105,-1.9714196682586078
-2.872129938449104,-1.7285579566569194
-2.8624612427208875,-1.590125527266565
-2.8493261483916306,-1.4377043334588664
-2.834431489767785,-1.2349412128299864
-2.8210137626727754,-1.018755776533752
-2.817126667379427,-1.0225073135273677
-2.8115722446311295,-0.8808702653663762
-2.796765843385587,-0.722916845846749
-2.7941777393942253,-0.7548664407927528
-2.7767606068061745,-0.4445767338459551
-2.772780116800435,-0.4319491648905027
-2.77073749300642,-0.4049116235455342
-2.7696611673976577,-0.4659447099072785
-2.766472365209464,-0.3644132306308466
-2.7636979976140372,-0.3619665618562943
-2.748765159891315,-0.21842729752461715
-2.7445587334596464,-0.2034398440242223
-2.743183537896371,-0.14573759947384854
-2.7346865308428105,-0.025502907203082528
-2.732627154908915,-0.03175370697176709
-2.7284147245695864,-0.035098192872866044
-2.726614061278742,-0.005008718775457017
-2.7051834428008315,0.17414301759214923
-2.704171552406131,0.22735620537257548
-2.703115516948582,0.22191673701155146
-2.7031132168267593,0.2144785254954536
-2.7029222351206563,0.17986488935181116
-2.6993166253460066,0.261842014160342
-2.683848428578529,0.3046596046347074
-2.666137886110504,0.376442465357664
-2.664176063558928,0.3798195869553004
-2.662456523618392,0.36959250976427027
-2.653709446238525,0.5055879736654325
-2.646318159728258,0.4468043870043062
-2.6388258038745187,0.4854615509907142
-2.620834966743982,0.5420022758389396
-2.620676345163838,0.587029468928228
-2.6146415822086415,0.5830990571424411
-2.610312297479492,0.5590215533417136
-2.607206152549889,0.5769756058342532
-2.6068659954233864,0.5604163235788349
-2.586880421690349,0.6110759949474597
-2.58611512730931,0.6306421859281448
-2.57391717628927,0.6414111084389662
-2.5728489116409166,0.6811799333473698
-2.5706382952487274,0.5873467077954587
-2.5650994784912844,0.6246325112104001
-2.5643371284309415,0.6290354497742863
-2.555817004629812,0.6280787363721646
-2.5557461354973796,0.6811056607812073
-2.5526735400444354,0.6745777698515162
-2.5269553268416507,0.7469460829975209
-2.5102481895488076,0.7623597750666895
-2.5060465980291244,0.7931651286029605
-2.4924539949106004,0.7891446127855528
-2.482229968455461,0.8246332374634745
-2.4756509588007285,0.8642271682779992
-2.462548445674974,0.7983376833490022
-2.4576773501043823,0.8472166376354464
-2.45221939004499,0.9002732070126058
-2.450581358961154,0.9283685733779744
-2.4464173461390994,0.90334743324012
-2.4191364483293025,1.0122073858118459
-2.4066009082093984,1.0835010020880431
-2.399484935364003,1.113656454722231
-2.3917706404655856,1.1274442407904997
-2.391069703596202,1.130915701050888
-2.383451156096155,1.212619681524399
-2.378722364523124,1.22437712282238
-2.378582385477051,1.1956369537007805
-2.375852448870798,1.2303763484375918
