n_harmonics,base_freq,magnitudes,instruments
7,1.3373975398768052,"[-0.35756947 -0.62276707 -1.22667403 -0.29727131 -1.58727453 -0.30723386
  1.52622185]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9990811251903713,-0.2465165800459489
-2.968300648859697,-0.2566181839412433
-2.967265719897166,-0.25455186260493123
-2.9631994541809465,-0.31403830171994834
-2.9613279787024744,-0.277745432412661
-2.9567946416216406,-0.26097378969290086
-2.9538069393826882,-0.2564220056637063
-2.952704395916678,-0.26161599878070574
-2.928289012020658,-0.20637084412473738
-2.9230060512968574,-0.2348964228851914
-2.922002646371702,-0.2324948489711679
-2.9157485727441816,-0.16910827299155562
-2.90599864061348,-0.1951913075734163
-2.9041071738837423,-0.15983672812356942
-2.9001266788055524,-0.19289048879914916
-2.8963651833879287,-0.15839879374713162
-2.8958121947444413,-0.1787475280402267
-2.8938408770277535,-0.1333119755958049
-2.8834455255827725,-0.11514002727720661
-2.879199614395269,-0.12150681611521556
-2.8759306465531123,-0.08908565535646115
-2.875357214275466,-0.10555762407859808
-2.873397766093067,-0.11234083975425162
-2.86638492641639,-0.09882004634403418
-2.8623428217934377,-0.09115246960192641
-2.8592416787013084,-0.08969449059756014
-2.8562152419313964,-0.06990446792840374
-2.850841907928044,-0.0028243724698728545
-2.850619866898274,-0.04630380962008695
-2.849747904619831,-0.04446887439129121
-2.8447960489943966,-0.05994737310880104
-2.8436624150897423,-0.021763341556009827
-2.8391063194214237,-0.0010115269146460703
-2.8314530707607988,0.002145004034899674
-2.815036135788723,0.03541878853316846
-2.810949010700691,0.06962665362622379
-2.807325425395054,0.061889207319894265
-2.8051284628871973,0.08442211973565178
-2.8009046636128208,0.08627317539693681
-2.7976033888167313,0.04930395090213876
-2.7927688070998986,0.05031009381656665
-2.7917756166448395,0.11960875319244241
-2.7903035421492373,0.07855115038087111
-2.7877719762368294,0.07364465048361232
-2.782403033760567,0.08782047478832966
-2.7776986117327285,0.1079865504861212
-2.7775165837754585,0.10911672064761892
-2.777186352782455,0.1264576742540729
-2.776274955253297,0.09849622430034169
-2.7625427820191755,0.14246088171621044
-2.7559198122917987,0.136767402602959
-2.7545240794002854,0.09606018759157633
-2.7411654222736863,0.12032758004985286
-2.7393869430211826,0.09004354657426905
-2.7352690619333626,0.1057209183604375
-2.7273668792207593,0.11802785598207256
-2.709176131098919,0.07447438153140194
-2.705507067630178,0.09363442131855934
-2.6910836069457154,0.049383350093693476
-2.688124221249703,0.051374685509289454
-2.6764909546475613,0.05812179633680855
-2.674554514363636,-0.025829752762590308
-2.6713404754282313,-0.025147375835200166
-2.6650636039928535,-0.08093251784911104
-2.6472015877637443,-0.11850354046130966
-2.6388774977475618,-0.12425764090299359
-2.629632184092145,-0.215849619537272
-2.629184432587138,-0.20131854207477784
-2.6290371615970924,-0.2270019880035773
-2.589169512561079,-0.38401354125665066
-2.587795689907179,-0.4188618004766821
-2.584197540099171,-0.466783718352023
-2.5823158941104687,-0.45929533924864674
-2.5736546768678537,-0.506514449569506
-2.5720111833252064,-0.5214742164504337
-2.567304139615287,-0.5486237897040743
-2.5628364780985846,-0.583296624756945
-2.5576203493773555,-0.5626594978537893
-2.555207338691784,-0.6513600450516673
-2.553180142865772,-0.6653611052032589
-2.548414246465885,-0.6750283984674945
-2.5425497971139155,-0.718616780985945
-2.5287831019333593,-0.7559234490302414
-2.5251119937649564,-0.8046840460533484
-2.5147987858103806,-0.9018721178624549
-2.504151485552097,-0.8807975900001149
-2.4939044746389905,-0.9732348947700536
-2.487574687095093,-1.022869092814038
-2.4807322100491978,-1.0573771863546026
-2.4799428824861294,-1.0417361491339985
-2.466821465806571,-1.1121014201357617
-2.459760410730297,-1.1275916574789464
-2.4592669237380935,-1.142874245610982
-2.4515713625347533,-1.178792476040408
-2.4503956511260063,-1.1508532948873549
-2.448170654945709,-1.1856437714045498
-2.446261011677243,-1.1910643534613803
-2.4341760354777504,-1.1924521903244156
-2.422794144717205,-1.2738883247054733
-2.4179451590707184,-1.282014269439223
-2.4027912261022637,-1.3048386514136345
-2.392579849586793,-1.31436574608933
-2.39125957893555,-1.310017738997974
-2.387444241424786,-1.3180875747363494
-2.3849094153946457,-1.333932460520315
-2.3833479102458677,-1.3172097468161286
-2.377750045107998,-1.3045907281593585
-2.3765369090759503,-1.3128061637210915
-2.371133177990451,-1.312259219300967
-2.365912819548144,-1.3479082167620982
-2.3630782165362643,-1.3098010447617103
-2.360962036782853,-1.3174186456006276
-2.351869160321115,-1.3018771178388435
-2.3509496423065794,-1.311639590444258
-2.337583871692817,-1.286834150258417
-2.3098331878692573,-1.2793599980069736
-2.301572259855089,-1.1823969792206706
-2.300904079270535,-1.2356187679766075
-2.292287824963471,-1.2168332662995058
-2.2879176369649117,-1.1960567195027418
-2.2811415539368856,-1.1889378363207788
-2.2807069042510957,-1.1462915047302076
-2.279153737008407,-1.158017587695881
-2.2748724465914787,-1.1449744156022708
-2.2685483011634444,-1.1304793593498486
-2.2662441645572526,-1.099935061306637
-2.2650386598337615,-1.106423376244973
-2.259858351920684,-1.0905015252507386
-2.2586376251981184,-1.0863087776755511
-2.257258752699652,-1.0839677587309637
-2.255575597069695,-1.067840680260532
-2.254739805645009,-1.0718688489914854
-2.2532597226646507,-1.0827119807177392
-2.2459287293379315,-1.0651665741088245
-2.2447866369644567,-1.0463188916878838
-2.241320118211367,-1.0362662043794812
-2.2370258660473468,-1.0057719566290915
-2.2361631284474464,-0.9948713388926664
-2.235626676610444,-1.0028446729679668
-2.229181845393719,-0.9927064888999814
-2.228757804415328,-1.0033416032882891
-2.2251453430566115,-0.9804490222718673
-2.2238463677637967,-0.9576144478744514
-2.2226319102881824,-0.9873117243163005
-2.218029646670322,-0.9474799177686655
-2.2148329515936642,-0.9452278808536693
-2.2055913366944733,-0.9061278775598095
-2.202555650577828,-0.9091208924848952
-2.201926763597635,-0.8967708307931203
-2.1889245188322297,-0.8712416962109834
-2.185017630887387,-0.8382588897823734
-2.1809034831987875,-0.8212558138806605
-2.1794301821478954,-0.8404368683037334
-2.1684049628138204,-0.7778972153212409
