n_harmonics,base_freq,magnitudes,instruments
8,3.60119038503167,"[-0.23289085  0.33159938 -0.65295451  0.93624071  0.49884449 -0.80283921
 -2.35679822  0.85478495]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9995126759652084,-1.5900457313446406
-2.98333430793107,-0.5791360803251423
-2.9829575455714052,-0.5554705824550765
-2.976369270083759,-0.1399466717985575
-2.9705681126552625,0.14173726376125514
-2.968378541958886,0.2714595791732694
-2.967556103780234,0.3100022207984767
-2.9658302880744483,0.4156908130154484
-2.9614171789710477,0.5660748484233878
-2.9583088684213763,0.7104486111282355
-2.9559462986647036,0.7412952073836394
-2.9527360534792133,0.8285979727402333
-2.9435968280064264,1.0309708770964727
-2.9417982520898303,1.0018247704548147
-2.941284072762069,1.006378030416111
-2.9305636382140925,1.0155632279531337
-2.920976021757609,0.8419561623040425
-2.9205909665984553,0.860572592969689
-2.9185390560157884,0.8055805709543963
-2.907350881711258,0.4905870904046495
-2.902595278610614,0.3529643639170905
-2.896485540946043,0.10991313906999153
-2.89222483367314,-0.12939526738953672
-2.886646261826276,-0.29381212904626147
-2.8766617518071484,-0.6800162229067984
-2.875821520511444,-0.7110235420429398
-2.8722094292632576,-0.8366824087092279
-2.8609620317127282,-1.1591690737537368
-2.8564044268227575,-1.2957492565946944
-2.8560918210575292,-1.3257265902973858
-2.8524334814664756,-1.31247211572712
-2.8408753906240847,-1.460419199435454
-2.8252735627300867,-1.2684120681039248
-2.823207396159681,-1.2059797635041574
-2.822759425261732,-1.202289786290343
-2.8081246459302607,-0.677973399045617
-2.8074221704525217,-0.6168526786505562
-2.8070466963838276,-0.621884392937501
-2.766784631778422,1.7042289465510854
-2.750046317094613,2.5856374484957327
-2.7426805886392676,2.8246872311289053
-2.7326177495414834,3.091766690767882
-2.7315432360822114,3.0994327235907257
-2.7291569607754362,3.1733126143903774
-2.7086286518916918,2.943475723587558
-2.699546304580606,2.6238712592333
-2.6878249012665165,2.0313689212054933
-2.680325702158357,1.5150800299055898
-2.6779514780061,1.288936167596096
-2.676098403070822,1.160906327714978
-2.6626623780036116,0.02356801181933406
-2.6599762833980733,-0.12555555367789506
-2.6572557719499645,-0.38924913971881314
-2.652390741055534,-0.8073897027057846
-2.645645424238917,-1.330571512944532
-2.6431874712631567,-1.609267139958192
-2.642426299274367,-1.6763571026854835
-2.6419079622051003,-1.6675916073323493
-2.6366777801767602,-2.1493877071340193
-2.632343636792454,-2.524018540943751
-2.6247939251437433,-3.117779631546502
-2.62440445719717,-3.090625907831509
-2.623337219062617,-3.1562745555428258
-2.619967396252421,-3.4168609497953426
-2.609220607398025,-3.9834080567318324
-2.6017189227659836,-4.282102763006041
-2.6013030722852726,-4.336993152494842
-2.598569269501245,-4.448664966845381
-2.5930363433487367,-4.515134326605501
-2.5816035144515785,-4.659886981851232
-2.5796052306870565,-4.618240131168106
-2.57451220186507,-4.581219373255961
-2.572631157439254,-4.569501632268548
-2.57216295871489,-4.559172423978977
-2.5656065854902477,-4.397760977023801
-2.5596250168203696,-4.221707798907927
-2.5549826341405812,-3.97508432668082
-2.5451032004726364,-3.4533488565206536
-2.543283509033268,-3.3999521295394137
-2.5428673402708353,-3.3817254740104956
-2.541465822227633,-3.3352170233994474
-2.5389185812811794,-3.103373717320643
-2.5336146745165187,-2.760446829913934
-2.531315593721823,-2.62400449610113
-2.5282839444763736,-2.4400959336896433
-2.521254714221632,-1.9384890551478282
-2.519155620656457,-1.795910084854795
-2.5183614542812407,-1.7496198816727522
-2.5055960852233046,-0.8174667148217203
-2.5053587508910145,-0.8471322925870283
-2.4994940235651515,-0.43287867376577166
-2.4894426903291205,0.2437272642169263
-2.486589282735534,0.4050162053928773
-2.480935770009963,0.6957127798567367
-2.4786302902610315,0.8214492757661439
-2.469823965408337,1.2199275866615178
-2.4613488184697516,1.564992245450316
-2.46093399088467,1.561803378337843
-2.4553175228071558,1.8089158875726803
-2.4517253430971446,1.8353717780080474
-2.430543680325771,2.1323908314451114
-2.4271191605750326,2.1346412861693533
-2.4203730441743074,2.1322597296697956
-2.4109383139910308,2.0261317546323556
-2.4109032476568846,2.062528177475607
-2.4108561277797467,2.038896310214773
-2.408797891101141,2.0604841189548084
-2.4080459088102253,1.9985400560393043
-2.4079211826944587,2.034201143491765
-2.395176100785158,1.7824441208435864
-2.390066967595563,1.6440584575990764
-2.3878361768815948,1.6606148990508967
-2.368962741615486,1.1080809230613076
-2.3660867793142453,1.0493858222586603
-2.3537040685985176,0.6591142636142875
-2.349094117742607,0.546796319179731
-2.3444089815156213,0.40543491478680965
-2.3438703472186746,0.3966874164317964
-2.3223039420404383,-0.32351973876409135
-2.320767603165554,-0.32691954368731885
-2.3182916665903424,-0.39223858553819585
-2.3125229549466746,-0.6006980338313413
-2.3094578739060077,-0.6970203275551982
-2.294859074626137,-1.117440773319215
-2.293026214475918,-1.1440414808067174
-2.290605706815549,-1.2392995363996682
-2.288541677920314,-1.2725110708744323
-2.280022242560903,-1.5079628237653624
-2.2791926265741997,-1.5371241135116094
-2.274235118931892,-1.6575098874857945
-2.2695908261306323,-1.7935246270476348
-2.268835677978843,-1.7942327956558557
-2.265073055731159,-1.8256735743824535
-2.2633642872375477,-1.9245333423285333
-2.261008945386782,-1.985593620994333
-2.2574434795798233,-2.002691787067693
-2.2388806449130056,-2.2366306672071974
-2.235878396144138,-2.2923924744675417
-2.2297037032206943,-2.264651733456507
-2.2271290672844035,-2.264444578903749
-2.2256407148498663,-2.298575380840733
-2.225219339955598,-2.2855369692814897
-2.216178119615065,-2.2301629448861933
-2.2061117386816815,-2.0713523817313226
-2.201652722493333,-2.011776224727395
-2.1999071483903077,-1.9530422581543607
-2.1822964867948293,-1.4607168077584953
-2.1498871655377965,-0.19050039454639758
-2.1439123539248452,0.04391000748337775
-2.1418948159187776,0.1226294330501246
-2.130889790968827,0.5770469205555817
-2.1265174786715466,0.7512903730946393
-2.124027972684523,0.8500623443934967
-2.1222522347755777,0.8937254631815906
-2.114012202072815,1.1692900472360042
-2.111386839219395,1.2645818334826475
-2.108112764162791,1.3495673663236931
-2.079802738899817,1.756338994974679
-2.0792476808104876,1.6955427471725424
-2.0789408087460117,1.7076814504756297
-2.0760788608458896,1.710751280674348
-2.075804310917893,1.7207363726980958
-2.0681673049416514,1.6778440247375712
-2.0516228698201786,1.4492719620611714
-2.0218377930751905,0.7121041751983481
-2.012500568492756,0.42616895065102994
-2.0089222480487665,0.34624173728954605
-2.0041686003229806,0.21184042578950482
-2.0021627789725107,0.17920954755850282
-1.9818194391292072,-0.19787589778960324
-1.9768149652847042,-0.25869401400540126
-1.9754450509184067,-0.16730225080779404
-1.9709273416347484,-0.22412280354620068
-1.9638989162772467,-0.2524494616028692
-1.9549605378621837,-0.19987307224848577
-1.9430881238346027,-0.10034292503692398
-1.9416345857048893,-0.0817061822531055
-1.9383601770639096,0.009494031054302356
-1.9368429870594406,-0.00017069706665534187
-1.9346192297977096,0.04240289357033708
-1.9297780888534075,0.17908016201286728
-1.9211168241880057,0.3171185203220782
-1.9117363677283794,0.6117990163499307
-1.911167016535198,0.54248394698396
-1.902310240799556,0.7565520421068264
-1.8906394776906128,1.1008939096049324
-1.8881368482816785,1.0985615739134857
-1.887031258016268,1.080791316573593
-1.884413250036726,1.1141782331558954
-1.8825139574736567,1.1385098381080636
-1.8793793823294953,1.2482876784023127
-1.8765575077463155,1.3127761707882986
-1.872417076190001,1.3709823259417782
-1.8720170931325983,1.3360347975744737
-1.8703543043553283,1.3184279056444035
-1.8695029153676033,1.3672915652176902
-1.8498450173003256,1.4508351134726254
-1.840444296345947,1.3972533036518733
-1.8353368755820783,1.4141255345394868
-1.820448693989907,1.3297333804144003
-1.8117095569216963,1.259115168237184
-1.809478764109779,1.2717929416763325
-1.8093835094950197,1.2210535285197064
-1.8022740129306922,1.1586610536964472
-1.8012885036108315,1.2011667341651557
-1.8005490570509943,1.1849770141369491
-1.793135526646952,1.1593818419799575
-1.7910090141250576,1.1571896221605205
-1.7850123015027164,1.1455204537482893
-1.7832939494544615,1.1233022916421853
-1.7775092051079,1.1107198511284635
-1.7634876346113586,1.2396269374204592
-1.7572432987275783,1.314522640456621
-1.7385508357037243,1.7605041330213316
-1.7324452851605239,1.8972614644746537
-1.729110657601033,2.0364203068739273
-1.7277353720999213,2.0703219947354397
-1.7255074241194064,2.114388691947225
-1.7245954780003112,2.191826440605967
-1.706791778850065,2.6654263263705054
-1.702188037442601,2.863064364757414
-1.7017899634206382,2.866318388843303
-1.7016605424984557,2.8699732454606206
-1.6936730507855786,3.1211248237471967
-1.6915188511687789,3.154786497793149
-1.6811919269605617,3.3358725958726243
-1.6732711807616398,3.4704386482589715
-1.6620611440851372,3.5215297987010845
-1.6570661767546961,3.505255175790004
-1.6475242138263484,3.3928266250323937
-1.6463145614297778,3.4369258623807517
-1.643868316208128,3.3632260932743483
-1.6407801510603899,3.3058147146447103
-1.638304719771525,3.2453519083685682
-1.623005432612026,2.759753218241796
-1.6187907936888688,2.613262534632792
-1.6151337958261855,2.4453849861027583
-1.607946609727483,2.1614219989484225
-1.5902931968040048,1.3624797900695904
-1.5819637391336574,1.0139140198661531
-1.5773013457301222,0.8200364631830653
-1.573661338729203,0.6363512046465906
-1.5655743543379468,0.3972298412794959
-1.5648445106842426,0.37370621025835626
-1.5589256541543763,0.15762875140804342
-1.5483933797911669,-0.07633338575469785
-1.539609784060239,-0.19042589783943367
-1.5339516028365414,-0.2609775381237251
-1.5295825187062368,-0.23102600048067412
-1.5292673503429828,-0.2552713116954852
-1.5113576222538319,-0.19502702315934697
-1.4953412935213348,0.08006561745334465
-1.4950291647670433,0.08313407617052103
-1.4884903230004776,0.21028939589600323
-1.4714679180216113,0.4715633654140365
-1.4650698566267677,0.5308978124600328
-1.4628387886673249,0.5531985641773189
-1.4503558561902599,0.538640524714727
-1.4367419372504573,0.39790668715744226
-1.4339359321083407,0.29037021400529683
-1.4318287971374428,0.21526279408872973
-1.4196647253835837,-0.1629199231564772
-1.4181510235377826,-0.17425843960100898
-1.4137023572562297,-0.3899472684364056
-1.4125898152747338,-0.4637370220076108
-1.4059396138881708,-0.8228822792593836
-1.401618700824741,-1.0482284450522485
-1.4006298548108997,-1.066405779225382
-1.3977103354882312,-1.276576455312848
-1.397084411966979,-1.3404735068499412
-1.3822203733702305,-2.1988036525004837
-1.3667313163795682,-3.11989176978385
-1.3656494227277305,-3.2080030623308686
-1.3642521938838759,-3.289177850826007
-1.3606377389831426,-3.4925008882379576
-1.3582553295669644,-3.640262455580991
-1.357768222641246,-3.6034475235260013
-1.3565434247717796,-3.7163024678870156
-1.3456392666066939,-4.187381297281857
-1.3441315823380333,-4.193896195248572
-1.3423842242958963,-4.299219426624655
-1.3382362079528005,-4.337211695920781
-1.3340784640877128,-4.472015099990412
-1.3314084182367663,-4.524141338045644
-1.3228835401693784,-4.590849949373602
-1.3108015821603995,-4.500590310298258
-1.3080218156764258,-4.467676851568444
-1.3051477302015486,-4.357201522561989
-1.2882625755046007,-3.769211884969306
-1.2850070566471816,-3.6183609830706964
-1.2646512403825136,-2.282916683152457
-1.2615458801290476,-2.0918024857732846
-1.2477458504264827,-1.1163863024110816
-1.2455187610821985,-1.0136300013482662
-1.243506612071955,-0.8263521803948579
-1.2418988727839093,-0.7543273348732455
-1.2359358970563479,-0.3814657196958124
-1.2331515390271468,-0.20896833450414462
-1.2319445394973705,-0.1691120403003801
-1.2252329965829243,0.13837137807971114
-1.2244326587773056,0.2592393896843663
-1.2140874375559145,0.6601709789295719
-1.199155064517273,0.9619714950791769
-1.1968577579568547,1.0606100715963382
-1.1963462112388683,0.9810602171702644
-1.1948600851673838,1.0085417657323406
-1.1927999122940813,0.9959580461948742
-1.1913677123024817,1.0665539973003575
-1.1893761403486023,1.0152642199624256
-1.18529073748796,1.0181630799386978
-1.1675419456861018,0.6751464501280914
-1.165970826730093,0.6282389215466089
-1.1648995440177556,0.5487454308554033
-1.162293760168519,0.49107600294172715
-1.1609902782201589,0.4254275106061418
-1.158545219982652,0.37196057612588973
-1.1543226482113225,0.1680408655638586
-1.1507145014464821,0.08678648356323238
-1.1278206820256957,-0.8207915708731776
-1.126714087418451,-0.9000820609869307
-1.1201625429228153,-1.0589876905954236
-1.1033506631313639,-1.437149560631479
-1.093992181524942,-1.3968959006942823
-1.0687338483652262,-0.8987469916618102
-1.0565212915833033,-0.36803382609242624
-1.0558704440178126,-0.3340261145165535
-1.0500009732837159,0.03562712041781713
-1.0425609903932243,0.4249536448444926
-1.0322572573351168,1.0670103313143717
-1.0314142495402554,1.1336333033371864
-1.0265518617741327,1.4733433625622439
-1.0251744940301082,1.4833088687152904
-1.0233101644809202,1.6364236168859518
-1.0216535542986231,1.7891500967660317
-1.017611427237079,2.0013976942759575
-1.0075786845717192,2.4753780285239806
-1.0068819551833987,2.5073617186543258
-0.9911711114560018,3.0465037610621515
-0.9892039348924735,3.0301282653187616
-0.9875801746191968,3.1111997038617125
-0.9863502757138201,3.11634098057912
-0.9652085069528802,2.974987002564295
-0.959029617799624,2.8093593084832396
-0.9543239385332325,2.6368574515286705
-0.9354651645671401,1.5057287718157961
-0.9303930046451061,1.1075527472952262
-0.9262552858597055,0.8087185696338223
-0.9261545935519511,0.7417264557821137
-0.9190396964339556,0.1842538174302464
-0.9185096525761036,0.14617220956707005
-0.9087446492404538,-0.7005007164471634
-0.8891064727934648,-2.4599353686002194
-0.8815383033513227,-2.9286237575672156
-0.8785836085093113,-3.2501157712088324
-0.8673996345118944,-3.8286877601539464
-0.8661326419030022,-3.9386300564545693
-0.859412374725208,-4.260761356147913
-0.8564057628871007,-4.279666838593869
-0.8535795354013711,-4.462399608224133
-0.8393829438901053,-4.628103854643433
-0.8340332844805589,-4.651921713734626
-0.8280181817080843,-4.5901766563397794
-0.819289904749775,-4.387620431713488
-0.8152798293025412,-4.234811915590283
-0.8014063758435008,-3.586152560948257
-0.7966756480157451,-3.28448335880521
-0.7937299899014949,-3.081603724282258
-0.7875243930986362,-2.7326381544540035
-0.7752161286376613,-1.8436247993049852
-0.7727203403591218,-1.7288316709736633
-0.7620132392137653,-0.920589397773753
-0.7574662761398101,-0.559892576375251
-0.7505714176055331,-0.1488635070877456
-0.7482763017521172,-0.03579567594067174
-0.7457647012655313,0.1101522596491017
-0.7377806454415348,0.6455564944191576
-0.7344054888871954,0.7889234599957291
-0.7316563908756386,0.9417601982378622
-0.709693230617789,1.8151012352088753
-0.7075863827338225,1.7822868881137122
-0.7003907527665238,1.9936148911238978
-0.6986683376548299,1.984501176526101
-0.691203035491184,2.1164777811030384
-0.6845688178919751,2.1282364375145666
-0.6632587184770036,1.9881009483059242
-0.6497052401558028,1.7806083749542736
-0.6489626968745403,1.7531448401552676
-0.6485156331899278,1.7217851252660588
-0.643731710233987,1.6344776116870148
-0.6435727923979586,1.632669771939404
-0.6431962935101687,1.63165977144241
-0.6381454023823401,1.5257276667063495
-0.6365935875412898,1.4429859051691636
-0.6362481298441223,1.4259083186037316
-0.6298793400675029,1.250397057430307
-0.629451453576245,1.3379475351851295
-0.6256530054782004,1.2057151914098714
-0.6222801506515969,1.038005349532586
-0.6171694351751524,0.9308509253886271
-0.6159482931914031,0.910135943126673
-0.6067935119395802,0.58762989450325
-0.6057268616112039,0.571893722963716
-0.6051297018887398,0.5942944826570835
-0.5960172949930715,0.2631148852103109
-0.5910883244723655,0.12052788152772494
-0.5900438802150192,0.08815454715719705
-0.5886602289479441,0.03663601206019269
-0.5886058471656961,0.08754447468824945
-0.5884662322380665,0.016272360525379476
-0.581434777163365,-0.16150092771457952
-0.5717214395619239,-0.4925793921321833
-0.5671086421620064,-0.621419211748172
-0.5654774243181695,-0.6681345309214826
-0.5514700424952252,-1.0891122270080387
-0.5483004583760449,-1.1705872842320448
-0.5423229902500459,-1.3546287608931509
-0.5402586784045376,-1.3669733626295208
-0.5358208373452866,-1.5005292128909047
-0.5319005585858663,-1.6045020444726243
-0.5285733630174647,-1.7003449702100446
-0.5222860787433445,-1.8475805830011558
-0.5171650163009325,-1.8818370176492176
-0.5113026854050045,-2.041802045280475
-0.5025208333485423,-2.188315347680211
-0.500838222346152,-2.2110542118209606
-0.4985192860854264,-2.174880374206994
-0.4923149959933859,-2.2162148955915617
-0.4769518299529629,-2.2561263303572936
-0.476389556409492,-2.2529529497685528
-0.47391985140926174,-2.2799743942952553
-0.46749442415931686,-2.1492324106295264
-0.4611293949868527,-2.096506403460401
-0.4574648739445899,-2.0183799572965495
-0.4497764565536553,-1.8532672068287286
-0.4492598790958535,-1.8560822029606103
-0.44229314159452127,-1.5964814012584325
-0.43794717304826314,-1.4665446183087911
-0.433892272789576,-1.3933778564092174
-0.42792526360443883,-1.1370474872675203
-0.4255873073649794,-1.071798586281042
-0.4239347901314501,-0.95039146444377
-0.42354991206846293,-1.0099739733912787
-0.42098237363796986,-0.8793085508211387
-0.40616560440005234,-0.27288306484267144
