n_harmonics,base_freq,magnitudes,instruments
8,3.3770451256246985,"[-0.26464137  0.456502    0.73494756 -1.4679962  -0.0688264   0.51971581
  0.51501321  1.57038233]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9818204113912605,-1.7480232283481205
-2.9771082521263557,-1.7572059781821372
-2.975419008412281,-1.7436302447284988
-2.974680581346052,-1.7157134849122508
-2.957340871577877,-2.0215095299975676
-2.9542686683828823,-1.9819580497342597
-2.951928392329445,-1.9811912069209707
-2.9456927608888357,-2.094871351120365
-2.940005539037492,-2.1827280118966113
-2.9379606155243323,-2.23049113977054
-2.9364711405421824,-2.1511556860368026
-2.9299280090790836,-2.348359543050424
-2.9130458121612355,-2.5698496772779924
-2.9071514263837157,-2.6405386591602773
-2.8992201283926695,-2.694180915440881
-2.8988747885296364,-2.77692579252883
-2.8707494353432272,-2.628915560100084
-2.8560239702923296,-2.262356702235876
-2.847002354266876,-1.9059394457911116
-2.8415437470330724,-1.7823861694735603
-2.8209643803277626,-0.705887985494322
-2.820447000838864,-0.6831592575889329
-2.808423855426038,0.08982421714378898
-2.7849024024927322,1.7077116319418493
-2.7683402114795106,2.722863074192676
-2.7665487168156773,2.8817912670251595
-2.7652935710970707,2.9137275965047715
-2.759824001236314,3.2470261658621338
-2.75059572123181,3.6802893961480123
-2.747656282948941,3.8086109128650727
-2.7315554127872343,4.382924125632659
-2.7307928556573478,4.4751809622296825
-2.7271498327763597,4.509771761897032
-2.7247116099758575,4.6544219157931295
-2.723536753779471,4.53333941005806
-2.723125762663666,4.583084443061991
-2.7221441153282044,4.617847166964638
-2.722129076467677,4.561403725739509
-2.721663078478003,4.630848219688917
-2.714492763375506,4.718615391439756
-2.7138620154180857,4.67504155092669
-2.712111883512285,4.747535042605659
-2.709249549048436,4.741704358528373
-2.7064533557000834,4.657898787081394
-2.6797999703609703,4.2776577508927165
-2.679056452538613,4.240536241037608
-2.667633719217216,3.852874501853335
-2.6668970664227274,3.8328814877245088
-2.656992454354284,3.420781979399395
-2.652262003219685,3.210436875504326
-2.64619308289189,3.0337936215731465
-2.643009801991825,2.829300708508031
-2.641471159476432,2.798624846492179
-2.6267028785351827,2.1951551413408867
-2.598393624501639,1.1226460173351762
-2.598282153913724,1.1090460199661727
-2.594772010618074,1.0191978738816534
-2.5939660410550562,0.9624661217875208
-2.593561251394098,0.9527452588185562
-2.5932642829460564,0.9632037066671026
-2.592236228419033,0.9252811130886673
-2.59172383924982,0.8905656609672854
-2.590153181916086,0.9397928782493742
-2.5755348628271184,0.5462715974318024
-2.57467628754927,0.6104263907778151
-2.5728539754032673,0.5475906001282891
-2.571972119919619,0.5664408270919965
-2.564782169323604,0.47933353961800046
-2.5543515069427247,0.38126738308696284
-2.5451982700165723,0.37344184899917193
-2.5433875285238785,0.4078009033849032
-2.540086639362178,0.37554395296933196
-2.5380297447289,0.3850924234204026
-2.519548561698186,0.5233022946089931
-2.5177379910086204,0.5521717970025644
-2.515323938920326,0.5044731385542814
-2.510069865545125,0.5848008945809919
-2.503976741168702,0.6775838078951808
-2.5001114464644707,0.6173693710275356
-2.488769885411253,0.7219254076199106
-2.482428792939354,0.7494502408281207
-2.476409256342565,0.911100932279162
-2.476000135692521,0.87883274017676
-2.4744302513296157,0.9577845698365158
-2.4718495476522717,0.9377301503257002
-2.4677608359243584,0.9420832000643768
-2.458966079624516,0.9999352509190415
-2.4431109036432344,1.1061971128991754
-2.43873817907809,1.111344480024997
-2.431028150521595,1.0944955870597457
-2.428562891032892,1.1840534952778632
-2.42118331964788,1.1592548548669437
-2.4184733069982864,1.2209630349894394
-2.417533658209575,1.2521632424857803
-2.4160945847330115,1.2090860583800167
-2.4153969621585576,1.2189443696617785
-2.4104578918446924,1.205054846472733
-2.405494525715417,1.2629718377830024
-2.405201895822559,1.1795864278797754
-2.3816444478078918,1.2772085494598209
-2.371864662210881,1.196607916944877
-2.369260027927341,1.1630280331290284
-2.3547404367744926,1.1783083472480582
-2.3483213324837546,1.1433848503741189
-2.336352779597763,0.9602929061271773
-2.335949914419759,1.021276243658676
-2.334473453709119,0.9484372277844973
-2.3224755460739526,0.7709142178870864
-2.315524898369742,0.6102408047728127
-2.311933276454112,0.5571428302580528
-2.303972855853903,0.3526219304637935
-2.3009158540076258,0.3510828580626184
-2.2958419010461504,0.1707703751042704
-2.294980422237085,0.1515788150881709
-2.2928942566204786,0.1930500223420456
-2.2926631902541175,0.1315695625146929
-2.2887649535626635,0.019397839451181426
-2.2849364439606976,-0.06443208566644999
-2.277633155667089,-0.3171204646181911
-2.2540192113213164,-0.874921895544443
-2.2402112448845446,-1.0941314677133989
-2.2387982781878404,-1.1320839032857746
-2.1897878732838763,-0.9415209047610654
-2.171972361051075,-0.360905219721952
-2.171315386825611,-0.4040446749856805
-2.1672398949832488,-0.12515796779532418
-2.167052437101402,-0.1726360291382199
-2.1663289743502623,-0.11258319454136269
-2.1605526516812654,0.11404437594047441
-2.148235878159218,0.6587500776499858
-2.1471244625560386,0.7825292557557356
-2.146636535431038,0.7777325932959036
-2.144677940061321,0.8720246895328142
-2.142529262602507,0.9762507374761988
-2.1392020826343106,1.0863048951919723
-2.139097566758384,1.1056815789172414
-2.133715414362548,1.3460820490136745
-2.1264862377440434,1.6625005019973702
-2.11939289092723,2.015418326337238
-2.110592101542724,2.292316559754235
-2.0968252998712797,2.7259440465397544
-2.095288739414533,2.7027726645981374
-2.089734180420302,2.7856914284079757
-2.082814312916611,2.8055157793181773
-2.0810986096948954,2.859714321074895
-2.079037751759378,2.773471562427811
-2.0723045770108515,2.7600894102418736
-2.068643777618565,2.7378467911594817
-2.0622625442405464,2.514730073150033
-2.0615945098859036,2.538624116906225
-2.0226979367021305,0.36503523751911354
-2.0024603500714555,-1.2094957401709554
-2.0015007245778045,-1.2745041743378995
-1.997589892057824,-1.5939803155330856
-1.9969052789088346,-1.7141568931861457
-1.9933968284904993,-1.9765080054279023
-1.9926582636604473,-2.0144028937560976
-1.9874119445446896,-2.385687920885267
-1.9810145994400818,-2.880868588025366
-1.9747138192276492,-3.2527128269401646
-1.974590195577655,-3.2773311090222426
-1.9716779747102493,-3.4777273737711387
-1.9680533875947535,-3.71966339673451
-1.9674619743385422,-3.729012891861591
-1.9565626662326674,-4.256290529756074
-1.953939721618896,-4.381572072392164
-1.9505662928229341,-4.474847627825268
-1.9461573246501735,-4.555938198805364
-1.941675377415111,-4.679900183793471
-1.9383499795913666,-4.747393395407662
-1.9354845919719845,-4.787451408615706
-1.9345181749108924,-4.8027372218825315
-1.9323689985049473,-4.8142166355327785
-1.9163196374625722,-4.6207523944611815
-1.8882548977312854,-3.493889363722257
-1.8814532007813942,-3.0878990860446
-1.8811726256435723,-3.0477408427298114
-1.8803093047316286,-3.0299556492048967
-1.8784311912099112,-2.902060599860355
-1.8706411557961615,-2.439700675056512
-1.85780330931566,-1.6921247144161895
-1.8574650835744244,-1.6375217911906326
-1.8482166681603835,-1.153632430125396
-1.842073927767556,-0.7692384438784481
-1.841924624223675,-0.7637791936552836
-1.837973012708039,-0.5674978910610954
-1.8354347127676414,-0.4721167301703364
