n_harmonics,base_freq,magnitudes,instruments
8,3.3306913235177436,"[-0.06804032  0.47749117  0.13161506 -0.31683855  0.18900191  0.3291526
  0.14528402 -0.0559728 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9862672887302546,1.3093252084256486
-2.9819311647306943,1.110368866494237
-2.9748655814746736,0.7482892495057047
-2.9699571218229908,0.4925957331674118
-2.9497052718689627,-0.47148426228266216
-2.9495094050821677,-0.4450955526793847
-2.9419693312824293,-0.7543943860886508
-2.940849979434361,-0.7575286594364072
-2.937124036691416,-0.9029657865704149
-2.923583192593914,-1.2431958960784317
-2.90900949079395,-1.4085426336247062
-2.891055768396794,-1.2528363967443488
-2.887993571380548,-1.2313518148542189
-2.8724061844001314,-0.8155255372014998
-2.8655819068126704,-0.6374685252042981
-2.861537942270015,-0.4271311229668576
-2.8564511920194535,-0.2012217534393745
-2.84384170486698,0.2618269412196713
-2.8296684162503034,0.874578325185826
-2.8138964294247826,1.462560376174056
-2.8076266649992068,1.6438442672732287
-2.8068656428986167,1.6716131195043331
-2.804554474238105,1.7498256519864657
-2.795438520509057,1.9416555932185766
-2.794307020359488,1.963608195983591
-2.7827059432521724,2.1299003421718736
-2.770623915548905,2.1389100067167437
-2.7698801085892892,2.127253537271502
-2.7698349157105993,2.183328044925723
-2.765180863071919,2.1540701039239987
-2.7562076633121775,2.0170924868334006
-2.754681286822115,2.0281584961483667
-2.7526230033354144,1.977782492876156
-2.742841436377317,1.7917599436432208
-2.740910949798307,1.7563474085809343
-2.738863048445303,1.716759439334672
-2.732180326437338,1.5352362639870873
-2.7289127762030847,1.3986022231715458
-2.726753775027401,1.4100179126933088
-2.7226901514066677,1.2862719932509143
-2.7217646326788163,1.2062878943665565
-2.7155838263207728,1.0421928528100253
-2.7125067413201704,0.9154119064005044
-2.7105935896282682,0.8916631031524156
-2.7097811863024934,0.862937246586992
-2.691533192546167,0.2952472644361296
-2.688283066240773,0.18798401044790503
-2.6830116021484636,0.04940407705582622
-2.6803053488496404,-0.011785375353974227
-2.674226947459137,-0.156469779726707
-2.6716846522529725,-0.21722096272092645
-2.6688817777820972,-0.30931180848537887
-2.6653004712231154,-0.3582456824438453
-2.658058135634937,-0.5123274845059235
-2.648126871735984,-0.6626631561909941
-2.6448977200781245,-0.6981585061214254
-2.6363479681078665,-0.8137290037632515
-2.634269063612239,-0.817249155521849
-2.634054220499833,-0.8684890919472988
-2.632294791093151,-0.855898446380027
-2.630762879262572,-0.9137479572799901
-2.62727727119357,-0.8965935131022488
-2.6235712346557962,-0.9491687750931489
-2.5891920410221685,-1.0872857504303957
-2.5869801302912814,-1.0727518498676623
