n_harmonics,base_freq,magnitudes,instruments
10,3.7298273627441065,"[ 0.58229762  1.3717923  -0.10834974  0.14115884  0.74844615 -0.8935887
 -0.60386103 -1.49188398 -1.24004355 -0.48680152]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9967821623442226,-2.460695413081522
-2.99605821746259,-2.4937035120027464
-2.9918227618078475,-2.6674844999064984
-2.991609744683774,-2.675927912320437
-2.9878112946389743,-2.8248936240235594
-2.9837101480150148,-2.936101951570385
-2.9819571343132454,-3.0143607838697246
-2.981462153479989,-3.0261276793482765
-2.9784333835736403,-3.1262515729074445
-2.9768930628981227,-3.168637782261093
-2.966215400823386,-3.3207948609124953
-2.9653474391449333,-3.364308803204247
-2.9576178108574855,-3.3913748880275114
-2.9573100555049847,-3.396583237745851
-2.9551109137535683,-3.369848951692121
-2.9540683170722524,-3.3445188006487876
-2.9530633755595974,-3.3311802600182583
-2.9524316103512938,-3.3190371353281494
-2.9515562753306708,-3.3126290180611044
-2.9501333668081138,-3.30646528565722
-2.9494676290068482,-3.3188264765566124
-2.948377732594027,-3.2838681394801026
-2.9481705435515053,-3.2881257616889985
-2.930960832152663,-2.58551402304541
-2.930364078190875,-2.594756410699691
-2.9295530388214317,-2.516899882875809
-2.929322873318479,-2.5286308714034735
-2.928740197627304,-2.463937768555806
-2.90475717669835,-0.6239062449073246
-2.8987058326943105,-0.08402787194077051
-2.898276726229858,-0.05393700540649334
-2.8883871290558654,0.8368863237636438
-2.88001074592198,1.5471450004831353
-2.8772460108438564,1.7187369779911936
-2.872076122975346,2.0931214415935395
-2.8680880099101467,2.3436258089760087
-2.8661507097789634,2.4574938087579374
-2.866059060072299,2.449223179367234
-2.859365645771793,2.7197794873406025
-2.842069074761609,2.9077803111800415
-2.8374403229749774,2.782239927843821
-2.8292435473412194,2.4581143711922597
-2.822553119230294,2.063869305281027
-2.8169325766051028,1.6700514892386908
-2.7866004432015714,-0.9880641362424329
-2.7796218779006754,-1.5598591815105765
-2.770627505989885,-2.1382989573445585
-2.7535566815382,-2.690227908180595
-2.752150179386918,-2.717774763857844
-2.7494192510375965,-2.681072647197793
-2.748388224334361,-2.689957820061797
-2.74258411703715,-2.6188204033407616
-2.7334156877986047,-2.297741834713706
-2.7269082311001425,-1.9460109170752113
-2.7256228221459167,-1.8920101203096238
-2.7254532249411487,-1.8895248029937364
-2.706331773251758,-0.5495575739522914
-2.700935217933474,-0.11037397307688013
-2.6957963997205616,0.26091575622016017
-2.6953985528961324,0.2980567694307976
-2.6935105206461754,0.3945918982565498
-2.688405079629736,0.7270356595580364
-2.6873787040524437,0.7920530877110379
-2.680418442697164,1.1439716122768833
-2.6754296597342644,1.322858325064747
-2.663500420944443,1.483838261616658
-2.6617123633889332,1.476820458767092
-2.6585403363497333,1.4588756232682725
-2.656579214127806,1.409078644082592
-2.6556272081658188,1.3952858258135483
-2.633503428438752,0.34669324183036965
-2.628054240279057,-0.058146846490900975
-2.6267403405252367,-0.15094029934521994
-2.6201621658086007,-0.6327906385542801
-2.6197771003886245,-0.6380732707734391
-2.603423275550728,-1.8096441637684044
-2.5959463350320537,-2.236541475567487
-2.593732353318346,-2.3424954595996663
-2.5831620437073006,-2.6391972704540603
-2.5818389719299777,-2.642394037313507
-2.575209512400151,-2.6750583132197914
-2.572024068767161,-2.6036510314034307
-2.5584163696972344,-2.1789002022039874
-2.5489910052387152,-1.6248347696553682
-2.547796441480484,-1.4923258838310014
-2.545715426301183,-1.3517217834092001
-2.528125594488457,0.025312869762684372
-2.521607805307789,0.5677295621703227
-2.5123400924609998,1.2190337738907888
-2.505816664983529,1.5378508066342869
-2.481686584512626,1.83162393292624
-2.464714804684566,0.9691639357876528
-2.4632294474005705,0.8970525386237901
-2.4583073029260953,0.4706196251979895
-2.4518439376188557,-0.0961329097324739
-2.4443295502669713,-0.8423334280013066
-2.4389111780002635,-1.3939186849178988
-2.435159448544442,-1.7730109724218532
-2.4335612093405765,-1.9078615531098881
-2.4306105270535845,-2.1641957592237087
-2.426442869879269,-2.5379508663005175
-2.4203877376389,-3.0575662583026078
-2.4203678434290588,-3.043774971855335
-2.411878147134879,-3.609243313026391
-2.4038882549033254,-3.9311947785977384
-2.403458336841224,-3.95653301560855
-2.4019796993202363,-3.9943767723700816
-2.3965620640566705,-4.092841604327701
