n_harmonics,base_freq,magnitudes,instruments
7,3.3860482007169823,"[ 0.757291   -0.0779304   0.93074895 -0.82516902  0.52408432 -1.0409934
 -0.61782164]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9986965930298837,1.1756701777416534
-2.9978907738498632,1.1889890706238764
-2.9932500885986135,1.2032661712974395
-2.98905136279165,1.1776598762210948
-2.9826580685593838,1.330700370954599
-2.9768949705456587,1.3511645176048659
-2.9664954212389825,1.4889443714828225
-2.9598215501368528,1.566527703629764
-2.950824175686643,1.8028511592198533
-2.9423205032291535,1.9358117863274051
-2.9419401045440714,1.9601849779315743
-2.939642153710306,1.9749176956610592
-2.9353571432877175,2.0201639870048003
-2.9342151507387912,2.0795008027730635
-2.929199934218257,2.154432426517403
-2.925460952246599,2.2636112282442373
-2.9183437836389574,2.4353805671323627
-2.910064136607211,2.6345335758510466
-2.9021700810884825,2.8183108282982614
-2.8994051870561712,2.8577599393304127
-2.8987364940728986,2.8331948021937707
-2.8974019167062917,2.876044845762748
-2.8930582549909283,2.86946144631969
-2.8928924796075464,2.928176100201424
-2.8717294916144094,3.194475836366005
-2.859854263835687,3.215324208554869
-2.8494841260672077,3.1777432845704743
-2.8461653342011966,3.1058533927507734
-2.842234379761852,3.079157788987096
-2.8358600567317316,3.003352980416894
-2.832287616732669,2.9147612055438654
-2.816574789437256,2.538184204641474
-2.8162524925073145,2.5314619475614837
-2.8040818764682784,2.1545484550477605
-2.803291490680417,2.120788855641875
-2.7978498594841987,1.912840463551461
-2.773039050095174,0.8395272136457046
-2.767523588309004,0.6548932668832048
-2.759642879225807,0.27549671110521146
-2.7529648510290077,-0.04357385549131519
-2.750610977912729,-0.09700244516371645
-2.735310988079342,-0.7880103897114409
-2.7319544089916503,-0.9577536570797813
-2.730102771839113,-1.014847924905418
-2.726780935608377,-1.134842141672271
-2.721701697373617,-1.3876559196293698
-2.7037783356046727,-1.9255266534351996
-2.6990168400392074,-2.1080383248655616
-2.6976434128256193,-2.226218052907352
-2.6959554825713496,-2.2049227047615885
-2.695511391307302,-2.251227378545938
-2.685296069936097,-2.483922925074205
-2.656043242746855,-2.9539307151653182
-2.649994679949488,-3.046040975278478
-2.648117347097852,-3.066238679029296
-2.6342798226654534,-3.1735690610389606
-2.626689403712314,-3.15757965129368
-2.603831245539511,-3.2097896778874486
-2.600837241823692,-3.2553657817458497
-2.59429484790417,-3.302131835268866
-2.5746068916206943,-3.328974918316881
-2.569757298934111,-3.2806869735744564
-2.5697003076339477,-3.2891336071854385
-2.561431872344067,-3.308471845331653
-2.560079758195058,-3.319791406236522
-2.5509535990717165,-3.3113593003561332
-2.5473156404569153,-3.2381099546618866
-2.5370296219150097,-3.241804110741215
-2.5366420105731864,-3.2519595567415456
-2.5296080830591743,-3.219759956424093
-2.512584007555236,-3.032141823308291
-2.5037726161239573,-2.9222996213883037
-2.4986205904397316,-2.816867725042388
-2.4960454862723003,-2.7979561791178256
-2.489421319873748,-2.6118713805165723
-2.480941704822034,-2.38590749804361
-2.4808442742697796,-2.340623178012369
-2.4803791834046462,-2.3493708188952995
-2.4742986067943393,-2.154018433549386
-2.4732997674942534,-2.140641678071741
-2.4726518162309534,-2.1021386583331507
-2.458984185249415,-1.6570385522714859
-2.4582331886448126,-1.6026289669302807
-2.4567370800770467,-1.5387091171022693
-2.449168697183377,-1.2405204249007613
-2.446463750932553,-1.1254715773418704
-2.440000083326219,-0.8441105248411682
-2.4319563441359797,-0.36053209776507783
-2.429839520935948,-0.3353305071996472
-2.42782863878701,-0.2511601696101319
-2.4145937597721225,0.4228030387540786
-2.407781130759319,0.70532521857297
-2.4003131220515783,1.0319992740902826
-2.3793135630202045,1.8254467865688386
-2.3701047460381695,2.1005412052022483
-2.3631176691076163,2.337147781501932
-2.3629275899496136,2.3074651012401675
-2.359378154823158,2.370203949886301
-2.356964433602441,2.4298341433225885
-2.356289137446363,2.3757647909477146
-2.3476061753058772,2.485115650404519
-2.3396681903536782,2.4943055578683246
-2.3276921296817994,2.339107659803564
-2.322274655138976,2.2677175474127855
-2.3183204061264697,2.147862400704518
-2.3180402148345856,2.1505995856215603
-2.308294553549997,1.866973306797533
-2.3044907556499847,1.6913002597292395
-2.304154019421606,1.6910807840615598
-2.3040322015351116,1.65712276326879
-2.302349685493377,1.6166640667965708
-2.298191131659155,1.4048204694046347
-2.2895148250333093,1.0279430469392077
-2.2880989887300274,0.9257641861431919
-2.2867008503972235,0.845275376720363
-2.2774560332196954,0.337836022533113
-2.277010167444206,0.3406056174490051
-2.273010358336342,0.10883645460834554
-2.271099536966827,-0.003902224387666019
-2.265100525877162,-0.35995226265675473
-2.261746030569877,-0.5401907814195762
-2.260440223924249,-0.6631355255430805
-2.257639237691669,-0.7874136233490232
-2.252845660449851,-1.0790626879913816
-2.2525770471952176,-1.0838851009381734
-2.2514124121498833,-1.1329347904879161
-2.2513396380337394,-1.1978062002670964
-2.249095284130306,-1.3278128145808652
-2.2405877308293984,-1.7520950096577599
-2.235796887997222,-1.9870456007036952
-2.2330320704304256,-2.176122471565902
-2.2212557155550234,-2.709594615637506
-2.2192216675298324,-2.8014324563360806
-2.213800132722242,-2.992730766011694
-2.2137984229331,-2.9231480936390684
-2.213025730854068,-2.969371216496266
-2.2080149216504257,-3.131043711450294
-2.206146246404723,-3.1410977822595845
-2.203059418806014,-3.2263291357929993
-2.1996091291701854,-3.328708019712845
-2.199001049754617,-3.2966562001832393
-2.1900443375949923,-3.4138125975021083
-2.183991104982142,-3.464225860469504
-2.1834377779477734,-3.3888722993878106
-2.156660185738554,-2.876978828194428
-2.1312536951961896,-1.8329716745927276
-2.123437751564558,-1.3318081844698118
-2.11188880196974,-0.6946792214629598
-2.109961968538237,-0.5494485710704407
-2.093381859721015,0.3765779669389176
-2.0492246287374414,2.015453385124953
-2.044421874926601,2.071058923207723
-2.0438069886519683,2.1508321481839507
-2.039097569450317,2.122791122455044
-2.0347051642271436,2.1612344160886128
-2.0268338496284866,2.1181255840306448
-2.012261200027745,1.840460247746442
-2.0039126161557563,1.6315157865555825
-2.003407956688663,1.659063298500058
-1.9995114447858267,1.4793218505557835
-1.9957585180009976,1.3162435566139654
-1.9888813478802834,0.9900344669159401
-1.9809848212067067,0.6275755906614402
-1.977521784231261,0.4966618410257525
-1.973796205565382,0.3634847896938452
-1.9717345276999505,0.28692239294045363
-1.9660405247236241,-0.02727277055214142
-1.9658571867553478,-0.04011506236609469
-1.961164141613132,-0.24584648414053617
-1.953478614812777,-0.6112081043353044
-1.9477010887060573,-0.8652632157784281
-1.9465701442876178,-0.9576941913957259
-1.931179838933858,-1.551751590212954
-1.9210118182887352,-1.8719293040042677
-1.9133675598565876,-2.033272567570746
-1.9128189786528438,-1.9645959050733557
-1.908420945943847,-2.116352298506864
-1.9064308846817926,-2.0874070066717536
-1.8939823623637744,-2.1455841600619596
-1.8867013602738243,-2.1193975075623643
-1.8861299519056345,-2.110666089902237
-1.8848481959238994,-2.134394381722226
-1.878671848584435,-1.9766652075831856
-1.8700885180892517,-1.8416580428375224
-1.8445012658086346,-0.9808125551484155
-1.839852701215973,-0.753727921675822
-1.8287418340141846,-0.1930034376484711
-1.8187245438926798,0.26239958085124915
-1.8169333005079515,0.31450365581443174
-1.8162940757951758,0.3675745686156168
-1.8120697402271921,0.5460333251622362
-1.8119822123250466,0.4874812586288376
-1.8065019658370187,0.7650492938130377
-1.795494275513482,1.2431736636422694
-1.786943048655885,1.5217899688251484
-1.779805141639923,1.7020648774663985
-1.7773506012441282,1.7873488146929162
-1.7754536377297088,1.8854970678190612
-1.770316352087369,1.910643852750059
-1.751806948023742,2.0965076003326515
-1.7449605290989294,2.0716405456689735
-1.7342580929494844,1.9579848478056188
-1.7302547748424997,1.9251806505581932
-1.7276987709799352,1.866964422032809
-1.7276428314517616,1.8549491188207021
-1.7254861689940486,1.804876982363365
-1.7193585802552391,1.701889119079236
-1.719108406509938,1.6930583977187486
-1.7008625569206082,1.0991151823441951
-1.6794156602103827,0.2500127128553065
-1.6769623642066074,0.19262391920130204
-1.6718578021832375,-7.946822157547679e-05
-1.659275236380121,-0.4665223001187618
-1.6561895818503365,-0.5277377577023669
-1.6540526240679916,-0.6423673657656785
-1.6500790943091497,-0.7550444370655107
-1.6486191560158578,-0.8083356861302393
-1.6414552072898427,-1.0301227017651216
-1.636951757148799,-1.1749004373088887
-1.6356074019795284,-1.1685524629326918
-1.6284017066955288,-1.2818971319535726
-1.6276505680055195,-1.3280021468430376
-1.6232960705823658,-1.4068902031583235
-1.6202950084952499,-1.5222306285871015
-1.6086571730086021,-1.4745188094117498
-1.594269289456867,-1.547798149764219
-1.5884544893188572,-1.4835042596473427
-1.585985215217431,-1.4423019530842716
-1.576524284951909,-1.3298169377901037
-1.5599288381399194,-0.9814820053374298
-1.5561970610796794,-0.8926237567020933
-1.5394605204013088,-0.4552116981886847
-1.5392898517631122,-0.5074449477431558
-1.5371206515063216,-0.40496350266139003
-1.5264184971083088,-0.17494356271026468
-1.5261712297392327,-0.12230836980655231
-1.52495833258855,-0.08877428239430599
-1.520218645258754,0.013386089296578158
-1.5177723276105668,0.07412348965321347
-1.5120945310452083,0.2215685736991643
-1.5088310826466655,0.26906018328669723
-1.5008204318475158,0.4416705785580044
-1.4958327903500424,0.5688851840902585
-1.492216458379311,0.6230460623790088
-1.490842272850902,0.670833313063395
-1.4896317076645018,0.6612326136710267
-1.4864205209300247,0.6957761390556899
-1.4856819717322989,0.7214659619990366
-1.4854636457107053,0.7187830773571386
-1.482051419135712,0.7808582708218463
-1.4726724947382168,0.9174603879885913
-1.4676351019608216,0.9231207958333429
-1.4674803716351095,0.9501369501994337
-1.457467089161946,0.9697661257565899
-1.431147373097218,0.8796349946874005
-1.4143135031037586,0.8155056721770915
-1.4122313386751446,0.9290241475156015
-1.3892342739821313,0.6889493780825912
-1.3822470193234038,0.6119778708938668
-1.3797898321373094,0.5876188790083591
-1.379338863345651,0.5968754215684549
-1.370702233837378,0.6236645724321843
-1.3512246034190012,0.6122031660691745
-1.345833907169583,0.6030901708845879
-1.3297758476420045,0.724135863506244
-1.3212349350154415,0.7387524976574353
-1.3119885565941845,0.8277619973783183
-1.3094537883370054,0.8604723373429101
-1.290218920342779,1.0410339383152436
-1.289350921886424,1.0377173571655596
-1.2866552185017706,1.048805983475588
-1.2651463116286013,1.2389945284269688
-1.2566245280681427,1.2829048324603354
-1.245115680713108,1.3191078228989257
-1.242760413393632,1.3558268402834104
-1.2425726241797297,1.3164700699994893
-1.2381638559318924,1.2988921193228975
-1.2277590359138442,1.3451751978905713
-1.2173445822557682,1.3119442491059081
-1.2167987156981797,1.3268060988192
-1.2140085343810114,1.3102697461916741
-1.2071176045103538,1.2840103975552126
-1.19803451359818,1.2483212544324571
-1.1914499592827734,1.2397263588577199
-1.1814657088000062,1.1998836802442656
-1.1715527504957424,1.175052995683267
-1.1712940801157388,1.1237739506520033
-1.1579219395283318,1.1239287914290712
-1.1508896060496308,1.177948809453662
-1.143471018645034,1.206325701793471
-1.1378344793589392,1.206091648848562
-1.1291160427694544,1.2638984090058987
-1.1250017828160535,1.296743002573963
-1.1226546808622664,1.3561731162452249
-1.0981146390840173,1.7132487631073074
-1.0969157212585754,1.777768464562976
-1.0955876965708797,1.728172754073309
-1.0937027196351645,1.7912813636509888
-1.0903930211104083,1.83845137239456
-1.0893838938698956,1.8671140930858001
-1.0789787168275633,2.0960488378240956
-1.0656371039001962,2.3943299791839516
-1.0636788707724139,2.448761795459416
-1.0575329961621354,2.5619719270172583
-1.053699640438875,2.642642094883848
-1.0514661708112552,2.7040077119368893
-1.045306987389316,2.829994591691688
-1.0417835009534229,2.8661541747965344
-1.0384944462847945,2.940532848295084
-1.0318090995653342,3.008656615076674
-1.0238867669882368,3.1359512790528785
-1.0142543772116017,3.230972323941823
-1.0110570775128707,3.25748196408425
-1.0092049468977362,3.1732711207152207
-1.0080374592701367,3.2106808534149716
-1.0058489181769463,3.216295554791465
-0.9979194979212642,3.187039894027611
-0.9925888436608199,3.1460134357110503
-0.9914509684541066,3.161684075404008
-0.9764226948868076,2.942081292870137
-0.9689639191604362,2.777521552939909
-0.9673706968570439,2.751218335421091
-0.9493381249482633,2.1832600394617327
-0.9395546929752245,1.7895560333950025
-0.9391441285503777,1.7878487896664728
-0.9349524692971531,1.6956336961782414
-0.933634270820833,1.6099054723497817
-0.9211807204897435,1.0914652985989755
-0.9194850694386933,1.0038266128671502
-0.9189808390345959,0.9637345379390899
-0.9186876647573361,0.9636485880833506
-0.8979923666783596,0.05217821290531991
-0.8914061410374474,-0.2973469409533888
-0.8819013885765972,-0.6932363394557784
-0.8700466910432763,-1.1806088900682923
-0.8582865038553171,-1.658918177978133
-0.8543962303248334,-1.7351529161055859
-0.8529573954544176,-1.8112703440238063
-0.8478598198321725,-1.9927433862115507
-0.8469260880638441,-1.9806845531630721
-0.8324604060211431,-2.39592762572346
-0.8198856537463479,-2.696232915849919
-0.8116885993632525,-2.7891595396008726
-0.7929166776697918,-3.024817336317379
-0.791159211265545,-3.037298652383828
-0.7726677261265138,-3.2153464128919493
-0.7630813532883938,-3.2508708741823287
-0.7626215194508092,-3.2082958871463467
-0.757927879979226,-3.2365627667036816
-0.755545351879884,-3.21274207220336
-0.7519171999836392,-3.222840637093037
-0.7444055580862843,-3.2136591844268354
-0.738235851313541,-3.2748863890313213
-0.7370164137163071,-3.275490001285966
-0.7310992308689803,-3.3137046221979682
-0.7197029869177998,-3.319942251092315
-0.7157197501003756,-3.3504621917718036
