n_harmonics,base_freq,magnitudes,instruments
7,1.0853637805124627,"[ 0.17053865 -0.1963561   0.8712196   0.56075145  0.47892567  0.54338848
 -0.88407781]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.992311282386587,1.1099188725900475
-2.986252372797106,1.036145024952108
-2.985087900534249,1.021998344046216
-2.9840148585515203,1.0116563659819513
-2.9771622566237026,0.951451079619174
-2.9745493130690117,0.9116770314093693
-2.9723868656227252,0.8897947511553985
-2.958993838769917,0.7745870224439406
-2.958387818047987,0.7523990087983417
-2.9532499660991287,0.7088273382017823
-2.949990611277851,0.6684329864143929
-2.9491644739060066,0.6448533584280557
-2.938169004009538,0.5100379363458057
-2.936825231919756,0.4905769015806283
-2.934390629243132,0.4410646313563847
-2.9243731130213395,0.31258609502105345
-2.9170628723042027,0.21987112540861362
-2.899094012466511,-0.04874291299088773
-2.883603007579122,-0.2618536205839619
-2.8779638556447154,-0.34641710446459856
-2.8752225535954707,-0.3586992400145651
-2.859290614405255,-0.6471585902329675
-2.8508864727571113,-0.7814508303092407
-2.8502653946734773,-0.7858715870334747
-2.847977048599609,-0.8350768380734289
-2.846996879937171,-0.8416403881757265
-2.8373556331901213,-0.9648791687832576
-2.828718801873427,-1.1231726545861414
-2.828618461678694,-1.1128434758169963
-2.826735507415332,-1.151841024344097
-2.8253554176431255,-1.1913722345405187
-2.8207084192601126,-1.2546246629347126
-2.8096321313060217,-1.4216010670073431
-2.809191553186441,-1.4191498856486533
-2.805348250901751,-1.5032806091088833
-2.803255166525232,-1.524137877235383
-2.7997897454028413,-1.5850984193470268
-2.7982995997383835,-1.5882678664807364
-2.786435525041437,-1.7937707945242496
-2.7797952021452517,-1.8777226546600359
-2.77482698771445,-1.945155149705692
-2.773006437433089,-1.99865999220076
-2.766776923244688,-2.067019493386036
-2.7583870219470032,-2.177293340555229
-2.7504748489718898,-2.290356438016897
-2.748284853935954,-2.3274130978140426
-2.746135346751837,-2.3210257954094518
-2.7320604932672605,-2.5130523635619633
-2.7285231604185536,-2.5694714707921915
-2.7263943224230074,-2.58128038209158
-2.722457916576612,-2.626467467331686
-2.7042518394453845,-2.8285895085486144
-2.6925124772601015,-2.940096000146557
-2.6906532971906922,-2.971356921734504
-2.6513263417358868,-3.273623925041525
-2.6422386063374885,-3.301994331538664
-2.6409447352339432,-3.3210071456949803
-2.619718266106651,-3.413028450576751
-2.6138991646323637,-3.413639083463808
-2.6124945595224656,-3.4226589498643656
-2.595241685995216,-3.441082512511825
-2.5937253115049783,-3.4437294810891506
-2.5895919581633473,-3.468938017392498
-2.5696559370475818,-3.444044921984731
-2.565539665210069,-3.4278802491700224
-2.564990811663897,-3.4431128982695967
-2.5615878891660877,-3.426851427406056
-2.560187958050842,-3.429610845780521
-2.5558739121645386,-3.4103119133898296
-2.5529991147287747,-3.387881537212893
-2.547757596182894,-3.384230489680887
-2.5474537741147882,-3.405750061793545
-2.541821359055801,-3.3802578392652283
-2.5411639819520886,-3.369461168656538
-2.517964284968465,-3.275267707689404
-2.5079300162446536,-3.2281855850962797
-2.5013681874906304,-3.1872160135404735
-2.5011655054224278,-3.1885870233979072
-2.499331228494666,-3.1758435477321707
-2.4982231604961536,-3.154265324081113
-2.4913720105984276,-3.1310046032927445
-2.4840355795190483,-3.0594765800163786
-2.48370210708703,-3.078921176995926
-2.4830747788539873,-3.077703671407579
-2.4601419746500843,-2.8969572582869216
-2.4415448404671487,-2.7436612568175693
-2.4405893372147798,-2.709089817134647
-2.431366789248326,-2.636282512262934
-2.424193282274554,-2.5851109855819656
-2.4201785721387825,-2.536195962985873
-2.4161688716540732,-2.532645535086386
-2.4140196568451184,-2.476119767558717
-2.4109772818140396,-2.4756947045564566
-2.402558014850978,-2.3816441929440275
-2.399333900392886,-2.3696067775290564
-2.398553107219954,-2.3204868172885376
-2.397791647114547,-2.3383688702752723
-2.3943985053124406,-2.3210213736601557
-2.3943155448212092,-2.3233347238434914
-2.3819695043372384,-2.1847751820061028
-2.3803262343814575,-2.1771298694979704
-2.3574004451711854,-1.9754324967671186
-2.357275510660455,-1.964277241699829
-2.3436443436188803,-1.8613420692726632
-2.329795223738149,-1.7464634002061332
-2.3211517115479507,-1.6692922632995606
-2.3206039944383776,-1.6820259418148693
-2.3173739661007535,-1.6496814898478727
-2.3172598758942486,-1.645324677392655
-2.311072923086015,-1.5925209373334908
-2.3110716067499135,-1.6045652535744765
-2.3106252568193333,-1.6214615762234177
-2.310057450831046,-1.5983602233639973
-2.3040393817330553,-1.5646281464022473
-2.2911504942054455,-1.4577189300626723
-2.287023083725752,-1.4551159747844187
-2.2816968661483914,-1.3953323848706662
-2.280360945761223,-1.407423183159449
-2.2574968410070335,-1.2894527303247116
-2.2521115502627,-1.256165423742628
-2.2436299422922663,-1.215437718596434
-2.242371961358386,-1.2327786645500154
-2.2267534572228223,-1.151691690709377
-2.219408175529966,-1.180065613763373
-2.206565445195424,-1.1157009446260198
-2.2032993467924546,-1.130683007510958
-2.1949001333070424,-1.119142554285875
-2.193627017941449,-1.1215714613730328
-2.191018141710428,-1.117491310962019
-2.1847981691371925,-1.116097041867027
-2.181265725609804,-1.1298770244540286
-2.1800834245311096,-1.1101635227119089
-2.1719395161954536,-1.127372043584559
-2.148500849406284,-1.169674467563083
-2.1427520624011116,-1.1828272273900284
-2.1330708045410187,-1.1960705757596777
-2.1322287949741674,-1.1885250766723687
-2.1301366888940683,-1.1986947670627908
-2.128879418715893,-1.2104645592144694
-2.120000866413612,-1.239946533826939
-2.119035945280607,-1.2676492731044002
-2.104509849284441,-1.2978144604952087
-2.1010307013755085,-1.3155517379227235
-2.0995425596621224,-1.3230159833127801
-2.0988111204568796,-1.3205834396118032
-2.0887457540378067,-1.3728737744957749
-2.0754001762341314,-1.4356924906152544
-2.06534779256637,-1.4819923951999274
-2.060000371560447,-1.4824351292855835
-2.059216852134217,-1.5278134900729345
-2.0515138273069056,-1.5681226457125896
-2.044003055595911,-1.622527176203655
