n_harmonics,base_freq,magnitudes,instruments
9,3.9504053794313996,"[ 0.99259831  0.87634018 -1.62196962  0.98621581  1.41461612 -0.13042902
 -0.83551302 -1.12076645 -0.38611462]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9999221397628695,0.5249309388482183
-2.9948694248708048,0.6198573723522045
-2.9900709048138534,0.7068936204558368
-2.9855523145315335,0.7677220055887268
-2.9805256814713292,0.8222877806743526
-2.9658574920591487,0.871563137864003
-2.96172114708225,0.8477839342564082
-2.960989802744857,0.8369789624023815
-2.9551545688629,0.7812511744727949
-2.9543204504323253,0.7629414029735667
-2.9512661267960203,0.7118948581045125
-2.9346791024678045,0.31243846262324104
-2.930596003532912,0.18750232459758764
-2.9222859362575733,-0.06881415110278345
-2.908759482720355,-0.48174925503393146
-2.908520195225349,-0.48413092748042985
-2.9064069048182355,-0.5526251580509395
-2.90567492113175,-0.5621894142218966
-2.8976316692927675,-0.7586694783671374
-2.8893918262313703,-0.8989062053819308
-2.879676978768919,-0.9593908176111742
-2.8742327972999044,-0.9423390448179669
-2.866052172904698,-0.8530783704054379
-2.86381021877073,-0.8034663995830619
-2.862048399888559,-0.774005317489251
-2.8616898636787296,-0.7727932048338242
-2.860423837056463,-0.7401931729330508
-2.8594713044200946,-0.7141625340390777
-2.852509756555792,-0.5143902862004398
-2.839219478478781,-0.015118569991967926
-2.8206468461075156,0.8149097133046228
-2.8202485915783946,0.8297033661118657
-2.8193951169635145,0.8727780027633626
-2.8174820224946995,0.9629900291710182
-2.8105403039725037,1.2290047369734975
-2.7985692260611117,1.6011770667218366
-2.78798594444308,1.7750961971502746
-2.7851241615558573,1.797220006863904
-2.7815621862672137,1.8178592156660043
-2.7795890538548003,1.8085840091254586
-2.7794569761453998,1.7997813575324022
-2.776557499315645,1.7930825906484023
-2.7718172931529534,1.7356924034484316
-2.770704458223051,1.7215769374684862
-2.761775338600901,1.529709536312166
-2.753989750225456,1.2683686625397093
-2.7527266944411917,1.2239188716565452
-2.7506209151040357,1.1444085432355084
-2.745888549956465,0.9562338137369927
-2.7406816149598727,0.736496209618039
-2.7221733476377494,-0.013108282363955052
-2.7082877533608793,-0.4134299565385272
-2.6929279257547396,-0.5395829164026451
-2.689717922711081,-0.5187527886621075
-2.684505001896081,-0.4518013868705925
-2.6788034357215427,-0.335499278279524
-2.6761756851815113,-0.2585087884066022
-2.6748833373692014,-0.2112596148042299
-2.6430615719025745,1.0794667866530385
-2.6282413563247307,1.5700381796887775
-2.6200666933880585,1.7032393845077194
-2.6159412661253785,1.698128063394536
-2.6082633471260097,1.6048221444824455
-2.6036280702045893,1.4846994623417724
-2.6018859213001306,1.4235042315185324
-2.5941426160874386,1.0535176307520506
-2.578524138007352,-0.11246217059256629
-2.5709362166570253,-0.8400039704578951
-2.556642549236031,-2.355542742127344
-2.547706755534909,-3.2903962583369615
-2.5391770261010143,-4.112371349013379
-2.5381043841570037,-4.2085545568053115
-2.531086430284826,-4.756644869619713
-2.5264045005079634,-5.054743749859254
-2.5168149162809437,-5.453925880254652
-2.506123549818965,-5.504297320521771
-2.5048469660396915,-5.483342923790281
-2.4921246831905437,-4.914380476930898
-2.488950268067045,-4.675344405914424
-2.4861125120588126,-4.4371374335822935
-2.4723380280761336,-2.9190799293281504
-2.4716280692643453,-2.820647449234182
-2.4708653547506474,-2.7293373859517045
-2.4645473217345684,-1.862168401521727
-2.4563411213209605,-0.6506448677862645
-2.456184961694908,-0.6152735267268896
-2.4499599419784874,0.3248877087531219
-2.448859749228827,0.48544769113258995
-2.439202752392204,1.923157407381365
-2.4389689285775304,1.9556548496327348
-2.421796680930783,4.0917413200381425
-2.4105832475035713,5.02890058741501
-2.4093093242178556,5.105654881503312
-2.4008057454448304,5.472276457839803
-2.4006241826006214,5.474357371184475
-2.3976194708782548,5.533505432410476
-2.396322818053327,5.555965275868279
-2.395939097875699,5.552462148693085
-2.394800921188087,5.563449615692318
-2.394704582044518,5.55879255892305
-2.3937544936369317,5.569174513150305
-2.3925505607036177,5.555644909141757
-2.388000010635995,5.49322403013026
-2.3866237921815774,5.457049964082692
-2.3816957304679702,5.284143305721353
-2.377492638611906,5.074080359751232
-2.377479153048915,5.061432422312162
-2.3708623305207173,4.62148809157451
-2.3647268613936276,4.118678352797335
-2.3583668968452893,3.5149099119809524
-2.3580180866877187,3.481573222223675
-2.3412246780096138,1.647507579496249
-2.340497781119427,1.566331826850485
-2.3403691793132317,1.554633799472532
-2.325251517725224,-0.054398493614491214
-2.3252501031884636,-0.04492384725688809
-2.314604685584394,-0.9924225927557372
-2.3139453996571238,-1.0406339705946697
-2.3064112929209255,-1.5603831434242195
-2.294730283814488,-2.109937210344674
-2.2777143247972953,-2.38102016293788
-2.2714106052952343,-2.359115942921963
-2.2684526296594116,-2.309005265982619
-2.2668260803371343,-2.2964253151586886
-2.2636608427881937,-2.2373945679731677
-2.2593603401587483,-2.147905276796693
-2.257620299053494,-2.1081028946186495
-2.252532678415234,-1.9777676397843265
-2.2415966280375565,-1.688851890568921
-2.2133164369673985,-1.2550448055991337
-2.1991230566125934,-1.3598476983423031
-2.1950028146658984,-1.4252887009904385
-2.192283411074955,-1.4873256174267566
-2.1899042331302114,-1.537398048144767
-2.1807031501130556,-1.79362441031526
-2.1802191336514296,-1.7965530640438678
-2.177757291112348,-1.8713446104640206
-2.171027253918693,-2.075061900158957
-2.1525690655698497,-2.620256158460943
-2.1469862405182774,-2.7570324788171727
-2.143230961896132,-2.823861156394583
-2.1388322660328383,-2.8993716420692546
-2.1382869550005266,-2.9089225341653067
-2.1307270644825156,-2.9611154099721917
-2.127919948493064,-2.981956348202628
-2.1122459246379606,-2.869545865208355
-2.110978399301225,-2.8469317232451874
-2.108412942649963,-2.8121983063652176
-2.105671453883346,-2.7568562522972315
-2.1040035836605577,-2.7260191855249545
-2.0965051021740964,-2.533852490507234
-2.082445982727059,-2.1366834891569435
-2.074701353795609,-1.911901643817131
-2.074179717415835,-1.897288784969981
-2.072180892496723,-1.8344553354013848
-2.053803370989698,-1.4189319948601131
-2.0485545924026267,-1.3405914760139899
-2.0407240233064696,-1.279720493136998
-2.035922335752672,-1.2652464822317728
-2.0313069459076862,-1.2632962935703778
-2.026581179028678,-1.2778731308586238
-2.015484477323846,-1.3548228384504284
-2.00920798340423,-1.4270845006081456
-2.004195629166665,-1.4840308679711656
-2.0021652187399512,-1.4987212110912789
-2.0017736332125073,-1.511701828282219
-1.9990837918786273,-1.5470475235364918
-1.9945827297862284,-1.587619830974353
-1.9905867180886998,-1.6216733570951019
-1.9756625359545676,-1.6559723163266173
-1.9580784802916755,-1.4606318818238064
-1.9552671115377809,-1.3961680397725111
-1.9431138262136132,-1.0589466840170558
-1.9409693962118817,-0.9742931881721093
-1.9395372663648383,-0.9418290653717082
-1.93876461229075,-0.9031715201756002
