n_harmonics,base_freq,magnitudes,instruments
10,1.375424849553065,"[ 0.0285765  -0.30102047  1.16903069 -0.15808034 -1.36583254 -0.02488751
  0.57030577 -1.38481155  0.251383    0.84081865]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.99680905833632,1.8246774778995611
-2.994710991026036,1.8267515100573979
-2.9829996196468764,1.759162521503411
-2.976044275726894,1.7520797604108072
-2.9722847655468305,1.7148659902806886
-2.969934917421228,1.6586778938116067
-2.9537126147501187,1.6911203510082713
-2.950469931417307,1.6572525860144045
-2.9378311525375644,1.6360652497982264
-2.9256828871283664,1.6689166175717756
-2.9156317618526666,1.696282629915924
-2.9115508466587707,1.6974574769870014
-2.8863315597145407,1.900824799543023
-2.8846118333578605,1.9418675468692919
-2.8836344339088233,2.029415718970651
-2.880547469445456,2.0408916350389457
-2.8723014331034955,2.1358482194459767
-2.871043389031148,2.0757539818156006
-2.865221265861276,2.204696370193339
-2.8635155388247577,2.1790267321292722
-2.8629593660761947,2.280954173467844
-2.849728541770822,2.441103382297798
-2.8495956562342526,2.4155831729712904
-2.8460671188425817,2.555105595787253
-2.835270643533442,2.7600189715364305
-2.833589804995027,2.7053436768465207
-2.822936937996025,2.914237823478957
-2.8199697315272396,2.9700641787425015
-2.814487326809915,3.058948588150819
-2.8080870539661937,3.1608409336417655
-2.807572930450535,3.2231808093220295
-2.806622149272002,3.232975369624541
-2.7995415166861237,3.302888722130493
-2.7956568190117155,3.3757885201525553
-2.795296627946013,3.430901737616621
-2.7887086075528646,3.5822197416788337
-2.786945419068954,3.618966074861241
-2.7840803926602433,3.6315874855962282
-2.7769435746029174,3.7910202726045
-2.7754853204790573,3.781979073317376
-2.7523998975771207,4.149123588633635
-2.7462253175735043,4.323782163586293
-2.739751696186504,4.360099649651211
-2.7393233012933975,4.320394794817444
-2.7329391819655147,4.421610590177101
-2.7308839098005233,4.416103153631948
-2.7242445966586812,4.493901535431911
-2.7204932914987596,4.478003219175129
-2.7175879751042746,4.513533721818608
-2.6998790346630805,4.674075406133467
-2.695244631173158,4.60466232815445
-2.6929376720318046,4.552431489936939
-2.6926480367146013,4.5872106624714135
-2.682187983657903,4.579458830681341
-2.6776328286639126,4.5705842707955195
-2.6671348192726843,4.591649360598743
-2.6569982611542384,4.443743434546141
-2.655796917561714,4.423807081467869
-2.649006017697431,4.3986636831870625
-2.6474499979293675,4.3288109696786226
-2.6401554500553805,4.218984399049219
-2.6318106854772605,4.13651970663193
-2.6295580791282083,4.106121250643505
-2.626625025458901,4.04236890635892
-2.622015929073749,3.9591019467388375
-2.6164877704627605,3.820396358217694
-2.612761158579796,3.746945427022689
-2.610432289932782,3.7253178949707673
-2.6071420951275597,3.6260451167127403
-2.6027344552068516,3.506535563226784
-2.6021837957637777,3.563982961280838
-2.5798422631472495,3.0115773794686467
-2.569193879188029,2.748421198959504
-2.5678997113564215,2.7462450120458013
-2.5580563254186552,2.4589786246137706
-2.548781743508418,2.227114406108391
-2.5417293557964675,2.0806593812876533
-2.5123984108237414,1.289211869523908
-2.5111895216922977,1.287607891868728
-2.5097473249485915,1.257285326392886
-2.503092413433812,1.098738486455045
-2.4939791683552617,0.8678337993942309
-2.493507086659087,0.9138156338533256
-2.487539898433348,0.7656437791080624
-2.479348012486893,0.602514949909275
-2.447469307588289,0.12664136934992803
-2.4464123796464063,0.008915749923746039
-2.4344025238788443,-0.07832113898630856
-2.429751017388608,-0.08303773998581612
-2.424549409386156,-0.16568297675954496
-2.4018670544021687,-0.2724189676621473
-2.400850027620371,-0.30128318194269776
-2.396290380631039,-0.36604509089135295
-2.3858921794547316,-0.3692078622137995
-2.382678625706945,-0.3516618011903302
-2.381543482745794,-0.41878580192114817
-2.3777541585688544,-0.36307980395824124
-2.3743568965091146,-0.4149990889108493
-2.365358916350054,-0.3748039195577256
-2.349021755437179,-0.37517004679494137
-2.346872888640152,-0.4057597599078939
-2.3446001091537143,-0.3567781114917028
-2.341907451408999,-0.3714090043503332
-2.341463528754114,-0.3440157440113456
-2.340293472158188,-0.3581540057496991
-2.3326427002771046,-0.3217764309471224
-2.3295218685310046,-0.3641049072926454
-2.320558787688722,-0.39237893220665754
-2.317850332450723,-0.39625203137916676
-2.314691016316111,-0.3530057010581288
-2.313999968034187,-0.35284583526276253
-2.311867010358626,-0.4037302493050311
-2.3115309657446046,-0.3725975455694252
-2.293018045695174,-0.32006769736284874
-2.292217402614914,-0.35262347689519274
-2.2892971291885997,-0.40374942377520556
-2.2852394066176007,-0.3481473754077434
-2.282534677383553,-0.3335802445568782
-2.2821399913595544,-0.3405119174912734
-2.261299361114119,-0.46406965644751136
-2.255983593112893,-0.4523504610527479
-2.249617985926304,-0.4891406242493627
-2.2361887699999197,-0.515767610804301
-2.2318142365532605,-0.5443932119302383
-2.22825922196475,-0.6116121575829342
-2.2134242802744053,-0.7854731399261068
-2.1930082129339414,-0.9466577759703086
-2.188712726061829,-1.0517158306606122
-2.1790498696535905,-1.096206237293504
-2.1773798983830934,-1.1655386832467363
-2.159070342610269,-1.401967061826741
-2.1568681892859067,-1.447263382220446
-2.156333881772742,-1.4464692547835953
-2.1321336455503417,-1.8280580913777718
-2.1253323750862516,-1.826795089725022
-2.112678287767851,-2.0537708072769485
-2.1074156868300093,-2.108646497653522
-2.106902489930479,-2.104264958864091
-2.1061964614125124,-2.187956632925179
-2.1019758854976627,-2.161975132404261
-2.094668389581644,-2.196957489613113
-2.092336576517054,-2.269099491553309
-2.0899670199144476,-2.279010261748635
-2.086851536070276,-2.3730564894229667
-2.084080498606501,-2.297304100694502
-2.0803019345691163,-2.3647462664311694
-2.079398475495263,-2.3695883861556255
-2.0778342963506935,-2.4365072219315422
-2.0714286306227,-2.4095774238740124
-2.063529393341252,-2.469292455788625
-2.0626875732095606,-2.45488206372721
-2.056874500032928,-2.445096858345323
-2.049356661868776,-2.4781650526896817
-2.042904654754495,-2.509442490874637
-2.0420578422765168,-2.5405982842317
-2.039402106424951,-2.4415800104819674
-2.03931553176385,-2.480530472368989
-2.0381093606839755,-2.4671063721659268
-2.024246466437493,-2.372689423643616
-2.020591087940311,-2.3554604208513674
-2.014818930062386,-2.3080672374127835
-2.013528431619565,-2.2870109388833484
-1.997326109752017,-2.0961027903776706
-1.9833260355323015,-1.8826300353073888
-1.9822079171629001,-1.8525038798874065
-1.9659211394909644,-1.5108168806942373
-1.9611713839996818,-1.45342923381464
-1.9536158934623156,-1.230747238702973
-1.9516936338541158,-1.2195929334005269
-1.9436537771849283,-1.0085242316057084
-1.9387129345835625,-0.8702759616846312
-1.9381749297724458,-0.7825518621143408
-1.9354945293960082,-0.7860313655274627
-1.9331031502191025,-0.7122291000028315
-1.9286637315389756,-0.5680721637900726
-1.9266899595865983,-0.5831097606180178
-1.9162357172284903,-0.2922853776840855
-1.8991074932504648,0.20886508635253068
-1.8978695742494418,0.298432850181469
-1.897475186635974,0.25652060366622254
-1.8670162545112865,1.0879634885023792
-1.8569698035721218,1.3176972310698412
-1.8469027988713471,1.5543721958678933
-1.846080897469555,1.6027598069423201
-1.8449411457281792,1.5209398632595765
-1.8447241635927294,1.5195899585755903
-1.8425286585510106,1.6203453236215664
-1.8342506405505141,1.7302014961156944
-1.834131627683394,1.7389540329718165
-1.8329155676411049,1.7733319182042924
-1.8317109651973915,1.784125371940517
-1.8303640433473602,1.7925271750142386
-1.8290840602369303,1.7847207039151134
-1.822179844028378,1.9321240509888467
-1.8191715909385522,1.9395701455570922
-1.8100637636969823,2.0445200532736147
-1.8081142108886539,2.056446981452564
-1.807695625040915,2.044250776391367
-1.8027080079700943,2.0245492048862754
-1.7983034996986067,2.1074528623675537
-1.7950053958184655,2.069275095346024
-1.78707369273662,2.078580467406738
-1.7710482693553176,2.1201988909889895
-1.769100260231009,2.0765619876094723
-1.7608127507237554,2.0119621041986138
-1.747699169039569,1.892502213905226
-1.7441177368370915,1.7261055946924357
-1.7380137413760088,1.7247157293424602
-1.7355479870561807,1.6228976065730463
-1.7344022219709654,1.6311007019436559
-1.7298170441897556,1.6063236946310167
-1.7120737745355386,1.1510847031470548
-1.703604166431416,0.937865601519783
-1.6804744971086614,0.21849791442513294
-1.6747512627027894,0.10797325525950147
-1.6745324787623124,0.10481134040361276
