n_harmonics,base_freq,magnitudes,instruments
8,4.9755930193955535,"[ 0.36445182 -1.23561175  0.59264307  1.69840765  2.077135   -0.78116813
 -1.02245738 -0.21798755]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9892739513783617,2.0842428999733698
-2.9818231586113564,1.2418110635048611
-2.981456382954346,1.1918016100482052
-2.9811290619583986,1.1668611535174398
-2.9638038023929,-0.6387493462215247
-2.9608952528361363,-0.8889998825098218
-2.946660323797013,-1.8389074953089066
-2.944388117234773,-1.9421355059303733
-2.9394880018661746,-2.104865117007059
-2.939485576447094,-2.1171026128116743
-2.9335999050557042,-2.233469262297087
-2.929414247283706,-2.280388846908726
-2.9169424808837183,-2.1516958610427133
-2.9156134465034946,-2.1131722465378555
-2.9124493144726484,-2.0352979407423297
-2.90575393781997,-1.8168130334904231
-2.898355058833258,-1.5303032362886895
-2.8964167528399924,-1.4609552526659397
-2.8933076285178725,-1.3077907628674244
-2.89231920126171,-1.2685451032679302
-2.878332127563046,-0.7371668537436485
-2.8777606160033455,-0.7192279851165698
-2.876644505817722,-0.6850403063236327
-2.864630993642809,-0.37741988086732464
-2.8633940118183956,-0.35979611086230423
-2.8627989102160143,-0.3396826397763312
-2.860428114344416,-0.29595389482013124
-2.854865322176276,-0.24317211054596777
-2.8483293416657736,-0.2200381543146126
-2.847890465442478,-0.22457227881340944
-2.8469845391668347,-0.22631532282708886
-2.8433579427385727,-0.2503976098091634
-2.823150885307865,-0.5551677111062029
-2.819806724845929,-0.6432126572225371
-2.8195702286709015,-0.629387739975101
-2.812561417596135,-0.7876267910401042
-2.8117236259374794,-0.8124208290637537
-2.808380616088336,-0.8669290864469194
-2.808370127352987,-0.8678993876185193
-2.80214822734042,-0.993986157103287
-2.799515469418579,-1.052518764077892
-2.7892887799749744,-1.2062925864374698
-2.785978368894903,-1.2175455771867574
-2.7807541704258103,-1.2627613702136564
-2.78019292197719,-1.2487240854786723
-2.7795591205744987,-1.2675060369210167
-2.7730607378535366,-1.2697964663708348
-2.7702988397740733,-1.249753113249023
-2.7695083445932904,-1.243505712358501
-2.7535410700183203,-1.0277241825103698
-2.751851151207601,-0.995584796453412
-2.7454157161832815,-0.8619174899960771
-2.7405897250109463,-0.7352653471239983
-2.740091592174301,-0.7216447338964243
-2.7348412535354796,-0.5837656715986517
-2.7309009048356527,-0.4645535694597711
-2.7292026245542704,-0.4253221768092528
-2.727980913300762,-0.3825237774573716
-2.7150035630932816,0.0241058003005657
-2.711268744903115,0.1729465477997495
-2.7075823702558344,0.29027125251443425
-2.7041331580044154,0.41505312517433496
-2.6970347451165377,0.6595097969536807
-2.68949481258137,0.9476221799220219
-2.6802516967983867,1.311130446051025
-2.679953287844392,1.3215335560216503
-2.677826921357373,1.409138752010036
-2.66496233208583,1.905726334668671
-2.664213500878895,1.9328858621321834
-2.654590444081744,2.2937789824812973
-2.6373798647545117,2.8567136441775642
-2.6367224838134815,2.889392085821946
-2.62989983626653,3.0498816388213505
-2.621107811371001,3.175564825533625
-2.6207233499087934,3.1766681249529856
-2.6142453315526955,3.2485266188677273
-2.6074388761231564,3.2345960503092495
-2.592485877943054,2.958965134955148
-2.589291808844215,2.862974860361039
-2.578320702827073,2.4236248533381413
-2.5776269996762666,2.395938620755449
-2.5706736602586506,2.0459326844352836
-2.564950562087985,1.7276624573717085
-2.563907723396192,1.6578581330498285
-2.556680402330681,1.2656254272827965
-2.5460675865501505,0.6342695244220018
-2.54436493097845,0.5519832932121456
-2.5348533335741035,0.08811136950454057
-2.5250238579749142,-0.2575128006745265
-2.5170517008489437,-0.45255743816670974
-2.514645108350405,-0.459911769987822
-2.501883226918035,-0.4437561624083985
-2.4822742811418275,0.11679477813438881
-2.481777739574074,0.13343943000585842
-2.477507189772353,0.28795807827861936
-2.4732646206864244,0.496262499745576
-2.463812552818763,0.8909395992791665
-2.463745585074295,0.9103181114589017
-2.461347187017291,1.01627870898957
-2.46013899388,1.0593420712086412
-2.459427483710338,1.0868936362816808
-2.4583061665959693,1.1431071134164508
-2.454875407324601,1.2639326420724015
-2.442590167602512,1.5985527026639712
-2.4347461083203266,1.6889887909068775
-2.4283125684919424,1.680956820073606
