n_harmonics,base_freq,magnitudes,instruments
7,4.571827768619158,"[ 1.26665826  0.17749122  2.10194348 -0.4211773   1.75441223 -1.18810576
 -0.24580662]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.989730964621673,1.1823640981974102
-2.982791461614715,1.5700254428686373
-2.980602367459151,1.7270736389962706
-2.9790998762771936,1.7669962541493363
-2.967528552519309,2.204195265475031
-2.9668320810243913,2.2818182983670847
-2.966510799730375,2.2769799752002076
-2.9587566220927455,2.6248473748923353
-2.947671439725372,2.8440348837505165
-2.94013915477647,3.017867338974414
-2.9382339286236263,2.9927793981907724
-2.9375426067451924,3.0627956943531727
-2.936211973291906,3.028690096189327
-2.936064388823607,3.045082984176284
-2.9146917271640254,2.961527149246404
-2.9139062401505234,2.9582685212741433
-2.9101319312085803,2.8805675825048773
-2.908771016732075,2.8368449794015307
-2.9020675167804777,2.742000629738514
-2.8973402395903323,2.6480836327853687
-2.895891079040152,2.567768565129506
-2.895699576102022,2.6464623719291165
-2.894351413793589,2.527061679415856
-2.8929945596233084,2.5815205387876783
-2.880426592331707,2.158958796631102
-2.877992939011934,2.1040759379912193
-2.867363203154313,1.8224405310631708
-2.8602102104382996,1.449021542160746
-2.841850422779814,0.8424772359172688
-2.828149918725001,0.3381027710419568
-2.825160814387306,0.1661447831346524
-2.8238766746435013,0.17806160674973712
-2.8232982331149508,0.09839013536216187
-2.821694200188988,0.05521002713944562
-2.819166067593443,0.026302661532356948
-2.810107331986896,-0.25272669908418655
-2.8070915489320987,-0.40954835477879104
-2.8008815302799137,-0.64211807208832
-2.783172583730552,-1.0954390597350638
-2.7790872462460254,-1.2266554816403914
-2.7752150484112486,-1.3862840729502357
-2.7725892224604243,-1.4301739855306246
-2.763485146927396,-1.5562799414789426
-2.7471612075111285,-1.8033130340427204
-2.7466643115879976,-1.8454516573527977
-2.738092548595123,-1.8129011112088753
-2.736598494614266,-1.8444118944246448
-2.7336509838525007,-1.793454125995988
-2.7312787183371077,-1.735529331544943
-2.7308457238734825,-1.8251894049200572
-2.7279972103002628,-1.7321086224009112
-2.7259602353376122,-1.7066985968025474
-2.713953035377495,-1.485757111621575
-2.7135669532202455,-1.4978394712807006
-2.7122982004672935,-1.4326568380266873
-2.70202515658866,-1.159986462883635
-2.6937255551425765,-0.8334236700364962
-2.6910438433327064,-0.699616567650936
-2.6877808544240356,-0.5490344214941928
-2.6867280010531536,-0.5813135312730543
-2.6859499690457156,-0.4765911908259774
-2.668378639940552,0.44365014480850196
-2.668276857739625,0.470055835823652
-2.6602325309648034,0.8213405612280101
-2.6593700538437055,0.8736210316903128
-2.652424343172299,1.2061384483341204
-2.650976311714392,1.2756814580240956
-2.638464195666792,1.8242826775364522
-2.6359770609937163,1.8667350503216353
-2.633445156832562,1.9732436090311618
-2.63206248838121,2.001222490836907
-2.606724916084314,2.2384900955662683
-2.592609199104435,1.8267740559339594
