n_harmonics,base_freq,magnitudes,instruments
10,3.468490491212895,"[-0.69549018 -0.45095618 -1.29808206 -0.17455373  0.06061192 -0.20335719
 -1.13054637 -0.0035853   0.83309076  0.0395564 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.970597968069491,-1.4152518113894041
-2.9590683490712655,-2.1848143337532657
-2.952312426350978,-2.580579642068339
-2.947443166777018,-2.838342486989977
-2.943916459866582,-3.008735736179728
-2.9414024654688022,-3.175906289013124
-2.9406220279489568,-3.187914837165112
-2.9371194723876553,-3.368133679499203
-2.935300133223582,-3.401781927626653
-2.935005102953026,-3.434827153874159
-2.9319537361969665,-3.5460987917223106
-2.931170225986542,-3.5560097645940703
-2.926065774642093,-3.703566755462672
-2.9069362777120387,-3.8184647645262975
-2.902490258994934,-3.7304978522584533
-2.8946609640744034,-3.492114359493372
-2.8929656264629684,-3.385095065249262
-2.8799442302009397,-2.8074489872411674
-2.8781557914138083,-2.643771734618358
-2.8702283441731886,-2.1832513600396912
-2.8673499321703524,-1.9787640439827856
-2.8627430493360904,-1.6373079714218362
-2.861371259572027,-1.590291200215225
-2.8610258265705157,-1.5486366747194307
-2.8476965635606533,-0.5162235334155372
-2.831259780002936,0.5043870801216791
-2.830386341581941,0.5279876268358515
-2.8269325054307775,0.7234563268066909
-2.789015034576626,1.4110690366860024
-2.7873139608594113,1.3984902180367196
-2.786352629520313,1.3325495379587957
-2.7766422061685034,1.0875826298112452
-2.775166713308246,1.026050206486694
-2.7663729483460147,0.6098232473648072
-2.73126857127365,-1.6357463881806007
-2.7295633724202393,-1.774063684148262
-2.7260728509709726,-2.0229635550195018
-2.7224493580695306,-2.232223074763579
-2.722157205534205,-2.2644516011046294
-2.708057324116378,-3.1506542691359294
-2.7076548472812316,-3.159056196775787
-2.702913081243771,-3.502286694854359
-2.692891601422773,-3.9724051547233463
-2.687810319906621,-4.223943412083433
-2.6842748248444774,-4.392578380764001
-2.682939162798358,-4.4410610744594194
-2.6676593522720218,-4.959719872699451
-2.663305906650629,-5.057455838021294
-2.628368783263369,-5.218161762387294
-2.6103552269959813,-4.888106379302097
-2.609161217645735,-4.794177800366977
-2.597226021188817,-4.259816713681337
-2.580582878752472,-3.2346385967875904
-2.578910360406769,-3.1287262201100896
-2.5717187308631764,-2.539710111507999
-2.563311000964813,-1.8256951354951338
-2.558819511516431,-1.3698667037419716
-2.5550186098880423,-0.9757920775391261
-2.552074866524346,-0.6945731076261726
-2.5402194597067584,0.49205709170192957
-2.5367836885228163,0.8244544289568089
-2.534725250840813,1.0286503394382744
-2.533103689300094,1.2091493468664807
-2.5315898487012514,1.3680889047258848
-2.5303399516853347,1.4798553104139363
-2.5256195058719104,1.9472358281243964
-2.518412673688016,2.592746913412072
-2.5127355587206157,3.0425958941284477
-2.5088803806444373,3.325152499479761
-2.500646307247281,3.8825286492036035
-2.483783695560823,4.444935366339821
-2.4685002634040485,4.387520517427593
-2.4588522621963382,4.044405514922656
-2.4510679038652228,3.6366849586897336
-2.4497828113531623,3.5594904667024854
-2.449239665101806,3.498009420857537
-2.4475976952763996,3.4076443224477626
-2.4436281144597456,3.1467263442699345
-2.4361446660805886,2.5393437895810487
-2.4249663498300817,1.5859887724522075
-2.4199232827739974,1.118051575469692
-2.4192120449714247,1.1078520423068108
-2.4176031323622964,0.9979122902573054
-2.4155315020572674,0.8165670161559409
-2.4126297262613976,0.5626242735741834
-2.407602874813038,0.1565471452381566
-2.4040952797730144,-0.07864107022106898
-2.399825506132214,-0.3527364546744198
-2.3951095561329128,-0.6683152448974936
-2.390323738400631,-0.9196445247095324
-2.381560242077393,-1.1896873051926657
-2.381542732827476,-1.2400094121012946
-2.36436870328827,-1.3334928764177412
-2.3591869756323653,-1.2033463782432121
-2.3550807380707406,-1.1018952404167544
-2.354878347644698,-1.073018182943396
-2.349026941253883,-0.8489028711758483
-2.3384153898727384,-0.33657416165408593
-2.2987450150163924,1.6173379473815575
-2.298151371007693,1.6677858167314494
-2.2978710522674035,1.6499706909223093
-2.290761010265958,1.8132178685418616
-2.287639186219998,1.779517266848189
-2.2712029228386568,1.4379422435054896
-2.2704425363519034,1.4451584645505633
-2.2646229726042497,1.1851407594556687
-2.2643704080058225,1.1436451864101527
-2.254136879001849,0.49049772953053056
-2.2528748273081556,0.43892409918760295
-2.2526241715715125,0.41383215626814834
-2.2458180427965413,-0.12395526593215125
-2.2375973534158318,-0.8449492850991492
-2.2262303205602625,-1.8467740973861249
-2.22505972515867,-1.9433260827855208
-2.2176582704091743,-2.5598214024532844
-2.216620295772288,-2.644663189905238
-2.21320977099743,-2.8607337163205533
-2.2004617092301997,-3.6468679103053527
-2.198352912784924,-3.7139497652507574
-2.1973689834258687,-3.7344320553058292
-2.194219023873706,-3.860419296442907
-2.190398556707914,-3.9312014799027044
-2.1857608527979613,-4.010252664354763
-2.1851201737819093,-3.9387675217635363
-2.1844561195602523,-4.010982924772622
-2.1837379865359106,-3.9692767819299113
-2.1748118925026603,-3.80764146696541
-2.169224605901596,-3.6356833338474077
-2.1635837921263015,-3.381141975478035
-2.1620073387139973,-3.2395252529434604
-2.154637925044878,-2.7794619213073353
-2.14757413536024,-2.1358309354298943
-2.142702706846423,-1.717253735099388
-2.126361244758723,-0.1206372203712999
-2.1223263449032386,0.25000611347049567
-2.119328584485226,0.5120687153016463
-2.115725928818449,0.863486772326625
-2.1120472358582836,1.19767853105165
-2.111548296652871,1.179162850575032
-2.109063885164365,1.3949445766869697
-2.1075129637871988,1.5232490784768393
-2.1049069473834106,1.648528192227942
-2.1042339565826094,1.7084621887088685
-2.0957293572567885,2.1729663539759865
-2.0839773098500447,2.5449075694075
-2.0719621788758404,2.4660843782175443
-2.0689585380490865,2.4009250735303884
-2.068651888496274,2.3487799933155116
-2.0657683665241677,2.2843552127047317
-2.0653270950225306,2.2671125540718395
-2.064750083013787,2.295040536529709
-2.0605221635869806,2.0554817830521595
-2.0589468566652163,2.024581907292025
-2.053677840223486,1.7378859015606027
-2.043788315540441,1.1014675981676374
-2.020805454315101,-0.5220438258681134
-2.019082843063347,-0.6320940777068151
-2.015721659560218,-0.8077114706627353
-2.0051073812458555,-1.291406568750329
