n_harmonics,base_freq,magnitudes,instruments
10,1.7501087840669123,"[ 0.55082785 -0.84984138 -0.4768762   0.2327952  -2.06652087 -0.30810959
 -0.23119948  0.20497013 -0.68374308  0.2067117 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.994773846534043,2.9093032326028676
-2.990802448216071,2.971819844992528
-2.989641293669598,3.020870484893352
-2.9808446576147882,3.230119860418058
-2.9797995129778543,3.167257581703893
-2.979623111302767,3.264076053998493
-2.9766634010744317,3.328330413786028
-2.976047333245383,3.3304521354186676
-2.9755804929590957,3.3355897727503048
-2.9666661484702654,3.5083178018476207
-2.961080906905295,3.609454065803864
-2.9420167162425477,3.7230195806303135
-2.936585805772619,3.755675139946163
-2.9361392965314725,3.7113669559722857
-2.9350192921897893,3.7432241279416774
-2.9312799478260603,3.769209978658187
-2.920098419423301,3.7419477901698
-2.9188800776375023,3.72669319862217
-2.916355852850248,3.6500491164467603
-2.9130714453113535,3.6555575685026804
-2.9105177764751864,3.5642567477959473
-2.908639054740215,3.561845336109699
-2.905945273992337,3.5483978212010827
-2.8984373079087415,3.4655214916168666
-2.893231585284128,3.3561621083243476
-2.8895590984333523,3.2811997204777343
-2.883268796908439,3.1762244891454317
-2.881216025314603,3.080057187099202
-2.876896593799577,2.98451635013214
-2.870664111946285,2.8650090437586067
-2.869370800062425,2.8619083993947814
-2.8631217577666455,2.678245276373701
-2.8588471452651643,2.5475558758046657
-2.85498912259144,2.3984788112571556
-2.8517512986423337,2.349199325830645
-2.8493172188447424,2.3168017689516116
-2.840691580967671,2.0487540553799284
-2.8361457657586913,1.9446556701053432
-2.8165459470657837,1.4163758392090737
-2.8156695660850195,1.4509167881380973
-2.8143249839742808,1.410714042686064
-2.8095745246983785,1.241219363969052
-2.801745957618323,1.1437279762451964
-2.795188164744446,0.9847737852945742
-2.7888333652704427,0.8529490156099133
-2.7768032855480516,0.6234787096611476
-2.7685735314435753,0.5155282573874878
-2.765523050364667,0.5310709203660672
-2.7644546972247603,0.558915888817175
-2.7620042430776097,0.523884886420045
-2.7502685186377995,0.4601462026562436
-2.7486887485708973,0.47932621230106665
-2.748592599751735,0.37954782087578515
-2.744802111699658,0.40794704655746544
-2.734657334343931,0.43864340212441305
-2.731903601850555,0.3935644871885745
-2.73080930519738,0.43113609231352956
-2.72234721425105,0.49002411124000067
-2.71303643762755,0.5053128901762896
-2.7026549479093775,0.6809844294583556
-2.698442492374294,0.7657929654456034
-2.694155682174078,0.8333489953768274
-2.6925876575195726,0.8573807660345539
-2.691870863533803,0.8573318407308942
-2.6789228721895837,1.0839201489158652
-2.6740791331864022,1.1918575976875634
-2.670435659969881,1.2447482372484435
-2.6662791918033237,1.2278899187661318
-2.6626790175361648,1.3329021619393913
-2.6553854737192433,1.476722684945529
-2.650800364610848,1.5591372398125807
-2.6404695906148543,1.695352656230463
-2.6379199076647866,1.7580958015185788
-2.6374539638028427,1.7721702619293893
-2.6323683797144195,1.8515245131515101
-2.6205730034894845,2.0279860401914678
-2.6124848136812315,2.111218047988727
-2.607063540220989,2.144402250790426
-2.6067609331065755,2.1853399436929637
-2.598823211634577,2.206857948329657
-2.5982881780988967,2.2240776949592402
-2.5965044428005566,2.27110949180691
-2.596229627311675,2.239287513484208
-2.591631950661909,2.2510712556241543
-2.59056994141854,2.248187805042188
-2.5805950428605637,2.2328576098610586
-2.5726047219822643,2.2548094825274707
-2.5640602191171915,2.2291482094965636
-2.562515278552522,2.1499178425317225
-2.553520847092158,2.105958171283567
-2.52651023020243,1.7047198649914121
-2.517122157355529,1.4455142204241445
-2.515400576726067,1.4789379322381044
-2.5143834909271936,1.432224520039782
-2.513778823096298,1.3800162497544661
-2.5059262695791054,1.2044382074607938
-2.4868328958584263,0.6766088183321907
-2.4824327507811814,0.5846974323882538
-2.4815622900060212,0.5615955665349841
-2.4543708560982367,-0.18988203982034785
-2.445959201024282,-0.3214249712646684
-2.4449884293900146,-0.36081991149640474
-2.440378839753718,-0.43864554118143106
-2.439736327629733,-0.49031474125397273
-2.4344269178078886,-0.6126989968754983
-2.4321641829620253,-0.6082861841139229
-2.4266242406071967,-0.754419824172116
-2.4199996435347018,-0.8452654649531586
-2.418730795813051,-0.871158468488189
-2.41191920639314,-0.9916510946062489
-2.409743878618318,-1.035416344118656
-2.3906172691674366,-1.1726619139402201
-2.3811965129809614,-1.139952439975678
-2.3703234394205905,-1.1257122036456482
-2.367962190942056,-1.1239391245945036
-2.3657255840173765,-1.0917182090202826
-2.362080423247861,-1.0636503658438627
-2.3468206351409266,-0.9153663270085659
-2.3375991758065986,-0.815905349521881
-2.332271613809492,-0.6381447480223583
-2.3267672313610657,-0.5748123837662588
-2.3208018095405323,-0.4482604610374962
-2.3063771764696313,-0.040689912930276254
-2.278187464139567,0.7249105813758514
-2.275920372781961,0.8426152683923613
-2.271794256554739,0.9160981112055714
-2.265897065134186,1.1018891237916104
-2.2533898662374927,1.4649531422367734
-2.252633682176886,1.446163896019465
-2.238278672235618,1.7999258215405065
-2.228309147355436,2.076063013885131
-2.221229237462955,2.1894142568288966
-2.2141201296957247,2.2860874580917243
-2.2140697508772313,2.4091439603610927
-2.198247236964752,2.5833661798595986
-2.1961461927180452,2.626839585839812
-2.193556642442671,2.736841324123445
-2.178111876332445,2.8202512760001492
-2.1756993799042945,2.797590191331841
-2.1735273345705792,2.8441422957620754
-2.1676731588353926,2.85829464903468
-2.1630578117895896,2.939113432277584
-2.155457557963688,2.890492519740712
-2.154819544502379,2.85998928437225
-2.15124351336099,2.864012694341639
-2.147029386538502,2.909561072361575
-2.1416229162307743,2.915203145674712
-2.1403770626189935,2.867766647719504
-2.13574804280292,2.8363075534251134
-2.1333555168156018,2.8340225348062127
-2.1256611711021614,2.797735691319928
-2.1075360576191597,2.6782979532992712
-2.083115740506083,2.5082787924132033
-2.082632560290562,2.485204634039092
-2.075280015635312,2.4007906804308887
-2.0738744587649225,2.4358338272856934
-2.070583288866925,2.3793470700597994
-2.0630164147231427,2.2963490071106762
-2.059942206588552,2.2514479137958863
-2.0539041605975346,2.2129798339334
-2.0500730820293125,2.215986305560282
-2.048537597736271,2.2049768500844285
-2.0447390854258094,2.175843369101219
-2.043576308475644,2.1910766417106724
-2.03529185234132,2.1357247774018218
-2.029536851642744,2.0963178439611814
-2.0292075768076976,2.1008602250103547
-2.0263576547633355,2.105317171527799
-2.02197192238944,2.0880724673508886
-2.015698322749139,2.0114947318635674
-2.006408982095283,2.052237331107323
-1.9976385285178753,1.9687677545642204
-1.996146717493461,1.949907093794035
-1.9913216736192205,2.0067734795830834
-1.9909059242845368,1.994525263144969
-1.9903174644708648,1.9952275810036912
-1.9876162612390988,2.000747696056221
-1.9830147466961416,1.998365020009772
-1.9741010179957201,1.9861263109161025
-1.971434115004123,1.975980677670576
-1.9682172530522053,2.0207496413571198
-1.9601426779133253,1.9594406167955558
-1.9590211269229432,1.9174162109400168
-1.9414885939243174,1.948552706003419
