n_harmonics,base_freq,magnitudes,instruments
7,3.8640452877783207,"[-0.2457303  -0.11668135 -0.37612132 -0.1988089   1.18637196 -0.2135383
  1.39483608]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9998450008841524,0.8074244398243168
-2.9920099988697206,1.0065537715842072
-2.988377399301234,1.0729516329222666
-2.9728129771378384,1.3908074800110448
-2.9650272994210365,1.5198348219326503
-2.961230072623205,1.5517582288049303
-2.9589570030513306,1.6079181178936168
-2.9419746332633734,1.6824740744008377
-2.9394930346571155,1.6862360842256399
-2.9243428892712684,1.5880765916697794
-2.9203199632115444,1.5334051705924787
-2.915958194686893,1.4560453106950004
-2.9148448242911376,1.4305881417012125
-2.8917743574497727,0.9940912308491809
-2.890896972656088,0.9461917187377852
-2.8866847318930455,0.8782122871898707
-2.878616141819035,0.6827467204449484
-2.874272864197346,0.5521200786308871
-2.869069497996434,0.426157272953195
-2.8565973291240674,0.13344582720680664
-2.855970408012085,0.10808367435752125
-2.8529393165998425,0.04075285939644179
-2.844591542940543,-0.14540104659644795
-2.8417379823196116,-0.22150819091602275
-2.833424331342914,-0.37589653019536895
-2.8317952826883053,-0.41895472172304093
-2.8269544809653366,-0.5239352484195385
-2.822894826906676,-0.5714756438980717
-2.814497403993439,-0.7261439668064211
-2.8138920193982715,-0.7172434894456575
-2.8127959344825477,-0.7560478801573902
-2.812119379257461,-0.782125482904811
-2.802659549164625,-0.9003024277760607
-2.8019371806190962,-0.9223620822450866
-2.800861991305992,-0.9360409771450889
-2.7933025960368503,-1.0463856551006754
-2.791618273277468,-1.0475743271619116
-2.78713526326416,-1.1069933414022644
-2.77887654138313,-1.2433914974780376
-2.7641440649530056,-1.441473568910363
-2.7637642482291467,-1.430842033173816
-2.7587423504409543,-1.5002082175881943
-2.756481897877455,-1.5450877249058734
-2.751048009509313,-1.6357722047549448
-2.750236243323719,-1.6452347700738508
-2.74988155695292,-1.6603060395915088
-2.742244566659071,-1.7769405831994731
-2.7393449450064087,-1.829253785683086
-2.7264458046013327,-2.0534156162541732
-2.7255916658039983,-2.0474159972207433
-2.7240885491038194,-2.0678508571070537
-2.7204838024015183,-2.124302375925025
-2.682401126832569,-2.579734812661293
-2.673653144895642,-2.575655129360947
-2.6715964980050186,-2.597244562626864
-2.669185521699599,-2.551817246951075
-2.6607482178674253,-2.5061986815524304
-2.650676701692819,-2.365326588679165
-2.649768242556741,-2.3551256255452
-2.642430387281105,-2.174793204248205
-2.6413410342533954,-2.162689458524994
-2.639229085153154,-2.108124501532715
-2.6378319795528773,-2.0559478297915708
-2.622957651516482,-1.5658891383072164
-2.617604774074138,-1.3404218414530373
-2.614105710575112,-1.1912759631467607
-2.613454381191139,-1.159905438397345
-2.611947534019801,-1.091174612349952
-2.6110803836621326,-1.0545246618358932
-2.5979300041857174,-0.42541590248803574
-2.5940303494162076,-0.24980486312020822
-2.590724639380496,-0.06574612506383422
-2.5876850122380297,0.08505834048377489
-2.5871359136746856,0.11343401871854747
-2.5783029249296163,0.5503627330695879
-2.5743488320135146,0.7426175364714798
-2.572885843983128,0.8059494099497958
-2.562962443350001,1.2303158900913667
-2.5612531980321487,1.3148180671959246
-2.5603140167302714,1.3256408490111367
-2.554021951323764,1.5498957499984087
-2.535348527303811,1.9253956942236927
-2.5155395910179,1.861370215374414
-2.513090458915465,1.8213308865373858
-2.5054239038243695,1.59766867455808
-2.499102813963031,1.385979287351638
-2.4926961302773005,1.0985536893023482
-2.4862605399400355,0.7535940094302133
-2.4755654237491993,0.09575576308315896
-2.4604304434931206,-1.0102130928961475
-2.460273057904975,-1.0171497307434474
-2.458599449537484,-1.1343937949859284
-2.458498046197592,-1.1832972509465285
-2.450443842236071,-1.772390020158599
-2.447843793026002,-1.9538932021459365
-2.438959789478977,-2.6444752239732763
-2.43494338124888,-2.912442048533388
-2.406024993436539,-4.5800384062565405
-2.398737682019928,-4.807034364681891
-2.3882328696799435,-4.9942075061120885
-2.387782257502619,-5.0039130533217016
-2.3667507291278245,-4.796818353039113
-2.353983664369883,-4.305240657214124
-2.3517488586628077,-4.183725774605147
-2.349994904779097,-4.107545302319127
-2.3498311204986937,-4.120398561572588
-2.3421640760249067,-3.6612381038475137
-2.3401640912544686,-3.5471721162078116
-2.3390702215050263,-3.482394270116333
-2.3292349673923614,-2.8372450114805763
-2.324524762998571,-2.4899630815601848
-2.3209649329874606,-2.2301644405735512
-2.318940622859119,-2.061192831101974
-2.3143748068337295,-1.734263512543558
-2.3066954664799417,-1.1490113399966888
-2.29809401036072,-0.5388278493852757
-2.295318289575909,-0.34175433988480847
-2.288761271401315,0.07167648208131402
-2.2704382773590153,1.0404958668506958
-2.269800487019813,1.0671522236292392
-2.2396924659392443,1.7128537191126338
-2.233835277705015,1.708382828111209
-2.230464107698057,1.6827758437462894
-2.22710709595708,1.6399150792807722
-2.2254145060253836,1.5987220422120565
-2.2248344109930667,1.6383815514079745
-2.224724990588725,1.6113469003968024
-2.2043524269642396,1.1445179627696882
-2.187206981197355,0.64659155127851
-2.183749263528581,0.5312405017123675
-2.1813969768507775,0.47210828420769335
-2.17674958433222,0.3125938939729989
-2.176320879293013,0.31957979822363325
-2.1743336755626723,0.257696348935889
-2.170111346150787,0.15956192571619093
-2.157370624033482,-0.06710931835186314
-2.1558857402119527,-0.08401535281107893
-2.1531656279160796,-0.10388000276917439
-2.151949580279215,-0.10145359895491032
-2.1434331351380136,-0.12654073216009923
-2.1393490936950887,-0.0982467076849765
-2.1319706717926157,-0.008304047625895745
-2.125636728979229,0.09728650907633749
-2.123691840555522,0.1425246039226093
-2.123516659455272,0.1487994116056509
-2.1161101710231476,0.36745973259271636
-2.1043495881295478,0.8293131151375661
-2.098024945505959,1.1182783416757072
-2.090722830837536,1.4808458800529136
