n_harmonics,base_freq,magnitudes,instruments
8,1.0446263738736636,"[-0.55469303  1.16280783  1.36638816  1.27324056 -0.6619584   0.59017914
 -1.02526229  0.43038461]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993243505758712,-1.1122056285257846
-2.9926013134576843,-1.0802059453307509
-2.9901222441569804,-1.0532361083963784
-2.985972972170834,-1.1248828631231582
-2.9690160919248,-1.1875312202788104
-2.9463294096667223,-1.2064492191255092
-2.9457944155890816,-1.2461211092044153
-2.942331635057983,-1.2177871526308028
-2.939770216517288,-1.2363816458099313
-2.9374598998377355,-1.2001378369177471
-2.9371028526620755,-1.190098405143765
-2.934837510744863,-1.2269519603730354
-2.9343990563959075,-1.2340847478045451
-2.9266847884836666,-1.1956439296058718
-2.924262835948447,-1.1918107332904841
-2.9193724192957617,-1.1626438627251368
-2.912616565612926,-1.1198927288892644
-2.909960795730635,-1.1343589588967762
-2.9082385983797474,-1.1332651807287162
-2.9001090780103214,-1.0771467150015752
-2.8963898948033755,-1.1054379215727248
-2.8925589158163048,-1.056279524412553
-2.88955515479831,-1.0232578331954667
-2.8833432161154784,-0.9978181683460928
-2.8770479550691395,-0.9252707203643981
-2.872273483179347,-0.9125793782555065
-2.8685633801009853,-0.8469266989296254
-2.864682245181518,-0.8248542144217009
-2.8568399958669035,-0.7310276187036174
-2.851989968220442,-0.6807590178293623
-2.8511719208275452,-0.6733277277012464
-2.850310182896706,-0.6712006806641114
-2.845947218399456,-0.6391294648084754
-2.844196586850635,-0.6160148259963396
-2.828064485307794,-0.4205260825742879
-2.8118096464756386,-0.1797844158740872
-2.8064710416584653,-0.13014908652031984
-2.8057805382189347,-0.11748599381066142
-2.802152621389104,-0.05782062263387654
-2.789616515739538,0.07591704993753018
-2.7819932580887716,0.22689738323197464
-2.7800803037370363,0.273077786267557
-2.773291751393012,0.390720072506428
-2.7676940500620666,0.45030218267590033
-2.7670680553406726,0.47296151480994775
-2.7616689140900803,0.5449987630418847
-2.750910309048335,0.7280584360355438
-2.734800614077209,0.9646568815773249
-2.724934926916478,1.0890035824788116
-2.717791636908075,1.1919920852210242
-2.713992742919742,1.2715978556084226
-2.7087700830931922,1.3218258635862394
-2.7065899765875883,1.3182390450965218
-2.6913264467500513,1.5456265127871003
-2.6906270209333583,1.5650190374854054
-2.683911557804901,1.6621610092899135
-2.675918226289594,1.7537394333410363
-2.6704389309285395,1.7772959777747275
-2.6638829246078757,1.8581978450258894
-2.6634108180970752,1.871916714040705
-2.6557696047777064,1.9297218986890303
-2.6471043643150347,2.0433606282413654
-2.6460904088926887,2.0297040308579257
-2.641246396389775,2.0806538559803767
-2.641191422371026,2.051665903174948
-2.6345316335850395,2.133775955768665
-2.6343643876840517,2.128136376879462
-2.6323945322997266,2.1263679453325155
-2.6261733145346886,2.164773301884442
-2.62264821163825,2.210495428186483
-2.6091155810273094,2.257278730510903
-2.5998313903988683,2.2783722851361397
-2.5989319344364556,2.2974974324954642
-2.584629769569119,2.316094838884705
-2.582897537247294,2.323495124340849
-2.5828227808420285,2.3059896530452795
-2.582713731321604,2.2809821913130266
-2.576768679569444,2.2887455459768837
-2.5566762388885085,2.2607631975709204
-2.5534660206592346,2.223168333351738
-2.542752724548201,2.1503538167384875
-2.531253299330549,2.099062269573395
-2.530888589989594,2.1110311386627894
-2.5225659910228124,2.0202197737508514
-2.507160507451732,1.8658733268779761
-2.5066420708653445,1.8775937134341794
-2.49848613724751,1.7515937850892354
-2.487537426169053,1.6252285860193636
-2.4762856593113205,1.4471819005924536
-2.471490131741075,1.350501595524277
-2.467257112006087,1.2745879403874705
-2.463576833952348,1.228832529262789
-2.463380220044395,1.248122351836767
-2.4601063452779606,1.1372907059000954
-2.4596604060785494,1.1662365665584318
-2.452403250832684,1.0478193204457107
-2.435375687662898,0.6668082536159556
-2.435342222700102,0.671093004674178
-2.4328012967406982,0.6205457903338225
-2.4202717321754017,0.3695813298464919
-2.4178419810685536,0.2935333789272144
-2.4152413954055527,0.1983954576339248
-2.4135876646147194,0.19410490272545655
-2.3993135052155186,-0.14888954509697572
-2.3885108787656826,-0.37218800808274566
-2.3723671173415726,-0.8015549305752929
-2.3718364261876177,-0.7964882532862968
-2.370356526178901,-0.8486284732769855
-2.3541716903218433,-1.2809862064970718
-2.352264646509038,-1.2904701716588058
-2.3458643349545447,-1.4726383848830147
-2.3138465725103314,-2.3110351717069726
-2.308792249485346,-2.420037969371428
-2.304084544668309,-2.5514534225583274
-2.3004660456483275,-2.6321766259843975
-2.293614173621678,-2.786313998443179
-2.287379847917809,-2.965882459654718
-2.2862720038119777,-2.9834879415983835
-2.2862142495242472,-2.9778295142584286
-2.2777998976982623,-3.2004279302554095
-2.2737232387275563,-3.3107476728197165
-2.265302543157187,-3.4829729245374605
-2.258736492614604,-3.639126227475615
-2.2463594425462405,-3.9240354344735837
-2.239450166367261,-4.032552823861983
-2.239362551539535,-4.032182327262105
-2.237831395780213,-4.07667985160675
-2.23615103989726,-4.103926859701997
-2.2326928378018636,-4.165964762883593
-2.23244454640217,-4.212598992980882
-2.215613665445347,-4.490445427448479
-2.2134830295734425,-4.520603985430084
-2.2118062441695026,-4.534558546749741
-2.2035207143090045,-4.675287852359444
-2.2026640437327325,-4.695810460364609
-2.1986573821539412,-4.747330575261016
-2.196829684822911,-4.795089529169463
-2.1957371758717943,-4.796818526408523
-2.1936633670466064,-4.875071731147952
-2.1830166699593834,-4.995972371683518
-2.1775431588089065,-5.051305980920532
-2.177398042839439,-5.0376202348064245
-2.1648608830142475,-5.206065549164062
-2.161538063951521,-5.252033514485555
-2.149662680055287,-5.3234557830441345
-2.1420311612219125,-5.384075974371119
-2.141152640194008,-5.374376728578101
-2.1368311286409933,-5.399184489852873
-2.13606127998532,-5.412653056335912
-2.1304150202411027,-5.432877912025193
-2.129787020166625,-5.461907830812628
-2.0977926836207956,-5.4834962158479605
-2.097465696396397,-5.496256901067593
-2.0737545751678086,-5.426394664775374
-2.061883529963997,-5.34189196238309
-2.0616333622067713,-5.362986525360121
-2.0558561449177892,-5.340273075321182
-2.0502662968634557,-5.289741664507918
-2.047032803283544,-5.262665830270636
-2.031410900946198,-5.112145465112776
-2.018648921647941,-4.965019008353167
-2.0177680498421777,-4.94874138537407
-2.0138230140826363,-4.886552334603367
-2.0094039956380763,-4.827007998367912
-1.995666625875915,-4.642949163313801
-1.9900281211761643,-4.5857788835811055
-1.9826061115242282,-4.4487482571749615
-1.9816251290418962,-4.458156702072453
-1.9810427636014196,-4.420779672448415
-1.9779405845537497,-4.404485610993943
-1.9772870134793479,-4.3484520966901865
-1.9738949582426255,-4.315004424043495
-1.970324292573467,-4.256034573914449
-1.966408994952991,-4.20306349393796
-1.9658354741562565,-4.208461422430125
-1.9544848747836991,-4.001504862932634
-1.9513110763105537,-3.9529293320438508
-1.936296113760852,-3.6422669025770866
-1.9217402065338272,-3.3741914806450723
-1.9213179538981617,-3.3979591266852682
-1.902385178544057,-2.9544943518186177
-1.9021531090402772,-2.9897132741150174
-1.8957138193352312,-2.8338741179271376
-1.888408541029227,-2.7343678155414173
-1.8836449251640366,-2.597564480902292
-1.8739541323756082,-2.434475453727944
-1.8689840971064127,-2.3417624514405015
-1.8661092465547748,-2.285000769621176
-1.8579935231942981,-2.119712936815693
-1.8539731374820063,-2.0342878865032117
-1.8522605904984044,-1.9761106088453595
-1.8407546270978183,-1.8012839501635916
-1.8369816710487854,-1.7301078916063315
-1.8276160890223303,-1.555295657100845
-1.8270452971984354,-1.5675412477601771
-1.8252663659257045,-1.506933927794649
-1.8171699320658012,-1.406066836666672
-1.8036268462076768,-1.163094407372647
-1.801182557696394,-1.1052690374459087
-1.7977105475811044,-1.074708510705034
-1.795889483134786,-1.037667506004722
-1.7903760193884495,-0.9387007824470665
-1.787621600557864,-0.9075704787333546
-1.7842570147314127,-0.8421629652324685
-1.784158661626198,-0.8576249584924909
-1.7797681651489232,-0.8187504144830924
-1.7788443562651535,-0.7950115115385248
-1.7740933442085325,-0.7142479046827026
-1.7740720551940272,-0.690608970795311
-1.772044537274904,-0.6686541835262722
-1.7677591359768938,-0.6482868402448857
-1.758658029406662,-0.5337911838796153
-1.7526668764847082,-0.43940552349093365
-1.752023647685805,-0.45324487627873605
-1.7423054143465844,-0.3219397346751553
-1.7356058225387478,-0.2816917600090906
-1.727562367646351,-0.17165076534852933
-1.7241528406840596,-0.14276126454478189
-1.719837023486252,-0.10620285067953678
-1.7107472819383507,-0.042177612424374136
-1.7105195797264763,-0.037544163328519745
-1.7092335235066063,-0.02707084964923355
-1.7074486503925916,-0.024098653990429902
-1.6969520723485774,0.047603065032512076
-1.6948341377719398,0.05165573148772367
-1.6921431879098632,0.06072515134770105
-1.688615683651612,0.08619227237323483
-1.6866795664486245,0.08094792137440984
-1.6812494578080424,0.11835460835240527
-1.663649128240553,0.1578280758846403
-1.6547758291565162,0.16990254489254158
