n_harmonics,base_freq,magnitudes,instruments
10,4.641396261504154,"[ 1.41186794  0.1391731   0.94217428  1.11437017 -1.44488137 -3.51695164
  0.10918846  1.92242321  0.1930427   0.91600615]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.988805552316964,3.958348214280274
-2.9862259166986607,3.830745164246736
-2.9715579502793092,2.628676876041841
-2.9713548984577836,2.5628276449864824
-2.969204892095797,2.3560546627639134
-2.9556427555517075,0.676323321720606
-2.9547111914757025,0.545960098142402
-2.953127499840589,0.41161284373302176
-2.9508245544459246,0.15635487281362456
-2.9496730194803433,0.01931561197931645
-2.948482376122895,-0.1387956541750866
-2.94737340607434,-0.23787030618304347
-2.9416903217334816,-0.7773116525073896
-2.940409280291815,-0.9131229473972008
-2.936389299618995,-1.238205042635112
-2.9342228597339157,-1.3494621801649365
-2.9178449875371903,-1.6414244954511863
-2.913609468597914,-1.5496936266666301
-2.910298485533465,-1.394714205884025
-2.903447133638613,-1.011922141295602
-2.8997177307331707,-0.7105049811775642
-2.898950605264366,-0.6730095778255144
-2.8979936023919137,-0.5991888580386012
-2.893844104461782,-0.24687666032116942
-2.888843371382691,0.269258869074272
-2.8766498310903037,1.2945998553008413
-2.873734524262267,1.5518576605250272
-2.8618617840101366,2.072392694163307
-2.860939619585457,2.098054334017705
-2.8589427151322093,2.1641754368189567
-2.858672907071303,2.090390713238708
-2.8528419561431813,2.0959580218441145
-2.852424399670462,2.1010756349653694
-2.8521317609951096,2.0521941117096545
-2.848125573012209,1.9584185699277294
-2.8387762321885344,1.3778714831170171
-2.8373331750005963,1.181613276812658
-2.827267358053806,0.026387198585788314
-2.820474267723027,-0.9113558164389246
-2.8077464058249553,-2.7114033677484346
-2.8043506111586436,-3.1930622004471076
-2.7948368508973047,-4.378595635489892
-2.7879287005939366,-4.951280999440351
-2.784063705254251,-5.1985743825973
-2.7786982267369393,-5.44946408166991
-2.777142575375086,-5.522788312228189
-2.773817596676067,-5.6166665462014995
-2.758087716916381,-5.221260722972792
-2.754229183159147,-4.979960933644929
-2.7535870553800077,-4.936549013498607
-2.7521883740553856,-4.839374685573208
-2.7415341047573465,-4.021829862191823
-2.732731196048797,-3.1313633736858386
-2.7318806656841845,-3.103596430496839
-2.7196089967549817,-2.1374412124369937
-2.7167015906817715,-1.9169405167307225
-2.690101262419024,-1.275547527367468
-2.689238172306578,-1.369073200333327
-2.689229715960493,-1.2878714538663825
-2.6882456084933297,-1.3640214078490063
-2.6664507378616262,-1.8079875769326361
-2.6645353229940967,-1.8913791880598223
-2.65974460959439,-1.9769076384069855
-2.645753595974076,-1.8927020962606522
-2.6294222142642285,-1.1220491098090284
-2.6168340044585756,-0.12701721856582265
-2.595192502508958,1.7464669546687885
-2.588007425706941,2.1680428222721417
-2.5708591484782772,2.5478814095573377
-2.5626390196843642,2.2806246687616563
-2.562150196245008,2.26243115185682
-2.553702259740139,1.7396404346987324
-2.542867093064937,0.6974479656049735
-2.5273249195378007,-1.1044220092037822
-2.52288378171174,-1.5318319796237043
-2.5132862011123485,-2.5105604881494705
-2.5091942803463123,-2.8027356217153723
-2.5015196376981104,-3.326081678763623
-2.4981083646414595,-3.434035191197685
-2.497680595879846,-3.4436662385259322
-2.4947907905567632,-3.5388483738286394
-2.490317988605718,-3.5354689932172585
-2.4636785264851735,-2.093356928633919
-2.460863639584889,-1.7448716827492492
-2.444279486111169,0.2723879370341752
-2.4383383195644566,1.018365851886345
-2.4362664293734775,1.3214415044640777
-2.4179684012545284,3.3992709036252244
-2.3987503866832527,4.817229200848665
-2.3980086681417765,4.84453097619724
-2.397453434779109,4.874288970871774
-2.3940623286847815,5.019207868574285
-2.3829670692948888,5.237182034949568
-2.3785248379616135,5.22314832624679
-2.3615207617183303,4.754871534159539
-2.358715960647623,4.649006698877358
-2.3506894846297053,4.228012436812803
-2.347836307539191,3.9741701891781336
-2.3396879519247715,3.4215585789066
-2.326948165655447,2.341332515951547
-2.3203054784660138,1.8120749282811162
-2.3178166828270896,1.572974817733866
-2.3157604090949104,1.378322075356943
-2.31279926434421,1.1065944101849614
-2.3119895031356243,1.0522782932683985
-2.311290893597919,1.0064449353750338
-2.3067461032832286,0.6277880843268371
-2.304153783312781,0.3936400986336209
