n_harmonics,base_freq,magnitudes,instruments
9,4.990000004303743,"[ 0.07320115  2.45856807  0.92138289 -2.84592059 -0.754713    1.19260801
  1.95854582 -0.13990597  0.66424585]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9943506667896997,1.664269599095265
-2.9863690860261345,1.3076443990633344
-2.9858700264236395,1.2796194314787728
-2.9844724181752302,1.1991439845040046
-2.9783415611707587,0.8564468465285341
-2.971554821456647,0.4184470840454472
-2.9688802018001956,0.2574240935271389
-2.9641787912472912,-0.035222475374407335
-2.963769372409535,-0.06476985333391341
-2.959558722533565,-0.32892715776330067
-2.9459665117128573,-1.1163392887168053
-2.9411333908967263,-1.348709594259601
-2.928015734297394,-1.7514464202989686
-2.925634003959323,-1.8288202151689947
-2.924561142025757,-1.8607487856400753
-2.918855709764396,-1.9106452021039357
-2.9171566705212415,-1.92471947047568
-2.8902494884322096,-1.6884735296829485
-2.8793169200981774,-1.4257708059700256
-2.872831312687666,-1.2296086764805019
-2.8721049873777567,-1.2068038607329454
-2.8696659299704694,-1.159556131658569
-2.8649307541289133,-1.0043421290586165
-2.863887351856496,-1.0050881025637373
-2.8631910046346625,-0.9783973521267584
-2.859688074528386,-0.860568149623254
-2.858976911447207,-0.8494214621396147
-2.857840829033499,-0.8148978073959326
-2.857786620023184,-0.8272383277230527
-2.849833146518063,-0.6035066500644075
-2.8447478509526767,-0.4846738912989455
-2.831474016228162,-0.21525236612529855
-2.8311327052100177,-0.224299680729123
-2.8262492649935465,-0.13068219879350254
-2.814067794499792,-0.04272278484286281
-2.811876501003124,-0.025498691094625256
-2.7917483765783415,-0.20126070648651653
-2.7828795558782957,-0.44550371161375885
-2.7756592477179307,-0.6985906522761264
-2.766142896737385,-1.1284315588113971
-2.7624813418169927,-1.3092539795683031
-2.7621781324562615,-1.3223939802385476
-2.759099873498595,-1.479706080855596
-2.75396956179031,-1.7650946785051989
-2.7365201701261848,-2.6216631194133964
-2.7210158244438603,-3.0614440196781043
-2.7058642649703666,-2.9020664600424717
-2.7053599041241476,-2.8932069691691615
-2.6988882976838875,-2.5995979748811715
-2.6981228422916024,-2.57159071000483
-2.686741781612172,-1.7478009745823024
-2.6784605390577862,-0.9612189184828133
-2.6716409494222986,-0.19879677708186935
-2.652089607271845,1.988685345614847
-2.651947146804355,1.9959397959870222
-2.6433766114080988,2.7728807153971897
-2.631887501916391,3.4446989108879094
-2.6315988847927096,3.4609527928044543
-2.628683704147062,3.5353316184804515
-2.6277525492289193,3.556669090067579
-2.6270438651789965,3.5891108960411615
-2.6206161835748656,3.573037017499859
-2.6193377354517375,3.5550005857861633
-2.617436957658565,3.5165189849657716
-2.6169933235912843,3.5126240039751324
-2.610577664361456,3.193735154950349
-2.606177076931017,2.909540444680137
-2.6022973040078536,2.577711529176174
-2.5971392924340755,2.0888084029627514
-2.5965413024774833,2.0014925221203748
