n_harmonics,base_freq,magnitudes,instruments
7,3.84677102169769,"[-0.75926866 -0.88801172  0.12128103 -0.61731674  0.63465277  0.46749116
 -0.77482548]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.99928645399533,2.443795138563173
-2.972115958807885,1.344539397172682
-2.9687380162863404,1.1469819054163939
-2.959246410538185,0.6250069869151206
-2.945425840909562,-0.11379486501614253
-2.9449323993891134,-0.16270649156876096
-2.928361663042579,-0.9277826123828952
-2.919490463606592,-1.3387142446936635
-2.9147328458894837,-1.432153801147182
-2.9062489168183796,-1.6848844723069503
-2.897639519059152,-1.8347911880541623
-2.896616159225676,-1.874405375161041
-2.893392617489538,-1.86116243089703
-2.8926995643210036,-1.883947629682659
-2.8858671448068156,-1.915126630526354
-2.8831453049218836,-1.9048096261835694
-2.87547968197123,-1.8344068283332928
-2.8729152534220894,-1.8080814640304532
-2.862468840155446,-1.5894441405131827
-2.8507717531564944,-1.246981567411507
-2.836952543732097,-0.7316104036113428
-2.8363533514200228,-0.7751759791007241
-2.8352580378642274,-0.7148257814407307
-2.83244657279511,-0.5649422873099902
-2.8294662673729896,-0.46256059679468614
-2.825255416445568,-0.31878189357998094
-2.820831888757171,-0.12356154529062738
-2.814058381599091,0.1332961571184302
-2.810482660163922,0.23718541792161477
-2.8046828850903567,0.46465536067871455
-2.7867581280093754,0.921037273039943
-2.778140252652784,1.161053292441077
-2.7632079110969063,1.3604947045905784
-2.7600592446078496,1.3093640263718183
-2.7544769809465217,1.3877655371046096
-2.7443361092661034,1.355533533503406
-2.7382184114577672,1.2976907582567683
-2.7216869214778594,1.026568703682914
-2.7170450682013874,0.9467157947489486
-2.7128907671095894,0.8279388075303954
-2.703226942429772,0.6597239593991541
-2.699728450409933,0.5206828573708765
-2.6960564942953806,0.4437498647259736
-2.6916325200725844,0.28637392406516093
-2.6868689745474867,0.1698481321816914
-2.6855695504428887,0.17485990149935965
-2.683587078495298,0.10200806969793068
-2.68025876665806,0.04491137318411953
-2.669453035388236,-0.24757615062078026
-2.668463468886166,-0.2878862867752886
-2.659394167969001,-0.5375052730354786
-2.659366959127774,-0.5190275525503217
-2.6547090240131217,-0.6303046122387416
-2.652284396828642,-0.669121079721297
-2.64620033024542,-0.8108259439060328
-2.6432776229470054,-0.8349168850163173
-2.6385603278080545,-0.9861793086329207
-2.6308221341087052,-1.1260014028969785
-2.6236014292198093,-1.262126950424054
-2.6231723439734536,-1.2235983531732018
-2.614713334025239,-1.409887631454229
-2.605752461171339,-1.5345534413129955
-2.5910395017159056,-1.7031649560632072
-2.5780896050112876,-1.8512167425350181
-2.57799953612074,-1.8771424109496624
-2.5777485687816855,-1.8525878466980776
-2.576273070259844,-1.837915228725772
-2.5728254100989423,-1.8901693577290666
-2.571336345856709,-1.916534193561387
-2.570101834063534,-1.9028250383767327
-2.5673694770387394,-1.9350088843199211
-2.562755758481651,-1.989448321906091
-2.561998572702368,-1.9690880508748394
-2.556307728993339,-2.0117799101617684
-2.5475489013979313,-2.0413327381380455
-2.5442780309129587,-2.036377313230198
-2.5413333763383776,-2.0800247965084133
-2.533805073583739,-2.0225259234911617
-2.525533561304494,-1.9814123091904143
-2.5242427249110726,-1.9691887326080875
-2.519588469194352,-1.96950896628703
-2.518244428114174,-1.8981267156266757
-2.5168918866737098,-1.9330540079608491
-2.51463543136763,-1.8163827382529452
-2.510673158171987,-1.849464234675366
-2.5099726924236814,-1.8551916957381842
-2.5069257118744064,-1.8125643970225003
-2.5032106812184596,-1.6469940143373565
-2.472758219648518,-0.7756926082790567
-2.4702901732215294,-0.6265313543249137
-2.459793186174428,-0.16176976933337575
-2.459310665470916,-0.1202737346124157
-2.4532680273106307,0.12244254565361115
-2.4508359088036737,0.2509321210955531
-2.448473535539425,0.38049155873030116
-2.4468741346726954,0.4769673462720504
-2.439296146860475,0.9122574286420579
-2.438189896565647,0.9613936110681417
-2.4326668487899346,1.240934857324271
-2.4300385492785344,1.43699879560227
-2.426737828311472,1.6013357256291585
-2.4240610239341307,1.7803998019420735
-2.421941224993673,1.8777789371833808
-2.4173783493575955,2.1722722430542922
-2.4135146133773837,2.3592204008380833
-2.4005512054136253,3.064376756809517
-2.3965818117555853,3.274718927228787
-2.3855053042963297,3.803317984518392
-2.383407912230785,3.825707678163936
-2.3787265108533306,4.0746885844534155
-2.376835189558915,4.148712920020502
-2.375685463205828,4.1783796865844565
-2.3609323403666225,4.537071622390245
-2.3550202663830744,4.634528029036591
-2.353127650499137,4.697146882749395
-2.347931449788799,4.7195204391581695
