n_harmonics,base_freq,magnitudes,instruments
10,3.8546329971022946,"[ 1.5055438  -0.01443346 -0.17794374 -1.09822717  1.16893521  0.02945572
  0.16351318  0.16624189  0.2126602  -1.07709056]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9967125295070742,-3.1525560081301487
-2.9909749008518784,-3.3241359354683104
-2.9727763865305032,-3.2526194352658857
-2.9726914600616947,-3.335987380742797
-2.958333799049327,-2.7222157558169444
-2.948670632999047,-2.0176725363507484
-2.947635972585829,-1.9180744954077638
-2.947251545889479,-1.9104796261772325
-2.9379620422428507,-1.1215086299052615
-2.9359103075098743,-0.9598257188717695
-2.933502676765063,-0.7236321413168604
-2.9311650557050957,-0.5336538138788487
-2.911156554359017,1.0601557735452352
-2.910604202137115,1.1023680921609162
-2.9088127816787583,1.2127137528154714
-2.8841206297557864,2.1036902022944135
-2.88095388823368,2.1586572912472066
-2.880631818849694,2.148654321184013
-2.877579471774034,2.1595377996769867
-2.875715806357036,2.143387420907419
-2.8733457219321443,2.126782072758305
-2.8709600560660355,2.1106721711106573
-2.8704698466317558,2.126334021036579
-2.8678158396812634,2.063274748087698
-2.865671113037666,1.9847502756595181
-2.8578369342974708,1.7469332470726886
-2.8546551556793602,1.6540195332942595
-2.841803148701989,1.119173698905309
-2.838075548609886,0.9926269287971883
-2.829952947057443,0.6978983657128511
-2.824402672647392,0.5205219124832033
-2.822096638592802,0.48151134799677014
-2.8096744852093245,0.24910038782268132
-2.798215918705746,0.18134702598845145
-2.792412672913388,0.22917541000200578
-2.787897170008998,0.2700800689566295
-2.7871166919724217,0.28588132128061955
-2.782801980983541,0.2812357580849794
-2.773476405128907,0.42465463714362844
-2.768501978177207,0.5522059790949497
-2.7665796850874362,0.5465695555065802
-2.7663494617332103,0.5770185265981372
