n_harmonics,base_freq,magnitudes,instruments
10,3.008710369516592,"[-0.8844424  -1.05308116 -0.54322715  0.05170967  2.12727415 -0.45513676
 -0.65204951 -1.33260982 -0.33227583 -0.84063704]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999735639786125,1.9061547210110856
-2.994554248794967,1.8921762019405168
-2.9919580960503427,1.9009072132048899
-2.9800539272239774,1.7050609358943893
-2.9778352696375077,1.6541854097407693
-2.9637843372503117,1.1061166996919714
-2.962422573451247,1.0480901951533592
-2.960180729390387,0.930191938785528
-2.957412293842618,0.7516288886297271
-2.9486284116824697,0.21906116675681866
-2.943198962866246,-0.19854064644115663
-2.9413239536045213,-0.3322199914317135
-2.9405998853009123,-0.39058457013880254
-2.9260273287898353,-1.595733469199086
-2.9241605437524028,-1.7573486665657858
-2.9097305291667537,-3.0307411901880377
-2.908055788855612,-3.166690850903883
-2.9043404889494253,-3.4719775636370347
-2.9042731349520814,-3.49490228388032
-2.887861401774087,-4.731639418392477
-2.8871362996341077,-4.7719066589012336
-2.8848360067884276,-4.939870953222631
-2.881467063639434,-5.1398421610348635
-2.881327587997803,-5.131104748451331
-2.8802055156464568,-5.208070667247778
-2.879249746990584,-5.240803550996366
-2.8701759249520755,-5.666628771266298
-2.8697886367771606,-5.675275876325553
-2.8532272384092368,-6.014160957243619
-2.8430859482760757,-5.977088188047423
-2.8419357483751417,-5.932693919504222
-2.825875968406334,-5.382484005834244
-2.824218797423108,-5.304839466418276
-2.8156989187189048,-4.829887896515339
-2.8069137111133027,-4.234160747333496
-2.8023424290350745,-3.9104887067381893
-2.7765153075769717,-1.8322744379597544
-2.7693381131698738,-1.2940422646531544
-2.7673185756269545,-1.137155880597974
-2.766024486412195,-1.0517216267248268
-2.762838559917731,-0.7885024215314576
-2.7569780291281982,-0.37366860273474917
-2.7455374600757807,0.32590005094602364
-2.729400750499815,1.1097972500517055
-2.728458387061285,1.1616087443794654
-2.727742409119359,1.1818976915118964
-2.7270380806506735,1.2190670753749364
-2.7216763189246254,1.3912089577678486
-2.7211182129109095,1.386895143708852
-2.7166505256659423,1.5467192086242116
-2.716549381139486,1.5462376739451795
-2.713563427755986,1.6223188670084803
-2.7009433675629064,1.8898663482786127
-2.695789607008891,1.9606841797492147
-2.694775374560791,1.962927248400612
-2.6880732688567646,2.0493242438043757
-2.6863538873852972,2.080940019969291
-2.680381508261636,2.108392281683968
-2.678047400616751,2.1312513950320024
-2.6607951462852246,2.2713920516844026
-2.6482164198016713,2.3625473829905856
-2.6367004608156765,2.4801672243247697
-2.621038396002955,2.6429564008838993
-2.6113812908989478,2.7313068491866317
-2.6016021554533353,2.772292394522034
-2.5964372587830695,2.816817352532644
-2.5767490790037,2.665630278837086
-2.576421347668778,2.674513697031343
-2.5728555795702617,2.602099758774741
-2.571132109144096,2.5729419969646674
-2.5561153039942903,2.1357872388048276
-2.5340019339615605,1.0225662480697324
-2.5275111066044307,0.6601971601755746
-2.521350473754162,0.26907228729650395
-2.5205830636108058,0.22238978959881486
-2.5174432289024176,0.018792838334835395
-2.5124932734291106,-0.30464911511487325
-2.50530285566861,-0.7762529348029401
-2.4940552010363213,-1.4707946408884365
-2.4768988380925574,-2.3316380877683076
-2.457630800305587,-2.8038661812109855
-2.4395418997397043,-2.6180803601835945
-2.4345707050005134,-2.4560654257726355
-2.430226834226046,-2.2769347843203525
-2.4255985714417925,-2.06120558657285
-2.424745651535509,-2.01829235466061
-2.419155670288201,-1.6896409441095543
-2.418250060676038,-1.6541109927749424
-2.4105982480972825,-1.1297162804516006
-2.40839095722578,-0.9796320094095103
-2.4076742642964426,-0.9167682368451454
-2.3989847762920755,-0.2717234611785961
-2.393337721589748,0.14545549962235865
-2.386239753676419,0.7325810808821428
-2.3799248677128433,1.1794244932536257
-2.3692131817754323,1.89001480493602
-2.3688483998278462,1.9204487405229738
-2.3669618860570867,2.0146485338602678
-2.364745286173082,2.154115750332581
-2.3592009402525775,2.429496100288179
-2.357668890544489,2.500918681011193
-2.35223332942505,2.7079118644871
-2.3520942161010923,2.7041754645913088
-2.351074909845087,2.740883276349665
-2.3502457591305,2.761538997465266
-2.348104673015836,2.8059149438684226
-2.340856684945052,2.919071455889886
-2.337547750814539,2.929191541399475
-2.323001205735694,2.6839880528082904
-2.3168819495878443,2.426835140128283
-2.311973048137977,2.1823973624254402
-2.3042975731036037,1.6941330758112503
-2.3039073064752023,1.6603841278359284
-2.300486942691975,1.4020987831022642
-2.2978391825386,1.1843934908380338
-2.2879974113704353,0.3317306569466872
-2.2838789549671312,-0.03740728511464864
-2.265371625062996,-1.7901299600356442
-2.2582806426093627,-2.4397964420782507
-2.237162874404806,-3.9377351383517785
-2.223860922658102,-4.429134551832119
-2.223327214565825,-4.4693596494840095
-2.2184478626639916,-4.510274000696906
-2.2108423033644433,-4.517959282549486
-2.209926629772178,-4.526608082565013
-2.209641574207195,-4.529412822487526
-2.2081525221377403,-4.475682120183297
-2.20659968647372,-4.469419052551852
-2.205487692547446,-4.4747038051259045
-2.2046549967747846,-4.4388240043820035
-2.200525729933168,-4.298854856020578
-2.1951080826447207,-4.101987713188895
-2.1861770497340105,-3.621297464695255
-2.185644287663645,-3.583422761483352
-2.1840046994475197,-3.4676900229872114
-2.17842100344296,-3.087854817495007
-2.1749981300812475,-2.8450985016034167
-2.165476239877184,-2.0540401756959454
-2.157718906771347,-1.3861307981522895
-2.1562578988944865,-1.258768946644164
-2.1557260614425084,-1.1917529544029268
-2.152512973340772,-0.9173196777395572
-2.1341147447772295,0.5450353665485889
-2.1322387423415106,0.6838497858478871
-2.1264145044562763,1.0699396633552585
-2.120060639117151,1.4117161981364055
-2.119734474649915,1.4261263361655387
-2.1050598551556092,1.9019310206101114
-2.092883701975252,1.939081676088744
-2.091644534701183,1.9486938340542383
-2.0832654586025794,1.7628636294654854
-2.0697344331203316,1.140388651980556
-2.0671004797628525,1.0248316324786606
-2.059167855564784,0.4928933743131304
-2.040551103042109,-0.9506077751847483
-2.0319730362845307,-1.6540904781648753
-2.0317553345087855,-1.6739818676722924
-2.013435213429579,-3.06315622732401
-2.010694882249955,-3.2630504290236746
-2.004863315376613,-3.6209452189288096
-2.001376451329386,-3.789378539473997
-1.9973702271374372,-3.983265459136398
-1.9888872372318471,-4.311407667541267
-1.9792680283341524,-4.53670902523446
-1.9747903581644464,-4.588469571190785
-1.9442698797020725,-4.028206198463734
-1.9370102502827424,-3.7289382940462024
-1.9367613927145992,-3.705944888758235
-1.9367272845158912,-3.7105615298079773
-1.9366209931060347,-3.694188334436741
-1.9309439331337261,-3.440153435291546
-1.9289198951354718,-3.3335564272422156
-1.9282711262696914,-3.2909863225517237
-1.9218615189371986,-2.940438224887643
-1.9183012547868383,-2.7652340369740385
-1.9132442112161305,-2.47974138525709
-1.905778258632391,-2.0743868126699248
-1.9056711549289629,-2.078223882663362
-1.9049257274988094,-2.0240356589073687
-1.8999446380697944,-1.7723775840239036
-1.8910498197339711,-1.3030776974197702
-1.889669869773875,-1.2374855711335337
-1.8879745043797775,-1.1596097355785542
-1.8837309723016178,-0.9709379341425082
-1.8758966490359743,-0.6606410693598475
-1.8736473538730662,-0.59340048861748
-1.8504586818380115,-0.011340700572377514
-1.8421424356362206,0.10848806644448007
-1.837928139680007,0.12758032388926244
-1.8236477625809506,0.16295970614167454
-1.817401041559994,0.1616764208148458
-1.8162182793726867,0.15965977976770182
-1.8116449183864674,0.13659515030868016
-1.8092204163066112,0.11155664989780108
-1.80220668969759,0.09373457372381323
-1.7993866819400282,0.10290605911686175
-1.7964905928317303,0.07326539526944392
-1.7857044508805073,0.050826558060568655
-1.777675169208122,0.041084434275795285
-1.761505194695778,0.08602160500258792
-1.7553561820817793,0.13440876080146646
-1.7476924207483298,0.20400503219422156
-1.73476055911924,0.3647278840006779
-1.707224329214293,0.7871627417456772
-1.7071782089730883,0.7871331530426816
-1.6999548300483236,0.8894629452975047
-1.6958005595562318,0.9468879694108872
-1.6950658180810025,0.9513028923910632
-1.6939179620747682,0.969288937034913
-1.6907453442338527,1.0426318557385954
-1.6889938348328983,1.0467371206565181
-1.683597668850585,1.1105805161650495
-1.6834542842035707,1.1110768157782727
-1.6829929157211043,1.121075844412801
-1.6785023747255399,1.1749527699788356
-1.658583193390296,1.3063290642241558
-1.6573703955609052,1.3051510286861288
-1.6425614916604965,1.3513262776443464
-1.6385402918215766,1.3440802396364224
-1.6375217563344329,1.3455778691968818
-1.6343547667650802,1.3377013565805125
-1.633811213091803,1.3358822137981397
-1.628187003572962,1.3088537261141588
-1.621026157420026,1.2920389891773005
-1.5966680226364203,1.1697541959140796
-1.5898464491040691,1.1158646099589222
-1.58570798777094,1.1030619005357876
-1.581577138658791,1.0590383748459475
-1.5789569265247587,1.0464189003070892
-1.5750982002070804,1.0176781668450667
-1.5743701589495558,1.010978678048945
-1.561630579653965,0.915397586296788
-1.5610758548446542,0.9118902691682914
-1.5588659607324429,0.8969641983170126
-1.5450284744302367,0.7631839869446809
-1.5441522242240204,0.7542339409453418
-1.543703234653074,0.7422226773450079
-1.5435301747793277,0.7457944928253569
-1.539206683381809,0.7041360907106651
-1.5153968072066533,0.4078298528524886
-1.497538276094395,0.1680401276496707
-1.4957087842293484,0.13816973078737968
-1.491198052947922,0.06891563247406107
-1.4803103275077618,-0.05198240648659125
-1.477987473824672,-0.061937929016531494
-1.4398840554551802,-0.2272279894169311
-1.437691394076986,-0.22080779303005654
-1.4335952330131927,-0.17492042200402108
-1.4292078683097995,-0.14218584424953157
-1.4205590387688165,-0.020084764259034906
-1.417119358804514,0.05180203010698616
-1.4097775349229973,0.19749992294289906
-1.4061539324135062,0.26617576183252206
-1.4025311875319304,0.37684938773749693
-1.401060688381138,0.423436766984622
-1.3825448207779067,0.9776426624350095
-1.3732388252802674,1.294206576482323
-1.3658295660495794,1.560546920188795
-1.365715002065424,1.558766958136088
-1.3637499980978256,1.6147423964510172
-1.3574645349115884,1.8211803103039952
-1.356549022602739,1.8593355394561513
-1.3501391530668319,2.044245497368173
-1.3495939323505963,2.0622430557557627
-1.3451762533549627,2.1965484935493733
-1.3321645695164508,2.4604652782209477
-1.3267505812641982,2.531851533812235
-1.3135271953516978,2.6240774999898004
-1.308406319676841,2.6103818218931556
-1.3048716660722508,2.5875401780472034
-1.303512656544572,2.5729382808434003
-1.2886085011421389,2.335072273101236
-1.2792443527915212,2.106426327708141
-1.2782972354830011,2.096980788474178
-1.2728501569481052,1.9195599986323293
-1.272627354862838,1.9436629958552127
-1.2705681605847057,1.8624773079554826
-1.247459810459112,1.0780608189533563
-1.243759276170764,0.940076675221433
-1.2314003118613244,0.6021995096745557
-1.2302283317257818,0.550066529874965
-1.2265546729729258,0.47481691409284243
-1.2263936523925338,0.4682085741760135
-1.2164832343388658,0.2919831382467966
-1.2135958861489637,0.22614530069452562
-1.212941279199078,0.24605319355090793
-1.2128539053938303,0.23207459606403974
-1.210733648781942,0.21284149805199765
-1.178646676529972,0.42098885567961897
-1.1774707106803632,0.44504618791374734
-1.1756675276180184,0.4797280455533297
-1.1666447045653743,0.7346517268312674
-1.1523618065580092,1.2276395455905669
-1.1336976162171972,1.8819705062427843
-1.1332805843113836,1.9166879543631241
-1.1211083802370894,2.2746955413292453
-1.1176356006171624,2.3993689970037604
-1.1018184619124147,2.6891556581400198
-1.0884747843134839,2.748826931728061
-1.0749178205164,2.657387349936172
-1.0680536207081193,2.566391717079054
-1.0550204059848156,2.2664177948511535
-1.041687302136673,1.8682267968270814
-1.033510814150657,1.6502835819985642
-1.0213075471978035,1.2887140919066224
-1.0114987659251389,1.0651744811833217
-1.0091918609590482,1.03786071549786
-1.006493669285954,0.990019777720783
-0.9881672210817376,0.822148762419385
-0.9851119513513207,0.8071772324261954
-0.9844744915331516,0.8105190346192152
-0.9834665186245903,0.816684790040628
-0.9817249964894019,0.8013166954796921
-0.9742818330431549,0.8814307349430168
-0.9726925907643738,0.8969315329831568
-0.969969152153781,0.9408257166953922
-0.9609083599443102,1.0859837892727922
-0.960083101307796,1.0947495870041655
-0.9513221881537426,1.2699942729480425
-0.9513027961330223,1.2758044788174556
-0.9481513575213683,1.330235708511505
-0.9438964551892379,1.4157980591089776
-0.9435477641964098,1.452130701052476
-0.942256840787012,1.4759540400368576
-0.918111945425415,1.8790550483074286
-0.9167226846293026,1.8962332745204253
-0.907799154088929,1.913120950513763
-0.8894446999121755,1.625070720235228
-0.8849660231041616,1.5105798542361957
-0.8772133662645758,1.1935884645147115
